ID	GTEX-1122O	GTEX-11DXX	GTEX-11EQ9	GTEX-11LCK	GTEX-11P7K	GTEX-11P81	GTEX-11VI4	GTEX-11XUK	GTEX-1211K	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSK	GTEX-12WSN	GTEX-13111	GTEX-1399R	GTEX-139T6	GTEX-139YR	GTEX-13CF3	GTEX-13FH7	GTEX-13N11	GTEX-13PL7	GTEX-13S86	GTEX-13U4I	GTEX-13VXT	GTEX-13X6H	GTEX-O5YT	GTEX-OIZH	GTEX-OOBJ	GTEX-P4PP	GTEX-P4QS	GTEX-PLZ6	GTEX-POMQ	GTEX-PW2O	GTEX-PX3G	GTEX-Q2AH	GTEX-Q734	GTEX-QCQG	GTEX-QDVN	GTEX-QLQW	GTEX-QMRM	GTEX-QV31	GTEX-QV44	GTEX-R55G	GTEX-RUSQ	GTEX-S3XE	GTEX-S4Z8	GTEX-T5JW	GTEX-U3ZH	GTEX-U3ZN	GTEX-U4B1	GTEX-UJHI	GTEX-UPK5	GTEX-VJYA	GTEX-W5WG	GTEX-WFON	GTEX-WHWD	GTEX-X3Y1	GTEX-X4LF	GTEX-X585	GTEX-XAJ8	GTEX-XGQ4	GTEX-XMK1	GTEX-XPVG	GTEX-XQ8I	GTEX-XUJ4	GTEX-XV7Q	GTEX-XXEK	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y8LW	GTEX-YB5E	GTEX-YB5K	GTEX-YEC4	GTEX-YFCO	GTEX-Z9EW	GTEX-ZAB5	GTEX-ZDTT	GTEX-ZLFU	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPU1	GTEX-ZV6S	GTEX-ZVP2	GTEX-ZVZP	GTEX-ZYFG	GTEX-ZYWO	GTEX-ZZPU 
InferredCov8	-0.0192458275705576	-0.0736725032329559	0.0707918480038643	0.0540443062782288	-0.000376919459085912	-0.121017545461655	-0.0199887156486511	-0.0243576057255268	-0.0503229387104511	-0.00903239566832781	0.0458720587193966	0.101701587438583	-0.0289100892841816	-0.112259350717068	-0.053072489798069	-0.117434374988079	0.134499043226242	0.0262248534709215	0.029966302216053	-0.158431738615036	-0.0123841529712081	0.104309745132923	-0.0752597451210022	-0.0392174012959003	0.00255325273610651	0.166940271854401	0.00775970844551921	0.031436562538147	-0.0477439127862453	0.0112294694408774	-0.149579256772995	-0.0356874726712704	-0.107861012220383	-0.0899209678173065	0.137534931302071	-0.0226632039994001	-0.120385549962521	0.0528439171612263	-0.0103713981807232	-0.0314404629170895	-0.0455456078052521	0.0109989773482084	0.0255226213485003	0.107268542051315	-0.0322326384484768	0.0133703462779522	0.00768866529688239	-0.169236093759537	-0.0851808115839958	-0.01898243278265	0.0404870621860027	0.0307467356324196	-0.0674717798829079	-0.0868916139006615	0.0603626184165478	0.0200402177870274	0.0150257684290409	-0.0878643468022346	-0.0322957970201969	0.217007726430893	-0.0282979793846607	-0.0769758969545364	0.112121246755123	0.0268318466842175	0.164164081215858	-0.0202776454389095	0.0734526216983795	0.00104714557528496	0.00164993212092668	0.0195520184934139	0.0252063106745481	0.0148395979776978	0.117119327187538	-0.0820567458868027	-0.107013285160065	-0.0252412147819996	0.0433777011930943	-0.00754405930638313	-0.135485902428627	0.143305346369743	0.168904960155487	0.146744668483734	-0.17696125805378	0.0848557502031326	0.128801912069321	-0.0554825104773045	0.000352927832864225	-0.0134372049942613	0.086471401154995
InferredCov9	0.0301547739654779	-0.0828714892268181	-0.0529089234769344	0.00308341183699667	0.0147876124829054	0.0737864598631859	0.0753805786371231	0.041890874505043	0.0172650627791882	-0.0647340267896652	-0.0517769381403923	-0.149957358837128	-0.141775727272034	0.0218202844262123	0.142173528671265	-0.133220031857491	-0.0601239167153835	-0.065918393433094	0.0102043533697724	0.0401639193296432	0.0306177213788033	-0.126210823655128	-0.00848389882594347	-0.148122400045395	-0.00569410482421517	0.0502139925956726	0.012485159561038	0.18567667901516	-0.030360309407115	-0.111403062939644	0.0898227766156197	-0.0551775917410851	-0.00407622195780277	-0.0645061135292053	0.025167565792799	-0.0313109010457993	0.136548921465874	-0.0100186374038458	-0.0360098481178284	-0.057618074119091	0.0489638336002827	0.0326266959309578	0.00760789914056659	-0.145372599363327	-0.129356548190117	0.0130121698603034	0.0406419709324837	-0.000860751897562295	0.0360043123364449	-0.0675246343016624	0.113572642207146	0.031940046697855	0.00260050618089736	0.148040845990181	0.0324397385120392	0.163716971874237	0.0532284900546074	-0.0279158279299736	-0.0197241753339767	0.112987719476223	0.0236721727997065	0.141365587711334	0.047920860350132	0.0169434882700443	0.054367683827877	-0.0247176885604858	-0.0792040303349495	-0.0831163749098778	-0.076650358736515	-0.0156783480197191	0.128724664449692	-0.117266304790974	-0.0399889796972275	0.0271015763282776	-0.0614506117999554	0.0474784448742867	-0.0249976105988026	0.19476580619812	-0.0305489972233772	-0.112783767282963	0.162653207778931	0.0720081627368927	-0.119191974401474	-0.166615933179855	-0.0189203750342131	-0.0931407064199448	0.0336905643343925	0.144822314381599	0.0119243897497654
InferredCov10	-0.0329976454377174	-0.0284515880048275	-0.114545457065105	-0.0598399974405766	0.129225835204124	0.0596073791384697	0.0188360642641783	-0.00151272327639163	-0.134628757834435	0.297786325216293	-0.0552446618676186	-0.0676747038960457	-0.127782434225082	-0.00679819006472826	-0.0483626909554005	0.0251840967684984	0.0688003897666931	0.0181721206754446	-0.150860190391541	0.0485084801912308	-0.143837377429008	0.0503449402749538	-0.080465592443943	-0.00967532489448786	-0.0625876039266586	-0.0602725446224213	-0.0204015914350748	0.00210073008202016	-0.0227041989564896	-0.119653381407261	-0.0967382863163948	-0.00490805692970753	-0.0681815966963768	-0.0163352210074663	0.0373228937387466	-0.0188026316463947	0.068488247692585	-0.0721473023295403	0.0276715159416199	0.0620257034897804	-0.0190535858273506	-0.000435466616181657	-0.0967081636190414	-0.0431905016303062	-0.0951783508062363	-0.036138366907835	0.0606311187148094	-0.0378379933536053	0.0931872352957726	-0.0289109796285629	-0.096061572432518	0.133389562368393	-0.0972002074122429	-0.0255577135831118	0.0456465072929859	-0.0396710261702538	-0.147778496146202	0.0458034016191959	0.246354281902313	-0.110326483845711	0.000861275650095195	0.0252864509820938	0.0370069406926632	0.00897519383579493	0.00181615119799972	-0.0683145895600319	-0.0293013267219067	0.13066840171814	-0.16865386068821	-0.00616985699161887	0.00839997734874487	-0.0136660616844893	0.112698547542095	0.108430221676826	0.130033478140831	0.0646215602755547	0.0188172534108162	0.0796883776783943	0.0152137717232108	0.0444054529070854	0.0907226651906967	0.0643706470727921	0.0980684012174606	0.112294964492321	0.0976149290800095	-0.0581312887370586	0.0161676574498415	-0.0606631077826023	0.0990540608763695
InferredCov11	-0.0450731068849564	0.0429953634738922	-0.0264980923384428	0.180402263998985	-0.115186154842377	0.033016137778759	-0.0933400094509125	-0.0211136434227228	0.0222833827137947	0.213350236415863	0.0376714505255222	-0.128479972481728	0.122127272188663	0.0824966132640839	-0.00766917783766985	0.0757180452346802	0.0357465632259846	0.0777258723974228	0.123884350061417	0.0199893657118082	-0.0179778859019279	-0.124094672501087	0.0847970172762871	-0.152115717530251	0.000791906611993909	0.0576189085841179	-0.0363297536969185	0.0675980150699615	-0.188785657286644	-0.0518825612962246	-0.0369842313230038	-0.0188506692647934	-0.00350786745548248	-0.109315760433674	0.0036810589954257	-0.090262770652771	0.00754816504195333	0.125473603606224	0.0417281873524189	-0.00355748226866126	-0.0643899217247963	-0.0523205734789371	-0.126047253608704	0.0250124111771584	-0.0326402820646763	-0.00105533970054239	-0.0375822484493256	-0.0644393339753151	0.000691585417371243	0.00190525292418897	-0.0302197504788637	0.0337211266160011	-0.00269450945779681	0.0172701235860586	-0.110946848988533	0.0787318050861359	0.066231980919838	-0.0519811771810055	-0.0712104886770248	-0.104514732956886	-0.0925693064928055	-0.0325233042240143	0.165934607386589	0.0685653239488602	-0.0767880603671074	0.0292937718331814	-0.0445266515016556	0.146183371543884	0.148244068026543	0.0968039333820343	0.0194043163210154	0.171538650989532	-0.0283912550657988	-0.045515701174736	0.059002872556448	-0.1919856518507	0.0357565842568874	0.0528083331882954	-0.00988813582807779	-0.110521279275417	0.00452161254361272	-0.0428961738944054	-0.00836064666509628	0.0666610822081566	-0.0541345812380314	-0.0903222188353539	0.0124194221571088	0.0560400746762753	0.0335946530103683
InferredCov12	0.0226464197039604	-0.166254237294197	-0.0178005266934633	0.0624808743596077	-0.0244484934955835	-0.0834417566657066	0.0474366880953312	0.00238845078274608	-0.0371557921171188	-0.0124161373823881	-0.166203409433365	0.0600662492215633	0.0103185707703233	0.158914715051651	0.0676371902227402	-0.0336815975606441	0.0216464288532734	0.153378307819366	-0.0770961418747902	-0.0658905357122421	0.0335387401282787	0.174186334013939	0.0594986528158188	-0.201339021325111	-0.0883785262703896	-0.0220028050243855	0.0712737813591957	0.00663968501612544	-0.0520864985883236	0.0152134178206325	-0.0560938566923141	-0.0565817467868328	0.0361362546682358	-0.0173960663378239	0.057012777775526	0.0511089563369751	0.107809893786907	0.048104003071785	0.0245970617979765	-0.0916101261973381	0.00923722423613071	0.0796391218900681	-0.164978191256523	0.0700267553329468	0.146688342094421	0.0543172620236874	-0.106096386909485	-0.0134313022717834	-0.0223752241581678	-0.0156109435483813	0.0491396002471447	0.0721362009644508	0.0794329345226288	0.0800847932696342	0.103223599493504	-0.057913213968277	0.0640605166554451	0.0472473353147507	-0.153557673096657	0.00191982905380428	-0.0100007578730583	0.0606282018125057	-0.189414605498314	-0.149351894855499	0.00351279927417636	-0.0404404439032078	-0.0228350814431906	0.164783716201782	-0.0144863408058882	0.0243947841227055	-0.124492630362511	-0.0364564545452595	-0.103050619363785	0.0308586861938238	0.141433328390121	0.00929473154246807	-0.0190552957355976	0.000691975350491703	0.013108417391777	0.072802297770977	0.13334247469902	-0.139271825551987	-0.00673909205943346	-0.0131201259791851	0.0274046082049608	0.00785561464726925	-0.119014829397202	-0.0234440229833126	-0.0240204967558384
InferredCov13	-0.046329814940691	0.0679987892508507	0.101798303425312	-0.0974464416503906	-0.0940155759453773	-0.0557313449680805	0.0182319227606058	0.0406111925840378	-0.0624023340642452	0.0593490228056908	-0.00543927354738116	0.0510031171143055	-0.0704808905720711	-0.107114411890507	0.0390565469861031	0.0191858764737844	-0.0287986379116774	-0.0573446340858936	0.0607587322592735	0.0608335323631763	0.0951438695192337	0.101534456014633	0.0228713657706976	-0.0507597289979458	0.0196378398686647	-0.0528978630900383	0.125299572944641	0.10188901424408	-0.12506328523159	0.0455478616058826	-0.0783881694078445	0.0125546818599105	-0.0402079969644547	0.0188157670199871	-0.217792376875877	-0.0949719101190567	-0.00465577282011509	0.0452173464000225	-0.11067733168602	0.0102152433246374	-0.0797672271728516	0.0348464921116829	-0.00993657018989325	-0.0266938507556915	-0.0249577425420284	-0.0361061654984951	-0.0610155425965786	0.12189519405365	-0.0534168295562267	0.119103960692883	0.0281949061900377	0.0746048241853714	-0.0580522194504738	0.0419937260448933	-0.0205134954303503	-0.0492540076375008	0.110794901847839	0.0804351419210434	-0.121702834963799	-0.0361529104411602	-0.0686933323740959	-0.0843146070837975	0.182547599077225	0.0613756105303764	0.0132574206218123	-0.179447486996651	-0.143857374787331	-0.0994080528616905	-0.02237918227911	-0.0561410896480083	-0.0241358447819948	-0.155514433979988	0.0517868734896183	-0.0454030260443687	0.0518278926610947	0.00715430360287428	-0.028024410828948	0.104481570422649	0.0710679292678833	0.137212023139	0.019009368494153	-0.0461112894117832	0.0969278290867805	0.0959737971425056	0.0681910961866379	0.153046190738678	0.0160495638847351	0.103235244750977	-0.0309128575026989
InferredCov14	0.126342445611954	-0.00184930965770036	0.0806617066264153	0.0762009024620056	-0.09511998295784	-0.000694381364155561	-0.0319932214915752	-0.0512694418430328	0.0557167194783688	0.213418066501617	0.0520352348685265	0.131022274494171	0.026125667616725	0.13176004588604	0.087395966053009	0.0367188341915607	-0.0669636130332947	0.0127300480380654	0.0242953766137362	-0.0760186463594437	0.0891625061631203	0.0618112236261368	0.0219344832003117	-0.0637720674276352	0.0143487975001335	-0.00645875092595816	-0.0619227215647697	-0.0934083014726639	0.0258285570889711	-0.0347258299589157	0.0103485183790326	-0.126974835991859	-0.00518667232245207	0.0430607758462429	-0.0575066357851028	0.0946124568581581	-0.0152503130957484	-0.0331619456410408	-0.0451803803443909	-0.0492370240390301	0.0332952328026295	-0.0144614884629846	0.0288752522319555	0.0373649038374424	-0.0577843338251114	0.00672166841104627	-0.0299668665975332	0.0244725216180086	0.0409635417163372	-0.0122021585702896	-0.0635383725166321	-0.0389000177383423	-0.186469674110413	-0.0479371100664139	-0.0521863475441933	0.00632667634636164	-0.068916454911232	-0.0655729994177818	-0.122205309569836	-0.0474271588027477	0.0390552766621113	-0.000433504057582468	-0.118081606924534	-0.00906787626445293	0.080800287425518	0.0342337563633919	0.0197723377496004	-0.148276105523109	-0.112941019237041	0.0352189652621746	-0.0592603757977486	-0.070038303732872	0.00982685666531324	0.0584575645625591	-0.0363507829606533	0.0170906335115433	0.121949024498463	0.0864220857620239	0.00111290765926242	-0.16808770596981	0.0537663474678993	0.0700224414467812	0.00219013285823166	0.0439343750476837	-0.0101042641326785	0.0290808770805597	0.131926968693733	-0.0330859571695328	0.0609499029815197
InferredCov15	0.0303405001759529	0.093510277569294	-0.0665871500968933	-0.0427413396537304	-0.159845381975174	0.0138834910467267	-0.0210031382739544	-0.00310241873376071	0.023750064894557	0.0711395442485809	-0.0154878180474043	-0.0387540347874165	-0.0936887711286545	0.00225130212493241	0.0107368202880025	-0.00879128649830818	0.0433437786996365	0.0083434171974659	0.0211008228361607	-0.042547382414341	-0.0303280893713236	-0.0425877347588539	0.0538802370429039	-0.048150435090065	0.109919004142284	-0.0401801280677319	0.0604393929243088	0.0227196849882603	-0.00556581560522318	-0.0158691853284836	-0.0999794527888298	-0.0596476979553699	-0.0122286835685372	-0.039737693965435	-0.192595690488815	-0.0305937230587006	-0.183765769004822	-0.0670140758156776	-0.0711700767278671	0.0428414680063725	-0.0959657281637192	0.0514208115637302	-0.0403541661798954	-0.13117153942585	0.10778783261776	0.100207179784775	0.0592171736061573	-0.0062133613973856	0.00811599940061569	0.0315609164535999	0.0580439902842045	-0.032989863306284	0.0267109721899033	0.0259199384599924	0.0315664038062096	0.082080215215683	-0.0532429367303848	0.0705569684505463	0.144236356019974	0.158231422305107	-0.00193045963533223	-0.039946224540472	-0.202170982956886	-0.117760434746742	0.0708332136273384	0.072929635643959	-0.00237715011462569	0.100349441170692	0.0640780478715897	0.0874922797083855	-0.035171665251255	0.04192179068923	-0.0712025389075279	-0.0443999990820885	-0.0655269995331764	0.0250615552067757	0.0239266343414783	0.00100025162100792	0.0538280941545963	-0.0201965924352407	-0.00199251482263207	0.0333919152617455	0.00502964342013001	-0.00680389162153006	0.0319229327142239	0.0586457550525665	0.104390971362591	0.00864593312144279	0.053657241165638
gender	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	2	2	2	1	1	2	1	2	2	1	1	1
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
