ID	GTEX-11GSP	GTEX-11WQC	GTEX-11ZUS	GTEX-12126	GTEX-12WSC	GTEX-12WSE	GTEX-12WSF	GTEX-12WSH	GTEX-12WSI	GTEX-12WSM	GTEX-12ZZX	GTEX-12ZZZ	GTEX-1399T	GTEX-139TT	GTEX-139UW	GTEX-13CF2	GTEX-13CZV	GTEX-13FHO	GTEX-13FHP	GTEX-13FLV	GTEX-13FTY	GTEX-13FXS	GTEX-13G51	GTEX-13JUV	GTEX-13JVG	GTEX-13N2G	GTEX-13NYB	GTEX-13NYS	GTEX-13NZA	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PLJ	GTEX-13QIC	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13VXU	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-145MH	GTEX-N7MS	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-OHPN	GTEX-P44H	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-R55E	GTEX-RU72	GTEX-RVPV	GTEX-S7SE	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4EP	GTEX-X4XX	GTEX-X585	GTEX-XMD1	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZDXO	GTEX-ZE7O	GTEX-ZF28	GTEX-ZUA1	GTEX-ZVT3	GTEX-ZVZQ 
InferredCov8	-0.0282354634255171	0.0823758691549301	-0.0102453408762813	-0.00165431026834995	-0.00777479400858283	-0.0306355971843004	0.0954336524009705	0.0443163216114044	0.0516213364899158	-0.0630924329161644	-0.00342463282868266	-0.0382109917700291	0.0743111744523048	-0.0526046715676785	-0.0361151359975338	0.0477325320243835	0.0730917379260063	-0.0185578539967537	0.0658562853932381	-0.082608737051487	0.124747388064861	-0.0911886245012283	-0.00349156279116869	0.0537939630448818	0.0113765904679894	-0.088872417807579	0.115510709583759	-0.0584118887782097	0.0950256809592247	-0.172137692570686	0.0115499990060925	-0.105182372033596	0.133143112063408	-0.0429007299244404	0.0675934851169586	-0.0312085561454296	0.0134234614670277	0.0111072110012174	0.0347925536334515	0.0552878715097904	-0.0629401728510857	-0.0878270715475082	-0.068184494972229	-0.0606552287936211	0.0315934084355831	-0.076605349779129	-0.0357180126011372	-0.073211282491684	0.0633389502763748	-0.0309160593897104	-0.134555891156197	-0.113318234682083	-0.119781449437141	-0.100158557295799	-0.00492278672754765	-0.164774939417839	-0.0683710798621178	-0.0445464663207531	-0.0962790474295616	0.0773272588849068	-0.0752597600221634	-0.106722123920918	-0.115216843783855	0.132233485579491	0.188933551311493	0.134485349059105	-0.115343160927296	-0.00103082612622529	0.0120961405336857	0.172799542546272	0.0342239700257778	0.040920365601778	0.0246542189270258	-0.0351646654307842	0.0112201357260346	-0.0371895916759968	0.247124403715134	-0.0158626735210419	0.129270985722542	0.00320614944212139	-0.0123902726918459	0.0118349166586995	0.00827948097139597	0.0170968472957611	0.118443444371223	0.0741627216339111	-0.0194273423403502	0.0450230650603771	0.00248204986564815
InferredCov9	-0.00897570606321096	-0.098215214908123	-0.111711271107197	-0.102772004902363	-0.214397504925728	-0.119790263473988	-0.00556120136752725	-0.0839429050683975	0.0594934597611427	-0.0315441638231277	-0.0362151078879833	-0.172571241855621	-0.0214004628360271	0.0532437413930893	-0.149594083428383	-0.0396214425563812	-0.0833267569541931	-0.030264712870121	-0.0299114640802145	0.103591091930866	-0.0499973930418491	0.0183205828070641	0.125722974538803	0.0690721198916435	-0.0220452044159174	0.0774963870644569	0.013267450965941	-0.0351775214076042	-0.0486823432147503	-0.149335935711861	0.0256972778588533	0.0638899728655815	0.152720049023628	-0.0500345528125763	0.0671899616718292	0.0456035137176514	-0.0421813651919365	-0.090082012116909	-0.0340249612927437	-0.0148057751357555	0.0596228316426277	0.0282736290246248	-0.0302094742655754	-0.00341541459783912	0.0308345202356577	0.0160102359950542	0.0245198979973793	0.126618504524231	0.0999586805701256	0.159129247069359	0.0235397107899189	0.14694981276989	0.0656829029321671	0.0269018784165382	0.0126139437779784	0.0261045321822166	0.0243143942207098	0.0811970606446266	0.0513365119695663	0.0672538354992867	0.000277449958957732	0.0035539495293051	0.111196510493755	0.0614020004868507	0.0423867776989937	0.0444649010896683	0.0218462496995926	0.0687053948640823	-0.0651374012231827	0.138066843152046	0.00456600310280919	0.0951755866408348	0.10441742092371	0.0618566572666168	-0.150443553924561	-0.0335037223994732	0.107909373939037	-0.14665199816227	-0.0572185292840004	0.0540884472429752	-0.0295822005718946	0.0156828835606575	-0.0113597214221954	-0.0961773619055748	-0.0698757991194725	-0.149180889129639	0.0498202107846737	-0.0937627926468849	-0.119364134967327
InferredCov10	0.0593396797776222	0.00164933642372489	0.0885128602385521	-0.0374538004398346	0.051555335521698	-0.0115048559382558	-0.0957858264446259	-0.0960417315363884	0.0378667116165161	-0.0558097921311855	-0.0700443834066391	0.0507686473429203	-0.0810371860861778	-0.0418824031949043	0.0862119868397713	-0.104244910180569	-0.0188253372907639	-0.133464887738228	-0.0577013753354549	-0.0114301107823849	-0.0129993073642254	-0.0712103173136711	-0.0841313898563385	-0.109497874975204	0.0790992081165314	-0.118489556014538	0.0909341499209404	-0.0801266431808472	-0.00491052959114313	0.0657610222697258	0.0235509816557169	-0.0854572951793671	0.13112473487854	0.0174931138753891	-0.0654107928276062	-0.00681679882109165	-0.0284907910972834	0.00603920686990023	0.00474241701886058	0.0738717094063759	-0.0239455662667751	-0.0216701924800873	-0.0736135169863701	0.10949233174324	-0.0499301366508007	0.0533030070364475	0.0123946275562048	-0.157529443502426	0.0446388386189938	0.117184981703758	0.0554400011897087	0.0502994433045387	0.0359121970832348	0.0547564439475536	0.320232212543488	0.0622215531766415	0.0316547602415085	-0.0897756069898605	-0.0505734197795391	0.0418709442019463	0.0238972865045071	0.135465011000633	-0.0225903652608395	0.0317416377365589	0.0322043634951115	-0.0577087961137295	0.146991789340973	0.02613190934062	0.175372049212456	0.107717767357826	-0.0035710243973881	-0.0806426629424095	-0.0419048331677914	0.0109293526038527	-0.107266589999199	-0.0173202659934759	0.0939441472291946	-0.0172380842268467	-0.0347316302359104	-0.13842336833477	-0.052004374563694	0.0695592910051346	-0.0668077543377876	0.0209983754903078	-0.0867920145392418	0.0406060628592968	-0.0611145719885826	0.0182482488453388	-0.0530558377504349
InferredCov11	0.0849463865160942	-0.0830332711338997	0.156285524368286	-0.0416803546249866	0.156631201505661	-0.107880994677544	-0.00974477268755436	-0.0243973396718502	0.0307356771081686	0.159370556473732	0.0582528598606586	0.0533793307840824	-0.0827457457780838	-0.0464662462472916	-0.144368350505829	-0.027196453884244	-0.0197350345551968	0.0123328613117337	-0.0791183337569237	0.0314883440732956	0.045417170971632	-0.0766669809818268	-0.0432890579104424	0.00700106145814061	0.182172909379005	0.0410893149673939	0.020910045132041	-0.0575995184481144	-0.0594037845730782	-0.0918834879994392	0.0343420654535294	0.0328738391399384	0.223867133259773	-0.0273333489894867	0.0324809513986111	-0.00854861456900835	-0.0421795360743999	-0.000205224074306898	0.0134579306468368	-0.000704553036484867	0.0307173859328032	0.035005122423172	-0.0098703857511282	-0.0300856363028288	-0.0987484902143478	0.0687256902456284	0.030990419909358	0.159222811460495	-0.0448022522032261	-0.08011145144701	-0.107495591044426	-0.0645842775702477	0.040503304451704	0.0419772453606129	-0.088564321398735	-0.0793154090642929	-0.114901565015316	0.0425178781151772	-0.0425183996558189	-0.172016277909279	0.0589952319860458	0.0152306146919727	-0.0611436776816845	0.00755708944052458	-0.0882286056876183	-0.0435633882880211	0.18889531493187	-0.0382103659212589	-0.123707637190819	0.0229711644351482	-0.042631708085537	-0.00508158933371305	-0.0656434968113899	0.110251419246197	0.0231487825512886	-0.0861289948225021	0.0534096546471119	0.00795904081314802	-0.000639272329863161	0.0396666005253792	0.00644362345337868	-0.0303899049758911	0.0333480723202229	0.0487393289804459	-0.0447823964059353	0.0914656743407249	0.0151108540594578	0.0434299409389496	0.0434987619519234
InferredCov12	0.0194330755621195	0.104737251996994	-0.0447598025202751	0.0005855115596205	-0.00456560030579567	-0.0391993038356304	-0.0496876537799835	-0.0909561738371849	0.0713135674595833	0.0249334573745728	-0.0701701790094376	-0.0221953317523003	0.0464611239731312	0.00390343484468758	0.0749103724956512	-0.054210864007473	0.0871832594275475	-0.0769110172986984	-0.0268085207790136	0.0338157936930656	-0.0920898839831352	0.054914154112339	0.0307021103799343	-0.0351684987545013	-0.0186521671712399	0.0756077319383621	0.055146049708128	0.0348700843751431	-0.0565130338072777	0.158888384699821	0.0764357522130013	0.0310255829244852	-0.0549451634287834	0.00286683277226985	0.0831900015473366	0.0491289012134075	-0.0257885381579399	-0.0779833868145943	-0.0167709961533546	0.0745895281434059	0.0599472932517529	0.088779129087925	0.11906360834837	0.0428524501621723	-0.0399873331189156	0.11111906170845	-0.0103562222793698	-0.14863558113575	0.0355150327086449	-0.0748136937618256	-0.0481331832706928	-0.0902963727712631	-0.0932710319757462	-0.101618267595768	-0.170883879065514	-0.0599146112799644	-0.0193971823900938	-0.0786523073911667	0.0530256070196629	-0.138642802834511	0.0253778956830502	-0.137334704399109	-0.0258816797286272	0.0817962661385536	-0.0273758638650179	0.0478198118507862	0.0680227503180504	0.166956871747971	-0.0143962167203426	0.0748744457960129	0.0321861281991005	-0.0276131816208363	-0.0394259802997112	0.0765157043933868	-0.0870579779148102	0.149130746722221	0.0218663159757853	-0.0418697595596313	0.035644605755806	-0.0768771097064018	-0.0352352373301983	0.0314425937831402	0.0567245967686176	0.0292109530419111	-0.0376782864332199	0.0132292220368981	0.0390186235308647	-0.0327764786779881	-0.140324354171753
InferredCov13	-0.049116387963295	0.00722579937428236	-0.0570512562990189	-0.118048161268234	-0.0406062193214893	-0.0216883346438408	-0.00739439995959401	0.0138142257928848	0.0141227841377258	0.0427431613206863	0.116717711091042	0.0321251451969147	0.0319190174341202	0.0285164546221495	-0.0716049820184708	0.0830592289566994	0.0682574287056923	-0.0097259059548378	0.0173155795782804	-0.0996269956231117	0.00469957757741213	0.0623897202312946	0.0448159724473953	-0.0660198181867599	0.0319423526525497	-0.0155979311093688	0.0846093818545341	0.0537388436496258	-0.0121714407578111	0.17969585955143	0.00126921862829477	0.00805144291371107	0.0198790170252323	-0.0288128424435854	-0.158822387456894	-0.0790829956531525	-0.0482430271804333	-0.0378908663988113	0.0248802676796913	0.113781131803989	0.00984234642237425	0.081266775727272	-0.114830143749714	-0.0754730403423309	0.0584446750581264	-0.0462102182209492	0.000817535270471126	0.0402113609015942	0.116394259035587	0.0178738236427307	0.0238276403397322	-0.0521582551300526	0.00865775905549526	0.0324614383280277	0.063047356903553	-0.0180336833000183	0.0487541407346725	-0.0277341734617949	0.0152514707297087	-0.0388287603855133	-0.00576249556615949	-0.143336683511734	0.0756082236766815	0.0705006867647171	0.0259135030210018	-0.0649653896689415	0.0379400178790092	-0.0539903976023197	-0.157294720411301	0.0140441032126546	-0.00626314291730523	-0.0586691424250603	0.0690821409225464	-0.0971631184220314	0.0655628442764282	-0.0387978777289391	-0.0179701056331396	0.0637716948986053	-0.0779616236686707	0.0101269418373704	-0.0868752375245094	0.0675401762127876	-0.0413715206086636	-0.0865351185202599	-0.0529827252030373	0.101945318281651	0.065601646900177	0.0410858504474163	-0.0269059091806412
InferredCov14	0.026778943836689	-0.023007296025753	-0.0225404016673565	0.0753327235579491	-0.0580621995031834	0.0288572758436203	0.0405058152973652	-0.0634177625179291	-0.0931089594960213	0.00816455483436584	0.0291289631277323	-0.0274537783116102	-0.0368062481284142	-0.0169415157288313	-0.0674172192811966	0.085962638258934	0.0756271407008171	-0.0452298410236835	6.30022113909945e-05	-0.0255474746227264	0.0128056025132537	0.0409031696617603	-0.0475569702684879	0.146899178624153	0.0166264194995165	0.00636069802567363	-0.0338638462126255	-0.00394205981865525	0.00233197142370045	-0.0464529059827328	-0.0313810892403126	0.025361206382513	-0.194474518299103	-0.011701226234436	0.146716773509979	0.0330783762037754	0.0209117475897074	0.127755701541901	-0.0166497230529785	0.0437303148210049	0.00535907922312617	0.00246109021827579	-0.0652739331126213	0.0781596228480339	0.0220566391944885	0.058855265378952	-0.0374258272349834	-0.0126597303897142	0.00694586802273989	-0.0194169040769339	-0.032182440161705	0.0138226039707661	-0.0540972054004669	-0.116048529744148	0.105681739747524	-0.10354819893837	0.00134227541275322	-0.08677589148283	-0.0325071476399899	-0.00325560686178505	0.0790457203984261	0.0845226943492889	0.00283486605621874	-0.00486346706748009	0.0442608334124088	0.0159587506204844	0.219473227858543	0.107294976711273	-0.0699583664536476	-0.0617069117724895	0.000840919848997146	0.0104568181559443	-0.013136463239789	-0.000136641130666249	0.0104311024770141	-0.13275445997715	-0.00688268849626184	-0.0354842431843281	-0.077216625213623	0.0153445899486542	-0.000802955648396164	0.0418222174048424	-0.0549022927880287	-0.0774050280451775	0.0558018833398819	-0.0226360838860273	-0.0147087285295129	0.0192417111247778	0.00513872737064958
InferredCov15	0.00882698036730289	-0.0159588530659676	0.0152949690818787	0.0370012484490871	0.0235704649239779	-0.0341955684125423	0.00165225530508906	-0.00825268868356943	-0.0354063995182514	-0.0466522388160229	0.0424958057701588	0.0370414890348911	0.0485648289322853	0.013780128210783	-0.10911862552166	0.011381390504539	-0.136328086256981	0.0144516788423061	0.0977418571710587	-0.0110646290704608	-0.0675473883748055	0.0321627371013165	0.0264852680265903	0.0601685792207718	-0.0149569967761636	-0.00743271969258785	0.0795355290174484	-0.0512025952339172	0.0058108321391046	0.0156540609896183	-0.0731919482350349	-0.0351777337491512	-0.0188014786690474	0.00452364841476083	-0.0450809001922607	0.0134990317746997	0.0133098708465695	-0.0593820586800575	0.0590866953134537	0.0480511374771595	-0.035356692969799	0.0222674217075109	0.107295647263527	0.0855999365448952	0.00666247680783272	-0.00997219979763031	0.0189957022666931	0.0059308297932148	-0.0231267474591732	-0.0434337370097637	0.0187166556715965	-0.0196615364402533	0.0144968582317233	-0.0590037405490875	0.104022353887558	0.0247245579957962	-0.0704557597637177	0.0285824351012707	-0.00842173770070076	-0.00339037366211414	-0.00434645777568221	-0.097125880420208	-0.0236140601336956	-0.102908298373222	-0.115659803152084	-0.0512670539319515	0.0154250515624881	0.0165303666144609	0.00237596873193979	-0.0362782925367355	-0.0906989425420761	-0.0378720611333847	0.0294432155787945	-0.0169590972363949	0.0521574877202511	0.140142515301704	0.210507273674011	-0.0742200836539268	-0.0314028821885586	-0.0161084868013859	0.0185665208846331	0.0290659982711077	0.00522430706769228	0.0065567372366786	0.0392338670790195	-0.100946307182312	0.0241236314177513	0.0343341119587421	0.0703559741377831
gender	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	1	2	1	2	2	2	1	2	2	2	2	1	2	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	1	1
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1
