ID	GTEX-1122O	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ9	GTEX-11I78	GTEX-11P7K	GTEX-11TT1	GTEX-11VI4	GTEX-11ZTT	GTEX-1211K	GTEX-1212Z	GTEX-12696	GTEX-RWS6	GTEX-S4Q7	GTEX-S7SF	GTEX-S95S	GTEX-SIU7	GTEX-SN8G	GTEX-SNOS	GTEX-SSA3	GTEX-SUCS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MN	GTEX-T6MO	GTEX-TKQ1	GTEX-TKQ2	GTEX-TML8	GTEX-TMZS	GTEX-U3ZG	GTEX-U3ZH	GTEX-U3ZM	GTEX-U3ZN	GTEX-UPJH	GTEX-UPK5	GTEX-V1D1	GTEX-V955	GTEX-VJYA	GTEX-VUSG	GTEX-VUSH	GTEX-W5WG	GTEX-W5X1	GTEX-WCDI	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WHPG	GTEX-WHSB	GTEX-WOFM	GTEX-WRHK	GTEX-WXYG	GTEX-WZTO	GTEX-X15G	GTEX-X3Y1	GTEX-X4EP	GTEX-X4LF	GTEX-X585	GTEX-X5EB	GTEX-X638	GTEX-X88G	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XLM4	GTEX-XMK1	GTEX-XPT6	GTEX-XQ3S	GTEX-XUJ4	GTEX-XUYS	GTEX-XXEK	GTEX-XYKS	GTEX-Y114	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y8DK	GTEX-Y8E4	GTEX-Y8E5	GTEX-Y8LW	GTEX-Y9LG	GTEX-YB5E	GTEX-YB5K	GTEX-YEC3	GTEX-YEC4	GTEX-YFCO	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZF3C	GTEX-ZG7Y	GTEX-ZLV1	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZQUD	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTTD	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZV6S	GTEX-ZV7C	GTEX-ZVT2	GTEX-ZVTK	GTEX-ZVZP	GTEX-ZXES 
InferredCov8	0.0907821133732796	0.0334051363170147	0.109129063785076	0.0114301452413201	-0.00703764194622636	-0.00199147686362267	0.0380028858780861	0.0298396591097116	0.0848437622189522	0.10695519298315	0.00372354011051357	0.0315585024654865	0.122491329908371	0.0675887167453766	0.0221964996308088	-0.054493997246027	-0.112102292478085	0.0323080755770206	-0.104670308530331	0.0312848314642906	-0.0446368120610714	0.0139034958556294	-0.0693660974502563	-0.143014967441559	0.0859015211462975	0.0568467378616333	-0.173644825816154	-0.0196130238473415	-0.15288507938385	-0.161201432347298	-0.176561206579208	-0.166125133633614	0.0421081483364105	-0.0829359441995621	0.0217865630984306	-0.0203504767268896	-0.0414429530501366	-0.0171526130288839	0.0396175906062126	-0.0284772124141455	-0.096478246152401	0.0117822289466858	0.0312680378556252	0.0110642407089472	-0.0371596813201904	0.133324980735779	0.0218741837888956	-0.00277923257090151	0.111475996673107	0.0758816450834274	0.108729228377342	0.0398579873144627	-0.0264461226761341	0.0316852033138275	0.0429397821426392	0.0228055343031883	0.0382714197039604	-0.0244216304272413	0.0368397757411003	-0.0206870324909687	0.0384782962501049	-0.0586406551301479	-0.0180388335138559	-0.0263394042849541	-0.00612903013825417	0.141391798853874	0.0223469194024801	0.0250590834766626	-0.0680278912186623	-0.108735270798206	0.0925539433956146	-0.0383997559547424	0.0178701225668192	0.0710374638438225	-0.0183684024959803	-0.105102509260178	0.126875177025795	0.0162104740738869	-0.0521596819162369	-0.063802182674408	-0.00840177945792675	-0.0275354199111462	0.120288006961346	0.0666077062487602	-0.0225802436470985	0.0586764626204967	-0.00799219124019146	-0.0305918920785189	0.0140037424862385	-0.254536598920822	0.0421144850552082	0.0668112337589264	0.000429680134402588	0.176736950874329	0.0342168062925339	0.0373070016503334	0.0157198272645473	0.00657249242067337	0.0115737421438098	0.0255876928567886	-0.0724071189761162	-0.0129478573799133	-0.0368203446269035	-0.00280931638553739	0.0148711027577519	-0.0262710154056549	-0.0651393458247185	-0.0743337497115135	-0.0363010391592979	-0.0392582938075066	0.0243322867900133	-0.0608819499611855	0.0356946922838688	0.0335354618728161
InferredCov9	0.0915127173066139	0.141335710883141	0.0311699062585831	-0.0618800818920135	0.062222708016634	0.0205655377358198	-0.0209817737340927	0.00245221657678485	-0.0188642255961895	-0.0517734512686729	-0.0732178688049316	-0.149171456694603	-0.136359363794327	-0.169081702828407	0.0121855242177844	0.0700511708855629	-0.0096430703997612	-0.046700295060873	-0.104235075414181	-0.00900217238813639	0.0576105490326881	-0.047563161700964	0.018633060157299	0.0299032721668482	0.0420470908284187	-0.0827638134360313	0.0750753954052925	-0.00482791708782315	-0.0152546362951398	-0.0872432887554169	-0.00703126005828381	-0.17096209526062	-0.0674445182085037	-0.0156926456838846	-0.0366433635354042	-0.0211183857172728	-0.0376146137714386	0.0521822795271873	-0.122094161808491	-0.000884710229001939	-0.0409453324973583	-0.123963490128517	-0.0587810128927231	0.0372903570532799	0.0649653822183609	0.0478729270398617	0.0651686489582062	0.0622260048985481	-0.106892891228199	-0.0964501351118088	-0.12265295535326	0.0910403653979301	-0.00359519268386066	0.0718155428767204	-0.0428554154932499	0.0441445931792259	-0.00767242582514882	-0.101963452994823	0.103328831493855	-0.0973261743783951	0.111750870943069	-0.0595121681690216	0.0232753194868565	-0.0187845826148987	0.106977492570877	-0.108500368893147	0.0128018343821168	-0.0345225557684898	0.0184460375458002	0.0409907065331936	0.0236672721803188	0.152679562568665	0.000938022567424923	-0.00289929378777742	-0.00693013425916433	0.0968094915151596	0.0775993689894676	-0.0064538256265223	0.082173265516758	-0.102628171443939	0.0570144057273865	-0.00387737108394504	0.0266453791409731	-0.0109135303646326	-0.0688250437378883	-0.0492316596210003	0.0792429894208908	0.0703830793499947	0.0373173877596855	-0.102041564881802	0.0816926509141922	0.0590148791670799	0.135087892413139	0.0649752169847488	0.0334515199065208	-0.103194318711758	-0.0130786336958408	0.0474475137889385	0.0223944522440434	-0.0954922288656235	0.0117693748325109	-0.00501499650999904	0.00523924129083753	-0.00757355475798249	-0.0516095496714115	-0.0713207125663757	0.101896725594997	-0.00765493605285883	-0.053568173199892	0.169782519340515	0.077824667096138	0.0695589110255241	0.125177785754204	0.0354588516056538
InferredCov10	-0.0872603133320808	0.0312046129256487	0.0611924417316914	0.0773260742425919	0.193120554089546	-0.1214569658041	0.123190924525261	-0.0594495981931686	-0.0479578636586666	-0.115315333008766	0.0137623408809304	0.0805184543132782	-0.0241918116807938	-0.0865718647837639	0.0585855878889561	-0.0592292658984661	0.0252214260399342	-0.0130280908197165	-0.123833991587162	-0.0382830202579498	-0.122458584606647	0.173242852091789	-0.080153688788414	-0.0440557263791561	-0.0877203121781349	0.0114344544708729	-0.0520321317017078	-0.0180688481777906	0.00686345808207989	-0.0887417495250702	-0.0262813083827496	0.00412955740466714	0.00502250576391816	0.0465028844773769	-0.0783313065767288	-0.0113945109769702	-0.0473381169140339	0.0327393896877766	-0.0450056008994579	-0.0572362951934338	-0.00389895052649081	0.00156235904432833	-0.044427428394556	0.0148292407393456	0.00593197112902999	0.0223695561289787	-0.114006794989109	-0.0399149507284164	0.0556774437427521	0.0220166500657797	0.0799614936113358	-0.0297789070755243	-0.0186798181384802	0.0765101686120033	0.0322911106050014	0.114586271345615	-0.00415904866531491	0.0494432970881462	0.0841526463627815	0.0553462617099285	0.0493114627897739	0.0624085552990437	-0.012978102080524	-0.0210322793573141	0.164064779877663	-0.0965589508414268	-0.0797584727406502	0.0636046156287193	-0.0112540535628796	-0.0233958642929792	0.000641057209577411	-0.125153750181198	-0.0699544921517372	0.057434905320406	0.136915996670723	-0.0793361812829971	-0.0552311949431896	0.0620463080704212	-0.0631455630064011	-0.0239312238991261	-0.00118849368300289	0.0164346899837255	-0.0243505612015724	-0.157115533947945	-0.100982919335365	0.0465400367975235	-0.00594925694167614	0.0973055139183998	0.0918399319052696	0.16874672472477	0.0272384155541658	0.0757043063640594	-0.0654154717922211	-0.0581006705760956	0.0175935160368681	0.131914258003235	-0.0191843062639236	0.0870663374662399	0.0345849618315697	-0.0817694664001465	-0.0139016350731254	-0.0371653586626053	-0.0315414257347584	0.086020328104496	-0.0123238125815988	0.000157047310494818	-0.0333982892334461	-0.0730097070336342	-0.057027917355299	0.107542403042316	0.123531684279442	0.0324539802968502	-0.119864977896214	0.0479762889444828
InferredCov11	0.0340048857033253	-0.00257314927875996	-0.00733635481446981	0.0331905037164688	-0.106800697743893	-0.129985332489014	-0.0561328791081905	-0.126295477151871	-0.0337213464081287	-0.056877177208662	-0.0533940494060516	-0.0811031833291054	-0.067962646484375	0.0375215746462345	0.182721376419067	0.046253364533186	-0.106337204575539	0.0693012103438377	0.0127480532974005	-0.0945738554000854	-0.0862360224127769	0.080509141087532	0.132910892367363	-0.095284178853035	0.169664829969406	0.0192821864038706	0.0970749258995056	0.0162773951888084	0.130718618631363	-0.0196006596088409	0.0661999508738518	0.105402059853077	0.203786075115204	0.21857176721096	-0.0174087416380644	0.0642067790031433	0.0742620229721069	-0.0126945711672306	0.0829116180539131	0.149317920207977	0.018079424276948	0.00452097505331039	-0.0476574599742889	0.0360680595040321	0.0932907611131668	-0.0173601936548948	0.0537059344351292	0.0498010590672493	0.00357266282662749	0.0107485428452492	-0.00468887249007821	-0.0213221367448568	-0.0125354006886482	0.0134322494268417	-0.0493341721594334	0.00866843666881323	0.0214130971580744	-0.0685288161039352	-0.101231150329113	-0.0470461472868919	-0.0297452230006456	-0.0831473916769028	-0.08497154712677	-0.0624160207808018	0.0165736004710197	0.174204379320145	0.0168646294623613	-0.0847199708223343	-0.0533217936754227	-0.132516652345657	0.0828997567296028	0.0189465265721083	0.0845155268907547	-0.037881325930357	0.0503710396587849	0.00272013829089701	-0.0428887791931629	-0.0278527773916721	0.000322695559589192	-0.151162728667259	0.0101262554526329	-0.113207280635834	0.0400773659348488	-0.113053686916828	-0.0374370440840721	0.0053453492000699	-0.0259756352752447	0.00260952324606478	0.0562546662986279	-0.00512503180652857	-0.0305556412786245	-0.0549637749791145	0.000328376714605838	0.0731759667396545	0.0154642025008798	0.0078507149592042	-0.0216126404702663	-0.0146160926669836	0.0591662526130676	-0.0576216913759708	0.0229006987065077	-0.0230962429195642	-0.0724800378084183	0.0450611226260662	-0.0321902520954609	-0.0431677959859371	0.0578705631196499	-0.0370567664504051	-0.0631789267063141	-0.0392241738736629	0.0129558751359582	-0.0250538922846317	-0.0909027084708214	0.0168165359646082
InferredCov12	0.0459718815982342	-0.00936405453830957	0.098183698952198	0.129915297031403	-0.0603381060063839	0.0185560807585716	-0.0160176791250706	-0.0577246882021427	-0.0515385791659355	-0.0356734469532967	0.01527741830796	0.0217736810445786	-0.0403377264738083	-0.161704704165459	-0.201254054903984	-0.0499263741075993	-0.0213351789861917	-0.0360565781593323	0.00634073885157704	0.186275020241737	0.0289360992610455	-0.0997112765908241	-0.0276427306234837	-0.0359310880303383	-0.0281900148838758	0.00712411571294069	0.0575520843267441	-0.0542065016925335	0.0261620692908764	-0.0705064088106155	0.0290436986833811	0.0391222462058067	0.147278279066086	0.0786729380488396	0.0616548843681812	0.111945398151875	0.0769171416759491	-0.0157591253519058	-0.0409476011991501	-0.138423234224319	-0.113484762609005	0.0380459763109684	0.078812763094902	0.0275538563728333	-0.146225720643997	-0.0627939030528069	0.0341240838170052	-0.00533350603654981	0.0346251465380192	0.16289147734642	-0.159207373857498	0.0321918018162251	0.00654961401596665	-0.0292862989008427	0.0487822666764259	-0.00395327666774392	-0.0512447394430637	-0.0120901688933372	-0.0507059469819069	-0.0254311766475439	-0.0557296462357044	0.0373549573123455	-0.0379958599805832	-0.0641646683216095	0.0275985989719629	-0.0433664880692959	-0.0672844275832176	0.0469233840703964	-0.0927781388163567	-0.084675095975399	-0.0285059977322817	-0.0136125013232231	0.0929881036281586	0.0392329506576061	-0.0888492837548256	-0.0529661066830158	-0.0504134483635426	-0.00972759537398815	-0.030550017952919	0.0146849006414413	0.0792694911360741	-0.030971072614193	0.0163011755794287	-0.0758613869547844	-0.00864538457244635	0.00947870127856731	-0.0787118598818779	0.0190220512449741	-0.0516137070953846	-0.160964265465736	-0.0216379500925541	0.00750588998198509	-0.0474721416831017	-0.0666974484920502	-0.0247575622051954	0.0194225832819939	-0.0850143656134605	0.106336891651154	0.105856500566006	-0.013680006377399	0.0747670158743858	0.100208476185799	0.160180658102036	0.0676148235797882	0.0941065400838852	0.101971976459026	0.083772175014019	0.073258213698864	-0.0076590278185904	0.02825110219419	0.0102155860513449	0.106787763535976	0.011786594055593	0.115800455212593
InferredCov13	0.0276208017021418	0.0478592216968536	-0.0288816783577204	-0.0464294366538525	0.139901459217072	0.0253074839711189	0.0702418982982635	0.00644990801811218	-0.0116325151175261	0.047004658728838	-0.0797232612967491	-0.119848161935806	-0.127741470932961	-0.032016858458519	-0.180673480033875	-0.0426904112100601	0.00267390790395439	-0.0351351723074913	0.179742261767387	-0.110444374382496	-0.0437379889190197	0.0311199817806482	0.0152789456769824	-0.144148096442223	-0.0110920267179608	-0.0136580793187022	0.00520239770412445	-0.0303448457270861	0.0414755158126354	0.174688547849655	0.0196552481502295	0.0276000872254372	-0.0567767135798931	0.0302633233368397	0.137138187885284	-0.00546467816457152	0.00707845436409116	-0.0153586780652404	0.0657386407256126	0.0624296814203262	-0.0244158487766981	0.00696443067863584	0.0619482658803463	-0.0201810505241156	-0.0104252127930522	-0.00599861750379205	-0.0324942506849766	-0.00904327630996704	0.0625318512320518	0.0673314779996872	0.0618476383388042	0.061723742634058	-0.0372621938586235	0.10372006893158	0.00371959176845849	-0.12589119374752	0.0886783972382545	-0.155019134283066	0.0420015826821327	-0.161217704415321	-0.0373604595661163	0.0456646606326103	0.0937469974160194	0.0764744654297829	-0.101409032940865	-0.12928032875061	0.140495389699936	0.0762333050370216	-0.0289053823798895	-0.037285503000021	0.0417557656764984	-0.0212135668843985	0.072522297501564	0.0416579060256481	0.0845155641436577	-0.116974055767059	0.0270616319030523	0.0270438436418772	-0.0802512243390083	-0.00695921247825027	0.0718101263046265	-0.116617485880852	0.0407129414379597	-0.0400028117001057	-0.0199781451374292	-0.0465807765722275	-0.0167409088462591	0.0776321515440941	-0.0158567950129509	0.0806893408298492	-0.0105572240427136	-0.00604684930294752	-0.0605151392519474	0.0392239764332771	0.0645495876669884	-0.11542109400034	-0.01965506747365	0.0389735139906406	-0.0061313658952713	0.0593154281377792	-0.13890528678894	0.0513118728995323	-0.0714859366416931	-0.0225730892270803	0.10078526288271	0.0471005216240883	-0.0550667382776737	-0.121148802340031	-0.0751040354371071	-0.0189041867852211	-0.00573604227975011	0.0112569620832801	0.0764422789216042	0.0493216589093208
InferredCov14	-0.000305589055642486	0.111431613564491	-0.160348117351532	0.0512609593570232	-0.0127163352444768	0.0821916237473488	0.0920018777251244	0.0406941212713718	-0.074492059648037	0.0682622194290161	-0.0966564118862152	-0.0972605720162392	-0.0278884842991829	-0.0749491006135941	-0.035865493118763	-0.0133814737200737	-0.0322345234453678	-0.037982027977705	-0.0611579120159149	-0.150297239422798	-0.143913954496384	0.0808868184685707	-0.0338992662727833	-0.00308162393048406	0.0846887603402138	0.0554814785718918	-0.140711680054665	0.015103368088603	0.0231884606182575	0.0225166473537683	0.0407308265566826	-0.0309172179549932	0.0850346386432648	-0.0420728884637356	0.0742082223296165	-0.0220718123018742	0.0545022189617157	0.0305225700139999	-0.0216151811182499	-0.0917000845074654	0.0500939264893532	0.0489319898188114	-0.0559739544987679	0.059468436986208	-0.116153843700886	0.00153482856694609	-0.0271762274205685	-0.00976395048201084	0.0333213321864605	0.0554949715733528	-0.0899110361933708	-0.0231616403907537	-0.00385360000655055	-0.0679159089922905	-0.04489791020751	0.0183961298316717	0.0255517587065697	0.0558922663331032	-0.0380940586328506	-0.0446503162384033	0.0575577914714813	0.067929171025753	0.0472604632377625	-0.0214263331145048	-0.000560438260436058	0.0825699716806412	0.00612298864871264	-0.0105266608297825	0.0438005067408085	-0.0904467478394508	-0.0664286389946938	-0.167806029319763	-0.153257295489311	0.0688375383615494	0.0535619519650936	0.19258938729763	0.129363611340523	0.0261036176234484	0.163400262594223	-0.124976322054863	-0.0420476756989956	0.0137623809278011	-0.0115026542916894	0.0383150279521942	0.0610322915017605	-0.00887619890272617	-0.0365917049348354	0.0724700316786766	-0.0351480841636658	0.000172442028997466	-0.0653634592890739	0.0380636788904667	-0.0911203771829605	-0.0341073088347912	-0.0314060598611832	-0.031781692057848	0.0541648119688034	-0.0107895890250802	-0.0263951160013676	0.116492733359337	0.0108878128230572	-0.00207063811831176	-0.02171222679317	0.0210697185248137	-0.10769384354353	0.0517692342400551	0.168407574295998	0.106386221945286	0.0464075617492199	-0.102637633681297	0.0313239470124245	0.0955442041158676	0.0284053292125463	-0.0366990081965923
InferredCov15	0.09392199665308	0.0761235281825066	0.0107170799747109	0.102930426597595	0.028495280072093	0.0359697192907333	0.0573172643780708	0.00281792692840099	-0.065302349627018	0.0459146127104759	-0.0132402423769236	0.0264565795660019	0.102879613637924	0.00779791874811053	-0.0959865972399712	0.0283728763461113	0.0755346044898033	0.033894382417202	0.0252450369298458	-0.0953366607427597	0.0593003556132317	0.0820552259683609	0.0178993996232748	-0.0767361223697662	-0.0911455824971199	-0.00710345432162285	0.0653980374336243	-0.123313248157501	0.0121666137129068	0.0674298033118248	-0.0505116879940033	0.0905674323439598	-0.00978285260498524	0.00689833937212825	-0.164894789457321	-0.0315507501363754	-0.0193254500627518	-0.0782808288931847	-0.0909425839781761	0.0117486016824841	-0.0750630870461464	0.0333913154900074	-0.0469074472784996	-0.0498531237244606	0.0438029244542122	0.0703565254807472	-0.0804314687848091	-0.135582208633423	-0.0153134679421782	-0.0755798146128654	-0.107194282114506	-0.0627119690179825	-0.103921011090279	0.00559988198801875	-0.077384889125824	-0.087706670165062	-0.0516805909574032	-0.0459815375506878	-0.0150082102045417	-0.0115000382065773	-0.0753604397177696	-0.0687778443098068	-0.106009617447853	-0.0887575075030327	0.0108094913884997	0.164525255560875	-0.0881079360842705	-0.120110251009464	-0.04337477684021	-0.0285038128495216	-0.0361548289656639	0.120177261531353	0.0930681526660919	0.11167585849762	0.0681559145450592	-0.04362478479743	0.14061938226223	0.105692595243454	-0.0518342070281506	-0.0466811582446098	0.00279923574998975	0.187107309699059	0.0342066772282124	0.0888408422470093	-0.0109159098938107	0.0114889508113265	-0.170210435986519	0.0257451608777046	-0.0778526812791824	0.111613310873508	-0.00814402475953102	-0.0600601695477962	0.00116796873044223	0.00781779643148184	0.00352746527642012	-0.013627715408802	0.0883794650435448	-0.0113036539405584	-0.0190465245395899	0.0740940198302269	-0.0392581075429916	0.0997369587421417	0.0296261329203844	0.0758660137653351	-0.00376083492301404	-0.0487633086740971	0.024684252217412	0.0181739777326584	0.0404371842741966	0.109157040715218	0.0598067864775658	-0.00793582666665316	0.0739297419786453	0.0240324828773737
gender	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	1	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	2	1	2	2	1
Platform	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
