ID	GTEX-111FC	GTEX-111YS	GTEX-1128S	GTEX-113IC	GTEX-11DXW	GTEX-11DXX	GTEX-11DXZ	GTEX-11EI6	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ8	GTEX-11EQ9	GTEX-11GS4	GTEX-11GSP	GTEX-11I78	GTEX-11LCK	GTEX-11NUK	GTEX-11NV4	GTEX-11ONC	GTEX-11P7K	GTEX-11P81	GTEX-11TT1	GTEX-11TUW	GTEX-11UD2	GTEX-11VI4	GTEX-11WQC	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZUS	GTEX-11ZVC	GTEX-1211K	GTEX-12126	GTEX-1212Z	GTEX-12584	GTEX-12696	GTEX-12WSC	GTEX-12WSH	GTEX-12WSK	GTEX-12WSL	GTEX-12WSM	GTEX-12WSN	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-13111	GTEX-13113	GTEX-1339X	GTEX-133LE	GTEX-1399R	GTEX-1399T	GTEX-139T6	GTEX-139T8	GTEX-139TT	GTEX-139YR	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FHP	GTEX-13FTW	GTEX-13FTX	GTEX-13FTY	GTEX-13G51	GTEX-13JUV	GTEX-13JVG	GTEX-13N11	GTEX-13N1W	GTEX-13NYB	GTEX-13NYC	GTEX-13NYS	GTEX-13NZ8	GTEX-13NZB	GTEX-13O21	GTEX-13O3O	GTEX-13O3P	GTEX-13O3Q	GTEX-13O61	GTEX-13OVG	GTEX-13OVH	GTEX-13OVL	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PL6	GTEX-13PL7	GTEX-13PLJ	GTEX-13QBU	GTEX-13QIC	GTEX-13QJ3	GTEX-13RTK	GTEX-13S86	GTEX-13U4I	GTEX-13VXT	GTEX-13VXU	GTEX-13W46	GTEX-13X6H	GTEX-13X6K	GTEX-145MF	GTEX-145MH	GTEX-145MO	GTEX-N7MS	GTEX-NFK9	GTEX-NPJ8	GTEX-O5YT	GTEX-O5YV	GTEX-O5YW	GTEX-OHPK	GTEX-OHPM	GTEX-OHPN	GTEX-OIZH	GTEX-OIZI	GTEX-OOBJ	GTEX-OXRK	GTEX-OXRL	GTEX-OXRO	GTEX-OXRP	GTEX-P4PP	GTEX-P4QS	GTEX-P78B	GTEX-PLZ4	GTEX-PLZ6	GTEX-POMQ	GTEX-PSDG	GTEX-PVOW	GTEX-PW2O	GTEX-PWCY	GTEX-PWN1	GTEX-PWOO	GTEX-Q2AG	GTEX-Q2AH	GTEX-Q2AI	GTEX-Q734	GTEX-QCQG	GTEX-QDT8	GTEX-QDVJ	GTEX-QDVN	GTEX-QEG4	GTEX-QEG5	GTEX-QEL4	GTEX-QLQ7	GTEX-QV31	GTEX-QV44	GTEX-QXCU	GTEX-R53T	GTEX-R55C	GTEX-R55E	GTEX-REY6	GTEX-RM2N	GTEX-RN64	GTEX-RNOR	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RUSQ	GTEX-RVPU	GTEX-RVPV	GTEX-RWS6	GTEX-RWSA	GTEX-S32W	GTEX-S33H	GTEX-S341	GTEX-S3XE	GTEX-S4P3	GTEX-S4Q7	GTEX-S4UY	GTEX-S4Z8	GTEX-S7PM	GTEX-S7SE	GTEX-S7SF	GTEX-S95S	GTEX-SIU8	GTEX-SJXC	GTEX-SN8G	GTEX-SNMC	GTEX-SNOS	GTEX-SSA3	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-T6MO	GTEX-T8EM	GTEX-TKQ1	GTEX-TKQ2	GTEX-TMMY	GTEX-TSE9	GTEX-U3ZH	GTEX-U3ZN	GTEX-U412	GTEX-U4B1	GTEX-U8T8	GTEX-U8XE	GTEX-UJHI	GTEX-UPJH	GTEX-V1D1	GTEX-V955	GTEX-VJWN	GTEX-VUSG	GTEX-W5WG	GTEX-WCDI	GTEX-WEY5	GTEX-WFG7	GTEX-WFON	GTEX-WHPG	GTEX-WHSE	GTEX-WHWD	GTEX-WL46	GTEX-WOFM	GTEX-WRHK	GTEX-WRHU	GTEX-WWYW	GTEX-WY7C	GTEX-WYBS	GTEX-WYJK	GTEX-WYVS	GTEX-WZTO	GTEX-X261	GTEX-X4EP	GTEX-X4XY	GTEX-X5EB	GTEX-X62O	GTEX-X88G	GTEX-XAJ8	GTEX-XBEC	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XLM4	GTEX-XMK1	GTEX-XOT4	GTEX-XPT6	GTEX-XPVG	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUW1	GTEX-XUYS	GTEX-XUZC	GTEX-XYKS	GTEX-Y111	GTEX-Y114	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V6	GTEX-Y8DK	GTEX-YB5E	GTEX-YBZK	GTEX-YEC3	GTEX-YEC4	GTEX-YECK	GTEX-YFC4	GTEX-YJ8A	GTEX-Z93S	GTEX-Z93T	GTEX-Z9EW	GTEX-ZA64	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZF2S	GTEX-ZF3C	GTEX-ZGAY	GTEX-ZLV1	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQUD	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZV6S	GTEX-ZVE2	GTEX-ZVP2	GTEX-ZVT3	GTEX-ZVTK	GTEX-ZVZO	GTEX-ZVZP	GTEX-ZY6K	GTEX-ZYFC	GTEX-ZYFD	GTEX-ZYT6	GTEX-ZYWO	GTEX-ZZ64	GTEX-ZZPU 
C1	-0.0156	-0.0215	-0.0202	0.0878	-0.0215	-0.0218	0.111	-0.0218	-0.0206	-0.0197	-0.021	-0.0209	-0.0144	-0.0218	-0.0209	-0.0219	-0.0206	0.1172	-0.0208	0.1244	-0.0222	0.0243	-0.0208	-0.02	-0.0206	0.1173	-0.0217	-0.0212	-0.0207	-0.0203	-0.021	0.1181	-0.0205	-0.0198	-0.0219	-0.0212	-0.021	-0.0204	-0.0207	-0.0218	-0.0221	-0.0205	-0.0106	-0.0202	-0.0108	0.0846	-0.0221	-0.02	-0.0224	-0.0224	-0.0193	-0.022	-0.0217	-0.0228	-0.0226	-0.02	-0.0218	0.1121	-0.0175	-0.022	-0.0216	-0.0212	0.1161	-0.0206	0.1151	-0.0207	0.1132	-0.0197	-0.0216	-0.0215	-0.0214	-0.0214	-0.0217	-0.0217	-0.0215	0.0271	-0.0221	-0.0223	-0.022	-0.0217	-0.0219	-0.0207	-0.0066	-0.0224	-0.0234	-0.0219	-0.0173	-0.0185	-0.0182	-0.0213	-0.0222	0.1053	-0.0199	-0.0202	-0.0209	-0.0213	-0.0199	-0.0201	-0.0204	-0.0217	0.0973	-0.0219	-0.0208	-0.021	-0.0113	0.1208	-0.0212	-0.0166	-0.0123	-0.0217	0.129	-0.0214	-0.0229	-0.0165	-0.0136	-0.0195	0.1074	-0.0216	-0.0167	-0.0215	0.0802	-0.0232	-0.0201	-0.0158	-0.0219	-0.0211	-0.0202	-0.0222	0.091	-0.0202	-0.022	-0.0159	-0.0196	-0.024	-0.0207	-0.0226	-0.0215	-0.0165	0.0231	-0.0212	-0.0204	-0.0229	0	-0.0221	-0.0186	-0.0151	-0.0208	-0.0207	-0.0213	-0.0203	0.1161	0.0238	-0.0214	-0.0209	-0.0211	-0.0206	-0.0212	-0.0192	-0.0178	0.1372	-0.0234	-0.0221	-0.0124	-0.0116	-0.0217	0.0071	-0.0218	-0.0147	-0.0216	-0.0216	-0.0218	-0.0206	-0.0222	0.0763	0.1148	-0.0209	-0.0226	-0.0221	-0.0218	-0.0219	0.071	-0.0228	-0.0227	-0.0215	-0.0158	-0.0212	0.1254	-0.0222	-0.0198	-0.0216	0.113	-0.0207	-0.0209	-0.0234	-0.0213	-0.0226	-0.0223	0.1242	-0.0216	-0.0169	-0.0214	-0.0081	-0.0196	-0.0208	-0.0209	-0.022	-0.0207	-0.0213	-0.0218	-0.0219	-0.0203	-0.0219	-0.022	-0.0174	-0.0209	-0.0203	-0.0216	-0.0208	-0.021	0.1196	-0.0221	-0.0206	-0.0207	-0.013	-0.0209	-0.0216	-0.0202	-0.0116	-0.0196	-0.0213	-0.0211	-0.0118	-0.022	0.1159	-0.0217	0.1236	-0.0209	0.1321	0.1006	-0.0214	-0.022	-0.0215	0.031	0.0943	-0.0203	-0.0206	-0.0219	-0.0215	-0.0206	-0.0215	0.1264	-0.0218	-0.0216	-0.0189	-0.0217	-0.0213	-0.0199	-0.0205	-0.022	-0.0238	-0.0209	0.0682	-0.0203	-0.0214	0.1027	0.1109	-0.0215	-0.0215	-0.0182	0.089	-0.0221	-0.0196	-0.0209	0.1268	-0.0196	0.0534	0.1197	-0.0202	0.1206	0.1142	-0.0212	-0.0203	-0.0209	-0.0219	-0.021
C2	0.0168	0.013	0.0106	-0.0079	0.011	0.008	0.0047	0.0054	0.0072	-0.006	-0.009	0.002	-0.0029	0.0025	0.0121	0.0119	-0.0021	0.0134	0.005	0.0252	0.012	0.0128	0.0185	0.011	0.01	0.0101	0.0124	0.0123	0.0032	0.003	0.0092	0.0209	0.0039	0.0074	0.0178	0.0024	0.0071	0.0023	0.0115	0.0028	-0.0038	0.0097	-0.1344	0.0031	-0.0493	0.0177	-0.0032	-0.0171	0.0128	0.0028	0.0081	0.0088	0.0158	0.0087	0.0065	0.0061	3e-04	0.0147	0.0022	0.0103	0.001	0.0025	-0.0059	0.0065	0.0024	0.0032	0.0132	2e-04	0.008	1e-04	0.0079	0.0086	0.0055	0.0042	-0.0014	-0.0949	0.0098	-0.0025	0.0121	0.0138	0.0063	0.0041	-0.0579	-0.0014	0.0135	0.0039	-0.0043	0.0078	-0.0124	0.0014	0.0073	0.0097	0.0043	-0.0056	0.0166	0.0113	0.0085	-0.0052	0.005	0.01	-0.0054	0.0045	0.0069	0.0081	-0.0256	0.0078	0.0044	0.0056	-0.0178	-5e-04	0.0191	0.0048	0.0046	0.0051	-0.0036	0.005	-0.0029	-0.004	0.0037	0.0059	0.0051	0.0086	0.0097	0.0074	0.0101	-3e-04	0.0089	0.0149	0.0198	0.0115	0.0175	-7e-04	0.0021	0.0011	0.0012	0.003	0.0036	-0.0035	-0.5859	-0.0019	-0.0024	0.0022	-0.0117	0.0109	0.0077	0.0031	-0.0152	-0.0109	-0.0074	0.011	0.0183	-0.603	0.0137	0.0027	-0.0294	0.0053	0.0019	0.0012	-0.0011	0.0288	0.0093	0.002	-0.0157	-0.0133	0.0056	-0.4243	0.015	0.0029	0.0051	0.0055	0.0103	0.0079	0.004	0.0139	-0.0087	0.0127	0.0065	0.0071	0.0068	0.0073	0.0102	0.0069	0.0111	-0.0175	0.0136	0.0105	0.0114	0.0155	0.004	0.0096	0.0036	0.0146	0.0028	0.0049	0.0118	0.0183	0.0042	0.0121	0.0042	-0.0052	0.0126	-0.1134	0.0112	0.0027	0.0021	0.0059	0.0011	0.016	-0.001	0.0047	0.0014	0.0031	0.0122	-0.0018	0.0012	0.0074	0.0058	0.0146	-3e-04	0.0142	0.0083	0.0083	0.0111	0.0044	0.0056	0.0054	0.0024	-0.0014	0.0101	0.0011	0.0017	0.0043	0.0059	0.0151	0.0092	-0.0057	0.0034	0.0152	0.0155	0.0035	0.0061	0.0124	0.0097	0.0161	0.0056	0.0068	-0.0082	0.015	0.0056	0.0034	0.0119	0.0144	0.0077	2e-04	2e-04	-0.0018	0.0077	0.008	0.0049	0.006	0.0072	-0.0062	4e-04	0.0117	-0.0095	0.0135	0.0024	-0.0059	0.0058	0.0018	0.0124	0.0014	0.0139	0.0115	0.003	0.0046	0.0199	0.001	0.004	0.0148	0.0152	0.013	-0.0021	-0.0019	0.0051
C3	0.01	0.0081	0.0322	0.0133	-0.0097	0.015	-0.0062	0.0305	0.0034	-0.0044	0.0214	-0.0158	-0.1688	-0.012	-0.0064	0.0102	0.0084	-0.0069	0.019	0.0143	0.002	0.0141	-0.0149	0.0201	-0.0108	-0.0079	0.0462	0.0225	-0.0309	0.0128	0.0138	0.0039	0.0042	-0.0359	0.0097	0.0025	-0.0196	0.0325	0.0144	0.0204	0.0196	-0.0138	0.0568	0.0019	-0.1495	-0.0107	0.0129	0.0196	0.0381	0.015	-0.0109	0.001	0.0121	0.0426	0.0519	0.0147	-0.011	0.0156	-0.0958	-6e-04	-0.0046	-0.008	0.0124	0.038	-0.0016	-0.0158	0.0099	-0.068	0.0565	0.0263	0.0154	-0.0062	-0.004	0.0436	0.0251	-0.0521	-0.0114	0.046	0.0288	0.0268	0.0337	-0.0118	-0.0222	0.052	0.0282	-0.0153	-0.0631	0.0055	0.0321	0.0094	0.0084	-0.0115	0.0196	0.021	0.0271	0.0205	-0.0074	-0.0222	0.0127	0.0378	0.018	0.0015	0.0167	-0.0177	-0.2239	-0.0039	-0.0169	-0.0607	-0.1342	0.015	0.0122	0.0019	0.0273	-0.0917	-0.1272	-0.0127	0.036	0.0222	-0.09	0.0017	0.0174	0.009	0.0085	0.0164	0.0094	0.0219	0.0025	0.0294	0.0282	-0.0366	0.0368	-0.0943	-0.023	0.0569	0.0313	0.0292	-0.0037	-0.0818	0.0208	-0.0039	0.0104	0.0108	0.0315	0.0189	-0.022	-0.1838	0.0539	0.0295	0.0152	0.0182	0.0131	0.0187	0.0223	0.0184	0.0685	-0.0095	0.0119	-0.0097	-0.0517	-0.0052	0.0373	-2e-04	-0.2223	-0.1946	0.0276	0.1087	0.0337	-0.0549	0.0158	0.0244	0.0239	0.0322	-0.0093	-0.0055	0.0061	0.0092	0.0124	0.0181	0.0245	0.0169	-0.0231	0.0123	0.0296	0.0239	0.0016	-0.0151	0.005	0.0113	-0.0219	0.0316	2e-04	0.0277	0.0044	0.0387	0.0314	0.0225	0.0063	0.0105	7e-04	-0.0827	-5e-04	0.0257	-0.0639	0.0049	0.0161	0.0252	0.0084	0.0215	0.019	0.0017	0.0032	9e-04	0.019	-0.0696	0.0047	0.0218	0.0298	0.0102	0.0345	-0.0058	0.0239	0.0444	0.002	-0.1819	0.0114	0.035	0.0288	-0.2336	0.0235	0.042	-0.0109	-0.1876	0.0367	-0.0106	-0.0031	0.0045	0.008	0.005	0.0268	0.0133	0.0207	0.0114	0.0024	0.0124	0.0183	0.0138	0.0067	-0.0026	0.0167	0.0247	-0.0127	-0.002	-9e-04	0.0045	0.0166	0.0578	-0.0038	-0.0034	0.0069	0.0316	0.0201	0.0212	0.0087	0.0442	-0.0127	0.0217	-0.0066	0.0487	-0.0359	0.014	0.0239	-0.0301	0.0115	0.0125	-0.0262	-0.0542	0.0041	-0.0156	-0.0026	0.0232	-0.005	0.0116	-0.0231	0.0189	-0.0099
InferredCov1	0.0167665518820286	0.0187439136207104	0.0548366419970989	0.0778591632843018	-0.0158546883612871	0.0166269894689322	0.0116104800254107	0.0403702929615974	-0.0341273061931133	-0.0188732277601957	0.00850665289908648	-0.00252288207411766	0.0687853023409843	0.0233443323522806	0.00908251758664846	-0.0219000205397606	-0.0188486985862255	-0.0155626777559519	0.0525636002421379	0.0615394040942192	-0.00283594056963921	0.00495022535324097	0.0399656556546688	0.0323536582291126	-0.0077495826408267	-0.0233880002051592	-0.0177963636815548	0.0430940724909306	-0.0040349205955863	0.00672796182334423	-0.0513862371444702	0.0198750477284193	-0.0329577960073948	0.00135338678956032	0.0493597090244293	-0.0255429912358522	0.00259732129052281	-0.0210442095994949	0.0116862365975976	-0.0121779395267367	-0.0105669088661671	-0.0278519839048386	0.0025819200091064	0.0242550745606422	0.000986919505521655	-0.0119801228865981	0.0226937159895897	-0.00128638895694166	0.0557576008141041	0.0175667852163315	0.00768745923414826	-0.0124713750556111	-0.0227632820606232	0.0252008829265833	0.0222424939274788	0.0415666028857231	0.0519068986177444	0.0248397756367922	0.0144970621913671	-0.0550194047391415	0.0116162821650505	0.0418235696852207	0.00178974226582795	0.0687422454357147	0.00632812594994903	-0.0120961712673306	0.0360438823699951	-0.0189016815274954	0.00625101570039988	0.00154312991071492	-0.0245581548660994	-0.0068508991971612	-0.0362228006124496	0.00486813159659505	-0.0181888155639172	-0.00826390087604523	0.0455969423055649	0.0307689104229212	-0.0078999875113368	0.0470839403569698	-0.0228550918400288	0.0436724312603474	0.038434311747551	0.00633082445710897	-0.0215777084231377	-0.0196881126612425	0.0808016583323479	-0.0383988320827484	-0.0458316877484322	-0.00631180731579661	0.0300295706838369	0.00852928310632706	0.067810483276844	-0.0533272288739681	0.0315543785691261	-0.0378882810473442	-0.019353024661541	0.0055498001165688	-0.00552384182810783	0.00186165724880993	0.0198602844029665	0.0203197244554758	-0.00946300756186247	0.0151237789541483	0.0362079553306103	0.000642166647594422	0.0118693485856056	0.0683079212903976	0.0169776529073715	-0.0811335816979408	-0.0122035136446357	-0.0424785874783993	-0.0125294923782349	0.00595417805016041	0.0096277603879571	-0.0116783324629068	0.0186062473803759	-0.0219461880624294	0.0052354047074914	-0.0597681514918804	-0.0269732493907213	-0.0165586490184069	-0.0743299797177315	-0.0621200911700726	-0.0249727498739958	0.0118074417114258	0.00640248460695148	0.0129383355379105	0.0238041020929813	0.0287891253829002	0.0551077760756016	0.00351352849975228	-0.0236088559031487	0.0410327799618244	0.0330346636474133	-0.0236114487051964	0.0292077865451574	-0.0587845481932163	0.0184296816587448	-0.00620975717902184	-0.00912441778928041	0.0288371071219444	-0.0357987135648727	-0.0386265702545643	0.0367518216371536	-0.0546505451202393	-0.0889634862542152	-0.0241802949458361	-0.0239267479628325	-0.0487452335655689	0.0144165866076946	-0.0429765805602074	-0.0166232120245695	0.0592815428972244	-0.00284057389944792	-0.0644722655415535	-0.0300822556018829	-0.0466285645961761	-0.0313788056373596	0.036686833947897	-0.000199953734409064	0.0215025413781404	0.0384181253612041	-0.0114817265421152	-0.000350463524227962	0.00381992338225245	-0.00730083417147398	-0.0531834363937378	0.00207706028595567	0.025060698390007	-0.0607191808521748	-0.0911491438746452	-0.0920537933707237	-0.0151659222319722	0.0210826378315687	-0.00714270770549774	-0.0528508201241493	-0.00712486123666167	-0.050421454012394	-0.0613091662526131	0.0400473959743977	-0.0423107780516148	-0.0264184772968292	-0.0363678745925426	-0.0501459389925003	0.0130458818748593	0.0545701123774052	0.00173352612182498	-0.00115922978147864	0.00820266176015139	-0.0268516894429922	-0.00368755543604493	-0.0164328664541245	-0.0398419313132763	0.0649794116616249	0.037672508507967	-0.0441262573003769	0.0583867095410824	-0.0821027681231499	-0.0340195372700691	0.000170466824783944	-0.0075041064992547	-0.0323769226670265	-0.0244163386523724	0.0159052293747663	-0.0722476989030838	-0.0512789636850357	0.0322553813457489	-0.00672359904274344	-0.0033931618090719	-0.0193841531872749	-0.0581102557480335	-0.0566944293677807	-0.0339767187833786	0.0541797392070293	0.0230295360088348	0.0120601113885641	-0.0524943843483925	-0.0349413454532623	0.0448154769837856	-0.00797723885625601	-0.0109142884612083	0.0257395356893539	-0.0698237121105194	0.00769964698702097	-0.00103745236992836	0.00399955455213785	-0.00161513010971248	-0.0294890739023685	0.00218488206155598	-0.0364478901028633	0.0561412423849106	-0.0264333449304104	0.0159974601119757	0.00808970257639885	0.0230160783976316	0.0327981039881706	0.0397153347730637	0.0281741730868816	-0.0140169588848948	0.0262503623962402	-0.0156575366854668	0.0519397966563702	0.0767390057444572	0.0211348701268435	0.013816169463098	0.019392654299736	-0.0108780758455396	0.00419337442144752	0.00882398243993521	0.0424322187900543	-0.0128784431144595	-0.013068001717329	-0.0413223169744015	-0.024616401642561	-0.00806769076734781	0.0171897020190954	0.0776675716042519	-0.0159822292625904	-0.00601710798218846	-0.0186790619045496	0.0123323006555438	0.0276085436344147	0.00492683751508594	0.0529008954763412	-0.0431069359183311	0.0162267368286848	0.0653524920344353	-0.0339317321777344	0.0121410628780723	-0.0421129018068314	-0.0171518959105015	-0.0204118341207504	0.0130813159048557	0.00362051464617252	0.018788043409586	0.062345813959837	0.065297894179821	0.0325706116855145	0.00237802066840231	0.021186176687479	0.0226971413940191	-0.00747744273394346	0.025732746347785	-0.0106756659224629
InferredCov2	0.0448967777192593	0.00245063286274672	0.00993865355849266	0.0215130355209112	0.0693809241056442	0.041433434933424	0.0191612839698792	0.0301645454019308	0.0845103934407234	-0.0705008879303932	-0.025642491877079	0.0390069708228111	-0.032220870256424	0.028513889759779	-0.00469032162800431	0.00889860838651657	-0.0242416225373745	0.0733839124441147	-0.035744484513998	0.0577582493424416	0.0478892363607883	0.0848450213670731	-0.120048351585865	-0.0351667031645775	0.0658261552453041	0.0100518064573407	0.0301921796053648	-0.0162350628525019	0.0563125647604465	0.00489340722560883	0.00156759063247591	0.102964989840984	0.0126457680016756	0.0105323577299714	0.0121114468201995	0.0230907592922449	-0.00631847931072116	0.0509231984615326	0.0152346584945917	0.0232412591576576	0.0765243470668793	0.018288929015398	0.0540507175028324	-0.0334251075983047	0.0834370329976082	0.0108842048794031	0.0720303505659103	0.0624470859766006	0.112267829477787	-0.00672281719744205	0.0239643733948469	0.0111781135201454	0.0636094510555267	0.0431914664804935	0.0158555246889591	0.0339528173208237	-0.0381007343530655	0.0134588340297341	0.0262319594621658	0.0550423189997673	0.0631501376628876	-0.0277575328946114	-0.0108392257243395	0.00528574734926224	-0.0360810197889805	-0.0458931513130665	0.0551932975649834	-0.0211650785058737	-0.0117946118116379	-0.0499385520815849	0.0545589327812195	0.0475131422281265	-0.0411974005401134	0.00278367474675179	0.0300462953746319	-0.021064518019557	-0.0301453676074743	0.00297556398436427	0.0299257896840572	-0.0196999218314886	-0.00624371645972133	-0.0402595959603786	-0.0170545801520348	-0.0369175300002098	0.0939951390028	0.0237613376230001	0.0148329874500632	0.0179017744958401	0.0513619892299175	0.0283998306840658	0.0116353174671531	0.00752457370981574	0.04591254144907	-0.0261388290673494	0.130962386727333	-0.0117244273424149	0.0441928915679455	-0.0232909247279167	0.0452683493494987	-0.0803889632225037	-0.0256777256727219	0.00193602056242526	-0.0357018746435642	-0.0636425465345383	-0.050018634647131	-0.00625159591436386	-0.0627281367778778	-0.0460683815181255	-0.00367994629777968	-0.015973225235939	0.00834539998322725	0.0146361794322729	0.00917181465774775	-0.0630269721150398	-0.106188669800758	-0.0515847951173782	-0.062189482152462	-0.017552275210619	-0.0540453679859638	-0.0287794005125761	0.0485600121319294	-0.0215960126370192	-0.00647049397230148	0.00964054465293884	-0.0157992485910654	-0.0296704974025488	-0.00816887058317661	0.00994250178337097	0.00181714631617069	-0.0216590035706758	-0.0693480148911476	-0.0173854008316994	-0.0229999497532845	0.00175374816171825	-0.0199401807039976	0.0266275219619274	-0.0335370004177094	-0.0439748875796795	-0.0471059381961823	-0.0034282854758203	0.00168935779947788	0.0237005762755871	-0.00812202319502831	-0.0250330120325089	-0.0575012639164925	-0.0728244259953499	-0.0280835852026939	-0.0302375908941031	-0.0394217185676098	-0.0286577548831701	-0.0767112672328949	-0.0307156275957823	-0.00833543390035629	-0.100209578871727	0.00902711506932974	-0.0476524196565151	0.0252690464258194	-0.0186045803129673	-0.0198653750121593	-0.0339878052473068	-0.0087217791005969	-0.0417359694838524	-0.00748452451080084	0.00939542427659035	-0.000231402722420171	-0.0465281344950199	0.000633266346994787	0.00448732962831855	-0.0329869203269482	-0.0535141788423061	-0.0541201941668987	-0.0621583871543407	-0.00542810373008251	-0.0277466513216496	-0.0192450229078531	0.0152541035786271	0.021021967753768	-0.0141868507489562	-0.0236831493675709	-0.0342749170958996	0.00329486187547445	-0.00843884237110615	-0.0702587589621544	-0.0991733372211456	-0.0718483626842499	-0.0632715001702309	0.0234823897480965	-0.0293170958757401	-0.0700044706463814	-0.0286650042980909	-0.0291155800223351	-0.0439850464463234	0.0277564488351345	-0.00631634425371885	-0.0316659584641457	-0.0435976423323154	0.0242801029235125	-0.0275299195200205	0.0246391892433167	0.018223823979497	-0.037389412522316	-0.0385141558945179	-0.0257309526205063	-0.0116506973281503	-0.00212996150366962	-0.000206650205655023	0.0217967927455902	-0.0671957060694695	-0.056305218487978	0.029272111132741	0.0168679188936949	-0.00588699476793408	0.0127573255449533	0.0188586357980967	-0.0934073328971863	-0.0433305390179157	0.00524771632626653	-0.00454455800354481	-0.0108757885172963	-0.036400243639946	-0.02958401478827	-0.0310855433344841	-0.0256699826568365	-0.00870464276522398	-0.0218802262097597	0.00179684429895133	0.0100629925727844	-0.00561454612761736	0.020174304023385	-0.0137912631034851	0.0101206647232175	-0.0508465804159641	-0.065806046128273	0.000731087115127593	0.0398789010941982	-0.0138900177553296	0.00437265494838357	-0.0319613330066204	0.0119487997144461	-0.0168190505355597	0.0691828802227974	0.0295126009732485	-0.0551938526332378	-0.0408684983849525	-0.0233243349939585	0.010929306037724	0.0156070431694388	0.0350609868764877	0.0126131847500801	0.0428485013544559	0.0396090000867844	0.0372228212654591	0.0277150366455317	0.00485650217160583	0.0527975745499134	0.0250737462192774	-0.0349668860435486	0.0477249287068844	0.0328729040920734	0.0545869432389736	-0.0112590650096536	-0.0056866742670536	0.155811876058578	0.116287477314472	0.0489000305533409	0.0345701575279236	0.0234944131225348	0.0534429363906384	0.0162417367100716	0.0395542941987514	0.0400757826864719	-0.015556026250124	-0.0298392605036497	-0.00133024028036743	0.0423499792814255	0.10372119396925	-0.097416989505291	0.0352303721010685	0.0119618289172649	0.00815614126622677	0.0736995786428452	0.147674441337585	-0.00822462979704142	0.0563168674707413	0.040459793061018
