ID	GTEX-1117F	GTEX-1122O	GTEX-11DXX	GTEX-11DXY	GTEX-11DXZ	GTEX-11DYG	GTEX-11EM3	GTEX-11GS4	GTEX-11I78	GTEX-11ONC	GTEX-11TT1	GTEX-11UD2	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZUS	GTEX-12696	GTEX-12WSC	GTEX-12WSD	GTEX-12WSK	GTEX-12WSL	GTEX-12ZZX	GTEX-1399R	GTEX-1399U	GTEX-13CF3	GTEX-13FH7	GTEX-13FHP	GTEX-13FTW	GTEX-13FXS	GTEX-13N11	GTEX-13NZA	GTEX-13O21	GTEX-13O61	GTEX-13OVG	GTEX-13PL7	GTEX-13QBU	GTEX-13QJC	GTEX-13RTJ	GTEX-13S7M	GTEX-13S86	GTEX-13U4I	GTEX-13VXT	GTEX-13VXU	GTEX-13W3W	GTEX-13X6J	GTEX-NPJ7	GTEX-NPJ8	GTEX-O5YV	GTEX-O5YW	GTEX-OHPL	GTEX-OIZH	GTEX-OOBJ	GTEX-P4PP	GTEX-PSDG	GTEX-PWCY	GTEX-PWOO	GTEX-PX3G	GTEX-Q2AH	GTEX-QDVN	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QLQ7	GTEX-QMRM	GTEX-QV44	GTEX-R53T	GTEX-R55G	GTEX-REY6	GTEX-RN64	GTEX-RTLS	GTEX-RU72	GTEX-RUSQ	GTEX-RWS6	GTEX-S3XE	GTEX-S4Z8	GTEX-SE5C	GTEX-SIU7	GTEX-SNMC	GTEX-U3ZH	GTEX-U3ZN	GTEX-U4B1	GTEX-U8XE	GTEX-UJHI	GTEX-UJMC	GTEX-UPK5	GTEX-VUSG	GTEX-WEY5	GTEX-WFG7	GTEX-WHWD	GTEX-WRHU	GTEX-X5EB	GTEX-XGQ4	GTEX-XPT6	GTEX-XPVG	GTEX-XQ8I	GTEX-XV7Q	GTEX-Y114	GTEX-Y3IK	GTEX-Y5V6	GTEX-Y8E4	GTEX-YEC3	GTEX-YEC4	GTEX-YF7O	GTEX-ZAB4	GTEX-ZDYS	GTEX-ZF3C	GTEX-ZGAY	GTEX-ZLFU	GTEX-ZPCL	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZT9W	GTEX-ZUA1	GTEX-ZV7C	GTEX-ZVT2	GTEX-ZYFC	GTEX-ZYFG	GTEX-ZYT6	GTEX-ZYWO 
InferredCov8	-0.0274265483021736	0.0506192445755005	0.00105062650982291	-0.000880418927408755	-0.00189916987437755	0.0218045208603144	0.140508621931076	0.0583134703338146	-0.0362123772501945	0.00267004477791488	0.0857190042734146	-0.122848935425282	0.0789223089814186	0.0676441341638565	0.0378368236124516	0.0565291307866573	0.126925811171532	0.0563657060265541	-0.0853337645530701	-0.0377774350345135	-0.0779043808579445	-0.0438517667353153	-0.0250780079513788	-0.0765853747725487	0.0084692994132638	0.0891519635915756	0.0732612162828445	0.0887908414006233	0.0627193376421928	-0.0784354656934738	0.0498738437891006	-0.0588167496025562	-0.0514172948896885	-0.0166750773787498	-0.0238760020583868	0.00833260361105204	-0.0467365980148315	-0.164589658379555	-0.175120145082474	0.175925448536873	0.0425290241837502	0.0592148415744305	0.0587363131344318	0.0106469318270683	-0.121518701314926	-0.00368347624316812	-0.0586027279496193	0.00094190682284534	-0.0528555549681187	0.129427686333656	-0.0851712673902512	-0.0327513329684734	-0.0696641951799393	0.0121610518544912	-0.00466019380837679	0.0406023524701595	-0.0704143047332764	0.0875295326113701	0.0438459105789661	0.050562858581543	-0.128507673740387	-0.0595775991678238	-0.109870798885822	-0.0972407907247543	-0.0279014091938734	0.0382620245218277	-0.0241092275828123	0.0518340580165386	0.0715023279190063	0.116316922008991	-0.0976159051060677	0.187802881002426	0.0755818337202072	0.0359974429011345	-0.0428260006010532	-0.0987749770283699	0.0986978933215141	0.018256114795804	-0.0677453055977821	-0.0196376219391823	-0.127117216587067	-0.0128428703173995	0.0531004294753075	-0.0494570545852184	-0.099359892308712	0.0773011669516563	0.00277460808865726	0.0264861788600683	0.0306784007698298	0.00946548953652382	-0.0733551159501076	0.00131387682631612	-0.0551337823271751	-0.06214265152812	-0.0373373292386532	7.12759210728109e-05	0.00630321819335222	0.0212315022945404	-0.00883859395980835	-0.0427528694272041	-0.0592382997274399	-0.00663159601390362	-0.00413711136206985	0.138050928711891	-0.00767138181254268	0.116115912795067	0.000520908739417791	-0.0849324241280556	-0.0570370703935623	-0.0251480303704739	-0.109831847250462	0.0140485400334001	0.0656906440854073	0.0556271150708199	0.109462849795818	-0.055719330906868	0.0641264021396637	0.0390685386955738
InferredCov9	0.100892275571823	-0.0335329174995422	0.00716986460611224	0.0845339000225067	0.0643532276153564	0.0513382889330387	-0.0890208855271339	-0.0101165752857924	-0.122276902198792	-0.00628098659217358	0.123449638485909	-0.17276805639267	0.0300550702959299	0.0698376223444939	-0.0909046530723572	0.0431195460259914	-0.0873848423361778	0.0541654340922832	0.00838160049170256	-0.0224083568900824	-0.0951259732246399	-0.000769201549701393	-0.00676436582580209	0.0558186285197735	-0.0144141474738717	0.000398552656406537	-0.0456098355352879	-0.083517462015152	0.111764796078205	0.034855630248785	0.104089364409447	-0.0313127003610134	0.0818150117993355	0.10325425863266	0.00580258201807737	0.131219759583473	0.0351687744259834	0.0993879064917564	-0.0666157901287079	-0.00909533724188805	-0.00262655480764806	-0.0341616794466972	0.0249525588005781	-0.140091508626938	0.163970962166786	0.164709970355034	0.0509994961321354	0.133011192083359	-0.0130662620067596	0.0112237632274628	0.0803805440664291	-0.0707903578877449	-0.0762306377291679	-0.00875882897526026	0.0659504383802414	-0.034887257963419	0.0705731064081192	0.101956732571125	0.110874772071838	-0.0018869920168072	-0.159055292606354	0.00442977948114276	-0.0812149792909622	0.000945819308981299	-0.0228053499013186	0.0515373535454273	0.0318537391722202	0.0230325404554605	-0.0682717561721802	0.00199820776470006	0.081367202103138	-0.0523612648248672	-0.103663578629494	-0.0297808293253183	-0.137624308466911	-0.0241123288869858	0.00132492219563574	-0.054074689745903	0.0184802487492561	-0.0679278969764709	-0.00642130896449089	-0.00955366529524326	-0.0186585858464241	-0.0104808760806918	-0.143997251987457	-0.0317487567663193	-0.0720323175191879	-0.0330500863492489	-0.0920863673090935	0.0295871999114752	-0.119485192000866	0.11116861552	-0.0419038087129593	0.0235347673296928	0.0290740616619587	-0.102287471294403	0.0332559682428837	0.152429983019829	-0.000556010461878031	-0.0108456406742334	-0.0735993757843971	0.0239911079406738	0.0773781687021255	-0.00199529598467052	0.0945903435349464	-0.0646860376000404	-0.0402242802083492	-0.000159952920512296	0.0220233369618654	0.0089973071590066	-0.0326856151223183	0.00591315235942602	-0.0148480851203203	-0.121466137468815	-0.0986132472753525	0.0462490431964397	-0.053371112793684	0.113551147282124
InferredCov10	-0.0439336337149143	-0.0201892908662558	-0.0500635467469692	-0.00967353768646717	0.0288884323090315	-0.209732249379158	-0.0327483229339123	0.0958081409335136	-0.0735539272427559	0.0489529967308044	-0.00597638729959726	0.0354838408529758	-0.0609013959765434	0.00833545252680779	0.00901478156447411	0.029359744861722	0.249673694372177	0.0238663405179977	0.0750526711344719	-0.0571633130311966	0.164259687066078	-0.135216146707535	0.0115155912935734	-0.0125691676512361	0.0477060154080391	0.00772508699446917	0.0400542244315147	-0.136510908603668	-0.072239488363266	0.0356229282915592	0.010936452075839	-0.040373545140028	0.0170311983674765	-0.104470819234848	0.0740552395582199	-0.0407611951231956	0.0733859166502953	0.0867325961589813	-0.112229242920876	-0.0517873875796795	-0.048640463501215	-0.0753905773162842	0.0639286488294601	0.00123713037464768	-0.0713616460561752	-0.0506398975849152	0.10725948959589	0.0168840326368809	-0.0836815014481544	-0.0985253378748894	0.00754552986472845	0.069151297211647	0.0531807318329811	0.0672021135687828	0.0254584942013025	-0.0304775033146143	0.0614467635750771	-0.0236527398228645	0.0856909155845642	0.0237071849405766	-0.118078283965588	0.0616074241697788	-0.0253898408263922	0.0408719517290592	-0.119283713400364	0.0888752043247223	0.018270717933774	-0.0128909386694431	0.166231095790863	0.0128892147913575	-0.0120677957311273	-0.0494967885315418	-0.033412080258131	0.0738552287220955	-0.121495679020882	0.107132211327553	0.0404607690870762	-0.0179271642118692	0.033940277993679	0.0303838308900595	0.0229050703346729	-0.0222114976495504	0.126591593027115	-0.0959456041455269	-0.0560712851583958	0.0133064780384302	0.0277093220502138	-0.0268942303955555	-0.0535246320068836	0.0410242862999439	-0.0166285447776318	0.103239730000496	0.147464528679848	0.065521277487278	0.0117900595068932	0.0635986179113388	0.0393406040966511	-0.0610246509313583	-0.03316430747509	-0.0586397163569927	0.0159149970859289	0.015688382089138	0.0415301360189915	0.0778855979442596	-0.00144711649045348	-0.0378156378865242	-0.0628245919942856	-0.0173060875386	-0.0837359130382538	-0.0450443625450134	-0.0388993211090565	0.00941428262740374	-0.166411265730858	-0.00347615405917168	-0.0943641513586044	-0.0235006883740425	0.130796521902084	-0.122939996421337
InferredCov11	-0.0578609742224216	-0.0196954645216465	0.0337636880576611	0.156661570072174	0.096232183277607	0.0148833906278014	-0.0280603412538767	-0.00346543896012008	0.00554772326722741	-0.0206853244453669	0.0987521782517433	0.0165523607283831	0.0106000993400812	-0.0913379862904549	-0.0319908373057842	-0.0043091750703752	0.145992085337639	0.0964901968836784	-0.126163929700851	-0.0697870478034019	-0.109142057597637	0.0423131249845028	-0.032530065625906	0.00565834995359182	-0.0518588945269585	0.00235071987845004	-0.0563313215970993	-0.00474835652858019	0.0696362480521202	-0.0831541493535042	0.0204062350094318	-0.0532140135765076	-0.0550276935100555	-0.102289125323296	-0.00198068004101515	-0.243351176381111	-0.0635334551334381	0.0633529424667358	-0.0211477652192116	-0.0126921944320202	0.231680884957314	-0.0330970920622349	-0.00464264955371618	-0.133935630321503	0.0198805462568998	-0.0526363030076027	-0.0938745066523552	-0.0128430482000113	-0.0638840943574905	-0.140298753976822	0.0671878233551979	0.00540821859613061	-0.0350010879337788	-0.0204541981220245	-0.0199197456240654	0.14466817677021	0.0376548320055008	0.0054178643040359	0.0112964082509279	-0.0368563570082188	0.0502394363284111	0.0284495782107115	0.0090610571205616	0.191893428564072	0.0447081252932549	-0.065072312951088	-0.0449472814798355	0.0489792488515377	0.0224295314401388	-0.00542081566527486	0.0475598722696304	0.0233847498893738	-0.101194187998772	-0.0437700003385544	0.0595132932066917	-0.00553841469809413	0.0299248546361923	0.0428666658699512	0.0523773543536663	-0.0812247544527054	0.124223589897156	0.00793370138853788	0.0300605949014425	0.115130469202995	-0.0734670907258987	0.160960257053375	-0.0552766472101212	-0.0334030725061893	-0.0150620117783546	-0.0750007331371307	0.00838104914873838	0.0534823797643185	0.0237353332340717	0.0610708296298981	0.025463754311204	-0.0286083966493607	0.0737955644726753	-0.0499673895537853	0.0504086874425411	0.0379536524415016	-0.0723017752170563	0.0403737276792526	-0.0520447716116905	-0.0332980528473854	-0.162011533975601	-0.0644182413816452	-0.0572271570563316	0.00891563203185797	0.0850098431110382	0.0461064465343952	-0.061001293361187	-0.0214740186929703	0.09292883425951	-0.0831829681992531	0.102032274007797	0.0188334416598082	0.102137379348278	-0.0459979921579361
InferredCov12	0.0184786543250084	-0.0549014694988728	0.0488461405038834	0.0322497561573982	-0.0176618229597807	-0.112120419740677	-0.100907035171986	0.0128379259258509	0.0046013337559998	0.0811674520373344	0.0495892204344273	0.127490013837814	0.00967820454388857	0.00585726834833622	0.0880396664142609	0.0344891846179962	-0.102715522050858	-0.049434345215559	-0.0683129206299782	0.0304645467549562	-0.18291811645031	-0.0646849125623703	0.0871332958340645	0.0317687392234802	0.0842720344662666	-0.0289171151816845	0.0512339137494564	0.0442529618740082	-0.133570969104767	-0.136476919054985	0.0838324651122093	0.000496652326546609	-0.104661472141743	-0.0477775000035763	0.0192830748856068	-0.112039245665073	-0.0117989797145128	-0.0287839192897081	-0.0167765635997057	-0.0391032174229622	-0.260347425937653	0.0314381793141365	0.130454555153847	-0.010007138364017	-0.0168530009686947	-0.120496116578579	0.0209556557238102	0.0361419804394245	0.0507466830313206	-0.107508644461632	0.0226103011518717	0.0744817331433296	0.0147278970107436	0.012490794993937	0.034030869603157	0.106212109327316	-0.0184812173247337	0.0675009936094284	0.0961931273341179	0.0324982143938541	-0.00833214726299047	-0.0441767238080502	0.109525389969349	-0.0334391258656979	0.0175927542150021	0.0217234585434198	0.0549841746687889	0.0765618458390236	-0.118401817977428	0.0904761105775833	-0.0408236496150494	-0.0590534582734108	-0.0970432013273239	0.0546483024954796	-0.0627675130963326	-0.0508588850498199	0.0381232984364033	0.0280492380261421	0.0842441469430923	-0.0810867249965668	0.0212791617959738	0.0383677743375301	-0.221077173948288	-0.013947669416666	-0.00213212217204273	-0.00100235897116363	-0.037913765758276	-0.00477676186710596	0.115020245313644	-0.0157531648874283	-0.041051272302866	0.00337780104018748	-0.0167535301297903	-0.000773221370764077	-0.0330812558531761	-0.00568117154762149	0.0493937917053699	0.0193174909800291	0.136963441967964	0.0216089449822903	0.0778609365224838	-0.00426041893661022	0.0406884551048279	0.0808294638991356	0.0403800830245018	0.061290580779314	-0.121952041983604	0.00877770967781544	-0.0210427772253752	-0.101290382444859	0.0205826889723539	0.118367172777653	0.055261354893446	-0.0424383953213692	-0.00316276145167649	-0.0185393840074539	0.0312450621277094	0.0564212277531624
InferredCov13	-0.062661848962307	0.00606493046507239	0.0204741414636374	-0.0983022525906563	0.0359777957201004	-0.0754872038960457	-0.0740184932947159	0.0655786842107773	0.0611897148191929	0.115755759179592	-0.0643712133169174	0.0547010488808155	0.0245274491608143	0.0182373207062483	-0.0301272701472044	0.0237495582550764	-0.125964790582657	0.128805786371231	0.0183459557592869	-0.0584467314183712	-0.0233190711587667	0.0220299363136292	0.00725110899657011	-0.00376821658574045	-0.0888457745313644	-0.00178857450373471	0.0764883011579514	-0.0413071103394032	-0.153103023767471	0.00402695266529918	0.12677027285099	0.109854511916637	-0.0658168643712997	-0.0345386527478695	0.0438467413187027	0.060685783624649	0.0476180911064148	0.114897951483727	-0.0547845661640167	-0.00411109765991569	0.0983443483710289	0.0883116647601128	0.0391406565904617	0.0909151285886765	-0.108831830322742	-0.0794388577342033	0.0306578371673822	-0.00428346963599324	-0.0315743796527386	0.0451186448335648	-0.0102590033784509	-0.0788014605641365	0.00432082312181592	-0.0216318275779486	-0.0584665983915329	-0.204759627580643	-0.072713628411293	0.0244501773267984	0.0683519020676613	0.100754618644714	-0.140152499079704	-0.026117566972971	0.0238660126924515	0.100736223161221	0.0641117319464684	0.0137390159070492	-0.0035218745470047	0.0701981708407402	-0.0659021884202957	0.0112118273973465	0.0257793813943863	-0.0123343169689178	-0.00499328365549445	0.0232773404568434	-0.059721764177084	-0.0205900631844997	-0.0365048721432686	-0.0811135023832321	-0.0372653305530548	0.0462836101651192	0.0440954193472862	-0.0115317162126303	-0.0103307766839862	0.0667781457304955	0.102749653160572	0.248380929231644	-0.0285584293305874	0.0144610339775681	-0.0676401257514954	-0.11944804340601	-0.0818881839513779	0.0031562284566462	-0.0554473027586937	0.0142833357676864	0.128436699509621	0.0157839860767126	-0.0199904590845108	-0.0144063923507929	-0.0356917083263397	0.118895433843136	-0.0473829545080662	0.0464913882315159	-0.00282876333221793	0.0284924674779177	-0.0777357518672943	-0.00718243699520826	-0.0233297292143106	-0.0325969867408276	-0.0597927607595921	0.134197637438774	0.067122645676136	-0.125611305236816	-0.0279264096170664	0.0131249660626054	0.070385254919529	-0.0784065201878548	-0.167915374040604	0.0421315133571625
InferredCov14	0.0197049789130688	0.0568536967039108	-0.0684948787093163	-0.0667982250452042	0.0534111112356186	-0.0125995986163616	0.164588406682014	0.0112327197566628	-0.0396328046917915	0.0756381005048752	0.025911970064044	0.00932387076318264	0.0304609294980764	0.00571749452501535	0.00161531264893711	-0.14191360771656	-0.0973040461540222	-0.0604539103806019	0.0134996641427279	0.0331776589155197	0.0089478800073266	0.105309493839741	-0.0792158395051956	-0.189469516277313	0.0539073720574379	0.0727936998009682	0.0283262301236391	-0.074154369533062	0.0547180213034153	0.0331459864974022	0.0296283327043056	0.00524588581174612	0.0289549343287945	0.0296491496264935	0.0913815274834633	-0.0482169911265373	-0.0078576784580946	-0.0610497780144215	-0.0700311809778214	0.138776004314423	-0.0502960383892059	-0.063694030046463	-0.171397536993027	0.116237960755825	0.0103946160525084	-0.0427224487066269	-0.0352815948426723	-0.0130840027704835	-0.0827771425247192	-0.0321944169700146	0.00702222436666489	-0.104529805481434	0.0389287285506725	0.00367966084741056	-0.0334490574896336	0.0614099130034447	0.0159269999712706	0.0228340774774551	0.0427515432238579	0.0842038094997406	-0.0111929168924689	0.0321391858160496	-0.0295213349163532	0.00262568122707307	-0.0409999340772629	0.0455145910382271	0.0902209132909775	0.00797070097178221	0.00905232783406973	-0.0158355589956045	0.000363486033165827	-0.148817405104637	0.0576957650482655	-0.0491849705576897	-0.00274303019978106	-0.0705203786492348	-0.0563092529773712	0.118359826505184	0.0195125117897987	0.0307532120496035	0.0746146366000175	0.0129023678600788	-0.0419684611260891	0.0833569690585136	-0.0652241185307503	-0.107384152710438	0.0374150052666664	-0.0283229481428862	-0.00571797555312514	-0.0773525163531303	0.11383830010891	0.234882265329361	-0.0999451130628586	0.119017764925957	-0.0923128128051758	0.0384000949561596	0.154598489403725	-0.0616705864667892	0.106115095317364	0.015100272372365	0.00329812755808234	0.0992308557033539	0.0830507054924965	-0.0434440150856972	-0.102393217384815	0.0264445785433054	-0.0518294125795364	-0.0340864956378937	-0.0519627779722214	-0.0301700420677662	-0.036099050194025	-0.044210072606802	-0.0272394306957722	0.000716097769327462	-0.00550711853429675	0.0541432052850723	-0.127087205648422	-0.0512049347162247
InferredCov15	0.0724086090922356	-0.143930748105049	-0.0936935767531395	0.258672505617142	-0.0534924380481243	0.0384262576699257	0.00180248869583011	-0.00494037568569183	0.0101568708196282	0.0198421981185675	-0.0436934120953083	-0.123829856514931	0.0106806084513664	0.0158080011606216	0.106818504631519	0.000385848805308342	-0.0381059087812901	0.042805939912796	-0.0766673013567924	0.01409568823874	0.00571666192263365	-0.109933204948902	0.143703058362007	-0.0636016875505447	0.0859981179237366	0.0195057298988104	-0.0847954973578453	0.0198975428938866	-0.0477796010673046	-0.00442766491323709	-0.11337061971426	-0.145933836698532	0.00115993455983698	-0.116334110498428	-0.133032575249672	0.134291782975197	0.0153799708932638	-0.14784748852253	-0.0595505610108376	-0.0647525638341904	0.0719171538949013	0.0232233852148056	-0.0656030029058456	-0.0319732688367367	0.0711205750703812	-0.125642418861389	0.0458662770688534	0.0466513261198997	0.0432693287730217	0.0527588464319706	0.00517007522284985	0.0140026770532131	0.00928976200520992	-0.0125748151913285	-0.0065236072987318	-0.0715928301215172	-0.0317613855004311	0.037297960370779	-0.00363211054354906	0.0678573399782181	-0.0138584971427917	-0.00801992323249578	-0.0318890288472176	-0.0431497171521187	-0.0257782712578773	-0.0441104136407375	0.119001723825932	0.0418756753206253	0.00200158823281527	0.00977196358144283	0.148308455944061	-0.0285072568804026	0.0344730839133263	0.0376854427158833	-0.0128914881497622	-0.0219382606446743	-0.0479134730994701	0.0403118133544922	0.012181231752038	0.0343175381422043	-0.0753636881709099	-0.00571356620639563	-0.00852976646274328	0.0836104899644852	0.0817663371562958	0.0655580163002014	0.0916311368346214	-0.00492897629737854	0.0109320851042867	0.0511403381824493	0.100959233939648	0.0158710274845362	-0.0126292500644922	0.0973599851131439	0.0168372467160225	0.0293546039611101	0.119453050196171	0.0762180387973785	-0.0749655514955521	0.0298062395304441	0.166624397039413	-0.0282274633646011	-0.112443558871746	0.00375593872740865	-0.141215339303017	-0.0420815609395504	-0.09464131295681	0.0287335459142923	-0.0643740743398666	0.117690928280354	0.0104896863922477	-0.0316906794905663	-0.0154024604707956	-0.0289957839995623	-0.0812101289629936	-0.0548702329397202	0.015419346280396	-0.0250529143959284
gender	1	1	1	2	2	2	1	2	1	2	2	2	1	1	2	2	2	1	1	2	1	2	1	1	1	2	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	1	2	1	2	2	2	1	2	1	2	1
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
