ID	GTEX-111VG	GTEX-111YS	GTEX-1122O	GTEX-1128S	GTEX-113IC	GTEX-113JC	GTEX-117XS	GTEX-117YW	GTEX-1192W	GTEX-1192X	GTEX-11DXW	GTEX-11DXX	GTEX-11DXY	GTEX-11DYG	GTEX-11DZ1	GTEX-11EI6	GTEX-11EMC	GTEX-11EQ8	GTEX-11GS4	GTEX-11GSP	GTEX-11I78	GTEX-11LCK	GTEX-11NUK	GTEX-11NV4	GTEX-11ONC	GTEX-11P7K	GTEX-11P81	GTEX-11P82	GTEX-11PRG	GTEX-11TT1	GTEX-11TTK	GTEX-11TUW	GTEX-11UD1	GTEX-11WQC	GTEX-11WQK	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZU8	GTEX-11ZUS	GTEX-1211K	GTEX-12126	GTEX-12WSH	GTEX-12WSM	GTEX-1399U	GTEX-N7MS	GTEX-NFK9	GTEX-NL3G	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-O5YT	GTEX-O5YV	GTEX-O5YW	GTEX-OHPK	GTEX-OHPL	GTEX-OHPM	GTEX-OHPN	GTEX-OIZG	GTEX-OIZI	GTEX-OOBJ	GTEX-OOBK	GTEX-OXRK	GTEX-OXRL	GTEX-P44H	GTEX-P4PP	GTEX-P4PQ	GTEX-P4QR	GTEX-P4QS	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-PLZ6	GTEX-POYW	GTEX-PSDG	GTEX-PVOW	GTEX-PW2O	GTEX-PWCY	GTEX-PWN1	GTEX-PWOO	GTEX-PX3G	GTEX-Q2AG	GTEX-Q2AH	GTEX-Q734	GTEX-QCQG	GTEX-QDT8	GTEX-QDVJ	GTEX-QDVN	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QLQ7	GTEX-QMR6	GTEX-QMRM	GTEX-QV31	GTEX-QV44	GTEX-QVJO	GTEX-QVUS	GTEX-QXCU	GTEX-R3RS	GTEX-R45C	GTEX-R53T	GTEX-R55C	GTEX-R55D	GTEX-R55E	GTEX-R55G	GTEX-RM2N	GTEX-RN64	GTEX-RNOR	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RVPU	GTEX-RVPV	GTEX-RWS6	GTEX-RWSA	GTEX-S33H	GTEX-S341	GTEX-S3XE	GTEX-S4P3	GTEX-S4Q7	GTEX-S4UY	GTEX-S4Z8	GTEX-S7PM	GTEX-S7SE	GTEX-S7SF	GTEX-S95S	GTEX-SE5C	GTEX-SIU8	GTEX-SJXC	GTEX-SN8G	GTEX-SNMC	GTEX-SNOS	GTEX-SSA3	GTEX-SUCS	GTEX-T2IS	GTEX-T2YK	GTEX-T5JC	GTEX-T5JW	GTEX-T6MN	GTEX-T6MO	GTEX-TKQ1	GTEX-TKQ2	GTEX-TML8	GTEX-TMMY	GTEX-TMZS	GTEX-TSE9	GTEX-U3ZG	GTEX-U3ZH	GTEX-U3ZM	GTEX-U3ZN	GTEX-U412	GTEX-U4B1	GTEX-U8T8	GTEX-U8XE	GTEX-UJHI	GTEX-UJMC	GTEX-UPK5	GTEX-UTHO	GTEX-V1D1	GTEX-VUSG	GTEX-VUSH	GTEX-W5WG	GTEX-W5X1	GTEX-WCDI	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WH7G	GTEX-WHWD	GTEX-WI4N	GTEX-WK11	GTEX-WL46	GTEX-WOFL	GTEX-WOFM	GTEX-WQUQ	GTEX-WRHK	GTEX-WRHU	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X15G	GTEX-X261	GTEX-X3Y1	GTEX-X4EO	GTEX-X4EP	GTEX-X4LF	GTEX-X4XX	GTEX-X4XY	GTEX-X585	GTEX-X5EB	GTEX-X638	GTEX-X88G	GTEX-XBEC	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XLM4	GTEX-XMD1	GTEX-XMD2	GTEX-XMD3	GTEX-XMK1	GTEX-XOT4	GTEX-XPT6	GTEX-XPVG	GTEX-XQ3S	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUW1	GTEX-XUYS	GTEX-XUZC	GTEX-XV7Q	GTEX-XXEK	GTEX-XYKS	GTEX-Y111	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5V6	GTEX-Y8DK	GTEX-Y8E4	GTEX-Y8E5	GTEX-Y8LW	GTEX-Y9LG	GTEX-YB5E	GTEX-YB5K	GTEX-YBZK	GTEX-YEC3	GTEX-YEC4	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZDTT	GTEX-ZDXO	GTEX-ZDYS	GTEX-ZE7O	GTEX-ZEX8	GTEX-ZF28	GTEX-ZF2S	GTEX-ZF3C	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZQUD	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTTD	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZV68	GTEX-ZV6S	GTEX-ZV7C	GTEX-ZVE1	GTEX-ZVE2	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZVT4	GTEX-ZVTK	GTEX-ZVZP	GTEX-ZVZQ	GTEX-ZXES	GTEX-ZXG5 
C1	-0.0197	-0.0215	-0.0205	-0.0202	0.0878	-0.0152	-0.0206	-0.0166	-0.0209	-0.0209	-0.0215	-0.0218	-0.0156	0.1161	-0.0214	-0.0218	-0.0197	-0.021	-0.0144	-0.0218	-0.0209	-0.0219	-0.0206	0.1172	-0.0208	0.1244	-0.0222	-0.0203	0.1369	0.0243	-0.0217	-0.0208	0.1325	0.1173	-0.02	-0.0217	-0.0212	-0.0188	-0.0216	-0.0207	-0.021	0.1181	-0.021	-0.0218	-0.0193	-0.0217	0.0973	-0.0222	0.0756	-0.0211	-0.02	-0.0208	-0.021	-0.0113	0.1208	-0.0233	-0.0212	-0.0166	-0.0205	-0.0217	0.129	-0.0217	-0.0214	-0.0229	-0.0216	-0.0195	-0.0203	-0.016	0.1074	-0.015	-0.0216	-0.0167	-0.0215	-0.0208	-0.0232	-0.0201	-0.0158	-0.0219	-0.0211	-0.0202	-0.0206	-0.0222	0.091	-0.022	-0.0159	-0.0196	-0.024	-0.0207	-0.0215	-0.0165	-0.0217	0.0231	-0.0202	-0.0224	-0.0212	-0.0204	-0.0196	-0.0229	-0.0229	-0.0211	-0.0218	0	-0.0221	0.0116	-0.0186	-0.0221	-0.0208	-0.0207	-0.0213	-0.0203	0.1161	0.0238	-0.0209	-0.0211	-0.0206	-0.0212	-0.0178	0.1372	-0.0234	-0.0221	-0.0124	-0.0116	-0.0217	0.0071	-0.0218	-0.0147	-0.0216	-0.0216	-0.0216	-0.0218	-0.0206	-0.0222	0.0763	0.1148	-0.0232	-0.0209	0.1145	-0.0226	-0.0187	-0.0221	-0.0218	0.071	-0.0228	0.0794	-0.0227	-0.0202	-0.0215	-0.0226	-0.0158	-0.0207	-0.0212	0.1254	-0.0222	-0.0198	-0.0216	0.113	0.103	-0.0219	-0.0227	-0.0209	-0.0226	0.1208	-0.0223	0.1279	0.1242	-0.0216	-0.0169	-0.0202	-0.0209	-0.0212	-0.0208	-0.0211	-0.0205	-0.0209	-0.0227	-0.022	-0.0226	-0.0207	-0.0213	-0.0224	-0.0218	-0.0174	-0.0225	-0.0209	0.1098	-0.0203	-0.0203	-0.0205	-0.0153	-0.0216	0.1336	-0.0208	0.1171	0.1196	-0.0206	-0.0207	-0.013	-0.0209	-0.0216	-0.0208	-0.02	0.0098	-0.0202	-0.0116	-0.0196	-0.0213	-0.0208	-0.0211	-0.0118	-0.022	0.1159	-0.0217	-0.022	-0.0216	0.1236	-0.0209	0.1321	-0.0206	0.1006	-0.022	-0.0215	-0.0128	0.1138	-0.0202	-0.0226	0.031	-0.0208	0.0943	-0.0203	-0.0206	-0.0215	-0.0114	-0.0215	-0.0189	-0.0213	-0.0199	-0.0223	-0.0221	-0.0212	-0.0197	-0.0146	-0.021	-0.0205	-0.022	0.0682	-0.0203	-0.0224	-0.0214	0.1027	-0.0213	0.1109	-0.0215	-0.0215	-0.0182	-0.0213	-0.0213	0.089	-0.0221	-0.0206	-0.0196	0.1011	-0.022	-0.0209	0.1268	-0.0225	-0.0196	-0.0209	0.0534	-0.0202	-0.0224	-0.0181	-0.013
C2	0.0108	0.013	0.0164	0.0106	-0.0079	-0.0058	0.0011	-0.0019	-0.0047	0.0095	0.011	0.008	-0.0021	0.0028	-0.0055	0.0054	-0.006	-0.009	-0.0029	0.0025	0.0121	0.0119	-0.0021	0.0134	0.005	0.0252	0.012	0.0065	0.0079	0.0128	-0.0024	0.0185	0.0212	0.0101	0.0121	0.0124	0.0123	0.0097	-0.0063	0.0032	0.0092	0.0209	0.0071	0.0028	0.009	0.01	-0.0054	0.0091	-0.0353	0.0099	-0.0194	0.0069	0.0081	-0.0256	0.0078	0.0055	0.0044	0.0056	0.0037	-5e-04	0.0191	0.0106	0.0048	0.0046	0.0185	0.005	0.0071	-0.0575	-0.0029	-0.0083	-0.004	0.0037	0.0059	0.0119	0.0086	0.0097	0.0074	0.0101	-3e-04	0.0089	0.0024	0.0149	0.0198	0.0175	-7e-04	0.0021	0.0011	0.0012	0.0036	-0.0035	0.0081	-0.5859	-0.0074	0.0102	-0.0019	-0.0024	0.0063	-2e-04	0.0022	0.0018	0.0067	-0.0117	0.0109	-0.0869	0.0077	0.0107	-0.0152	-0.0109	-0.0074	0.011	0.0183	-0.603	0.0027	-0.0294	0.0053	0.0019	-0.0011	0.0288	0.0093	0.002	-0.0157	-0.0133	0.0056	-0.4243	0.015	0.0029	0.0051	-0.0016	0.0055	0.0103	0.0079	0.004	0.0139	-0.0087	0.0176	0.0127	0.0168	0.0065	0.0027	0.0071	0.0068	0.0102	0.0069	-0.0187	0.0111	0.0085	-0.0175	0.0113	0.0136	-0.003	0.0105	0.0114	0.0155	0.004	0.0096	0.0036	0.0169	5e-04	0.014	0.0028	0.0183	0.0083	0.0042	0.0065	0.0121	0.0042	-0.0052	0.0136	0.0092	0.0068	0.0027	0.0123	-0.0041	0.0021	0.0162	0.0059	-0.0042	0.0011	0.016	-0.0015	-0.001	-0.0018	0.0139	0.0012	0.0094	0.0067	0.0074	0.0139	-0.0097	0.0058	0.0149	0.0146	0.0111	0.0142	0.0083	0.0111	0.0044	0.0056	0.0054	0.0147	9e-04	-0.0732	0.0024	-0.0014	0.0101	0.0011	0.0039	0.0017	0.0043	0.0059	0.0151	0.0092	0.0181	0.0079	-0.0057	0.0034	0.0152	0.0123	0.0155	0.0061	0.0124	0.002	0.0106	-0.0016	0.0094	0.0097	0.0135	0.0161	0.0056	0.0068	0.015	-4e-04	0.0034	2e-04	-0.0018	0.0077	0.0118	0.0069	0.0061	0.0067	-0.0097	0.0155	0.008	0.0049	-0.0062	4e-04	0.0072	0.0117	-0.0095	0.006	0.0135	0.0024	-0.0059	0.0058	0.0173	0.006	0.0018	0.0124	-0.0013	0.0014	0.0066	0.0107	0.0139	0.0115	0.0175	0.003	0.0035	0.0046	0.001	0.0141	0.0126	-0.0284
C3	0.0041	0.0081	0.0178	0.0322	0.0133	-0.01	-0.0233	-0.101	0.0153	0.0108	-0.0097	0.015	-0.1011	-0.0039	0.018	0.0305	-0.0044	0.0214	-0.1688	-0.012	-0.0064	0.0102	0.0084	-0.0069	0.019	0.0143	0.002	0.0049	-0.0039	0.0141	0.0364	-0.0149	-0.0014	-0.0079	0.005	0.0462	0.0225	0.0187	0.0565	-0.0309	0.0138	0.0039	-0.0196	0.0204	-0.0114	0.0378	0.018	0.0196	1e-04	0.0438	0.0571	0.0167	-0.0177	-0.2239	-0.0039	0.0358	-0.0169	-0.0607	-0.0122	0.015	0.0122	0.0396	0.0019	0.0273	0.0254	-0.0127	0.0094	0.0134	0.036	-0.1511	0.0222	-0.09	0.0017	0.0108	0.009	0.0085	0.0164	0.0094	0.0219	0.0025	0.004	0.0294	0.0282	0.0368	-0.0943	-0.023	0.0569	0.0313	-0.0037	-0.0818	0.0201	0.0208	0.0096	0.0433	-0.0039	0.0104	0.0312	0.0086	0.0108	-0.0027	0.031	0.0315	0.0189	-0.0597	-0.022	0.024	0.0539	0.0295	0.0152	0.0182	0.0131	0.0187	0.0184	0.0685	-0.0095	0.0119	-0.0517	-0.0052	0.0373	-2e-04	-0.2223	-0.1946	0.0276	0.1087	0.0337	-0.0549	0.0158	0.0448	0.0244	0.0239	0.0322	-0.0093	-0.0055	0.0061	0.0251	0.0092	0.0144	0.0124	0.0206	0.0181	0.0245	-0.0231	0.0123	-0.0333	0.0296	-0.0041	0.0239	0.062	0.0016	0.0182	-0.0151	0.005	0.0113	-0.0219	0.0316	2e-04	0.027	0.0026	0.0268	0.0044	0.0225	0.015	0.0063	0.0181	0.0105	7e-04	-0.0827	0.0228	0.0158	-0.0058	0.0049	0.0087	0.0048	0.0161	0.0355	0.0252	0.0457	0.0084	0.0215	0.0154	0.019	-0.0696	0.0349	0.0047	0.022	0.0187	0.0218	-0.0285	-0.1789	0.0298	-0.0084	0.0102	0.0139	-0.0058	0.0444	0.002	-0.1819	0.0114	0.035	-0.0075	0.0418	-0.0611	0.0288	-0.2336	0.0235	0.042	0.0544	-0.0109	-0.1876	0.0367	-0.0106	-0.0031	0.0426	0.0164	0.0045	0.008	0.005	5e-04	0.0268	0.0207	0.0114	-0.2056	0.0126	-0.0067	0.0303	0.0024	0.0171	0.0124	0.0183	0.0138	-0.0026	-0.1762	0.0247	0.0045	0.0578	-0.0038	0.0045	0.0148	0.0141	0.0076	-0.1664	0.0198	-0.0034	0.0069	0.0212	0.0087	-0.0148	0.0442	-0.0127	0.0186	0.0217	-0.0066	0.0487	-0.0359	-0.0055	0.0217	0.014	0.0239	0.0194	-0.0301	-0.0011	0.0122	0.0115	0.0125	-0.0045	-0.0262	0.0227	-0.0542	-0.0156	0.0219	0.0268	-0.1911
InferredCov1	0.0289905201643705	0.0292762462049723	0.0279704295098782	0.021950788795948	0.028380261734128	0.0271436013281345	0.0254504252225161	0.0266911201179028	0.029432401061058	0.0291884075850248	0.0280947927385569	0.0307740848511457	0.024683428928256	0.0189923550933599	0.0257223024964333	0.0241796858608723	0.0261501800268888	0.0264967363327742	0.0274667870253325	0.0273208264261484	0.0261328909546137	0.0208376403898001	-0.0378863774240017	0.0244896933436394	0.0230134110897779	0.0382054448127747	0.0308694336563349	-0.0204761847853661	0.0160321537405252	0.039348304271698	0.0312542617321014	0.0239628311246634	0.0328145436942577	0.0285579096525908	0.0306137315928936	0.0251047983765602	0.0343048721551895	0.0254782978445292	0.0335640013217926	0.0301160644739866	0.0316483899950981	0.0278707519173622	-0.0238579008728266	-0.0134511180222034	0.0288070440292358	0.0270437207072973	0.0252053793519735	0.0299286209046841	0.0269386563450098	0.029163533821702	0.0308700483292341	0.0252460017800331	0.017341498285532	0.0239152573049068	0.0254373997449875	0.0296240374445915	0.027417341247201	0.0309538468718529	0.0256370585411787	-0.0102334329858422	-0.0385576821863651	-0.042711153626442	0.0237248819321394	-0.041010607033968	-0.0406311936676502	0.0237318444997072	0.00893406756222248	0.0160274188965559	0.00887330528348684	0.0189001318067312	-0.0750357285141945	-0.00405993452295661	-0.0564484484493732	0.0206327997148037	0.0216702427715063	-0.0639116913080215	0.0187855325639248	-0.057414598762989	-0.0304516274482012	-0.0691616460680962	0.0254333522170782	-0.0211546905338764	0.0207233503460884	-0.0067745316773653	-0.0270463284105062	0.015027916058898	-0.0746411755681038	-0.0554259680211544	0.0139363007619977	-0.00751453079283237	-0.0231641363352537	-0.038615170866251	-0.0522576346993446	-0.0435315631330013	-0.0643544867634773	-0.0471163392066956	-0.0621575266122818	-0.0589689612388611	0.0225691329687834	-0.018473656848073	-0.0178816821426153	0.0246608648449183	0.0257509853690863	0.0195444002747536	0.0242243092507124	0.0168037787079811	0.0238188933581114	0.00278034759685397	0.0197780970484018	-0.0642623007297516	-0.0271832197904587	0.0142821231856942	0.0262051783502102	0.0215100254863501	0.0122017171233892	0.0229413509368896	0.0120043465867639	-0.0430084578692913	-0.0501313991844654	-0.0672492459416389	-0.0487900301814079	-0.060704693198204	0.0192774832248688	-0.0627653524279594	-0.0584823191165924	-0.0619952343404293	-0.0456739515066147	-0.0490551069378853	-0.0611869432032108	0.00849719345569611	-0.0637992694973946	-0.073055624961853	-0.0540979616343975	-0.0617618076503277	0.0250006001442671	0.0229304097592831	0.0221947766840458	-0.0559552311897278	-0.0615303851664066	-0.0533901490271091	-0.0518573820590973	-0.0610565394163132	-0.0601778440177441	-0.0557647868990898	-0.0383153930306435	-0.0260893329977989	-0.025872016325593	-0.0336532108485699	-0.0523163378238678	-0.0642793700098991	-0.0446650385856628	-0.0444222763180733	-0.0489414483308792	-0.0613270960748196	0.0169047191739082	0.0152969276532531	0.0214441362768412	-0.0551872327923775	0.0202092062681913	0.0269385650753975	-0.0547311417758465	-0.00400288635864854	-0.0548068583011627	0.00933305453509092	0.0146022932603955	-0.0241314638406038	-0.0514110885560513	-0.0446807779371738	-0.0554452687501907	0.0212861150503159	0.00918415002524853	-0.0219131615012884	-0.0430307798087597	0.0133160082623363	0.0128122195601463	0.0148937478661537	-0.0253726467490196	0.0209251195192337	0.0136885046958923	0.0149410208687186	0.0108524188399315	0.0198150929063559	0.013252847827971	0.0180073007941246	0.0127065321430564	0.0052832905203104	0.0131749054417014	0.00446713017299771	-0.000616623554378748	0.0150045659393072	0.00466982135549188	-0.00166361033916473	-0.00783578399568796	0.00626422930508852	0.0116016892716289	-0.0398711860179901	-0.0311593618243933	-0.0654144212603569	0.00984416529536247	0.0244179330766201	0.0282570030540228	0.0147587303072214	-0.0146551178768277	0.0236204788088799	0.0222189538180828	0.0226269476115704	-0.037959735840559	0.0293444637209177	-0.0345699414610863	-0.0346947573125362	0.0163436718285084	0.0150127159431577	0.0164540335536003	0.0233255475759506	-0.0158242117613554	0.0188916996121407	-0.0285038612782955	0.0119422068819404	0.0195211451500654	0.0255093108862638	0.0237799547612667	0.0193043500185013	0.0204452238976955	-0.0460051521658897	0.0271488465368748	-0.00735378777608275	0.0272063054144382	0.0264210123568773	0.0300896689295769	0.0400969050824642	-0.0502334497869015	0.0270528607070446	-0.0348139703273773	-0.0312307234853506	0.00707133673131466	0.0233180727809668	-0.00437710713595152	0.0216758530586958	-0.034221176058054	0.0246346965432167	0.0220307074487209	0.0328684896230698	0.0242700837552547	-0.0430644601583481	0.0266610402613878	0.025864876806736	0.0318189226090908	0.0238310787826777	0.0264682397246361	0.0319548770785332	0.0290591269731522	0.0289384499192238	0.020719027146697	0.0292842742055655	0.0302726235240698	0.0253282450139523	0.0307236462831497	0.0245160851627588	0.0387408770620823	0.0279585793614388	0.0306583698838949	0.0315130986273289	0.0295984372496605	0.0299460552632809	0.0271186176687479	0.0252118967473507	0.0292425639927387	0.0235110409557819	0.0293722301721573	0.0333462916314602	0.0298745781183243	0.0302575398236513
InferredCov2	-0.0462290942668915	-0.00299652991816401	-0.0569053143262863	0.0194717235863209	0.0158449243754148	-0.0167160592973232	0.00532196089625359	0.013225506991148	0.00201664818450809	-0.00291579635813832	0.00679934211075306	-0.014738816767931	-0.00306962360627949	0.0220218636095524	0.00131054630037397	0.0128135774284601	-0.0113181490451097	0.0131003288552165	0.0168149191886187	-0.022713789716363	0.000865951704327017	0.0174408238381147	-0.00383571605198085	0.0037898060400039	0.0353324636816978	-0.040405135601759	-0.0457818321883678	0.00470046931877732	0.0163698699325323	-0.0568290688097477	0.0119282826781273	0.0483871847391129	-0.00293152290396392	0.0402236990630627	0.00557689648121595	0.00371750420890749	-0.0245506074279547	0.0138646196573973	-0.00748256081715226	-0.0199643950909376	0.0182538889348507	-0.00155043741688132	0.0275196563452482	0.0435243807733059	-0.0706362947821617	-0.050904668867588	-0.0074841738678515	-0.0540306977927685	-0.032016396522522	-0.061033584177494	-0.00167757994495332	-0.0767976343631744	-0.010204260237515	0.0181862637400627	-0.00512146856635809	0.0131829660385847	-0.0253260061144829	0.0222291834652424	-0.041529506444931	0.0430641286075115	-0.0440286546945572	-0.0336698777973652	-0.0230348613113165	-0.0375197194516659	-0.00968202296644449	-0.0507788695394993	0.0215837620198727	-0.0276397168636322	0.0419316925108433	-0.0285557825118303	-0.0216630585491657	0.00152311020065099	-0.0330873243510723	-0.074131466448307	-0.0809517353773117	-0.0212555807083845	0.036145057529211	-0.017983028665185	0.0159884560853243	-0.0262473430484533	-0.0831674709916115	-0.0273384731262922	-0.0324232988059521	0.0474445261061192	-0.0226968377828598	0.00362793100066483	-0.0435522608458996	0.00901714712381363	0.0314323231577873	0.0445789881050587	0.0364726446568966	0.0167574789375067	-0.00313857034780085	0.0184875763952732	-0.0133123844861984	0.0261932238936424	-0.0229885410517454	-0.0162652265280485	-0.0329420529305935	-0.0245287008583546	-0.00868569314479828	0.0322414338588715	-0.015229401178658	0.0129523752257228	-0.00869150180369616	0.0125204408541322	-0.0696803107857704	0.0451065264642239	0.0369160436093807	-0.0267832092940807	0.017050962895155	0.0385379269719124	-0.0094851441681385	-0.0703572034835815	0.0637997090816498	-0.0688636898994446	0.0525456368923187	-0.00296630547381938	0.0081952465698123	0.0013908096589148	0.0149820856750011	-0.057519905269146	0.0383802950382233	-0.0431691184639931	-0.00207621022127569	-0.0419088378548622	0.0119420541450381	-0.00113868387416005	-0.0191391762346029	0.015419420786202	-0.0378882959485054	-0.0315227136015892	-0.0513092763721943	-0.0288990531116724	-0.0503517426550388	0.000253040110692382	-0.0467389486730099	-0.0255798455327749	-0.0296437703073025	0.00660632271319628	0.000859397579915822	-0.0407290756702423	-0.00236638891510665	0.0133434506133199	0.0197532940655947	0.0377055257558823	0.0333039239048958	0.0328976884484291	0.00411068275570869	-0.0190690010786057	0.016105929389596	0.0214996729046106	0.0155907375738025	-0.0145181966945529	0.0435056984424591	0.034532330930233	-0.0717365965247154	0.0123898470774293	0.0477416627109051	-0.0760564878582954	0.00153087929356843	0.0463259331882	0.009245241060853	0.0540717244148254	-0.0666226372122765	0.0299958661198616	0.0178793966770172	0.0222643259912729	-0.0170970782637596	0.056718971580267	0.0470222160220146	0.0317094400525093	0.0201357249170542	0.0590725801885128	0.0475656017661095	0.0209981594234705	0.0222464110702276	-0.0138091770932078	0.00789657048881054	-0.0725367814302444	0.0536256320774555	0.0022802755702287	0.0316305048763752	0.0164612159132957	0.0344919115304947	0.0639049559831619	0.0296159125864506	0.0618110634386539	0.0464627966284752	0.0289331804960966	0.0424023382365704	0.0228102877736092	0.0569164752960205	0.0444939397275448	0.0250777620822191	0.0240048430860043	0.0175615344196558	-0.0392155721783638	0.0598655827343464	-0.0265316385775805	-0.0331785529851913	0.0573134534060955	0.0146222831681371	0.0391356684267521	0.018359774723649	0.0318925604224205	0.0217037405818701	0.026861073449254	0.00599500304087996	0.00761281978338957	0.0322537608444691	0.0379814021289349	0.0299731772392988	0.0413118004798889	0.0040577226318419	0.0351586267352104	0.0105200121179223	0.0102344434708357	0.00225802115164697	-0.0263520907610655	0.0114225689321756	0.0397482588887215	-0.0244022067636251	-0.000874451245181262	0.00606626458466053	0.0504669770598412	-0.0285272803157568	-0.0412547886371613	0.0225892774760723	-0.0514308325946331	0.00653231563046575	-0.00307427090592682	0.0305613148957491	-0.0142984064295888	-0.0109644858166575	-0.00187627598643303	0.0195409040898085	0.00108126050326973	-0.0101812351495028	0.0282160583883524	0.0361687801778316	-0.0740814730525017	-0.0156189352273941	-0.00718887103721499	0.0162168275564909	-0.00340003031305969	-0.0333922989666462	0.0247516669332981	-0.0111934514716268	-0.0153862284496427	-0.0392100550234318	-0.0152599299326539	0.0197328999638557	0.00633088871836662	-0.0308135896921158	-0.00583725515753031	-0.0112793184816837	0.0183881018310785	-0.00628543505445123	0.00519482791423798	-0.0501199476420879	0.0148551631718874	0.0119520388543606	-0.0418377108871937	-0.0737344101071358	0.0152547592297196	0.00119529780931771	0.0372704975306988	-0.0559879802167416	-0.0366432182490826	0.0109768351539969	0.0187931377440691
