ID	GTEX-111CU	GTEX-111YS	GTEX-1122O	GTEX-117YW	GTEX-11DXX	GTEX-11DXY	GTEX-11DXZ	GTEX-11DYG	GTEX-11DZ1	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ9	GTEX-11GSP	GTEX-11I78	GTEX-11LCK	GTEX-11NUK	GTEX-11ONC	GTEX-11P7K	GTEX-11P81	GTEX-11P82	GTEX-11TT1	GTEX-11TUW	GTEX-11VI4	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZU8	GTEX-1211K	GTEX-1212Z	GTEX-12696	GTEX-12KS4	GTEX-12WSA	GTEX-12WSD	GTEX-12WSK	GTEX-12WSL	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-13111	GTEX-133LE	GTEX-1399Q	GTEX-1399R	GTEX-1399U	GTEX-139T6	GTEX-139TU	GTEX-139UW	GTEX-139YR	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FHO	GTEX-13FLV	GTEX-13FTW	GTEX-13FTX	GTEX-13G51	GTEX-13NZB	GTEX-13O1R	GTEX-13O21	GTEX-13O3Q	GTEX-13OVG	GTEX-13OVI	GTEX-13OVJ	GTEX-13OW8	GTEX-13QBU	GTEX-13QJ3	GTEX-13RTK	GTEX-13S86	GTEX-13U4I	GTEX-13W3W	GTEX-13W46	GTEX-13X6H	GTEX-13X6I	GTEX-13X6K	GTEX-145MF	GTEX-145MO	GTEX-N7MT	GTEX-NFK9	GTEX-NPJ8	GTEX-O5YV	GTEX-OIZG	GTEX-OIZH	GTEX-OIZI	GTEX-OOBK	GTEX-OXRK	GTEX-OXRL	GTEX-OXRN	GTEX-OXRP	GTEX-P4PP	GTEX-P4PQ	GTEX-P4QS	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-PLZ5	GTEX-PLZ6	GTEX-PSDG	GTEX-PVOW	GTEX-PWCY	GTEX-PWN1	GTEX-Q2AH	GTEX-Q2AI	GTEX-QCQG	GTEX-QDVJ	GTEX-QDVN	GTEX-QEG4	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QLQ7	GTEX-QLQW	GTEX-QV44	GTEX-QVUS	GTEX-R3RS	GTEX-R45C	GTEX-R53T	GTEX-R55C	GTEX-R55D	GTEX-R55E	GTEX-R55G	GTEX-REY6	GTEX-RM2N	GTEX-RN64	GTEX-RNOR	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RUSQ	GTEX-RVPV	GTEX-RWS6	GTEX-S32W	GTEX-S33H	GTEX-S341	GTEX-S3XE	GTEX-S4P3	GTEX-S4Q7	GTEX-S7SF	GTEX-S95S	GTEX-SE5C	GTEX-SNMC	GTEX-SNOS	GTEX-SUCS	GTEX-T2IS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MO	GTEX-T8EM	GTEX-TKQ1	GTEX-TML8	GTEX-TMMY	GTEX-TSE9	GTEX-U3ZH	GTEX-U3ZM	GTEX-U3ZN	GTEX-U4B1	GTEX-U8XE	GTEX-UJHI	GTEX-UJMC	GTEX-UPK5	GTEX-V1D1	GTEX-V955	GTEX-VJYA	GTEX-VUSG	GTEX-W5WG	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WK11	GTEX-WOFM	GTEX-WQUQ	GTEX-WRHK	GTEX-WVLH	GTEX-X15G	GTEX-X3Y1	GTEX-X4EO	GTEX-X4LF	GTEX-X4XY	GTEX-X585	GTEX-X62O	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XLM4	GTEX-XMD2	GTEX-XMK1	GTEX-XQ3S	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUZC	GTEX-XV7Q	GTEX-XXEK	GTEX-XYKS	GTEX-Y111	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y8E4	GTEX-Y8LW	GTEX-Y9LG	GTEX-YB5E	GTEX-YEC3	GTEX-YECK	GTEX-YF7O	GTEX-YFC4	GTEX-YJ89	GTEX-Z9EW	GTEX-ZA64	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZC5H	GTEX-ZDYS	GTEX-ZF29	GTEX-ZF2S	GTEX-ZF3C	GTEX-ZG7Y	GTEX-ZGAY	GTEX-ZLV1	GTEX-ZPCL	GTEX-ZPU1	GTEX-ZQUD	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZVE2	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZXES	GTEX-ZY6K	GTEX-ZYFG	GTEX-ZYT6	GTEX-ZYWO	GTEX-ZYY3	GTEX-ZZ64	GTEX-ZZPT 
C1	-0.018	-0.0215	-0.0205	-0.0166	-0.0218	-0.0156	0.111	0.1161	-0.0214	-0.0206	-0.0197	-0.0209	-0.0218	-0.0209	-0.0219	-0.0206	-0.0208	0.1244	-0.0222	-0.0203	0.0243	-0.0208	-0.0206	-0.0217	-0.0212	-0.0216	-0.021	-0.0205	-0.0219	-0.0159	-0.0219	0.1297	-0.0204	-0.0207	-0.0205	-0.0106	-0.0202	-0.0108	-0.02	-0.0204	-0.0224	-0.0193	-0.0193	-0.0142	-0.0216	-0.0228	-0.0226	-0.02	-0.0218	-0.0203	-0.0215	-0.0175	-0.022	-0.0212	-0.0214	-0.0205	-0.0214	-0.0215	-0.0221	0.1081	-0.0208	-0.0207	-0.0219	-0.0185	-0.0182	-0.0213	-0.0222	-0.0216	-0.0202	-0.0209	-0.0219	-0.0213	-0.0199	-0.0204	-0.0225	0.0973	-0.0219	-0.021	-0.0205	-0.0123	-0.0217	-0.0217	-0.0214	-0.0229	-0.022	-0.0136	-0.0195	-0.0203	0.1074	-0.015	-0.0216	-0.0167	-0.0219	-0.0215	-0.0232	-0.0201	-0.0219	-0.0211	0.091	-0.0202	-0.0159	-0.024	-0.0207	-0.0226	-0.0215	-0.0165	-0.0217	0.0231	0.0509	-0.0204	-0.0229	-0.0211	-0.0218	0	-0.0221	0.0116	-0.0186	-0.0221	-0.0151	-0.0208	-0.0207	-0.0213	-0.0203	0.1161	0.0238	-0.0214	-0.0211	-0.0206	-0.0192	-0.0178	0.1372	-0.0234	-0.0221	-0.0124	-0.0147	-0.0216	-0.0216	-0.0222	0.0763	-0.0232	-0.0209	-0.0226	-0.0187	-0.0218	-0.0219	0.071	0.0794	-0.0227	-0.0215	-0.0158	-0.0207	-0.0212	-0.0222	-0.0216	0.113	0.103	-0.0219	-0.0209	-0.0234	0.1238	-0.0226	-0.0223	-0.0216	-0.0169	-0.0202	-0.0209	-0.0214	-0.0212	-0.0205	-0.022	-0.0226	-0.0207	-0.0224	-0.0225	0.1098	-0.0203	-0.0205	-0.0216	0.1336	-0.021	-0.0207	-0.013	-0.0209	-0.0216	-0.02	-0.0202	-0.0208	-0.0211	-0.0118	-0.0217	-0.022	-0.0216	0.1236	-0.0209	0.1321	-0.0206	0.1006	-0.0214	-0.0224	-0.022	-0.0128	-0.0202	-0.0226	0.031	-0.0203	-0.0219	-0.0203	-0.0215	-0.0114	-0.0218	-0.0216	-0.0189	-0.0217	-0.0213	-0.0212	-0.0209	-0.0205	-0.022	-0.0208	-0.0238	-0.0209	-0.0224	0.1027	0.1109	-0.0215	-0.0215	-0.0182	-0.0213	0.089	-0.0221	-0.0209	0.1268	-0.0225	-0.0181	0.1206	-0.0202	-0.0203	-0.0209	-0.0167	-0.0219	-0.0228
C2	0.001	0.013	0.0164	-0.0019	0.008	-0.0021	0.0047	0.0028	-0.0055	0.0072	-0.006	0.002	0.0025	0.0121	0.0119	-0.0021	0.005	0.0252	0.012	0.0065	0.0128	0.0185	0.01	0.0124	0.0123	-0.0063	0.0092	0.0039	0.0178	0.0016	-0.0068	0.0214	0.0023	0.0115	0.0097	-0.1344	0.0031	-0.0493	-0.0171	-0.001	0.0128	0.009	0.0081	-0.0085	0.009	0.0087	0.0065	0.0061	3e-04	0.0058	0.0049	0.0022	0.0103	0.0025	0.0079	0.0106	0.0086	-0.0014	0.0098	0.0146	0.0084	0.0041	0.0039	0.0078	-0.0124	0.0014	0.0073	0.0099	-0.0056	0.0166	0.0148	0.0113	0.0085	0.005	0.005	-0.0054	0.0045	0.0081	0.0037	-0.0178	-5e-04	0.0106	0.0048	0.0046	-4e-04	-0.0036	0.005	0.0071	-0.0029	-0.0083	-0.004	0.0037	0.0121	0.0059	0.0086	0.0097	0.0101	-3e-04	0.0198	0.0115	-7e-04	0.0011	0.0012	0.003	0.0036	-0.0035	0.0081	-0.5859	0.0096	-0.0024	-2e-04	0.0018	0.0067	-0.0117	0.0109	-0.0869	0.0077	0.0107	0.0031	-0.0152	-0.0109	-0.0074	0.011	0.0183	-0.603	0.0137	-0.0294	0.0053	0.0012	-0.0011	0.0288	0.0093	0.002	-0.0157	0.0029	0.0051	-0.0016	0.004	0.0139	0.0176	0.0127	0.0065	0.0027	0.0068	0.0073	0.0102	-0.0187	0.0111	-0.0175	0.0136	-0.003	0.0105	0.0155	0.0096	0.0036	0.0169	5e-04	0.0028	0.0049	0.0123	0.0183	0.0042	0.0042	-0.0052	0.0136	0.0092	0.0126	0.0068	-0.0041	0.0059	-0.0042	0.0011	-0.0015	0.0139	0.0094	0.0067	0.0139	0.0058	0.0149	-3e-04	0.0111	0.0044	0.0056	0.0054	9e-04	0.0024	0.0039	0.0017	0.0043	0.0092	0.0181	0.0079	-0.0057	0.0034	0.0152	0.0123	0.0155	0.0035	-5e-04	0.0061	0.002	-0.0016	0.0094	0.0097	0.0056	-0.0082	0.0011	0.015	-4e-04	0.0144	0.0077	2e-04	2e-04	-0.0018	0.0061	0.0066	0.008	0.0049	0.0141	0.006	0.0072	0.0072	-0.0095	0.0135	0.0024	-0.0059	0.0058	0.0173	0.0018	0.0124	0.0139	0.0115	0.0175	0.0126	0.004	0.0011	0.013	-0.0021	0.0049	-0.0019	8e-04
C3	0.006	0.0081	0.0178	-0.101	0.015	-0.1011	-0.0062	-0.0039	0.018	0.0034	-0.0044	-0.0158	-0.012	-0.0064	0.0102	0.0084	0.019	0.0143	0.002	0.0049	0.0141	-0.0149	-0.0108	0.0462	0.0225	0.0565	0.0138	0.0042	0.0097	-0.0938	0.0533	-0.0052	0.0325	0.0144	-0.0138	0.0568	0.0019	-0.1495	0.0196	0.0366	0.0381	-0.0114	-0.0109	-0.158	0.0115	0.0426	0.0519	0.0147	-0.011	-0.0108	-0.0185	-0.0958	-6e-04	-0.008	0.0154	-0.0143	-0.0062	0.0251	-0.0114	-0.0075	2e-04	-0.0118	-0.0153	0.0055	0.0321	0.0094	0.0084	0.0033	0.021	0.0271	0.0204	0.0205	-0.0074	0.0127	0.0533	0.018	0.0015	-0.0177	-0.0122	-0.1342	0.015	0.0396	0.0019	0.0273	0.0312	-0.1272	-0.0127	0.0094	0.036	-0.1511	0.0222	-0.09	0.0317	0.0017	0.009	0.0085	0.0094	0.0219	0.0282	-0.0366	-0.0943	0.0569	0.0313	0.0292	-0.0037	-0.0818	0.0201	0.0208	4e-04	0.0104	0.0086	-0.0027	0.031	0.0315	0.0189	-0.0597	-0.022	0.024	-0.1838	0.0539	0.0295	0.0152	0.0182	0.0131	0.0187	0.0223	0.0685	-0.0095	-0.0097	-0.0517	-0.0052	0.0373	-2e-04	-0.2223	-0.0549	0.0158	0.0448	-0.0093	-0.0055	0.0251	0.0092	0.0124	0.0206	0.0245	0.0169	-0.0231	-0.0333	0.0296	0.0239	0.0016	0.0182	-0.0151	0.0113	0.0316	2e-04	0.027	0.0026	0.0044	0.0387	-0.0041	0.0225	0.0063	7e-04	-0.0827	0.0228	0.0158	-5e-04	-0.0058	0.0048	0.0252	0.0457	0.0084	0.0154	0.0349	0.022	0.0187	-0.0285	0.0298	-0.0084	0.0345	0.002	-0.1819	0.0114	0.035	0.0418	0.0288	0.0544	-0.0109	-0.1876	-0.0031	0.0426	0.0164	0.0045	0.008	0.005	5e-04	0.0268	0.0133	-0.0065	0.0207	-0.2056	-0.0067	0.0303	0.0024	0.0183	0.0067	0.0144	-0.0026	-0.1762	-0.002	-9e-04	0.0045	0.0166	0.0578	0.0141	0.0303	-0.0034	0.0069	0.0204	0.0316	0.0201	-0.0148	-0.0127	0.0217	-0.0066	0.0487	-0.0359	-0.0055	0.014	0.0239	0.0115	0.0125	-0.0045	0.0268	-0.0026	0.0074	0.0116	-0.0231	-0.1054	0.0189	0.0406
InferredCov1	-0.0250952206552029	-0.0566314831376076	-0.0206670872867107	0.0520799979567528	-0.0636319220066071	0.0151562001556158	-0.00811442732810974	0.0557995997369289	0.0412630587816238	-0.0469798259437084	0.00780501030385494	-0.0391804836690426	0.0457535199820995	-0.0388320349156857	-0.0448764301836491	0.0611182525753975	0.0480750948190689	-0.0520033240318298	-0.0393916517496109	-0.0155064975842834	-0.0561517514288425	0.0377183929085732	-0.00266019278205931	-0.00703855650499463	0.0516021624207497	0.0423423424363136	-0.0404122024774551	0.0495991371572018	0.0150423217564821	0.0181290283799171	0.0440267808735371	0.0144834881648421	-0.00759021565318108	-0.0471625924110413	0.0668670684099197	0.0092694815248251	0.0473526045680046	-0.0341031774878502	-0.0435253009200096	0.0588493458926678	-0.0133978025987744	-0.0250309184193611	-0.0398853495717049	0.0648801550269127	0.019402364268899	-0.0237192716449499	-0.0490248501300812	-0.0308106821030378	-0.0493215098977089	0.0368372909724712	0.0309078712016344	-0.0318552777171135	-0.0290181208401918	0.0539942607283592	0.0397910885512829	-0.0143300117924809	-0.0219038855284452	0.061615701764822	-0.0333198197185993	-0.0232979077845812	0.0409639701247215	0.0550645925104618	-0.0144226392731071	0.067342609167099	-0.0508643798530102	-0.015597459860146	0.00424480251967907	-0.00596636068075895	0.0817320048809052	-0.0579378269612789	0.0265775788575411	0.025207232683897	0.0195716470479965	0.0217954963445663	0.0492888353765011	-0.0149188442155719	0.00104086939245462	0.0125432899221778	0.00370621308684349	-0.0334785468876362	-0.0205638017505407	-0.0190997645258904	-0.0155210932716727	-0.00888817850500345	0.0488138645887375	0.0623955056071281	0.00218019029125571	-0.0257147867232561	-0.00179327989462763	0.00110162468627095	0.0379880666732788	0.0397519841790199	-0.0073800734244287	-0.013749205507338	0.00996000692248344	0.0536355786025524	-0.0207244530320168	-0.0231010727584362	-0.0266208685934544	-0.0255549121648073	-0.0153298983350396	-0.0236835815012455	-0.021739337593317	0.0434945337474346	0.0136271417140961	0.00527223572134972	-0.0435001105070114	-0.0191400274634361	-0.00626463536173105	-0.0222870651632547	0.0664478093385696	0.0367391966283321	0.0831042602658272	0.00800207257270813	-0.00824861135333776	0.00331704202108085	0.0241320934146643	-0.0136577244848013	-0.000786049698945135	-0.0290871076285839	0.0476239323616028	0.0498356372117996	0.0371361300349236	-0.0444538183510303	0.0080268494784832	-0.0375619940459728	0.0800399631261826	-0.0131727736443281	-0.0212237294763327	0.0261719226837158	-0.0249905288219452	-0.0308389961719513	-0.0496323853731155	-0.0059487409889698	-0.00961052440106869	0.00989912822842598	0.00259549473412335	-0.0146217783913016	0.000417533738072962	-0.0141945043578744	0.0506725423038006	0.0343942046165466	-0.0458854027092457	-0.00216695806011558	-0.0152475582435727	-0.0240228846669197	0.0112645523622632	-0.0404537729918957	0.0351481176912785	0.000530459103174508	-0.0274003352969885	-0.01229980122298	-0.0371693670749664	0.00796263385564089	-0.0230332147330046	0.0169459916651249	0.0492518432438374	-0.00670547503978014	-0.0215735305100679	-0.0383414775133133	0.00693497015163302	-0.0310900863260031	-0.017514618113637	-0.0251769609749317	-0.0317542478442192	-0.0374244004487991	-0.0215954668819904	-0.00128911715000868	0.0793536156415939	-0.0338786505162716	0.0158011894673109	-0.0237062852829695	0.0605353154242039	-0.0206835400313139	-0.0291236788034439	0.0250896792858839	0.00397833390161395	0.0346330218017101	0.0682025477290154	0.088277280330658	-0.025878369808197	-0.00387770310044289	-0.0510885044932365	0.0294009447097778	0.0806311145424843	-0.0019699465483427	0.0437848456203938	0.0269159395247698	-0.0132029568776488	-0.0122433053329587	0.0166433248668909	-0.0352080315351486	-0.0108416071161628	0.040385190397501	-0.0439388863742352	-0.0341832041740417	-0.0100253475829959	-0.0340246669948101	0.0103985499590635	-0.0277984458953142	-0.0265756119042635	-0.0167445745319128	-0.0334607623517513	-0.0349542684853077	-0.0435935370624065	0.0784081071615219	-0.0255523845553398	0.0130079174414277	0.07816182076931	-0.013848252594471	-0.0329841487109661	0.0222260970622301	-0.0103050889447331	0.026502450928092	-0.040853925049305	-0.0391501113772392	-0.0128330886363983	0.050324808806181	-0.0231696404516697	-0.0463195890188217	-0.0116066681221128	0.00568758929148316	-0.0232304856181145	-0.0147895943373442	-0.0286063738167286	-0.027469951659441	-0.0191203746944666	-0.0337397791445255	-0.0401758626103401	0.0434063784778118	0.0346596762537956	-0.0256968401372433	-0.0308989826589823	-0.0092838117852807	-0.0385877601802349	-0.0435672923922539	0.0354231335222721	-0.0252316854894161	0.021507803350687	-0.0340075828135014	0.0772467479109764
InferredCov2	-0.00798348523676395	-0.0290401689708233	0.0755800157785416	0.0368067622184753	-0.0570989437401295	0.0676598325371742	0.0543133839964867	-0.0847862809896469	-0.121923319995403	-0.0198621060699224	-0.0275210980325937	0.0290660578757524	-0.0116286454722285	0.0225298833101988	-0.0423928312957287	0.00719317700713873	0.0533960908651352	0.0948755294084549	0.00846720393747091	0.0341840423643589	-0.0552823655307293	0.00787021964788437	-0.0171035602688789	0.000830831995699555	0.016533637419343	0.00733561115339398	-0.0263173300772905	-0.0349316261708736	0.0203873794525862	0.0108318338170648	-0.0290512647479773	0.0159483626484871	0.0259150564670563	-0.0530600994825363	-0.0904709324240685	0.00929615274071693	0.0533341690897942	-0.0387492217123508	-0.0754717737436295	0.0454946905374527	0.0541125126183033	-0.0625443980097771	-0.0120592610910535	-0.0229417104274035	-0.056803572922945	0.0267066769301891	-0.0779653638601303	0.0201862826943398	-0.0162229482084513	0.0202300380915403	-0.00383853144012392	-0.0120699666440487	0.0597817748785019	0.00941194873303175	0.0434210374951363	-0.0295440070331097	-0.0467552840709686	0.0121731590479612	0.00622112583369017	0.0873675495386124	-0.0787051841616631	0.0265713445842266	0.0235828869044781	0.0440449379384518	0.0451953411102295	-0.00721915625035763	-0.0490768142044544	-0.0299484152346849	0.0092203700914979	-0.0602763891220093	-0.121961034834385	-0.0130421472713351	-0.082623615860939	-0.0135125583037734	0.0332987010478973	0.0485073924064636	-0.066289059817791	0.0770417973399162	0.070474348962307	0.0563242025673389	0.0168603118509054	0.0126778576523066	0.0256508309394121	-0.0631087496876717	0.0697801262140274	0.0658056885004044	-0.0163336135447025	0.0299330484122038	-0.0911504179239273	0.0105854338034987	-0.0863808244466782	0.0541344881057739	-0.0240979306399822	0.0709926560521126	-0.0509253889322281	-0.0220219250768423	0.061321422457695	0.0557616278529167	0.00981458649039268	0.00401442172005773	0.0205382630228996	0.00801770389080048	-0.0149705754593015	-0.000456968264188617	-0.0355427861213684	-0.00648174481466413	-0.0128210978582501	-0.0124000515788794	-0.00812839902937412	0.0549769885838032	0.00564271071925759	0.00775837944820523	-0.0857042074203491	0.0384224765002728	0.0145429559051991	-0.1055046916008	-0.0057208058424294	0.0609746240079403	0.0087442547082901	-0.0124690663069487	0.0810690075159073	-0.0330860316753387	0.00914659909904003	0.00269616884179413	-0.0655109658837318	-0.148106262087822	0.0257912054657936	0.0420746654272079	-0.0359034650027752	0.030766062438488	0.00142654415685683	-0.0420082286000252	-0.00720322038978338	0.051649697124958	0.0132272392511368	0.0284192897379398	0.0303972084075212	0.00481050275266171	-0.0234898887574673	-0.00399693939834833	0.010106248781085	0.0475237891077995	-0.0656201764941216	0.0373289324343204	0.050161175429821	0.014755223877728	0.0697974786162376	-0.110936716198921	-0.0739479586482048	0.0151292541995645	0.0427533574402332	0.0168233122676611	0.0382452756166458	-0.0189819280058146	-0.00254680030047894	-0.0408886708319187	0.0101278964430094	0.0505922548472881	-0.0509083494544029	0.0213201828300953	0.0416213534772396	0.0419742614030838	-0.00280476384796202	-0.0167011134326458	-0.016205869615078	-0.0524354390799999	0.0171316433697939	0.0079012792557478	-0.0463680885732174	-0.0241012554615736	0.0184257924556732	0.035271592438221	0.0396711751818657	-0.0275985598564148	0.0505794435739517	-0.00430694408714771	-0.0344156175851822	0.0931155532598495	-0.011032341979444	0.0480139516294003	-0.000349568697856739	0.0513953417539597	-0.0717600658535957	-0.0986163094639778	-0.0380752831697464	-0.0560822375118732	-0.00305938930250704	0.0534096658229828	-0.0129131879657507	-0.000633763906080276	-0.01645702496171	0.0309616215527058	0.00134584098123014	-0.0979059338569641	0.014003174379468	-0.0432201698422432	0.0209009945392609	0.0412440150976181	0.0115081192925572	-0.0172016657888889	-0.0164375584572554	-0.0198630522936583	0.0327748954296112	0.074487566947937	0.0279730409383774	-0.0215051602572203	0.00495314039289951	-0.0044872690923512	0.0144831975921988	0.00858259107917547	0.00761569803580642	-0.0250029340386391	-0.0755446031689644	0.0815205350518227	-0.032906249165535	0.0454659648239613	0.0491338260471821	0.0149276927113533	0.0579473115503788	-0.0195215288549662	0.081219457089901	0.0630523711442947	-0.0223049242049456	0.0237286612391472	0.0530519001185894	-0.0936112403869629	0.0169180370867252	0.0858860835433006	-0.0845595523715019	0.0307944603264332	-0.0565621517598629	0.025720626115799	0.0582193471491337	-0.0030753668397665	-0.0199125986546278	-0.00975329242646694	-0.000656816060654819	-0.00209140847437084	-0.0327949710190296	-0.0175945963710546	-0.0857750326395035
InferredCov3	0.0867500528693199	-0.0203874446451664	0.0104997437447309	-0.00684676133096218	-0.039446298032999	-0.0173026751726866	0.00611559255048633	0.0324945710599422	0.000347010791301727	0.0238603483885527	-0.103992223739624	0.00989395659416914	-0.0244112089276314	-0.0538064204156399	-0.0697069019079208	-0.052834939211607	-0.0575301609933376	-0.0212066881358624	-0.0311479959636927	0.0113795213401318	-0.0139726167544723	-4.27666236646473e-05	0.151930958032608	0.0505638457834721	-0.0595266968011856	-0.102051720023155	0.069627158343792	0.0144212730228901	-0.0137349925935268	0.00594941945746541	0.0301120486110449	-0.0166089106351137	0.0457397177815437	-0.0461179204285145	-0.02905591763556	-0.0075234193354845	-0.0327895991504192	0.00435526249930263	0.00347370770759881	-0.0452171489596367	0.0730791091918945	0.0395045056939125	0.0163197051733732	0.00225720810703933	-0.0259486399590969	-0.0176312811672688	-0.020447688177228	0.0428851954638958	0.00828769616782665	0.0549825243651867	0.0669655352830887	0.0250349286943674	0.0471534878015518	0.048621840775013	-0.0979823768138885	-0.115680634975433	0.0713502317667007	-0.0118187228217721	-0.0391102805733681	0.0103400088846684	0.0456651002168655	0.0314571559429169	0.020590016618371	0.0623939223587513	-0.00815203599631786	-0.0257827024906874	0.00883277598768473	0.023684024810791	-0.0283123012632132	-0.0730066671967506	0.0668380111455917	0.0430625267326832	-0.0167299211025238	0.013152246363461	0.0303612239658833	-0.0165589600801468	-0.0966051146388054	-0.0268890783190727	0.000291070726234466	0.00295599340461195	0.0541541054844856	-0.00272930134087801	0.0292026810348034	0.0371430665254593	-0.0141868339851499	-0.0396035052835941	0.187857806682587	0.0501767881214619	0.102975197136402	0.0950078591704369	-0.00375164253637195	-0.038795605301857	0.0382292084395885	0.0360167734324932	-0.0255874805152416	-0.00942698027938604	0.0307155456393957	0.0151745975017548	-0.0367177799344063	-0.033910509198904	0.0592982098460197	-0.026573870331049	0.0394895635545254	-0.0513497777283192	-0.0780141055583954	-0.0428510308265686	-0.0387611091136932	0.0422387011349201	0.0329609997570515	-0.00647425185889006	-0.0526521392166615	-0.0867651104927063	0.0593688189983368	0.0618504583835602	0.0518432259559631	0.0109797324985266	-0.114485844969749	0.0450048744678497	0.00946450978517532	0.0365111455321312	-0.0813219174742699	-0.0159084424376488	0.0842027813196182	-0.021676616743207	-0.0851177796721458	-0.0415742211043835	0.0150100514292717	-0.00429513771086931	-0.104719430208206	-0.0950070321559906	-0.0178334414958954	0.0241636205464602	-0.0462049804627895	0.0471054501831532	-0.00921944156289101	0.0533035546541214	0.065929152071476	0.00428421283140779	0.0974084138870239	-0.0197771042585373	-0.0016643003327772	-0.00581652019172907	-0.0297025591135025	0.0707017332315445	-0.0160549711436033	0.0263165403157473	0.07498899102211	-0.0535023659467697	-0.0141004091128707	-0.0124664288014174	0.00538619887083769	-0.0127527136355639	-0.0278904773294926	-0.0449153408408165	-0.0081500019878149	0.0726107358932495	-0.0256892330944538	-0.0437635518610477	-0.00844912976026535	-0.0806946754455566	-0.0299238376319408	-0.0166383981704712	0.154858127236366	0.00236678030341864	-0.0189730692654848	-0.0160876177251339	0.0523720309138298	0.103012539446354	-0.0212575066834688	-0.0444497130811214	-0.0561506040394306	0.053650114685297	-0.0248087830841541	-0.0334205478429794	-0.030880481004715	-0.0467713139951229	0.0550111867487431	-0.0705220922827721	0.0995171442627907	-0.0107981106266379	0.0485216975212097	-0.00832278747111559	-0.0716570243239403	0.00807036366313696	0.075358472764492	0.00346294627524912	-0.0939296409487724	0.0433321669697762	0.0026894377078861	0.0346735008060932	0.0720314010977745	-0.0669549703598022	0.00790359172970057	-0.0359339229762554	-0.0149989649653435	-0.0354277566075325	-0.0268617812544107	-0.0183772351592779	-0.0328955128788948	-0.00342148006893694	-0.0901171341538429	-0.0099767716601491	0.00916230771690607	-0.0595098324120045	-0.0106098866090178	-0.00130447186529636	0.038670226931572	-0.132421091198921	-0.0324783250689507	0.0381567478179932	0.00776809640228748	0.0215100329369307	0.0652551427483559	-0.051607508212328	-0.0331396758556366	0.0567624159157276	0.0678646862506866	-0.010927408002317	0.0141823086887598	-0.0477088168263435	-0.0145835839211941	0.0599394626915455	0.0583986677229404	0.120132297277451	-0.0042698523029685	0.0384961254894733	-0.0575876012444496	0.00670460751280189	-0.0770823061466217	-0.066533736884594	-0.0113118318840861	-0.00843123439699411	0.0220964569598436	0.00289451773278415	-0.0378335788846016	-0.0159188695251942	0.00969898793846369	0.00853369943797588	-0.074649915099144	0.044865895062685	0.102461263537407
