ID	GTEX-11GSP	GTEX-11NV4	GTEX-11WQC	GTEX-12584	GTEX-12WSC	GTEX-12WSD	GTEX-12WSE	GTEX-12WSF	GTEX-12WSH	GTEX-12WSM	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13112	GTEX-1399T	GTEX-139TS	GTEX-139TT	GTEX-13FHO	GTEX-13FHP	GTEX-13FLV	GTEX-13FLW	GTEX-13FXS	GTEX-13G51	GTEX-13IVO	GTEX-13JUV	GTEX-13JVG	GTEX-13N1W	GTEX-13N2G	GTEX-13NYB	GTEX-13NYS	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW8	GTEX-13PL6	GTEX-13QJC	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13VXU	GTEX-13X6J	GTEX-13X6K	GTEX-145MH	GTEX-N7MS	GTEX-N7MT	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-PWO3	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-QVJO	GTEX-QVUS	GTEX-R55E	GTEX-R55F	GTEX-RU72	GTEX-S7PM	GTEX-S7SE	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4XX	GTEX-X585	GTEX-XLM4	GTEX-XMD1	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZDXO	GTEX-ZE7O	GTEX-ZUA1	GTEX-ZV68	GTEX-ZVT3	GTEX-ZVZQ	GTEX-ZXG5 
InferredCov8	0.0685715973377228	-0.103394351899624	0.0187089946120977	0.0231658220291138	-0.0332678370177746	0.166661456227303	0.0550218187272549	-0.140358969569206	0.0675897970795631	0.0313565954566002	-0.0547831133008003	-0.0246924553066492	-0.0413182862102985	-4.32423839811236e-05	0.0280376654118299	0.00323943188413978	0.0127802472561598	-0.0107895936816931	-0.106678262352943	-0.0323410294950008	0.00572177302092314	0.00959085207432508	0.100339725613594	-0.00184211938176304	0.155681744217873	-0.0414701588451862	0.0258311200886965	0.122823119163513	0.0831618160009384	-0.00925796665251255	0.0120950601994991	-0.00870480202138424	-0.00746450433507562	-0.148455753922462	0.0426584258675575	0.0173124875873327	0.0552307367324829	0.0483774468302727	0.0169096253812313	0.0477503947913647	0.0805873423814774	0.0207142364233732	0.0174235254526138	-0.0395866297185421	0.076127290725708	0.0530748926103115	0.0275759492069483	-0.0658302009105682	0.0203617066144943	-0.00832368154078722	-0.0557807646691799	0.158635869622231	0.0952454209327698	-0.0157363191246986	-0.0580205880105495	-0.228678420186043	0.0332807078957558	0.0778428241610527	-0.0106715084984899	-0.0190184004604816	-0.0920692831277847	-0.0319660492241383	0.0108428942039609	0.00265774689614773	0.0610026158392429	-0.136097371578217	0.0233470667153597	-0.303858041763306	-0.000278063933365047	0.0350423268973827	-0.000951425870880485	-0.00731600029394031	-0.00894909724593163	-0.00207537831738591	0.0937583297491074	0.0636139959096909	0.050791509449482	0.0568283684551716	-0.125811323523521	-0.039578054100275	-0.111464560031891	-0.00477537233382463	0.0922125354409218	-0.182327643036842	-0.128649815917015	0.022467004135251	-0.0114217102527618	-0.00589257199317217	-0.013036503456533	0.0403381325304508	-0.00269902101717889	0.0262519475072622	0.01655188575387
InferredCov9	-0.0250146575272083	-0.00229784892871976	-0.0449685677886009	0.0405096225440502	0.0153104281052947	-0.0746900513768196	-0.0409901700913906	0.149734005331993	-0.00562424072995782	-0.0199865698814392	-0.0345190279185772	0.0523811616003513	-0.027102567255497	-0.0453994646668434	-0.040915884077549	-0.0102174850180745	0.0429385527968407	-0.058238361030817	0.169086501002312	-0.0283539872616529	0.0626235455274582	0.00394205469638109	-0.055136039853096	-0.0170824229717255	-0.0995003506541252	0.00592050328850746	0.0660187155008316	0.108621701598167	0.0576412938535213	-0.0081078140065074	-2.1797459339723e-06	0.155136734247208	-0.00927251484245062	-0.128295198082924	0.153886198997498	0.0104555115103722	0.147842392325401	-0.0364559665322304	0.0210421457886696	-0.0662635937333107	-0.0671832337975502	-0.0403296872973442	-0.00734996004030108	0.0250912941992283	-0.032358605414629	-0.0462252609431744	-0.0225983038544655	0.0291228573769331	-0.0662992671132088	0.0167451556771994	0.029900036752224	-0.163256570696831	-0.0980145558714867	0.03084721788764	-0.183675602078438	-0.10681014508009	0.00153375347144902	0.111492909491062	0.187565103173256	-0.034968513995409	0.126441672444344	-0.0228143371641636	0.0561831220984459	0.0281873214989901	-0.0404192991554737	0.0241650138050318	-0.0196763835847378	-0.0523895509541035	0.0696789100766182	0.0994362011551857	0.0668976604938507	0.170192196965218	-0.0915689915418625	0.0803051292896271	0.0446471907198429	-0.033603809773922	-0.00206288159824908	-0.132846340537071	0.0993958860635757	0.0628679320216179	-0.0635785907506943	-0.0139040341600776	0.0010836087167263	-0.184129685163498	-0.121868550777435	0.0261211302131414	0.0381902083754539	-0.0784979686141014	0.0468916781246662	-0.0279709901660681	0.0150463152676821	-0.0636685714125633	-0.0551647543907166
InferredCov10	0.0088771115988493	-0.0331477262079716	0.0393388979136944	-0.0395925119519234	-0.00358950160443783	0.0361007377505302	0.112839214503765	-0.0792060047388077	0.00161130167543888	0.0643469840288162	-0.0912830978631973	-0.0684396848082542	-0.0239003021270037	-0.0438449010252953	-0.0105085065588355	-0.0232372153550386	-0.00947879627346992	-0.0531276315450668	-0.0974496230483055	0.0181167516857386	0.00907736830413342	-0.0351672284305096	0.017930381000042	-0.0163108985871077	0.0683749169111252	-0.00394987966865301	-0.0174002815037966	0.0935515537858009	-0.0257436260581017	0.0268260650336742	-0.0452774576842785	0.114558041095734	-0.0508917570114136	0.138581499457359	0.00405656080693007	0.0371635779738426	0.0898737758398056	0.0284829251468182	0.0842334404587746	-0.0708890855312347	-0.0691605880856514	-0.0345132648944855	0.0122098224237561	-0.0335310362279415	0.0597076453268528	-0.0419877395033836	-0.0506615340709686	-0.0297494176775217	-0.124027788639069	-0.0523664020001888	-0.093345932662487	0.0276283603161573	-0.0452562421560287	-0.121180720627308	-0.0427572503685951	0.0470071882009506	0.057187158614397	0.00844265520572662	0.00112397386692464	-0.123389095067978	-0.0880670696496964	-0.00206101965159178	0.120465487241745	0.0592045225203037	0.018317736685276	0.108024038374424	-0.00888794474303722	0.221077367663383	0.10057557374239	0.0125475581735373	0.0207778438925743	0.235004663467407	-0.0677653849124908	0.0523452125489712	0.161867827177048	0.068312905728817	-0.0511927343904972	0.0434830561280251	-0.126476734876633	-0.0969493165612221	-0.136780008673668	0.0629045218229294	-0.0731054395437241	0.104758873581886	0.0326992832124233	-0.0609876550734043	0.0249508954584599	0.117109261453152	-0.199838787317276	-0.0700974464416504	-0.0504926256835461	0.0124007491394877	-0.0467544980347157
InferredCov11	0.0773749500513077	0.0263175070285797	-0.0207153595983982	-0.111437924206257	0.0438428893685341	-0.300824671983719	0.0687493234872818	0.0461562462151051	0.031535767018795	-0.0249194633215666	0.0132296588271856	-0.0138024874031544	0.0573657304048538	0.0252725873142481	0.0268844105303288	0.0427572727203369	-0.0492660477757454	0.0990419238805771	-0.0210909508168697	-0.0593674369156361	0.00616334564983845	0.0404302515089512	0.0141599886119366	-0.00249732774682343	0.0411107689142227	0.00150712637696415	-0.0332328490912914	-0.0605277307331562	-0.0717064663767815	0.0289052352309227	0.121267981827259	-0.0121155409142375	-0.00862453226000071	0.0144950719550252	0.0143663212656975	-0.0560334995388985	0.176964893937111	0.080938346683979	0.0503802001476288	-0.0638415589928627	-0.0273028220981359	0.0588879771530628	0.0190051235258579	-0.0237675923854113	0.142030775547028	-0.0212673209607601	-0.130358576774597	-0.100043848156929	-0.0679197013378143	-0.0898536294698715	-0.0706464052200317	0.0391177237033844	-0.0518148802220821	-0.130303993821144	-0.0634013488888741	-0.0829510092735291	-0.106954574584961	0.0340939797461033	-0.00791417621076107	-0.0651171430945396	-0.0162880066782236	0.0137597909197211	-0.195243299007416	-0.0758397653698921	-0.0104220481589437	-0.0522166453301907	0.0953919440507889	-0.0367183834314346	-0.0118029275909066	0.059304378926754	0.0971711575984955	0.00715740490704775	0.124338299036026	0.0283542461693287	0.0397812500596046	0.0792135745286942	0.0417500175535679	0.0769809484481812	0.0302941128611565	0.0345098152756691	0.193821206688881	0.0427183471620083	-0.0152258984744549	-0.0220548436045647	-0.023708863183856	-0.0679816678166389	-0.00419032387435436	0.0223959442228079	0.0660171806812286	-0.0600444264709949	-0.0355129651725292	0.0343957468867302	0.0445390939712524
InferredCov12	-0.0657152682542801	0.0369054898619652	0.0774406790733337	-0.00760286999866366	-0.00244287773966789	0.221355423331261	-0.0448399968445301	0.0229760948568583	-0.076374776661396	-0.0736425518989563	0.0546186938881874	-0.0337104946374893	-0.0202565211802721	0.0518181249499321	0.0494257844984531	-0.0810445547103882	0.0409716032445431	-0.018023582175374	0.123808108270168	-0.0456497892737389	-0.0927255377173424	-0.0560939870774746	-0.032137107104063	-0.02663529291749	0.113028384745121	0.0117074185982347	-0.102087497711182	0.0228637605905533	-0.215910002589226	0.0294418465346098	0.103832371532917	0.0262087490409613	-0.0639296323060989	-0.10526067763567	-0.0910717844963074	0.0166104286909103	0.026983855292201	-0.000362149381544441	0.0385873429477215	0.0755732655525208	-0.161866009235382	-0.00605174340307713	-0.0222842339426279	0.137094110250473	-0.0544739477336407	0.00827284157276154	0.0395954921841621	-0.0119771305471659	0.0287578627467155	-0.0302528254687786	-0.0424723587930202	0.0277586635202169	-0.125966459512711	0.0204190816730261	-0.053238183259964	-0.137194320559502	-0.0339497998356819	-0.0697216093540192	0.0699414014816284	-0.0157379824668169	-0.107656955718994	-0.00772634847089648	0.0204525999724865	-0.00876862835139036	0.142932698130608	-0.0367527976632118	-0.047515045851469	0.085560142993927	-0.0220697931945324	-0.131455972790718	0.0644146502017975	0.051537774503231	0.0340126380324364	-0.00759355770424008	0.0714883208274841	-0.0581377893686295	0.0488979369401932	0.0342824645340443	0.0437040328979492	0.0743589401245117	0.125914752483368	-0.00941881816834211	0.0629438683390617	-0.011194814927876	0.0350773893296719	0.0371184349060059	0.00617302162572742	-0.00956031028181314	-0.0154883293434978	-0.056701984256506	0.0887830480933189	0.0437628291547298	0.00447066407650709
InferredCov13	-0.0101857716217637	0.0065959938801825	0.040922999382019	0.0151455560699105	0.0441541485488415	0.215056896209717	0.0715483278036118	0.0781249478459358	0.0012013791128993	-0.0743820294737816	-0.0789787173271179	0.0390195176005363	0.06081473082304	-0.0228159092366695	0.0201387237757444	0.0953470841050148	0.0171996615827084	0.0160607919096947	-0.145973265171051	-0.153811633586884	0.0497241243720055	0.0697848051786423	0.0742727741599083	-0.0518932193517685	-0.10199024528265	-0.016140129417181	0.012488916516304	-0.136963307857513	0.0368761271238327	0.0037507067900151	-0.122792720794678	0.00625894963741302	0.0296024046838284	-0.015292820520699	-0.025416249409318	0.0270144157111645	0.070320151746273	-0.00311299064196646	-0.0186976529657841	0.0555300153791904	-0.0482742115855217	-0.00794209353625774	-0.00837020389735699	-0.0306525360792875	0.0101509625092149	0.00487829511985183	-0.0443703979253769	-0.121304169297218	-0.0443842969834805	0.0225101411342621	0.0291489772498608	-0.0211157742887735	-0.0736155733466148	-0.0208884533494711	-0.0137770660221577	0.15637569129467	0.0504771918058395	-0.0403825417160988	-0.0883614644408226	-0.0340001247823238	0.0789388120174408	0.0401351153850555	-0.00421502720564604	0.0435506552457809	0.105284050107002	-0.00602935440838337	0.0460413545370102	-0.00518138287588954	0.0244590397924185	-0.0438487343490124	0.110909663140774	-0.0672315359115601	-0.0310674831271172	0.0581991598010063	-0.0552699193358421	0.0359049588441849	0.0196734387427568	0.115122511982918	0.237183019518852	-0.0545272640883923	-0.0355103649199009	-0.0144610404968262	-0.0752331465482712	-0.164174169301987	-0.0757313370704651	-0.10647739470005	-0.08385269343853	0.0301992036402225	-0.020805336534977	-0.100746050477028	0.0784025341272354	0.0569795742630959	0.00920846313238144
InferredCov14	-0.0500646606087685	-0.065220795571804	0.0674578920006752	0.0261813476681709	-0.0161759369075298	0.00993918720632792	-0.0200502462685108	-0.0366892702877522	0.0408622547984123	0.00623690523207188	-0.0603061467409134	0.0352439321577549	0.000567069218959659	0.0245743431150913	0.0879788547754288	-0.025597833096981	0.000185523793334141	-0.0882309526205063	0.0609273500740528	0.0148000745102763	0.0261219926178455	0.0522409230470657	-0.0619651600718498	-0.104659922420979	0.157142698764801	-0.0402242988348007	-0.0366358272731304	-0.00996123347431421	0.0517134480178356	0.0295796971768141	-0.180309996008873	0.0331542491912842	-0.0237028300762177	0.0147195653989911	0.0715639069676399	0.0572818070650101	0.191991344094276	0.0432183742523193	-0.0782236829400063	0.0495484508574009	0.00600031344220042	-0.0368430987000465	0.0263330489397049	0.0780934989452362	0.0181530322879553	0.08486158400774	0.054066713899374	-0.00927984248846769	0.0601702108979225	0.0579810924828053	-0.0870624929666519	0.0559438616037369	-0.0345963463187218	-0.0182353481650352	0.0225778818130493	0.0836838558316231	-0.0418434888124466	0.0556004829704762	0.080161415040493	0.00267711211927235	-0.109779693186283	-0.0499055571854115	-0.293009966611862	-0.0401656590402126	0.0123882777988911	0.0668879002332687	-0.0866579562425613	0.0152187505736947	0.0073488843627274	0.0241917446255684	-0.00540058873593807	-0.0324019715189934	-0.0207559019327164	0.0198796559125185	-0.0975587069988251	-0.081111453473568	-0.00193297420628369	-0.0800984427332878	0.017458526417613	0.00873183645308018	-0.135256692767143	0.000255795224802569	-0.00278103002347052	0.123471915721893	0.0481078140437603	-0.0765689685940742	-0.00663275411352515	-0.0468468368053436	0.115792140364647	-0.0541798323392868	0.0430164076387882	-0.0249415393918753	0.0286799184978008
InferredCov15	-0.135704725980759	0.0383841134607792	0.0890040174126625	-0.025314137339592	0.0338682867586613	-0.0237523913383484	0.0978832170367241	-0.0391602218151093	-0.0658233985304832	0.0861706137657166	-0.0395585112273693	-0.0946833416819572	0.00859124772250652	0.0877878367900848	-0.0547482185065746	0.071374736726284	0.0244110357016325	0.048713207244873	0.0792394131422043	0.0797614827752113	-0.154129892587662	0.016888901591301	0.0425944849848747	-0.0163990333676338	0.0368838831782341	0.100676588714123	-0.108407288789749	-0.0554088912904263	0.0837574601173401	-0.0452582687139511	-0.0662860795855522	-0.0233193151652813	-0.0678299441933632	-0.0376265086233616	0.0387351475656033	-0.0574928373098373	-0.00287135969847441	-0.0344906486570835	-0.104409396648407	0.045379750430584	0.0811663866043091	0.0391037873923779	0.0906873717904091	0.0571634545922279	0.00524140195921063	0.0039981147274375	-0.026584979146719	-0.0647784247994423	0.0025551519356668	-0.00166929024271667	-0.0529349893331528	-0.0486482866108418	0.0944931581616402	0.0494846776127815	-0.0103688482195139	-0.0545081868767738	0.0243297982960939	0.0845843479037285	0.00461800489574671	0.0403091907501221	0.0422843620181084	0.119494013488293	0.0417505539953709	-0.0614476576447487	0.0269557908177376	-0.0565328635275364	0.107524320483208	0.0388351529836655	-0.103632055222988	-0.0104823363944888	-0.0963466838002205	0.216150686144829	0.0175170656293631	-0.0473250672221184	-0.0406184308230877	-0.0159128028899431	0.0817546248435974	-0.0451175011694431	0.0218794494867325	-0.0382438749074936	0.0349884629249573	-0.117269553244114	-0.0549553707242012	-0.0168891754001379	0.00444155652076006	-0.0516674220561981	-0.0609780214726925	0.0428367555141449	0.0237423479557037	-0.0886266678571701	-0.00864342972636223	-0.0344050675630569	-0.0456434041261673
gender	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	1	1	2	1	2	1	2	2	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
