ID	GTEX-111CU	GTEX-111YS	GTEX-1122O	GTEX-117YW	GTEX-11DXX	GTEX-11EI6	GTEX-11EM3	GTEX-11EQ9	GTEX-11GSP	GTEX-11I78	GTEX-11NUK	GTEX-11P7K	GTEX-11P82	GTEX-11TT1	GTEX-11VI4	GTEX-11WQK	GTEX-1211K	GTEX-12696	GTEX-12WSD	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSK	GTEX-13111	GTEX-13113	GTEX-1339X	GTEX-133LE	GTEX-1399R	GTEX-1399U	GTEX-139YR	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FTW	GTEX-13FTX	GTEX-13N1W	GTEX-13O21	GTEX-13O3Q	GTEX-13O61	GTEX-13OVI	GTEX-13OW6	GTEX-13QBU	GTEX-13QJ3	GTEX-13RTK	GTEX-13S7M	GTEX-13U4I	GTEX-13X6H	GTEX-145MO	GTEX-NFK9	GTEX-O5YW	GTEX-OHPK	GTEX-OIZH	GTEX-OOBJ	GTEX-OXRK	GTEX-P4PP	GTEX-P4PQ	GTEX-P4QT	GTEX-P78B	GTEX-PLZ6	GTEX-POMQ	GTEX-PW2O	GTEX-PWCY	GTEX-PWN1	GTEX-PWOO	GTEX-PX3G	GTEX-Q2AH	GTEX-Q2AI	GTEX-Q734	GTEX-QCQG	GTEX-QDVJ	GTEX-QDVN	GTEX-QLQ7	GTEX-QLQW	GTEX-QMRM	GTEX-QV31	GTEX-QV44	GTEX-QXCU	GTEX-R53T	GTEX-R55C	GTEX-R55D	GTEX-R55G	GTEX-RM2N	GTEX-RTLS	GTEX-RU1J	GTEX-RWS6	GTEX-S341	GTEX-S3XE	GTEX-S4P3	GTEX-S4Q7	GTEX-S4UY	GTEX-S4Z8	GTEX-S7SF	GTEX-S95S	GTEX-SIU7	GTEX-SNMC	GTEX-SNOS	GTEX-SUCS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MO	GTEX-T8EM	GTEX-TKQ1	GTEX-TKQ2	GTEX-TMMY	GTEX-U3ZN	GTEX-U4B1	GTEX-U8T8	GTEX-UJHI	GTEX-UJMC	GTEX-UPK5	GTEX-V1D1	GTEX-V955	GTEX-VJYA	GTEX-W5WG	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WHPG	GTEX-WHWD	GTEX-WRHK	GTEX-WZTO	GTEX-X15G	GTEX-XAJ8	GTEX-XBED	GTEX-XBEW	GTEX-XPVG	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUZC	GTEX-XV7Q	GTEX-XXEK	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V6	GTEX-Y8E4	GTEX-Y8LW	GTEX-Y9LG	GTEX-YEC3	GTEX-YEC4	GTEX-YFCO	GTEX-YJ8A	GTEX-ZA64	GTEX-ZAB4	GTEX-ZDYS	GTEX-ZE7O	GTEX-ZF2S	GTEX-ZLFU	GTEX-ZLV1	GTEX-ZP4G	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQUD	GTEX-ZT9W	GTEX-ZTX8	GTEX-ZV6S	GTEX-ZV7C	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZVZP	GTEX-ZXES	GTEX-ZY6K	GTEX-ZYFG	GTEX-ZYY3	GTEX-ZZ64	GTEX-ZZPU 
C1	-0.018	-0.0215	-0.0205	-0.0166	-0.0218	-0.0218	-0.0206	-0.0209	-0.0218	-0.0209	-0.0206	0.1244	-0.0203	0.0243	-0.0206	-0.02	-0.021	-0.0219	0.1297	-0.0207	-0.0204	-0.0204	-0.0108	0.0846	-0.0221	-0.02	-0.0224	-0.0193	-0.0228	-0.0226	-0.02	-0.0218	-0.0175	-0.022	-0.0207	-0.0214	-0.0215	0.0271	0.1081	-0.0217	-0.0219	-0.0185	-0.0182	-0.0217	-0.0222	-0.0209	-0.0204	0.0973	-0.0113	0.1208	-0.0123	0.129	-0.0214	-0.0195	-0.0203	-0.015	-0.0216	-0.0215	0.0802	-0.0158	-0.0219	-0.0211	-0.0202	-0.0206	0.091	-0.0202	-0.022	-0.0159	-0.024	-0.0207	0.0231	0.0509	-0.0224	-0.0212	-0.0204	-0.0229	0	-0.0221	0.0116	-0.0221	-0.0208	-0.0203	0.1161	-0.0206	0.1372	-0.0234	-0.0221	-0.0124	-0.0116	-0.0217	-0.0147	-0.0216	-0.0217	-0.0222	0.0763	-0.0232	-0.0226	-0.0187	-0.0218	-0.0219	0.071	-0.0228	-0.0227	-0.0212	-0.0222	-0.0198	0.113	0.103	-0.0219	-0.0209	-0.0234	0.1238	-0.0223	-0.0216	-0.0169	-0.0202	-0.0209	-0.0214	-0.0212	-0.0081	-0.0208	-0.0207	-0.0174	-0.0225	-0.0221	-0.0207	-0.013	-0.0213	-0.0211	-0.0118	-0.0217	-0.022	-0.0216	0.1321	-0.0206	0.1006	-0.0214	-0.022	-0.0128	-0.0202	-0.0226	-0.0203	-0.0206	0.0119	-0.0206	-0.0216	-0.0189	-0.0212	-0.0197	-0.0205	0.1234	-0.0209	-0.0203	-0.0214	0.1027	0.1109	-0.0215	0.089	-0.0196	0.1011	0.1268	-0.0225	-0.0196	-0.0202	-0.0181	0.1206	-0.0202	-0.0167	-0.0219	-0.021
C2	0.001	0.013	0.0164	-0.0019	0.008	0.0054	0.0072	0.002	0.0025	0.0121	-0.0021	0.0252	0.0065	0.0128	0.01	0.0121	0.0092	0.0178	0.0214	0.0055	0.0102	0.0023	-0.0493	0.0177	-0.0032	-0.0171	0.0128	0.009	0.0087	0.0065	0.0061	3e-04	0.0022	0.0103	0.0032	0.0086	-0.0014	-0.0949	0.0146	0.0138	0.0039	0.0078	-0.0124	-0.011	0.0073	0.0166	0.005	-0.0054	-0.0256	0.0078	-0.0178	0.0191	0.0048	0.005	0.0071	-0.0083	-0.004	0.0059	0.0051	0.0074	0.0101	-3e-04	0.0089	0.0024	0.0198	0.0115	0.0175	-7e-04	0.0011	0.0012	-0.5859	0.0096	0.0102	-0.0019	-0.0024	0.0022	-0.0117	0.0109	-0.0869	0.0107	-0.0152	0.011	0.0183	0.0053	0.0288	0.0093	0.002	-0.0157	-0.0133	0.0056	0.0029	0.0051	0.0094	0.004	0.0139	0.0176	0.0065	0.0027	0.0068	0.0073	0.0102	0.0069	0.0111	0.0105	0.0155	0.004	0.0036	0.0169	5e-04	0.0028	0.0049	0.0123	0.0042	0.0042	-0.0052	0.0136	0.0092	0.0126	0.0068	-0.1134	0.0027	0.0011	-0.0018	0.0139	0.0083	0.0111	0.0044	0.0011	0.0017	0.0043	0.0092	0.0181	0.0079	0.0152	0.0123	0.0155	0.0035	0.0061	0.002	-0.0016	0.0094	0.0056	0.0068	-0.0895	0.0056	0.0077	2e-04	0.0061	0.0067	0.008	-0.0039	0.0072	4e-04	0.0117	-0.0095	0.0135	0.0024	0.0018	0.0014	0.0066	0.0115	0.0175	0.003	0.001	0.0126	0.004	0.0011	0.0049	-0.0019	0.0051
C3	0.006	0.0081	0.0178	-0.101	0.015	0.0305	0.0034	-0.0158	-0.012	-0.0064	0.0084	0.0143	0.0049	0.0141	-0.0108	0.005	0.0138	0.0097	-0.0052	0.0109	-0.0159	0.0325	-0.1495	-0.0107	0.0129	0.0196	0.0381	-0.0114	0.0426	0.0519	0.0147	-0.011	-0.0958	-6e-04	-0.0158	-0.0062	0.0251	-0.0521	-0.0075	0.0268	-0.0153	0.0055	0.0321	0.0431	0.0084	0.0271	0.0127	0.018	-0.2239	-0.0039	-0.1342	0.0122	0.0019	-0.0127	0.0094	-0.1511	0.0222	0.0017	0.0174	0.0164	0.0094	0.0219	0.0025	0.004	0.0282	-0.0366	0.0368	-0.0943	0.0569	0.0313	0.0208	4e-04	0.0433	-0.0039	0.0104	0.0108	0.0315	0.0189	-0.0597	0.024	0.0539	0.0182	0.0131	-0.0095	-0.0052	0.0373	-2e-04	-0.2223	-0.1946	0.0276	-0.0549	0.0158	0.0074	-0.0093	-0.0055	0.0251	0.0124	0.0206	0.0245	0.0169	-0.0231	0.0123	0.0296	-0.0151	0.0113	-0.0219	2e-04	0.027	0.0026	0.0044	0.0387	-0.0041	0.0063	7e-04	-0.0827	0.0228	0.0158	-5e-04	-0.0058	0.0257	0.0049	0.0084	-0.0696	0.0349	0.0239	0.002	-0.1819	0.042	-0.0109	-0.1876	-0.0031	0.0426	0.0164	0.005	5e-04	0.0268	0.0133	0.0207	-0.2056	-0.0067	0.0303	0.0183	0.0138	-0.0576	0.0167	-9e-04	0.0045	0.0141	0.0076	-0.0034	-0.0212	0.0201	0.0087	0.0442	-0.0127	0.0217	-0.0066	0.014	-0.0301	-0.0011	0.0125	-0.0045	-0.0262	-0.0156	0.0268	-0.0026	0.0074	-0.1054	0.0189	-0.0099
InferredCov1	0.0346873141825199	0.0138188991695642	0.0263723637908697	-0.0045830924063921	0.0348751544952393	-0.0538264289498329	0.0252626948058605	-0.0581873841583729	0.0194431152194738	0.026558781042695	0.00921240914613008	-0.0652861893177032	-0.0644417479634285	0.0147044332697988	-0.0603816770017147	-0.0598383210599422	-0.057621669024229	0.0308045484125614	-0.00295560085214674	0.0211529284715652	-0.051855243742466	0.023962190374732	-0.0658319965004921	0.0268661864101887	-0.0565109439194202	0.0171268600970507	0.0341539680957794	-0.0612807348370552	-0.00816061068326235	0.0307606142014265	0.0276804622262716	-0.00654585659503937	0.0349493250250816	0.0454990714788437	-0.0682639181613922	0.0433336310088634	-0.0631505027413368	-0.0609462782740593	-0.0546880774199963	0.0258066114038229	-0.000362680410034955	-0.0600582771003246	-0.00141741952393204	0.00264352047815919	0.0276279207319021	-0.0584303885698318	-0.0180046837776899	-0.0144821666181087	-0.0047471858561039	0.029387217015028	-0.0652469024062157	0.0331631451845169	0.0096965366974473	0.0398095659911633	-0.0618499182164669	-0.0599690265953541	0.0264907628297806	-0.0641308128833771	0.0299086216837168	0.0198409017175436	0.023668160662055	0.0336919277906418	0.0335301533341408	0.0329434424638748	0.0334889478981495	0.0345397517085075	0.0204417556524277	0.0432579517364502	0.0316226966679096	0.0295751616358757	0.0310100372880697	0.0275415517389774	0.00649320520460606	0.0335477031767368	0.0224792528897524	-0.0072839530184865	0.00650808587670326	-0.0596840754151344	-0.0580153875052929	-0.0595703721046448	0.0259076114743948	-0.0106283817440271	-0.0663087740540504	0.0427874997258186	0.0396533720195293	0.0361396446824074	-0.0614488497376442	0.0172046478837729	0.0276175029575825	-0.0565466545522213	-0.0375621393322945	0.0359929166734219	-0.0354060605168343	0.0278405137360096	-0.00209026271477342	0.00940591655671597	-0.0549632385373116	0.0318870395421982	0.0346790552139282	0.00887885224074125	-0.0650061368942261	-0.0632508099079132	0.0278054680675268	0.033149391412735	0.0213627275079489	-0.046133991330862	-0.0630244836211205	0.033454779535532	-0.0505135171115398	0.0204148311167955	0.020560160279274	0.0362192876636982	0.0150850052013993	-0.00347197684459388	0.025291683152318	0.0448850579559803	-0.0643689930438995	0.0360566675662994	-0.0620326288044453	0.0260306522250175	0.00378963258117437	0.0197968613356352	-0.0444199591875076	0.0288911201059818	-0.0608558915555477	0.0279342867434025	-0.0126316593959928	-0.0621013604104519	0.0237762983888388	0.031468853354454	0.03276676684618	0.0176233109086752	0.0215297192335129	-0.0670778676867485	-0.0132927540689707	0.0403336025774479	0.0159944240003824	0.00856742542237043	-0.0228894650936127	0.0385406017303467	0.0316750444471836	-0.0646325126290321	0.0389389656484127	0.0297077987343073	-0.0132407154887915	0.0315295159816742	0.0207928903400898	0.0352147966623306	-0.0562345907092094	0.0189274940639734	0.0305244214832783	0.0305143110454082	0.0256142318248749	-0.055210780352354	0.0347969122231007	0.0218501910567284	0.0221861470490694	-0.0671534612774849	-0.0627232119441032	0.0294713843613863	0.0404888726770878	0.02952073328197	-0.00156997318845242	0.0206366647034883	0.0290369521826506	0.0322672687470913	0.0345890484750271	0.0291216000914574	0.0315071232616901	-0.00568061461672187
InferredCov2	0.00266103981994092	0.00346276233904064	-0.037423387169838	0.149492785334587	0.0770678743720055	-0.0757610648870468	0.0311062801629305	0.0555175617337227	0.103986829519272	0.00738267879933119	0.209392338991165	-0.0121731525287032	0.0349574014544487	0.0271777883172035	-0.0255759265273809	0.062754400074482	-0.0200216677039862	-0.0547412224113941	0.0896088033914566	-0.078696608543396	0.0257942900061607	0.00568100530654192	0.00837199110537767	-0.0324756242334843	-0.012807791121304	0.0551182627677917	-0.0416763015091419	-0.0388251133263111	-0.0208084769546986	0.0448100753128529	-0.00615490553900599	-0.0268764644861221	0.0544815771281719	-0.0128897121176124	0.0386185571551323	-0.0594505444169044	-0.0593049824237823	-0.0333844013512135	0.0112089058384299	0.107724882662296	-0.00119906652253121	-0.0636235699057579	0.0654986798763275	0.132068395614624	-0.0276843756437302	-0.0078246695920825	-0.00111062324140221	-0.0496625900268555	-0.022088261321187	0.0465530827641487	-0.0297762639820576	0.0200014431029558	-0.0650216937065125	0.0195690710097551	-0.016916461288929	0.0521257407963276	-0.0159105714410543	-0.0275251287966967	0.0851532220840454	-0.0661107897758484	0.00306418351829052	0.0406834855675697	-0.0110036879777908	-0.0696959793567657	0.0611639693379402	-0.0381235852837563	-0.0538085550069809	0.0740850865840912	0.0393793843686581	0.0509400926530361	-0.0106250951066613	-0.0686110183596611	0.0158879198133945	-0.0290710497647524	-0.0706204697489738	0.0899994447827339	-0.0432639084756374	0.0503226816654205	0.000282396329566836	0.0494508631527424	-2.28829248953843e-05	0.0698954835534096	-0.0109629770740867	-0.060783389955759	0.0121536562219262	-0.00524722598493099	0.0284003056585789	0.0074639730155468	-0.0345734432339668	-0.0556196309626102	-0.00626181345432997	-0.0362247042357922	0.0313447751104832	0.0463049672544003	0.0680349841713905	-0.090005174279213	-0.0606420375406742	-0.0557146370410919	-0.0123243825510144	0.0827988535165787	0.00277281180024147	-0.039935402572155	-0.00570698175579309	-0.0288040824234486	0.0716271847486496	0.0947140455245972	0.00886858627200127	-0.0769883170723915	-0.0467720925807953	-0.0368730463087559	-0.0798587203025818	0.00408483482897282	-0.0930296182632446	0.0405846163630486	0.0190514530986547	0.0339329242706299	0.0361610017716885	-0.0571271479129791	0.0137334475293756	0.143794760107994	-0.0743146017193794	-0.0210368484258652	-0.0842979177832603	-0.109993003308773	-0.01917121745646	-0.05409886687994	-0.00690721534192562	-0.0279274042695761	-0.0917446985840797	0.0244526658207178	-0.0551527142524719	0.0595588833093643	-0.0763510540127754	0.0479565151035786	-0.0105167832225561	0.0580743551254272	0.078676201403141	-0.0700983479619026	-0.0448334217071533	-0.0655994340777397	0.0468838140368462	-0.0407790280878544	0.0313657559454441	0.00370471901260316	0.0882660299539566	0.0235471054911613	-0.11638917028904	-0.0559470094740391	-0.0617899782955647	-0.027255492284894	-0.0132626183331013	-0.0304538402706385	-0.0370294116437435	0.015629580244422	0.00812648702412844	0.0408584251999855	-0.0785504728555679	0.000952020636759698	0.0039518061093986	-0.0543877594172955	0.0476515255868435	-0.0302440878003836	0.0956879407167435	0.0239984206855297	-0.0161618813872337	0.0179722160100937	-0.0302071589976549	0.142153307795525	-0.00959881953895092	-0.0327578186988831
InferredCov3	-0.0523964464664459	-0.0645947158336639	-0.0463050529360771	-0.0849684998393059	0.0732110291719437	0.120255298912525	-0.0608394108712673	-0.0356201976537704	-0.00897842273116112	-0.0846158340573311	0.0133839305490255	-0.0411093682050705	0.00261529302224517	-0.0985506623983383	0.00206019589677453	-0.0396847426891327	0.00271104462444782	-0.0590539649128914	0.0392121560871601	-0.0127855539321899	-0.0117581700906157	-0.107683390378952	-0.00128239742480218	0.0194017738103867	-0.0571836642920971	0.00548495398834348	0.0396923124790192	-0.0372799821197987	0.0869479775428772	-0.0196366142481565	0.0321788117289543	-0.0213564913719893	-0.0308879818767309	-0.0373959243297577	0.0313983522355556	-0.0288406778126955	0.0615980364382267	-0.0192152634263039	0.0157406199723482	0.0174831077456474	-0.0623297281563282	0.104252398014069	0.0897448807954788	0.0932133346796036	0.125444799661636	-0.0506450347602367	0.0820744931697845	-0.0210423171520233	0.00911775697022676	-0.0358373522758484	-0.0263963229954243	0.0642824172973633	0.00680159078910947	0.0104691497981548	-0.0462915487587452	-0.0441440418362617	0.127425938844681	-0.0173602607101202	0.10763119161129	0.0941422507166862	-0.0698315501213074	-0.0602819547057152	0.00471718283370137	-0.0277818273752928	-0.0153140481561422	-0.0447185486555099	0.0926791056990623	0.0464198142290115	0.0237908102571964	0.0508687719702721	-0.041942548006773	-0.0671593621373177	0.0184620656073093	-0.0528386123478413	0.0105896685272455	-0.0453030802309513	-0.0212813653051853	-0.0488163195550442	0.00969649013131857	-0.0268066562712193	-0.0615124739706516	0.0495018847286701	-0.0168928131461143	-0.0146408891305327	-0.00740494579076767	-0.00418716063722968	0.00198735576122999	-0.0235953833907843	0.0221694707870483	0.0356186889111996	0.0249955207109451	0.0181867945939302	0.0369627699255943	-0.0171488393098116	-0.00590792205184698	-0.0117985373362899	0.0670203864574432	-0.0346744284033775	-0.0327022410929203	0.0235297996550798	-0.0583763718605042	0.0419617258012295	0.0016388826770708	0.0599426329135895	-0.0854092687368393	-0.00629469659179449	0.00965683907270432	-0.0312801264226437	0.133454889059067	0.0649126842617989	0.011279484257102	0.00948951579630375	-0.0743455067276955	-0.075618252158165	0.0058574415743351	0.0711583867669106	-0.0230498015880585	-0.00931327603757381	-0.0352808423340321	0.071788527071476	0.0687807872891426	0.00522518996149302	0.0834860801696777	0.0264498367905617	-0.00409518601372838	-0.021311366930604	0.0114387487992644	-0.0403988286852837	0.0890820398926735	-0.00426163617521524	-0.012642839923501	0.133800163865089	-0.0545475035905838	-0.072741225361824	0.0761222168803215	0.0618430189788342	-0.0686721950769424	-0.0191844664514065	0.0807395204901695	0.0244501028209925	0.056688666343689	-0.0326998084783554	-0.023147726431489	-0.0303628202527761	-0.0504206642508507	-0.0463676527142525	-0.0138434851542115	-0.0979807376861572	0.100225992500782	0.0966117605566978	-0.0572422854602337	0.0412158519029617	-0.0243660844862461	-0.00382190127857029	-0.0393893904983997	-0.0654188394546509	-0.102582097053528	-0.0771883353590965	-0.0728212371468544	-0.0075786761008203	0.052138414233923	-0.051173098385334	0.100056692957878	-0.0456205233931541	0.0574658364057541	0.0296026971191168	-0.0142080606892705	0.0639296025037766	-0.0892666354775429	0.00108664820436388
InferredCov4	0.0444248728454113	-0.0476359575986862	-0.0240117982029915	-0.126875132322311	0.0735743194818497	-0.0701367259025574	-0.0839077904820442	-0.00866220984607935	-0.129660546779633	-0.0471348538994789	-0.129988715052605	0.013335351832211	-0.0122118834406137	0.0491744838654995	0.0273285862058401	-0.0563613623380661	0.0462405234575272	-0.0548928044736385	-0.108511589467525	-0.0272996369749308	0.111714273691177	-0.0966450944542885	-0.0339447818696499	-0.0132098952308297	0.082314521074295	0.0352939888834953	0.0337086282670498	0.0241618268191814	-0.0147976921871305	0.0443400926887989	0.00850173737853765	-0.00621938239783049	0.0544716194272041	0.062119260430336	-0.154608607292175	0.0480366162955761	-0.0402282327413559	0.0353142060339451	-0.0250382833182812	-0.0961943715810776	-0.0650131553411484	-0.0659332871437073	0.0147775178775191	-0.112039834260941	0.0363183803856373	0.0986150428652763	-0.0500035621225834	-0.0380581356585026	0.00258311931975186	0.0326153263449669	0.0467580929398537	0.0181536115705967	-0.0321006029844284	0.0830001011490822	0.0630917102098465	0.0469158217310905	0.00755798630416393	0.0260909646749496	0.108824603259563	-0.0150559460744262	-0.0477122142910957	0.0768176913261414	0.0731972903013229	-0.0392025895416737	0.0641973912715912	0.056393388658762	-0.0220974907279015	0.104787364602089	0.0961378663778305	0.085057221353054	-0.00485000899061561	-0.0376885384321213	0.030581533908844	-0.0112529154866934	-0.0387359522283077	-0.104826018214226	-0.0233081970363855	0.0506063848733902	0.0294783730059862	0.0546971634030342	-0.0259835477918386	-0.114527173340321	0.018255565315485	0.0109583139419556	0.00550064677372575	0.0238268747925758	0.0386020168662071	-0.0267418492585421	-0.0365084633231163	0.00632623769342899	0.0535789243876934	0.00574618764221668	0.0564918629825115	0.0618431977927685	-0.0189175475388765	0.0153549099341035	-0.0542749837040901	0.0196372289210558	-0.0328981876373291	0.0755434930324554	0.0297413114458323	0.024594109505415	0.0198239982128143	-0.0259581115096807	0.0645851045846939	-0.0930714979767799	0.0132385836914182	-0.0201891139149666	0.0123765645548701	0.00479726772755384	-0.00518360873684287	0.020042359828949	-0.0384965837001801	-0.0394038930535316	0.090323805809021	0.107374906539917	0.0160550363361835	-0.016755947843194	0.0512393228709698	0.131018117070198	-0.0480560399591923	-0.0329598039388657	-0.0363572984933853	-0.0228890907019377	0.0427097752690315	0.0170618742704391	-0.00771557539701462	0.0294529050588608	-0.0437678769230843	0.082350105047226	-0.00428231293335557	0.0234971437603235	-0.0812737047672272	-0.0156536977738142	0.0276327915489674	0.0557679198682308	0.0432374253869057	-0.0168762374669313	0.0082714045420289	-0.0138353323563933	-0.000377112737623975	0.0441523119807243	0.0267593879252672	-0.00345551362261176	-0.088149406015873	0.0175419375300407	-0.0687243714928627	-0.0319630280137062	-0.0663264319300652	-0.0260863583534956	-0.0347216911613941	-0.00884570647031069	0.0192201919853687	0.0416557416319847	-0.00924122985452414	-0.0355948880314827	-0.0325012318789959	-0.00114224513527006	0.0626024156808853	0.00133701227605343	-0.00153712229803205	-0.0274073537439108	-0.126495376229286	-0.00465370202437043	-0.00647867191582918	0.0394673310220242	-0.00561978062614799	-0.0890747904777527	-0.0231619887053967	0.0161978974938393
InferredCov5	-0.00824581272900105	0.0323120690882206	0.0285653062164783	-0.115547209978104	0.0739488527178764	-0.06938336789608	0.0666421502828598	0.045899473130703	-0.0842939913272858	-0.0280439853668213	-0.00872877240180969	0.0386996529996395	0.0570958144962788	-0.179961830377579	0.0483264066278934	-0.0927165895700455	0.0372994057834148	0.0202252939343452	0.0175304394215345	-0.0820808559656143	-0.0466297976672649	0.0314147807657719	0.101300209760666	0.0385289303958416	-0.0710071474313736	-0.0263994038105011	-0.0596849136054516	0.0585373900830746	-0.142384231090546	-0.0161034688353539	0.0151255317032337	0.0238899998366833	0.0253452006727457	-0.004023895598948	0.0499967373907566	-0.00574766704812646	-0.0302352495491505	0.00768784433603287	0.0803347304463387	-0.0187427569180727	0.0488332435488701	-0.0457837581634521	0.0580168440937996	0.0220837201923132	-0.0139911295846105	-0.0505847670137882	-0.0400578826665878	0.0515633970499039	-0.0355681739747524	0.00326337967999279	-0.0211135763674974	0.0210870951414108	-0.122260756790638	0.0618575401604176	0.00796428974717855	-0.0345838963985443	-0.00834453944116831	0.0816203504800797	-0.018785011023283	-0.0413268245756626	0.010606381110847	-0.0494242608547211	-0.0746403113007545	-0.019715242087841	-0.0565054453909397	-0.0531942322850227	-0.0852247253060341	0.048056848347187	-0.024124164134264	0.0314308442175388	0.000427789520472288	-0.0328262001276016	-0.0540013387799263	0.0318622477352619	-0.0468041263520718	0.0963273197412491	-0.125460281968117	-0.00668311351910233	0.0408738702535629	-0.0287510063499212	-0.0273278169333935	-0.00237208046019077	0.0371521897614002	0.0659499913454056	0.0906672179698944	0.0385487377643585	0.000501336471643299	0.0273903738707304	0.111399590969086	0.0357894189655781	0.00352916866540909	0.0762202218174934	0.0426892973482609	-0.0467249266803265	0.00633863871917129	-0.0269613340497017	-0.0104697411879897	-0.00057578191626817	0.0383666977286339	0.0103924572467804	0.0715662091970444	0.0198664627969265	0.0186929199844599	0.0230555459856987	-0.147505298256874	0.0477999895811081	-0.0137846739962697	0.0746002942323685	-0.0885389000177383	-0.018731789663434	-0.0518862493336201	0.0270196031779051	-0.0667087137699127	-0.00140850315801799	-0.0846272632479668	0.0653460174798965	0.00933776888996363	0.0816472619771957	-0.0240117907524109	-0.0455650091171265	-0.0416147038340569	0.0459906943142414	-0.0271105878055096	-0.00306385476142168	0.00482279900461435	0.0207974538207054	0.0357688441872597	0.0898535177111626	0.037785068154335	-0.0319345071911812	0.0519998036324978	-0.0693409666419029	-0.0992178916931152	0.0746549144387245	-0.0459940358996391	-0.00610271515324712	-0.137462198734283	-0.0600578524172306	-0.0222529396414757	0.0667116567492485	0.138413593173027	0.0833431631326675	0.0711663365364075	-0.0304624103009701	-0.13840126991272	0.0450468696653843	-0.0972444340586662	0.00610153889283538	-0.107577763497829	-0.00645515415817499	0.0516571626067162	0.0825103968381882	0.0395357571542263	-0.0215991828590631	-0.0605259798467159	0.00940833240747452	-0.0555549450218678	0.0291758105158806	-0.0284941382706165	0.0374959371984005	0.119630001485348	0.035183846950531	-0.0371753126382828	0.00952421315014362	0.173392862081528	-0.0410306267440319	0.0712438896298409	-0.0211659260094166	0.0316780880093575	0.0205706581473351
