ID	GTEX-1117F	GTEX-111CU	GTEX-111FC	GTEX-111VG	GTEX-111YS	GTEX-1122O	GTEX-1128S	GTEX-113JC	GTEX-117XS	GTEX-117YW	GTEX-1192X	GTEX-11DXW	GTEX-11DXX	GTEX-11DXY	GTEX-11DXZ	GTEX-11DZ1	GTEX-11EI6	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ8	GTEX-11EQ9	GTEX-11GS4	GTEX-11GSO	GTEX-11GSP	GTEX-11I78	GTEX-11LCK	GTEX-11NUK	GTEX-11NV4	GTEX-11ONC	GTEX-11P7K	GTEX-11P81	GTEX-11P82	GTEX-11PRG	GTEX-11TTK	GTEX-11TUW	GTEX-11UD1	GTEX-11UD2	GTEX-11VI4	GTEX-11WQC	GTEX-11WQK	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZU8	GTEX-11ZUS	GTEX-11ZVC	GTEX-1211K	GTEX-12126	GTEX-12584	GTEX-12696	GTEX-12KS4	GTEX-12WSA	GTEX-12WSC	GTEX-12WSD	GTEX-12WSG	GTEX-12WSH	GTEX-12WSJ	GTEX-12WSL	GTEX-12WSM	GTEX-12WSN	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13111	GTEX-13112	GTEX-1339X	GTEX-133LE	GTEX-1399Q	GTEX-1399R	GTEX-1399T	GTEX-1399U	GTEX-139T6	GTEX-139T8	GTEX-139TS	GTEX-139TT	GTEX-139TU	GTEX-139UW	GTEX-139YR	GTEX-13CF2	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FHO	GTEX-13FHP	GTEX-13FTW	GTEX-13FTX	GTEX-13FTY	GTEX-13FTZ	GTEX-13FXS	GTEX-13G51	GTEX-13IVO	GTEX-13JUV	GTEX-13JVG	GTEX-13N11	GTEX-13N1W	GTEX-13N2G	GTEX-13NYB	GTEX-13NYC	GTEX-13NYS	GTEX-13NZ8	GTEX-13NZA	GTEX-13NZB	GTEX-13O1R	GTEX-13O21	GTEX-13O3O	GTEX-13O3P	GTEX-13O3Q	GTEX-13O61	GTEX-13OVG	GTEX-13OVH	GTEX-13OVI	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PL6	GTEX-13PL7	GTEX-13PLJ	GTEX-13QBU	GTEX-13QIC	GTEX-13QJ3	GTEX-13RTK	GTEX-13S7M	GTEX-13S86	GTEX-13SLW	GTEX-13SLX	GTEX-13U4I	GTEX-13VXT	GTEX-13VXU	GTEX-13W3W	GTEX-13W46	GTEX-13X6I	GTEX-13X6K	GTEX-145MH	GTEX-145MO	GTEX-N7MS	GTEX-NFK9	GTEX-NPJ8	GTEX-O5YT	GTEX-O5YV	GTEX-OHPK	GTEX-OHPL	GTEX-OHPM	GTEX-OHPN	GTEX-OIZG	GTEX-OIZH	GTEX-OIZI	GTEX-OOBJ	GTEX-OOBK	GTEX-OXRK	GTEX-OXRL	GTEX-OXRN	GTEX-OXRP	GTEX-P44H	GTEX-P4PP	GTEX-P4PQ	GTEX-P4QR	GTEX-P4QS	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-PLZ5	GTEX-PLZ6	GTEX-POMQ	GTEX-POYW	GTEX-PSDG	GTEX-PW2O	GTEX-PWCY	GTEX-PWN1	GTEX-PWOO	GTEX-PX3G	GTEX-Q2AG	GTEX-Q2AH	GTEX-Q734	GTEX-QCQG	GTEX-QDT8	GTEX-QDVJ	GTEX-QDVN	GTEX-QEG4	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QLQ7	GTEX-QLQW	GTEX-QV31	GTEX-QV44	GTEX-QVJO	GTEX-QXCU	GTEX-R3RS	GTEX-R53T	GTEX-R55C	GTEX-R55D	GTEX-R55E	GTEX-R55F	GTEX-R55G	GTEX-REY6	GTEX-RM2N	GTEX-RN64	GTEX-RNOR	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RVPU	GTEX-RWS6	GTEX-RWSA	GTEX-S32W	GTEX-S33H	GTEX-S341	GTEX-S3XE	GTEX-S4P3	GTEX-S4Q7	GTEX-S4UY	GTEX-S4Z8	GTEX-S7PM	GTEX-S7SF	GTEX-S95S	GTEX-SIU7	GTEX-SIU8	GTEX-SJXC	GTEX-SN8G	GTEX-SNMC	GTEX-SNOS	GTEX-SSA3	GTEX-SUCS	GTEX-T2IS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MN	GTEX-T8EM	GTEX-TKQ1	GTEX-TKQ2	GTEX-TML8	GTEX-TMMY	GTEX-TMZS	GTEX-TSE9	GTEX-U3ZG	GTEX-U3ZH	GTEX-U3ZM	GTEX-U3ZN	GTEX-U412	GTEX-U4B1	GTEX-U8T8	GTEX-U8XE	GTEX-UJHI	GTEX-UJMC	GTEX-UPJH	GTEX-UTHO	GTEX-V1D1	GTEX-V955	GTEX-VJWN	GTEX-VUSG	GTEX-W5WG	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFON	GTEX-WHPG	GTEX-WHSB	GTEX-WHSE	GTEX-WK11	GTEX-WL46	GTEX-WOFL	GTEX-WOFM	GTEX-WRHK	GTEX-WRHU	GTEX-WWYW	GTEX-WXYG	GTEX-WY7C	GTEX-WYJK	GTEX-WYVS	GTEX-WZTO	GTEX-X261	GTEX-X4EO	GTEX-X4XX	GTEX-X4XY	GTEX-X5EB	GTEX-X638	GTEX-X88G	GTEX-X8HC	GTEX-XAJ8	GTEX-XBEC	GTEX-XBED	GTEX-XBEW	GTEX-XMD2	GTEX-XOT4	GTEX-XPT6	GTEX-XPVG	GTEX-XQ3S	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUW1	GTEX-XUYS	GTEX-XUZC	GTEX-XV7Q	GTEX-XYKS	GTEX-Y111	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y8DK	GTEX-Y8E4	GTEX-Y8E5	GTEX-Y8LW	GTEX-Y9LG	GTEX-YB5E	GTEX-YB5K	GTEX-YBZK	GTEX-YEC3	GTEX-YEC4	GTEX-YECK	GTEX-YF7O	GTEX-YFC4	GTEX-YFCO	GTEX-Z93S	GTEX-Z9EW	GTEX-ZA64	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZAJG	GTEX-ZC5H	GTEX-ZDYS	GTEX-ZE7O	GTEX-ZF2S	GTEX-ZF3C	GTEX-ZLV1	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZQG8	GTEX-ZQUD	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZV68	GTEX-ZV6S	GTEX-ZV7C	GTEX-ZVE1	GTEX-ZVE2	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZVT4	GTEX-ZVTK	GTEX-ZVZO	GTEX-ZVZP	GTEX-ZXG5	GTEX-ZY6K	GTEX-ZYFC	GTEX-ZYFD	GTEX-ZYFG	GTEX-ZYT6	GTEX-ZYWO	GTEX-ZYY3	GTEX-ZZ64	GTEX-ZZPT	GTEX-ZZPU 
C1	0.108	-0.018	-0.0156	-0.0197	-0.0215	-0.0205	-0.0202	-0.0152	-0.0206	-0.0166	-0.0209	-0.0215	-0.0218	-0.0156	0.111	-0.0214	-0.0218	-0.0206	-0.0197	-0.021	-0.0209	-0.0144	-0.0215	-0.0218	-0.0209	-0.0219	-0.0206	0.1172	-0.0208	0.1244	-0.0222	-0.0203	0.1369	-0.0217	-0.0208	0.1325	-0.02	-0.0206	0.1173	-0.02	-0.0217	-0.0212	-0.0188	-0.0216	-0.0207	-0.0203	-0.021	0.1181	-0.0198	-0.0219	-0.0159	-0.0219	-0.0212	0.1297	-0.0207	-0.021	-0.0204	-0.0207	-0.0218	-0.0221	-0.0106	-0.0202	-0.0215	-0.0108	-0.0212	-0.0221	-0.02	-0.0204	-0.0224	-0.0224	-0.0193	-0.0193	-0.022	-0.0208	-0.0217	-0.0142	-0.0216	-0.0228	-0.0202	-0.0226	-0.02	-0.0218	-0.0203	0.1121	-0.0175	-0.022	-0.0216	-0.0197	0.1214	-0.0212	-0.0232	0.1161	-0.0206	0.1151	-0.0207	-0.021	0.1132	-0.0197	-0.0216	-0.0215	-0.0218	-0.0214	-0.0205	-0.0214	-0.0217	-0.0217	-0.0215	0.0271	-0.0221	-0.0223	0.1081	-0.0208	-0.022	-0.021	-0.0217	-0.0219	-0.0207	-0.0066	-0.0224	-0.0234	-0.0219	-0.0173	-0.0185	-0.0182	-0.0217	-0.0213	-0.02	0.1041	-0.0222	0.1053	-0.0199	-0.0216	-0.0202	-0.0219	-0.0213	-0.0201	-0.0204	-0.0217	0.0973	-0.0219	-0.0208	-0.021	0.1208	-0.0233	-0.0212	-0.0166	-0.0205	-0.0123	-0.0217	0.129	-0.0217	-0.0214	-0.0229	-0.022	-0.0136	-0.0216	-0.0195	-0.0203	-0.016	0.1074	-0.015	-0.0216	-0.0167	-0.0219	-0.0215	0.0802	-0.0208	-0.0232	-0.0158	-0.0219	-0.0211	-0.0202	-0.0206	-0.0222	0.091	-0.022	-0.0159	-0.0196	-0.024	-0.0207	-0.0226	-0.0215	-0.0165	-0.0217	0.0231	0.0509	-0.0212	-0.0204	-0.0196	-0.0229	-0.0211	0	-0.0221	0.0116	-0.0186	-0.0216	-0.0221	-0.0151	-0.0208	-0.0207	-0.0213	-0.0203	0.1161	0.0238	-0.0209	-0.0206	-0.0212	-0.0192	-0.0178	0.1372	-0.0234	-0.0221	-0.0124	-0.0116	-0.0217	0.0071	-0.0147	-0.0216	-0.0217	-0.0216	-0.0218	-0.0206	-0.0222	0.0763	0.1148	-0.0232	-0.0209	-0.0226	-0.0187	-0.0221	-0.0219	0.071	-0.0228	0.0794	-0.0227	-0.0202	-0.0215	-0.0226	-0.0158	-0.0207	-0.0212	0.1254	-0.0222	-0.0198	-0.0216	0.113	0.103	-0.0207	-0.0227	-0.0209	-0.0234	-0.0213	-0.0226	-0.0223	-0.0216	-0.0169	-0.0202	-0.0214	-0.0081	-0.0211	-0.0196	-0.0205	-0.0209	-0.0227	-0.022	-0.0207	-0.0213	-0.0218	0.1187	-0.0219	-0.0219	-0.022	-0.0174	-0.0209	-0.0203	-0.0153	-0.0216	-0.0208	0.1171	0.1196	-0.022	-0.0221	-0.0206	-0.0207	-0.013	-0.02	-0.0116	-0.0196	-0.0213	-0.0208	-0.0211	-0.0118	-0.022	0.1159	-0.0217	-0.022	0.1236	-0.0209	0.1321	-0.0206	0.1006	-0.0214	-0.0224	-0.022	-0.0215	-0.0128	0.1138	-0.0202	-0.0226	0.031	-0.0208	0.0943	-0.0203	-0.0206	-0.0219	-0.0203	-0.0215	0.0119	-0.0215	-0.0218	-0.0216	-0.0189	-0.0217	0.1102	-0.0213	-0.0212	-0.0197	-0.0205	-0.022	-0.0209	-0.0224	-0.0214	-0.0213	0.1109	-0.0215	-0.0182	0.089	-0.0221	-0.0206	-0.0196	0.1011	-0.022	-0.0209	0.1268	-0.0225	-0.0196	-0.0209	0.0534	0.1197	-0.0202	-0.013	0.1206	0.1142	-0.0212	-0.0202	-0.0203	-0.0209	-0.0167	-0.0219	-0.0228	-0.021
C2	0.0121	0.001	0.0168	0.0108	0.013	0.0164	0.0106	-0.0058	0.0011	-0.0019	0.0095	0.011	0.008	-0.0021	0.0047	-0.0055	0.0054	0.0072	-0.006	-0.009	0.002	-0.0029	0.0052	0.0025	0.0121	0.0119	-0.0021	0.0134	0.005	0.0252	0.012	0.0065	0.0079	-0.0024	0.0185	0.0212	0.011	0.01	0.0101	0.0121	0.0124	0.0123	0.0097	-0.0063	0.0032	0.003	0.0092	0.0209	0.0074	0.0178	0.0016	-0.0068	0.0024	0.0214	0.0055	0.0071	0.0102	0.0115	0.0028	-0.0038	-0.1344	0.0031	0.0044	-0.0493	0.0019	-0.0032	-0.0171	-0.001	0.0128	0.0028	0.009	0.0081	0.0088	0.0033	0.0158	-0.0085	0.009	0.0087	-0.0159	0.0065	0.0061	3e-04	0.0058	0.0147	0.0022	0.0103	0.001	0.0028	0.0019	0.0025	1e-04	-0.0059	0.0065	0.0024	0.0032	0.0131	0.0132	2e-04	0.008	1e-04	0.0061	0.0079	0.0106	0.0086	0.0055	0.0042	-0.0014	-0.0949	0.0098	-0.0025	0.0146	0.0084	0.0121	0.0146	0.0138	0.0063	0.0041	-0.0579	-0.0014	0.0135	0.0039	-0.0043	0.0078	-0.0124	-0.011	0.0014	0.0109	0.0063	0.0073	0.0097	0.0043	0.0099	-0.0056	0.0148	0.0113	-0.0052	0.005	0.01	-0.0054	0.0045	0.0069	0.0081	0.0078	0.0055	0.0044	0.0056	0.0037	-0.0178	-5e-04	0.0191	0.0106	0.0048	0.0046	-4e-04	-0.0036	0.0185	0.005	0.0071	-0.0575	-0.0029	-0.0083	-0.004	0.0037	0.0121	0.0059	0.0051	0.0119	0.0086	0.0074	0.0101	-3e-04	0.0089	0.0024	0.0149	0.0198	0.0175	-7e-04	0.0021	0.0011	0.0012	0.003	0.0036	-0.0035	0.0081	-0.5859	0.0096	-0.0019	-0.0024	0.0063	0.0022	0.0018	-0.0117	0.0109	-0.0869	0.0077	0.015	0.0107	0.0031	-0.0152	-0.0109	-0.0074	0.011	0.0183	-0.603	0.0027	0.0053	0.0019	0.0012	-0.0011	0.0288	0.0093	0.002	-0.0157	-0.0133	0.0056	-0.4243	0.0029	0.0051	0.0094	0.0055	0.0103	0.0079	0.004	0.0139	-0.0087	0.0176	0.0127	0.0065	0.0027	0.0071	0.0073	0.0102	0.0069	-0.0187	0.0111	0.0085	-0.0175	0.0113	0.0136	-0.003	0.0105	0.0114	0.0155	0.004	0.0096	0.0036	0.0169	0.0146	0.014	0.0028	0.0049	0.0118	0.0183	0.0042	0.0042	-0.0052	0.0136	0.0126	-0.1134	0.0064	0.0112	-0.0041	0.0021	0.0162	0.0059	0.0011	0.016	-0.001	0.0195	0.0047	0.0031	0.0122	-0.0018	0.0012	0.0067	-0.0097	0.0058	0.0146	0.0111	0.0142	-0.0028	0.0083	0.0083	0.0111	0.0044	9e-04	-0.0014	0.0101	0.0011	0.0039	0.0017	0.0043	0.0059	0.0151	0.0092	0.0181	-0.0057	0.0034	0.0152	0.0123	0.0155	0.0035	-5e-04	0.0061	0.0124	0.002	0.0106	-0.0016	0.0094	0.0097	0.0135	0.0161	0.0056	0.0068	-0.0082	0.0011	0.015	-0.0895	0.0034	0.0144	0.0077	2e-04	2e-04	0.0108	-0.0018	0.0061	0.0067	0.008	0.0049	0.0072	0.0072	0.0117	0.006	0.0135	-0.0059	0.0058	0.0018	0.0124	-0.0013	0.0014	0.0066	0.0107	0.0139	0.0115	0.0175	0.003	0.0035	0.0046	0.0199	0.001	-0.0284	0.004	0.0148	0.0152	0.0011	0.013	-0.0021	0.0049	-0.0019	8e-04	0.0051
C3	0.0032	0.006	0.01	0.0041	0.0081	0.0178	0.0322	-0.01	-0.0233	-0.101	0.0108	-0.0097	0.015	-0.1011	-0.0062	0.018	0.0305	0.0034	-0.0044	0.0214	-0.0158	-0.1688	-0.0053	-0.012	-0.0064	0.0102	0.0084	-0.0069	0.019	0.0143	0.002	0.0049	-0.0039	0.0364	-0.0149	-0.0014	0.0201	-0.0108	-0.0079	0.005	0.0462	0.0225	0.0187	0.0565	-0.0309	0.0128	0.0138	0.0039	-0.0359	0.0097	-0.0938	0.0533	0.0025	-0.0052	0.0109	-0.0196	-0.0159	0.0144	0.0204	0.0196	0.0568	0.0019	0.0231	-0.1495	0.0252	0.0129	0.0196	0.0366	0.0381	0.015	-0.0114	-0.0109	0.001	0.0252	0.0121	-0.158	0.0115	0.0426	-0.0134	0.0519	0.0147	-0.011	-0.0108	0.0156	-0.0958	-6e-04	-0.0046	0.0047	0.0088	-0.008	0.0726	0.0124	0.038	-0.0016	-0.0158	0.0098	0.0099	-0.068	0.0565	0.0263	0.0394	0.0154	-0.0143	-0.0062	-0.004	0.0436	0.0251	-0.0521	-0.0114	0.046	-0.0075	2e-04	0.0288	0.0099	0.0268	0.0337	-0.0118	-0.0222	0.052	0.0282	-0.0153	-0.0631	0.0055	0.0321	0.0431	0.0094	-0.0128	0.034	0.0084	-0.0115	0.0196	0.0033	0.021	0.0204	0.0205	-0.0222	0.0127	0.0378	0.018	0.0015	0.0167	-0.0177	-0.0039	0.0358	-0.0169	-0.0607	-0.0122	-0.1342	0.015	0.0122	0.0396	0.0019	0.0273	0.0312	-0.1272	0.0254	-0.0127	0.0094	0.0134	0.036	-0.1511	0.0222	-0.09	0.0317	0.0017	0.0174	0.0108	0.009	0.0164	0.0094	0.0219	0.0025	0.004	0.0294	0.0282	0.0368	-0.0943	-0.023	0.0569	0.0313	0.0292	-0.0037	-0.0818	0.0201	0.0208	4e-04	-0.0039	0.0104	0.0312	0.0108	-0.0027	0.0315	0.0189	-0.0597	-0.022	0.0244	0.024	-0.1838	0.0539	0.0295	0.0152	0.0182	0.0131	0.0187	0.0184	-0.0095	0.0119	-0.0097	-0.0517	-0.0052	0.0373	-2e-04	-0.2223	-0.1946	0.0276	0.1087	-0.0549	0.0158	0.0074	0.0244	0.0239	0.0322	-0.0093	-0.0055	0.0061	0.0251	0.0092	0.0124	0.0206	0.0181	0.0169	-0.0231	0.0123	-0.0333	0.0296	-0.0041	0.0239	0.062	0.0016	0.0182	-0.0151	0.005	0.0113	-0.0219	0.0316	2e-04	0.027	0.0277	0.0268	0.0044	0.0387	0.0314	0.0225	0.0063	7e-04	-0.0827	0.0228	-5e-04	0.0257	0.0151	-0.0639	0.0048	0.0161	0.0355	0.0252	0.0084	0.0215	0.019	0.0043	0.0017	9e-04	0.019	-0.0696	0.0047	0.0187	-0.1789	0.0298	0.0102	0.0139	-0.0058	0.0364	0.0239	0.0444	0.002	-0.1819	0.0418	-0.2336	0.0235	0.042	0.0544	-0.0109	-0.1876	0.0367	-0.0106	-0.0031	0.0426	0.0045	0.008	0.005	5e-04	0.0268	0.0133	-0.0065	0.0207	0.0114	-0.2056	0.0126	-0.0067	0.0303	0.0024	0.0171	0.0124	0.0183	0.0138	0.0067	0.0144	-0.0026	-0.0576	0.0247	-0.002	-9e-04	0.0045	0.0166	-0.0032	0.0578	0.0141	0.0076	-0.0034	0.0069	0.0201	-0.0148	0.0442	0.0186	0.0217	0.0487	-0.0359	0.014	0.0239	0.0194	-0.0301	-0.0011	0.0122	0.0115	0.0125	-0.0045	-0.0262	0.0227	-0.0542	0.0041	-0.0156	-0.1911	-0.0026	0.0232	-0.005	0.0074	0.0116	-0.0231	-0.1054	0.0189	0.0406	-0.0099
InferredCov1	-0.0177681744098663	-0.035540334880352	0.0556005164980888	0.0468362830579281	-0.0278072841465473	-0.0457526855170727	-0.00414265180006623	0.0486933067440987	0.0494231320917606	0.0432163961231709	-0.0155709451064467	0.0479815267026424	-0.0333245918154716	0.0408857688307762	0.0199576932936907	-0.0315165109932423	0.000726308964658529	-0.0217697508633137	0.00353838410228491	-0.0157196242362261	-0.0287547837942839	0.054019246250391	0.00989153143018484	0.0456398762762547	-0.032445315271616	-0.0142263490706682	0.0496071837842464	0.0523117668926716	0.0228848345577717	-0.0263615678995848	0.0042699221521616	-0.0216940194368362	0.0543743073940277	0.00136650446802378	0.0111973658204079	0.0259702913463116	0.033691193908453	-0.0307867750525475	0.0498389974236488	-0.00888431444764137	-0.0166013613343239	0.0540706738829613	-0.0177948493510485	0.00670468714088202	0.0470272116363049	0.0344742834568024	-0.0302452128380537	0.0538036562502384	0.016816696152091	-0.0177530441433191	0.020466523244977	-0.0269620381295681	0.0486818812787533	0.0494632013142109	0.0116373859345913	0.0220179911702871	-0.0283176992088556	-0.0287406388670206	0.0274807903915644	-0.0140611547976732	0.0449110865592957	0.0534830540418625	0.0400460138916969	0.000765403150580823	0.0494907908141613	-0.0425034053623676	-0.00994593743234873	0.000121379453048576	-0.0182024016976357	0.0521252602338791	-0.0288197062909603	-0.0286057386547327	-0.00168082118034363	0.0425685085356236	0.0417482405900955	0.028310863301158	0.0359990298748016	-0.020678672939539	0.0546035431325436	-0.0336902961134911	-0.0255885515362024	-0.0161002911627293	0.0164910741150379	0.0381472222507	-0.0317715890705585	-0.0323605760931969	0.0471321977674961	0.0501626059412956	0.0451710224151611	0.0589227490127087	-0.0116589879617095	0.000285500369500369	0.000878631486557424	-0.00441039353609085	0.0358349792659283	0.000352031958755106	0.0567493923008442	-0.0143356872722507	-0.0315625481307507	-0.0174187198281288	0.0383021682500839	-0.00222714873962104	-0.020222507417202	-0.0209682751446962	0.0256479158997536	-0.0237488709390163	0.0380367487668991	-0.0227208994328976	-0.0296328011900187	-0.00926856324076653	-0.0433877445757389	-0.00147107872180641	0.0491637624800205	-0.00263297208584845	0.0452642217278481	0.0507829412817955	0.0353358648717403	0.0388878062367439	-0.0283501539379358	0.0440183542668819	-0.0453937537968159	0.0394764989614487	0.00969520956277847	-0.0273453909903765	0.0197014436125755	-0.0186540950089693	0.0141914980486035	0.0421173870563507	0.0220080409198999	-0.0178720634430647	0.0491583533585072	-0.0229421332478523	-0.00680573610588908	-0.0124184135347605	0.00794261414557695	0.046912282705307	-0.00132025510538369	0.0503791570663452	-0.0129500823095441	-0.0562780424952507	-0.0256558153778315	-0.0375636592507362	-0.0119831580668688	-0.0146819669753313	-0.0343946106731892	0.00575578399002552	-0.00444704340770841	-0.0307686943560839	-0.00675749452784657	-0.0251360628753901	-0.0147115476429462	-0.0236343778669834	-0.0238846428692341	0.00185050943400711	0.0214159730821848	-0.0233157929033041	-0.0217382982373238	-0.0212121307849884	-0.0363292656838894	-0.0372820049524307	-0.0380319468677044	-0.0167325809597969	-0.0154134081676602	-0.0195685122162104	-0.0284955855458975	0.0039257975295186	-0.0321481004357338	-0.0367554910480976	0.00950759463012218	-0.01506307721138	-0.0288379956036806	-0.0409553572535515	-0.00450942013412714	0.0251188278198242	-0.0224381871521473	0.00689801340922713	-0.0269121807068586	0.0142067307606339	-0.0301497373729944	-0.0437191724777222	0.0367452204227448	-0.022812232375145	-0.0156919397413731	0.0279686879366636	0.00201593083329499	-0.0109365917742252	-0.00894219893962145	-0.0237918738275766	-0.00824105087667704	0.0463523305952549	0.010854265652597	0.000901912804692984	-0.0117348805069923	-0.0368606559932232	0.0453489311039448	-0.00409513944759965	-0.030639536678791	0.000599689257796854	-0.0419541448354721	0.0480660125613213	0.0377221889793873	-0.00673963176086545	-0.0186041034758091	0.00864726305007935	-0.00418074382469058	-0.00385890458710492	0.0437715910375118	-0.0276049748063087	0.0207914486527443	-0.0252607390284538	-0.0336355268955231	-0.0192185323685408	-0.0442474260926247	-0.0329387448728085	-0.0253280606120825	0.0357137024402618	-0.035246130079031	-0.00434953533113003	-0.00819034781306982	0.0459739528596401	0.0367947816848755	-0.0250325370579958	-0.0204477552324533	-0.0363224595785141	0.0272982027381659	-0.0209342278540134	0.046790037304163	0.0514485277235508	-0.0162616278976202	0.0481361411511898	-0.0244994424283504	-0.0304886978119612	0.0185985434800386	-0.0122171519324183	-0.0486927479505539	0.033852931112051	-0.0165525116026402	0.0520155131816864	-0.00763375591486692	-0.0286332033574581	-0.0168193783611059	0.0311063583940268	-0.0261940564960241	-0.0167995058000088	-0.0125807709991932	-0.0177795793861151	-0.0291756764054298	0.0208728164434433	-0.0154942125082016	-0.0176626034080982	-0.0377091690897942	-0.00335070467554033	-0.0135684348642826	-0.0117535581812263	-0.0221990440040827	-0.045613456517458	-0.044054813683033	-0.00868439674377441	0.00598478270694613	-0.0374642051756382	0.0212844014167786	0.0482832081615925	0.0508712604641914	-0.000360135483788326	-0.0250884052366018	-0.0328228175640106	0.0526182688772678	0.0180519558489323	-0.0119229657575488	-0.0209969095885754	-0.0272431317716837	0.0133035993203521	0.0524570643901825	-0.0576952211558819	0.040266826748848	0.00117100949864835	-0.0184463616460562	-0.00446565682068467	0.019529465585947	-0.00422887271270156	-0.0192513354122639	-0.0251055974513292	0.0260831322520971	-0.013333142735064	-0.0144313415512443	-0.00238129822537303	0.041552945971489	-0.0174766834825277	-0.0156209589913487	0.0543284974992275	-0.0378847308456898	-0.021172858774662	-0.0226133055984974	0.0547630190849304	-0.03971092030406	-0.0146630518138409	-0.00744631886482239	0.051001038402319	-0.028249716386199	-0.0142196509987116	0.000248792348429561	-0.0416439138352871	-0.000659408920910209	-0.0227766465395689	0.051152415573597	-0.00384312309324741	0.0280956961214542	-0.0121899517253041	-0.0198510978370905	-0.0250518061220646	-0.00286579714156687	0.0221017319709063	-0.0233518872410059	-0.0138566866517067	0.0576131790876389	-0.0316213928163052	0.0443598888814449	-0.0274198930710554	0.036053292453289	-0.0166084542870522	-0.0173373781144619	0.00810428708791733	-0.0067605902440846	-0.00879506394267082	-0.0180336162447929	-0.00358411855995655	0.0476564280688763	0.0160021781921387	-0.00370888784527779	-0.0303927697241306	-0.0111397095024586	-0.00385916722007096	-0.0078521640971303	-0.0178339742124081	-0.0222163125872612	-0.0145517131313682	-0.0273654274642467	0.0565546378493309	0.0303073544055223	-0.0556895136833191	-0.0314870923757553	-0.0145984487608075	-0.0278895236551762	-0.0370570160448551	-0.0358220897614956	0.0473400317132473	0.0258032344281673	0.0479432977735996	0.0128891579806805	-0.0498023927211761	-0.00936653651297092	-0.00590383214876056	0.0595139786601067	0.0275774393230677	-0.0294032748788595	0.0445191636681557	-0.0283143501728773	-0.0225251615047455	-0.0182778611779213	-0.0289698224514723	-0.0298813432455063
