ID	GTEX-111CU	GTEX-111YS	GTEX-1122O	GTEX-11DXX	GTEX-11DXY	GTEX-11DXZ	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ9	GTEX-11GSP	GTEX-11I78	GTEX-11P7K	GTEX-11TT1	GTEX-11XUK	GTEX-1211K	GTEX-12WSD	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSK	GTEX-12WSL	GTEX-12WSN	GTEX-12ZZZ	GTEX-13111	GTEX-1339X	GTEX-1399R	GTEX-1399U	GTEX-139YR	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FTW	GTEX-13N11	GTEX-13O21	GTEX-13O3O	GTEX-13O61	GTEX-13OVI	GTEX-13OW6	GTEX-13OW7	GTEX-13PL7	GTEX-13QBU	GTEX-13W3W	GTEX-NFK9	GTEX-O5YT	GTEX-O5YV	GTEX-OHPK	GTEX-OHPL	GTEX-OIZH	GTEX-OOBK	GTEX-OXRK	GTEX-P4QS	GTEX-P4QT	GTEX-PLZ5	GTEX-PLZ6	GTEX-PW2O	GTEX-PWCY	GTEX-PWOO	GTEX-PX3G	GTEX-Q2AH	GTEX-Q2AI	GTEX-Q734	GTEX-QCQG	GTEX-QDVJ	GTEX-QDVN	GTEX-QEG5	GTEX-QLQ7	GTEX-QLQW	GTEX-QMRM	GTEX-R53T	GTEX-R55G	GTEX-REY6	GTEX-RM2N	GTEX-RUSQ	GTEX-S32W	GTEX-S33H	GTEX-S341	GTEX-S3XE	GTEX-S4Q7	GTEX-S4Z8	GTEX-SUCS	GTEX-T6MO	GTEX-TKQ2	GTEX-TMMY	GTEX-U3ZM	GTEX-U3ZN	GTEX-U4B1	GTEX-UJMC	GTEX-V1D1	GTEX-V955	GTEX-VJYA	GTEX-VUSG	GTEX-W5WG	GTEX-WFG8	GTEX-WHPG	GTEX-WQUQ	GTEX-X4EO	GTEX-X4LF	GTEX-XMK1	GTEX-XQ3S	GTEX-XUJ4	GTEX-XUZC	GTEX-XV7Q	GTEX-XYKS	GTEX-Y114	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y9LG	GTEX-YB5E	GTEX-YF7O	GTEX-YFCO	GTEX-ZA64	GTEX-ZLFU	GTEX-ZLV1	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTSS	GTEX-ZUA1	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZY6K	GTEX-ZYFG	GTEX-ZYWO	GTEX-ZZPU 
InferredCov8	0.0628053620457649	0.0373570658266544	0.0698109120130539	0.0229911990463734	0.123711653053761	-0.0644281506538391	0.0941505879163742	-0.0507908873260021	-0.00356606766581535	-0.119928456842899	0.0201952196657658	0.0399985797703266	0.142993256449699	0.0480708740651608	0.0644177347421646	-0.252610176801682	0.0239304527640343	-0.00439533265307546	0.0215968210250139	0.0103078652173281	0.130525276064873	-0.0287291146814823	-0.0281404815614223	0.0719883143901825	0.0746656134724617	0.0295246317982674	-0.0629097148776054	0.130278706550598	0.0340560302138329	0.0472014918923378	-0.0485567003488541	-0.0338143818080425	0.0072208633646369	0.0468584075570107	0.0340693444013596	0.0640566274523735	0.0176048465073109	-0.0182781983166933	-0.107299104332924	-0.00312559329904616	0.0770776197314262	0.0530249737203121	0.0497145093977451	-0.0668318793177605	0.093835860490799	0.0595516227185726	-0.00378400832414627	0.0777257084846497	0.013612063601613	0.00498420652002096	-0.0804551988840103	-0.0949783176183701	0.0970859676599503	-0.0715660154819489	0.0235750991851091	-0.0277504399418831	0.0620593465864658	0.00910704769194126	0.0400552153587341	-0.0235058255493641	0.00399849517270923	-0.0603645741939545	0.0272477008402348	0.106251873075962	0.00223272759467363	0.040924109518528	0.0364781506359577	0.0526893585920334	0.0422990880906582	-0.0139465499669313	-0.0323255322873592	0.121022120118141	0.0778308808803558	0.0189737230539322	-0.0163847543299198	0.048051368445158	-0.0693633034825325	0.0249308440834284	-0.0899151191115379	0.0384817905724049	0.00386155559681356	-0.0417181476950645	0.0754203274846077	0.03553831204772	-0.00217992137186229	-0.0296797584742308	-0.126923799514771	0.041035957634449	-0.0180671866983175	0.0101622901856899	0.0130054680630565	0.0268607903271914	0.00637767370790243	-0.0769767016172409	-0.0693379193544388	-0.102498523890972	0.0393702760338783	0.0791471749544144	-0.0757936239242554	-0.0951185971498489	-0.165684998035431	0.0808629840612411	-0.0312476232647896	-0.0908164978027344	-0.0155469672754407	-0.0771204829216003	0.010364705696702	-0.0919120833277702	0.0164208989590406	-0.0299469698220491	-0.0793038308620453	0.0570876002311707	-0.159417510032654	0.0613729916512966	-0.100817568600178	-0.0354730077087879	-0.211497142910957	0.0139305284246802	-0.0738439559936523	0.0538197346031666	-0.0812193751335144	-0.0211423728615046	-0.0203462745994329	0.0560912750661373	-0.0483607761561871	-0.00567002641037107
InferredCov9	-0.0159997195005417	0.059564184397459	0.030958941206336	-0.0495098941028118	-0.0418588779866695	-0.0115074664354324	0.0469494573771954	-0.0131389945745468	0.000815444742329419	0.0125021068379283	-0.0486315749585629	-0.159849852323532	-0.0362030640244484	-0.0918334424495697	-0.0523424260318279	-0.117174006998539	0.0604312494397163	-0.0788540244102478	0.0962287709116936	0.0329038314521313	-0.0723336115479469	-0.139806121587753	-0.0212466344237328	-0.019307179376483	-0.126839220523834	-0.0156123777851462	-0.0623832084238529	0.025640407577157	0.00803219433873892	-0.15173976123333	-0.0700105503201485	-0.0679265558719635	-0.0435598641633987	0.193116769194603	0.101928912103176	-0.0776160806417465	0.0375044420361519	-0.0462550632655621	-0.0612289384007454	0.0797315984964371	-0.00372515944764018	-0.0780570283532143	0.0737330615520477	-0.0889216214418411	0.0494908094406128	0.0330179259181023	0.0410968251526356	0.0292059388011694	0.0137900253757834	0.0105200912803411	0.0392396077513695	0.0226225294172764	-0.0540399476885796	0.0492523238062859	0.031885489821434	0.0579012371599674	-0.0178784802556038	-0.017285218462348	-0.0885596796870232	-0.0943969562649727	-0.035705927759409	0.0226733293384314	-0.062406849116087	0.0252988468855619	0.161873459815979	-0.156790673732758	0.0982699990272522	-0.081298828125	0.0900091677904129	0.104673139750957	0.169532835483551	0.00641451869159937	-0.138513788580894	-0.0449226051568985	0.0323688983917236	-0.0635524094104767	0.0547514483332634	0.0347961820662022	0.0450500845909119	0.00960800424218178	0.0558106862008572	0.0903582572937012	0.0649875774979591	0.0738889053463936	0.0585352815687656	-0.0883647426962852	0.0616570301353931	0.0265608560293913	-0.0294749680906534	0.150519862771034	-0.0216922741383314	0.0970897749066353	0.143813952803612	0.0208822339773178	0.147275939583778	0.00597169157117605	0.0816706791520119	-0.0561351999640465	-0.0646085888147354	-0.0171510186046362	-0.0153418239206076	0.0385080054402351	0.0465377159416676	-0.0531873852014542	0.0544258952140808	0.0257441177964211	-0.0470016896724701	0.100928477942944	-0.0418762415647507	-0.0591462403535843	0.0247343778610229	-0.0022392999380827	-0.0197909995913506	0.0160883069038391	-0.0263693500310183	-0.0352182351052761	-0.0796667858958244	0.0257946699857712	0.0172610934823751	-0.0937715694308281	0.023928988724947	0.029934611171484	0.045872014015913	0.00678903888911009	-0.0936546251177788	-0.0661104395985603
InferredCov10	0.0117224361747503	0.00953064672648907	-0.064624585211277	0.0193282086402178	0.00826221611350775	-0.00127385754603893	0.0866231173276901	-0.122363790869713	0.0138481771573424	0.0837959796190262	-0.0413057021796703	0.117257162928581	-0.0277527887374163	-0.116175465285778	-0.218291014432907	0.0832301378250122	-0.0878623574972153	-0.080243207514286	-0.0328023545444012	-0.0381008349359035	-0.129062667489052	-0.0755199268460274	-0.0756609067320824	0.103335820138454	0.0665793418884277	0.0251624453812838	0.0624758750200272	-0.0655260980129242	-0.0142331784591079	-0.111514255404472	0.11275277286768	-0.0244106911122799	-0.00999581906944513	0.108177900314331	0.140017569065094	0.0847936421632767	0.0475221425294876	-0.0140958419069648	-0.000306954199913889	-0.0403817519545555	-0.0829759687185287	0.0367931425571442	0.00242504477500916	-0.08602524548769	-0.0389204248785973	-0.0349739342927933	-0.00303656235337257	0.0589882433414459	-0.0155636873096228	-0.0466275215148926	-0.0425533354282379	0.0363949313759804	0.0537006296217442	0.0594385117292404	0.0817805901169777	-0.0616373419761658	0.0200240574777126	-0.0120890745893121	0.0571590773761272	0.0989362671971321	0.083222322165966	-0.0275362823158503	-0.00435978267341852	0.0146383717656136	-0.0849881768226624	0.119010038673878	0.0378332398831844	0.219057321548462	0.0155534967780113	-0.115349605679512	0.043595913797617	0.139505133032799	-0.151451721787453	0.0703943744301796	0.0356927886605263	0.0327610298991203	0.079949751496315	-0.0685728266835213	-0.0913648828864098	0.0237080603837967	0.0505252815783024	0.0764272883534431	0.0146728912368417	0.0430632308125496	-0.00598638504743576	0.0222482904791832	-0.113251775503159	-0.015887014567852	-0.0047596744261682	-0.00734813557937741	-0.0357574373483658	0.0718653649091721	-0.0604166910052299	-0.0507412180304527	-0.0480170547962189	-0.014774820767343	0.0015136708971113	0.0533853881061077	0.0144877452403307	0.0399957522749901	0.217401772737503	-0.0458557605743408	0.076150193810463	-0.150396600365639	-0.0302620772272348	-0.0433233082294464	-0.0179664418101311	0.0565620325505733	-0.0321987122297287	0.000746305449865758	-0.119211055338383	-0.010670842602849	0.00194243190344423	0.0523998998105526	0.00484939385205507	0.0019308349583298	-0.0622835792601109	0.041836928576231	0.0216624215245247	-0.024683615192771	-0.0086863087490201	-0.0465380027890205	-0.040380734950304	-0.0346879400312901	-0.0511191599071026	-0.0306772459298372
InferredCov11	-0.0110665634274483	-0.0145618496462703	-0.0435830429196358	-0.0706183165311813	0.0880473181605339	-0.011169733479619	-0.0080498605966568	-0.0885946378111839	0.0708348602056503	-0.158002242445946	0.0082900682464242	0.057947188615799	-0.104978613555431	-0.114077731966972	0.00141406140755862	-0.143218085169792	-0.0542844347655773	0.0120719019323587	-0.10876839607954	-0.0641138851642609	-0.0977380201220512	-0.021356824785471	0.00119919597636908	0.0715852230787277	0.0333395712077618	-0.0299045983701944	-0.00693555502220988	-0.0705691277980804	-0.0142128095030785	0.0519629493355751	0.0116810677573085	0.0174017194658518	-0.0415568873286247	0.17758509516716	0.0497676692903042	0.0802787914872169	-0.0531948283314705	-0.165919706225395	0.0497526191174984	-0.061816293746233	-0.0854756087064743	-0.0109603563323617	-0.0726083889603615	0.180869862437248	0.0427650325000286	0.00276010879315436	0.00448317173868418	0.0102039575576782	-0.0944682657718658	0.0119452187791467	0.110576778650284	0.0213884599506855	-0.0822468996047974	-0.00869941711425781	0.109589964151382	-0.0631186366081238	0.0208474565297365	-0.0648028925061226	0.0663646310567856	0.0559725202620029	-0.00801683124154806	0.0661262422800064	0.0415480993688107	-0.0370157063007355	0.0839090570807457	-0.0350183397531509	0.0289023816585541	-0.0480473265051842	-0.0292380228638649	-0.0277815666049719	-0.103004813194275	-0.187462702393532	0.0190499480813742	0.0545393265783787	0.0315847136080265	0.159146681427956	-0.0886459425091743	0.058510635048151	-0.0224606785923243	0.0703239589929581	-0.0505247935652733	-0.012094764970243	-0.0257126502692699	0.0178484488278627	0.148557707667351	0.0649348050355911	-0.0691637471318245	0.049288984388113	0.105994611978531	-0.0398257821798325	0.069881334900856	0.134853199124336	-0.0107085285708308	0.103495471179485	0.0490374714136124	0.0399756133556366	0.0163599010556936	-0.0131160551682115	-0.00341603369452059	0.00896241515874863	-0.115683421492577	-0.000845170114189386	0.0212991200387478	0.0021745718549937	0.0917144268751144	-0.119263522326946	-0.0394016578793526	0.0684173330664635	0.0224901009351015	-0.0786812528967857	0.11319524794817	-0.0939413830637932	-0.0310935527086258	0.0504552833735943	0.0109745161607862	0.0217005964368582	0.0508851930499077	-0.00515767419710755	-0.03077008202672	-0.0318456068634987	-0.0653088986873627	-0.0197369307279587	-0.00302613060921431	-0.0125107346102595	0.114787198603153	0.0849151238799095
InferredCov12	-0.0326164737343788	0.0190929658710957	0.0567349381744862	-0.0731733664870262	0.0314230173826218	0.0689683184027672	-0.0901002809405327	-0.0164687391370535	0.0309615936130285	-0.105027325451374	0.0107321618124843	0.0407022088766098	-0.107998423278332	0.0706250593066216	-0.0685280486941338	-0.103806093335152	0.253333300352097	-0.104884594678879	-0.0277159661054611	0.020959185436368	-0.0368318632245064	0.032259251922369	0.00574602652341127	-0.104300759732723	-0.0367190837860107	0.0289577506482601	-0.0482580550014973	-0.0979467108845711	-0.0256633479148149	-0.0287820380181074	0.00492710201069713	0.0323636755347252	0.0974337384104729	0.00154806289356202	-0.0546298250555992	0.0471726469695568	0.00616319663822651	-0.0966213643550873	0.00612235488370061	-0.0626663118600845	-0.0385575853288174	0.0930542573332787	-0.0576976761221886	0.00132555840536952	0.114012517035007	-0.0111919594928622	0.00948636420071125	-0.063229613006115	0.053935281932354	0.0819006115198135	0.0500829294323921	0.0983601585030556	0.10978402197361	0.0418802499771118	0.00560178561136127	-0.101749144494534	0.0512919016182423	-0.0708477720618248	-0.112151876091957	0.000496605411171913	-0.054869070649147	-0.00297984527423978	-0.120574429631233	0.0149473194032907	-0.0321264341473579	0.0946641117334366	-0.0509685128927231	0.0815609693527222	-0.0408318303525448	-0.00386665412224829	0.0483363941311836	0.309431135654449	-0.048441618680954	-0.0262578893452883	0.0897831246256828	-0.0714142099022865	-0.075526550412178	0.0440522953867912	0.0384454354643822	-0.0827652961015701	-0.0335879884660244	0.0419691726565361	-0.0320146754384041	-0.000957917072810233	-0.0381539240479469	0.021595099940896	0.00380996102467179	0.0410066284239292	-0.0481816343963146	0.0241743419319391	-0.0524184070527554	-0.0956061854958534	-0.063999816775322	-0.0104865580797195	-0.0289069022983313	0.0766690298914909	-0.0746751055121422	-0.0326315313577652	-0.0830773860216141	0.00547272199764848	-0.0554478503763676	-0.0354432389140129	0.0312332659959793	0.0395292155444622	0.061164353042841	-0.165920048952103	-0.0636209025979042	0.0406241379678249	-0.0463668331503868	-0.00335947400890291	0.111385613679886	0.0131763108074665	0.0554454699158669	-0.100418590009212	-0.0523006655275822	0.0563023202121258	-0.0252543780952692	0.0632789582014084	0.0453571900725365	0.0650200694799423	0.0829728469252586	0.103020995855331	0.0944139361381531	0.0325926244258881	0.0988429114222527	0.0209141001105309
InferredCov13	0.0364053212106228	-0.0851182490587234	-0.0229662042111158	0.0474470444023609	0.0307563189417124	-0.0266786478459835	0.0614268556237221	0.225934058427811	0.0612957961857319	-0.0649404004216194	0.0256353951990604	0.0614215657114983	-0.000196013832464814	0.0267491191625595	-0.00782494246959686	-0.117558427155018	0.0427084751427174	0.0106448400765657	-0.00805939640849829	0.0299285389482975	-0.0914000868797302	0.0242760609835386	-0.0015147200319916	-0.107778429985046	0.0562155991792679	-0.0606766380369663	0.0122597506269813	-0.0192604418843985	0.124453641474247	-0.027580451220274	0.071897380053997	0.0545392483472824	0.0168017670512199	-0.0999913588166237	-0.0453619658946991	-0.00628538662567735	0.00231690867803991	-0.119504131376743	0.035533782094717	-0.00618508597835898	-0.0171408616006374	0.100820079445839	0.183887124061584	0.149123892188072	-0.127674609422684	-0.0526385195553303	-0.122964352369308	-0.129195630550385	0.068087711930275	-0.0199364610016346	0.0157329700887203	0.000522537913639098	-0.040959257632494	0.12165866792202	0.0180510748177767	0.0965567380189896	-0.057013101875782	-0.039494413882494	-0.0301629975438118	0.0360066555440426	0.0568173192441463	-0.0203959047794342	-0.0208792872726917	0.0125126643106341	-0.0264356825500727	-0.0222305525094271	0.0282102897763252	0.0516879223287106	0.212868735194206	0.10472696274519	0.0421441309154034	-0.124871581792831	-0.0552170760929585	0.0431277267634869	0.0395078510046005	0.0172491986304522	0.173213124275208	-0.0013423835625872	-0.0265279393643141	0.0683307349681854	-0.0793133676052094	0.143372312188148	-0.0114367855712771	0.0415158942341805	0.0197500977665186	-0.103518038988113	-0.0842035785317421	-0.0267464127391577	-0.0793632417917252	0.03716991096735	0.0438863411545753	0.00647512916475534	-0.0613352544605732	-0.0421115644276142	-0.0818103402853012	0.0530681572854519	0.0174614917486906	-0.140273362398148	-0.0543850511312485	0.0941609814763069	-0.0533634945750237	-0.0509488508105278	-0.00334589090198278	-0.0311566442251205	-0.0558933056890965	-0.0129930954426527	-0.000235784347751178	-0.0881379395723343	0.0353196710348129	0.0242934003472328	-0.073924720287323	-0.0542573407292366	-0.0413102023303509	-0.0500728040933609	-0.0305462703108788	0.025592053309083	-0.0958864688873291	0.0255792178213596	-0.0441814437508583	0.0919063687324524	0.00350325810723007	0.0779394879937172	-0.0775346383452415	-0.0627401918172836	-0.0226734764873981	0.0244447961449623
InferredCov14	-0.0318943299353123	0.0551291666924953	0.0841384157538414	0.0521553680300713	-0.0152577739208937	0.000284775858744979	-0.0644585341215134	0.114460967481136	0.0953664258122444	-0.0479453802108765	0.0422861017286777	0.0425223931670189	0.0606909953057766	0.067480742931366	-0.055328756570816	-0.0645722895860672	-0.152168840169907	0.049952607601881	-0.134860292077065	-0.0138486679643393	-0.0174308344721794	0.0304109491407871	-0.0951769202947617	0.0706703290343285	-0.11723331362009	0.0858651474118233	-0.0387196056544781	-0.0304001476615667	-0.0682828649878502	0.0205238219350576	0.0508039072155952	-0.171412691473961	-0.0612203143537045	0.0346210189163685	0.0548566468060017	0.0316894240677357	0.0579888038337231	-0.0724085569381714	0.0219714213162661	-0.0528591722249985	0.0558923035860062	0.000251524412306026	-0.00154119578655809	0.141945227980614	0.0586850233376026	0.0573701299726963	-0.0464209131896496	0.0695177391171455	-0.00683520967140794	-0.134203538298607	-0.0632949396967888	-0.0467325709760189	-0.0514061041176319	0.00791199784725904	0.0729114413261414	-0.00755813997238874	-0.0700139701366425	0.169333934783936	0.0251152664422989	-0.0585659183561802	-0.0712873488664627	-0.0503469258546829	-0.0228507444262505	0.0571518503129482	-0.07152309268713	-0.141981557011604	-0.0794241428375244	-0.0376422815024853	-0.0760913714766502	0.00184636027552187	-0.000354101473931223	-0.0274487938731909	-0.0549677014350891	0.0220720954239368	0.0377998761832714	-0.0380988940596581	-0.0222962480038404	-0.0558434724807739	-0.0122018745169044	-0.0423717945814133	0.134928315877914	0.0688009634613991	0.0402329154312611	-0.0152298826724291	-0.107127122581005	0.0774928703904152	0.0531487427651882	0.0408760793507099	0.0256526563316584	0.0659092217683792	-0.0282109137624502	-0.0551291555166245	-0.0250712521374226	-0.00630576116964221	-0.00333382212556899	-0.0512057468295097	-0.0126348985359073	0.0135222636163235	-0.103663176298141	0.0844215527176857	-0.0263850577175617	-0.024761289358139	0.0175369326025248	-0.193507954478264	-0.119449853897095	0.0586203150451183	0.0597684308886528	-0.0776776522397995	0.0560962967574596	-0.0659814029932022	-0.0378325991332531	0.0237880684435368	0.0671480298042297	-0.0162405222654343	0.0137095227837563	0.0467584244906902	0.00349130644463003	0.00628291768953204	0.0736136436462402	0.00148259522393346	0.1599041223526	0.0967950597405434	0.16424947977066	0.0142895272001624	0.185589894652367	0.0128306578844786
InferredCov15	-0.0976040214300156	-0.013549879193306	0.0300356782972813	0.150786936283112	0.068135067820549	-0.10059180110693	-0.0403885915875435	0.00442128255963326	-0.0271992832422256	0.0147184273228049	0.0629797279834747	-0.0227218344807625	-0.0857177525758743	-0.142111927270889	-0.00116858049295843	-0.066791258752346	0.0228195544332266	0.0691136568784714	0.00957469828426838	-0.0518446750938892	0.0143080418929458	0.0117134507745504	-0.0112742725759745	-0.0534772202372551	0.00942045729607344	-0.019716938957572	-0.00382399535737932	-0.0451919287443161	-0.0412852130830288	0.0114570893347263	-0.0449064187705517	-0.115209221839905	-0.00596098974347115	-0.0291008129715919	-0.0783360525965691	0.130456134676933	-0.102420791983604	-0.00456355698406696	0.112757995724678	-0.000433806970249861	-0.0444050915539265	0.0160370916128159	-0.0615232884883881	0.144449099898338	-0.12867783010006	0.0717630460858345	0.0619935877621174	0.0128968674689531	0.0112549001350999	-0.00706647988408804	0.0647088959813118	0.000335881020873785	0.0444739796221256	-0.150233253836632	0.0214550830423832	-0.00673543522134423	-0.0245398636907339	0.0192620512098074	-0.104940384626389	-0.10681140422821	0.0232810564339161	-0.0886237919330597	0.0517503619194031	-0.0579097494482994	-0.0372031889855862	0.123100265860558	0.0580593943595886	0.0522127784788609	0.010130038484931	0.0578476637601852	0.0378885753452778	0.238729178905487	-0.0294567905366421	0.052485004067421	-0.0725329592823982	-0.0510330386459827	-0.0236157402396202	0.00961915403604507	0.0729914903640747	0.0179949905723333	0.0488757751882076	0.0677590370178223	-0.00506539829075336	-0.0194010119885206	0.0365375056862831	-0.0160290524363518	-0.0377480834722519	0.040772832930088	-0.0910316556692123	0.0127483475953341	0.067111112177372	0.0595008842647076	0.051081508398056	-0.0153241343796253	0.168662950396538	0.0303651541471481	0.0121737746521831	-0.102249823510647	0.184948205947876	0.0235102754086256	-0.0963530242443085	0.0262653604149818	0.0116534885019064	-0.123045109212399	-0.0695530921220779	0.0871213302016258	0.0343355946242809	-0.0497720502316952	0.0611924342811108	0.084837518632412	-0.0176889095455408	-0.0378724113106728	0.0593408606946468	0.0957030281424522	0.0107394941151142	-0.111410312354565	0.0787896886467934	-0.19872385263443	-0.0633674561977386	-0.0246940869837999	-0.0280427392572165	-0.00244668405503035	-0.0238225162029266	0.0320880375802517	-0.0349922329187393	-0.0127588240429759
gender	2	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	1	2	1	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	1	2	1	1	1
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
