ID	GTEX-11GSP	GTEX-11ONC	GTEX-11WQC	GTEX-11WQK	GTEX-11ZTS	GTEX-11ZUS	GTEX-12WSA	GTEX-12WSM	GTEX-12ZZX	GTEX-1399T	GTEX-139TS	GTEX-13CF2	GTEX-13CIG	GTEX-13FLV	GTEX-13FLW	GTEX-13FXS	GTEX-13G51	GTEX-13IVO	GTEX-13JVG	GTEX-13N1W	GTEX-13NYB	GTEX-13NYS	GTEX-13NZ8	GTEX-13NZA	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13QIC	GTEX-13QJC	GTEX-13RTJ	GTEX-13SLW	GTEX-13SLX	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-145MH	GTEX-N7MS	GTEX-N7MT	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-P44H	GTEX-PWO3	GTEX-Q2AG	GTEX-QMR6	GTEX-QVJO	GTEX-QVUS	GTEX-R55E	GTEX-R55F	GTEX-RU72	GTEX-RVPU	GTEX-S7SE	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-WHSE	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4XX	GTEX-X4XY	GTEX-X585	GTEX-XMD1	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZDXO	GTEX-ZF28	GTEX-ZUA1	GTEX-ZVT3	GTEX-ZVZQ	GTEX-ZXG5 
InferredCov8	0.10486177355051	-0.0513805039227009	-0.192271932959557	0.109435565769672	0.0204809196293354	0.137947589159012	-0.12408584356308	0.0285555515438318	0.0610639303922653	-0.0840661972761154	0.00858765468001366	0.0233010053634644	-0.00379152363166213	0.10441567748785	-0.103032670915127	-0.0743846297264099	0.0282145906239748	0.0409144870936871	0.051450502127409	0.0160320028662682	0.0083436444401741	0.0451616309583187	0.0547974407672882	-0.0413463562726974	0.0667417719960213	-0.0997512564063072	-0.127942129969597	0.11553143709898	0.155261561274529	-0.0557518154382706	0.113471753895283	0.0518564842641354	0.0728798285126686	-0.0899778008460999	0.0890213027596474	-0.0405783802270889	0.0040995255112648	0.0178346168249846	0.065444327890873	0.116332165896893	-0.0356116145849228	0.150024726986885	-0.0453680232167244	-0.120073199272156	0.0996014401316643	-0.0778454914689064	-0.0985740572214127	-0.0225905124098063	0.0277821328490973	-0.0869040265679359	0.0402063876390457	0.104042895138264	-0.0224309284240007	-0.0744899362325668	-0.0644503459334373	-0.00654509291052818	-0.0477699600160122	-0.0927872955799103	0.0647802278399467	0.303155213594437	-0.0918436273932457	-0.133779004216194	-0.0512943379580975	-0.0627901628613472	0.00956512428820133	-0.0680776461958885	-0.0178994778543711	-0.0972943305969238	0.0497660674154758	-0.118056923151016	-0.0483540408313274	-0.0929063260555267	0.000667460437398404	-0.0391810350120068	-0.0180282033979893	0.113852299749851	0.0105972290039062	0.101500660181046	-0.0248192958533764	-0.0261219777166843	-0.0134782996028662
InferredCov9	0.0443377047777176	0.0184989292174578	-0.0817532166838646	-0.000753167783841491	0.0109141115099192	-0.0406125783920288	0.0140489349141717	-0.0197218842804432	0.0558111928403378	0.00783913396298885	0.122166477143764	0.0748461484909058	0.165102019906044	0.0901852920651436	-0.11025258898735	0.00147925550118089	-0.0411632768809795	-0.0773509666323662	-0.141953632235527	0.0535114780068398	0.0523216649889946	0.216482937335968	-0.124409891664982	-0.0174544434994459	-0.108327351510525	0.0827585533261299	-0.0534557513892651	0.0984583646059036	0.0393342934548855	-0.058802243322134	0.078024186193943	-0.0346079990267754	-0.0521405525505543	0.0795002803206444	-0.0188756864517927	0.0500132255256176	0.0928971469402313	0.0715179145336151	0.0652619376778603	0.067205086350441	0.12956677377224	-0.0887646079063416	-0.0123681602999568	-0.0476593300700188	0.017004007473588	-0.018064746633172	0.0647703856229782	0.0160183776170015	-0.00633770506829023	0.0358102098107338	0.0455986671149731	-0.0405877530574799	-0.01823072694242	-0.131724253296852	0.0553282499313354	-0.221276551485062	-0.0759521201252937	-0.0186288524419069	-0.0713609904050827	-0.0844009816646576	-0.0486929342150688	0.0496395118534565	0.0192575063556433	-0.236729443073273	0.163646072149277	0.0344121232628822	0.0366246923804283	-0.0112282671034336	-0.0693593770265579	0.0129924593493342	0.103548564016819	0.0905958041548729	-0.0774383917450905	-0.0444829910993576	0.0323441289365292	0.110793136060238	-0.0194046162068844	-0.166747376322746	-0.000221223075641319	-0.0273920781910419	-0.152042075991631
InferredCov10	-0.0882993414998055	0.0463629774749279	0.049398273229599	0.154725819826126	-0.0765318870544434	0.0115488618612289	0.123010769486427	0.0470461472868919	-0.155886754393578	0.000286383379716426	-0.021678613498807	-0.00565054407343268	0.010074027813971	-0.0880812928080559	-0.0534557923674583	0.151393890380859	-0.104908384382725	-0.0680115967988968	-0.0469612330198288	-0.00985630229115486	-0.170267790555954	0.0241127666085958	-0.140125632286072	-0.0118369422852993	0.0732247829437256	-0.000788402045145631	0.0887772887945175	-0.0552513152360916	-0.0160518456250429	0.0666556507349014	-0.0632540732622147	-0.0748977363109589	-0.0334003269672394	0.0118566118180752	0.196621775627136	0.0637981444597244	0.119268409907818	-0.0939535647630692	0.104446016252041	0.0656954422593117	0.0294206123799086	0.0291031077504158	-0.019204730167985	0.006867915391922	-0.0844666585326195	-0.0290247891098261	-0.0273547284305096	-0.0318910367786884	0.193760126829147	0.0595191866159439	-0.0302912257611752	0.0103547219187021	0.13915291428566	0.0524577237665653	-0.0153981205075979	-0.0300955791026354	-0.0622406154870987	0.0115989660844207	-0.067601278424263	0.241983711719513	-0.0686858892440796	-0.0261733736842871	0.0253005232661963	-0.0208585970103741	-0.041703037917614	-0.102532476186752	-0.0920957922935486	0.107122495770454	-0.162249252200127	0.0327099710702896	0.121928431093693	-0.0136601226404309	-0.00266111781820655	-0.0934554114937782	0.051459014415741	-0.0622964724898338	0.00368183758109808	0.044310849159956	-0.0170628502964973	-0.0334620214998722	-0.0554917007684708
InferredCov11	0.10183273255825	-0.00365909934043884	-0.0789790078997612	-0.00107259105425328	0.00492937257513404	0.0612270273268223	0.118370585143566	0.0307385176420212	0.00173412170261145	-0.0495156496763229	-0.0742695555090904	-0.0663265138864517	-0.0348583683371544	0.0458308346569538	0.100219301879406	-0.0426775552332401	-0.082165353000164	0.126065135002136	-0.0664700865745544	0.102393291890621	-0.00948153715580702	0.0125322043895721	0.184551239013672	-0.0055053629912436	0.0593382641673088	-0.083506241440773	0.089321032166481	-0.0247691348195076	-0.0630553290247917	-0.0464855805039406	-0.0444693006575108	0.0178165193647146	-0.155821725726128	-0.016106229275465	-0.0477474294602871	-0.0166058130562305	-0.0383530929684639	0.0309870783239603	-0.106155075132847	-0.0914338678121567	-0.129992619156837	-0.0169639158993959	-0.123948484659195	0.00628476124256849	-0.0108462106436491	-0.147088557481766	-0.000381881021894515	0.110469989478588	0.154637202620506	-0.00457610003650188	-0.0716599076986313	0.0717010572552681	-0.087320052087307	-0.0453012399375439	-0.0245169773697853	0.12892872095108	0.00582455890253186	0.0169978495687246	-0.0130334654822946	0.0598064586520195	0.0732544437050819	0.200798526406288	0.0364933647215366	-0.256644666194916	0.0873758941888809	0.076744444668293	-0.0781476870179176	-0.0359480120241642	-0.116658456623554	-0.0190284792333841	0.0949743986129761	-0.00467095198109746	0.0482652224600315	0.12754288315773	0.0588097013533115	0.000524471804965287	0.0725484192371368	0.0050680679269135	0.0354427061975002	-0.0264938063919544	-0.0976799204945564
InferredCov12	0.023703234270215	0.0600810684263706	-0.0778360813856125	-0.0641608983278275	0.0868791118264198	-0.05231748893857	0.0955512598156929	0.00368414679542184	0.0327842347323895	0.0649753361940384	-0.170630007982254	-0.0349785350263119	-0.0503334738314152	0.0458022952079773	0.0121472645550966	-0.0211001429706812	0.0272601619362831	-0.0348174311220646	-0.0669897347688675	-0.0773129314184189	0.0352094359695911	-0.0220249015837908	0.0169925093650818	-0.0756456628441811	-0.00435608485713601	-0.0185110233724117	-0.00807547476142645	0.160628795623779	-0.0866736024618149	-0.08072330057621	0.0227457880973816	-0.0413763746619225	0.0879074558615685	0.0515911877155304	0.042884960770607	0.0513756237924099	0.116691954433918	0.000796343723777682	0.0946697741746902	-0.0489295944571495	-0.0555859282612801	0.150667935609818	-0.0549946911633015	0.16642989218235	0.0659937262535095	0.0032889184076339	0.0779874473810196	0.0957463681697845	0.130074694752693	0.140290185809135	0.0268763117492199	0.106752470135689	0.0493487007915974	0.016977820545435	-0.0186061300337315	-0.0267720334231853	0.0270757619291544	-0.109125144779682	-0.0150793259963393	-0.193587616086006	-0.217756241559982	0.0459176190197468	-0.192195847630501	0.105873562395573	-0.0647638738155365	-0.0251419879496098	-0.0246445704251528	-0.0811936408281326	-0.0919299721717834	-0.0778655409812927	-0.0627143979072571	-0.00473523046821356	-0.106766521930695	-0.0383270457386971	0.0437541455030441	0.0229487791657448	0.0255731008946896	0.042752955108881	-0.0170338079333305	0.0589814856648445	-0.0219066757708788
InferredCov13	0.0203059185296297	0.0174244530498981	0.0444950237870216	0.21346041560173	0.0123851476237178	0.0619392842054367	-0.109198644757271	-0.0020971498452127	0.0626083090901375	0.0173372365534306	-0.0826132372021675	-0.0647478923201561	-0.0283031221479177	-0.0315363332629204	-0.0315726064145565	-0.047327496111393	-0.034863468259573	0.00355850043706596	0.0153248887509108	0.0824311152100563	-0.0168451946228743	-0.115499317646027	0.113405719399452	0.129403427243233	0.0335398949682713	-0.0411381311714649	-0.0682479366660118	0.00967387855052948	-0.0607480630278587	-0.0857216492295265	0.00846573058515787	-0.0629747286438942	0.0403151176869869	0.145966842770576	-0.0701225101947784	-0.00476883724331856	0.0544925816357136	-0.108182653784752	0.0111316535621881	-0.0505707897245884	-0.00246168137528002	0.0147655224427581	0.0205262638628483	-0.0359770394861698	0.0380758978426456	-0.050031304359436	0.128304585814476	-0.0305285565555096	-0.00289383064955473	0.0586458295583725	-0.0717393085360527	-0.124314561486244	0.00433945842087269	-0.133358791470528	-0.00233536493033171	-0.123030170798302	-0.0610468201339245	0.0612646788358688	-0.0813537240028381	0.0311655402183533	-0.0616711005568504	-0.013868797570467	-0.0696818083524704	0.0172551367431879	-0.0350828878581524	0.0958739295601845	-0.113787733018398	0.0867418497800827	0.0969310402870178	0.137708470225334	0.00085601257160306	0.154289856553078	0.0401864647865295	-0.0101666590198874	-0.0311304554343224	0.0274641495198011	0.0655808746814728	0.0237448625266552	-0.00418007560074329	-0.0510026849806309	0.0252463240176439
InferredCov14	-0.0108651295304298	0.00605625286698341	-0.121811218559742	-0.156806766986847	-0.0585911273956299	-0.20198880136013	0.0146669568493962	-0.0269725471735001	-0.0536355674266815	0.0812665969133377	0.0382297486066818	-0.0144429700449109	-0.00848353281617165	-0.0214753672480583	-0.0261823125183582	0.0560717843472958	-0.0073881084099412	0.0420854315161705	0.0237117931246758	0.0180986318737268	0.0277790501713753	-0.0174016281962395	0.0169755090028048	0.0701641887426376	0.00831483397632837	0.0439614206552505	0.00144917413126677	0.071224719285965	0.0354834645986557	-0.043496485799551	0.021435072645545	0.0325213298201561	-0.00397568847984076	-0.00130722566973418	-0.0602988414466381	0.0342802256345749	-0.0148884672671556	0.055448092520237	-0.0479567460715771	-0.0347642786800861	0.0233801882714033	-0.0703260377049446	-0.00509488675743341	0.0587901137769222	0.117550857365131	-0.0896982252597809	-0.0644946098327637	-0.0068232249468565	0.104636214673519	0.0451913811266422	-0.081746481359005	0.0751010403037071	0.0597904659807682	0.0987159088253975	-0.0738902911543846	-0.155930206179619	-0.0322785079479218	0.00153746188152581	-0.0116710504516959	0.115147061645985	0.0169932059943676	0.0649513006210327	0.011030905880034	-0.009185791015625	-0.0507232919335365	-0.0311970170587301	-0.05953399091959	0.0648017227649689	0.254382312297821	0.0954534262418747	0.0211318768560886	-0.110369987785816	-0.0427816323935986	-0.0047549782320857	-0.0468086265027523	-0.0446083322167397	0.0452690497040749	-0.00406944798305631	-0.0271726287901402	-0.0018528833752498	-0.0155704524368048
InferredCov15	-0.0205159354954958	0.00667055230587721	-0.108404867351055	-0.000232494901865721	0.0467215590178967	-0.0574112273752689	-0.130207240581512	-0.0455351658165455	0.0131722316145897	-0.0217924602329731	0.0776712447404861	-0.0243465323001146	-0.0851768925786018	0.001791852992028	-0.0837066397070885	-0.0329792872071266	-0.0257274229079485	-0.00104800378903747	0.0184183362871408	0.0431013032793999	-0.00283687259070575	0.00071567902341485	-0.0250882282853127	-0.0124082695692778	0.0386987812817097	-0.0630990192294121	0.00997021235525608	-0.0584780685603619	0.0655444860458374	0.0117048425599933	-0.0434980429708958	-0.0658056512475014	0.000216492218896747	0.0718640312552452	0.0670920833945274	-0.00300045707263052	-0.0680297240614891	0.0235385727137327	-0.0112262722104788	0.0853431150317192	-0.0609730258584023	-0.0351803712546825	-0.030255027115345	0.114861637353897	-0.015825716778636	0.0460131093859673	0.087935283780098	-0.0708164274692535	0.0698131397366524	0.0822426527738571	0.0917396247386932	-0.0460820943117142	0.0156344715505838	-0.0184929929673672	0.052800141274929	0.028537143021822	0.0875800997018814	-0.0873533636331558	-0.0126203764230013	0.0412390790879726	-0.0214759930968285	0.0995504334568977	0.0790143013000488	0.00658739265054464	0.000230133067816496	0.0291834715753794	-0.0383411720395088	-0.0130256842821836	-0.00368478964082897	-0.00450428249314427	-0.0337051749229431	0.015874806791544	0.0156943574547768	0.0404459871351719	-0.10663265734911	-0.0478173159062862	0.026199808344245	-0.0816274508833885	0.0286283697932959	0.0529863275587559	0.0242820009589195
gender	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1
