ID	GTEX-111CU	GTEX-111FC	GTEX-111VG	GTEX-111YS	GTEX-1122O	GTEX-1128S	GTEX-113IC	GTEX-11DXW	GTEX-11DXX	GTEX-11DZ1	GTEX-11EI6	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ8	GTEX-11EQ9	GTEX-11GS4	GTEX-11GSO	GTEX-11I78	GTEX-11LCK	GTEX-11ONC	GTEX-11P7K	GTEX-11P81	GTEX-11P82	GTEX-11PRG	GTEX-11TTK	GTEX-11TUW	GTEX-11UD1	GTEX-11UD2	GTEX-11WQC	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZU8	GTEX-11ZUS	GTEX-11ZVC	GTEX-1211K	GTEX-12126	GTEX-1212Z	GTEX-12584	GTEX-12696	GTEX-12KS4	GTEX-12WSA	GTEX-12WSC	GTEX-12WSD	GTEX-12WSM	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13111	GTEX-13112	GTEX-13113	GTEX-133LE	GTEX-1399R	GTEX-1399T	GTEX-1399U	GTEX-139T6	GTEX-139T8	GTEX-139TU	GTEX-139YR	GTEX-13CF2	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FHO	GTEX-13FHP	GTEX-13FTW	GTEX-13FTY	GTEX-13G51	GTEX-13IVO	GTEX-13JUV	GTEX-13JVG	GTEX-13N11	GTEX-13N1W	GTEX-13N2G	GTEX-13NYS	GTEX-13NZ8	GTEX-13NZA	GTEX-13NZB	GTEX-13O1R	GTEX-13O21	GTEX-13O3P	GTEX-13O3Q	GTEX-13O61	GTEX-13OVI	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PLJ	GTEX-13QBU	GTEX-13QJ3	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13U4I	GTEX-13VXT	GTEX-13VXU	GTEX-13W3W	GTEX-13X6K	GTEX-145MF	GTEX-145MO	GTEX-N7MS	GTEX-NFK9	GTEX-NL3G	GTEX-NPJ8	GTEX-O5YT	GTEX-O5YV	GTEX-OHPK	GTEX-OHPM	GTEX-OHPN	GTEX-OIZH	GTEX-OIZI	GTEX-OOBJ	GTEX-OOBK	GTEX-OXRK	GTEX-OXRL	GTEX-OXRN	GTEX-OXRO	GTEX-OXRP	GTEX-P44H	GTEX-P4PP	GTEX-P4PQ	GTEX-P4QR	GTEX-P4QS	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-PLZ5	GTEX-PLZ6	GTEX-POMQ	GTEX-POYW	GTEX-PSDG	GTEX-PWCY	GTEX-PWN1	GTEX-PWOO	GTEX-PX3G	GTEX-Q2AG	GTEX-Q2AH	GTEX-Q2AI	GTEX-Q734	GTEX-QCQG	GTEX-QDT8	GTEX-QDVJ	GTEX-QEG4	GTEX-QEG5	GTEX-QEL4	GTEX-QESD	GTEX-QLQ7	GTEX-QLQW	GTEX-QMRM	GTEX-QV31	GTEX-QV44	GTEX-R55C	GTEX-R55D	GTEX-R55F	GTEX-R55G	GTEX-REY6	GTEX-RM2N	GTEX-RTLS	GTEX-RU72	GTEX-RVPU	GTEX-RWSA	GTEX-S32W	GTEX-S33H	GTEX-S341	GTEX-S3XE	GTEX-S4P3	GTEX-S4Q7	GTEX-S4UY	GTEX-S4Z8	GTEX-S7SE	GTEX-S7SF	GTEX-S95S	GTEX-SIU8	GTEX-SJXC	GTEX-SN8G	GTEX-SNMC	GTEX-SNOS	GTEX-SSA3	GTEX-SUCS	GTEX-T2IS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MN	GTEX-T6MO	GTEX-T8EM	GTEX-TKQ1	GTEX-TML8	GTEX-TMZS	GTEX-TSE9	GTEX-U3ZN	GTEX-U412	GTEX-U4B1	GTEX-U8XE	GTEX-UJHI	GTEX-UTHO	GTEX-VUSG	GTEX-W5WG	GTEX-W5X1	GTEX-WEY5	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WI4N	GTEX-WL46	GTEX-WVLH	GTEX-WY7C	GTEX-X15G	GTEX-X261	GTEX-X4EO	GTEX-X4LF	GTEX-X4XY	GTEX-X5EB	GTEX-X638	GTEX-X88G	GTEX-X8HC	GTEX-XAJ8	GTEX-XBEC	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XLM4	GTEX-XMD2	GTEX-XMK1	GTEX-XPVG	GTEX-XQ3S	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUW1	GTEX-XUYS	GTEX-XUZC	GTEX-XV7Q	GTEX-XXEK	GTEX-XYKS	GTEX-Y111	GTEX-Y114	GTEX-Y3I4	GTEX-Y3IK	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y8E4	GTEX-Y8E5	GTEX-Y8LW	GTEX-YB5E	GTEX-YB5K	GTEX-YEC3	GTEX-YEC4	GTEX-YECK	GTEX-YF7O	GTEX-YFC4	GTEX-YFCO	GTEX-YJ89	GTEX-YJ8A	GTEX-Z93S	GTEX-Z93T	GTEX-Z9EW	GTEX-ZAJG	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZDTT	GTEX-ZDXO	GTEX-ZDYS	GTEX-ZE7O	GTEX-ZEX8	GTEX-ZF28	GTEX-ZF29	GTEX-ZF3C	GTEX-ZLV1	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZV68	GTEX-ZVE2	GTEX-ZVP2	GTEX-ZVT2	GTEX-ZVT4	GTEX-ZVTK	GTEX-ZVZO	GTEX-ZVZP	GTEX-ZXES	GTEX-ZXG5	GTEX-ZYFC	GTEX-ZYFD	GTEX-ZYWO	GTEX-ZYY3	GTEX-ZZ64	GTEX-ZZPU 
C1	-0.018	-0.0156	-0.0197	-0.0215	-0.0205	-0.0202	0.0878	-0.0215	-0.0218	-0.0214	-0.0218	-0.0206	-0.0197	-0.021	-0.0209	-0.0144	-0.0215	-0.0209	-0.0219	-0.0208	0.1244	-0.0222	-0.0203	0.1369	-0.0217	-0.0208	0.1325	-0.02	0.1173	-0.0217	-0.0212	-0.0188	-0.0216	-0.0207	-0.0203	-0.021	0.1181	-0.0205	-0.0198	-0.0219	-0.0159	-0.0219	-0.0212	0.1297	-0.0218	-0.0106	-0.0202	-0.0215	-0.0108	-0.0212	0.0846	-0.02	-0.0224	-0.0224	-0.0193	-0.0193	-0.022	-0.0142	-0.0228	-0.0202	-0.0226	-0.02	-0.0218	-0.0203	0.1121	-0.0175	-0.0216	-0.0212	-0.0232	0.1161	-0.0206	0.1151	-0.0207	-0.021	-0.0216	-0.0215	-0.0218	-0.0214	-0.0205	-0.0214	-0.0217	-0.0215	0.0271	0.1081	-0.0208	-0.022	-0.0217	-0.0219	-0.0207	-0.0234	-0.0219	-0.0185	-0.0216	-0.0217	-0.02	0.1041	-0.0222	0.1053	-0.0199	-0.0216	-0.0213	-0.0199	-0.0204	-0.0217	0.0973	-0.0222	-0.0219	-0.0208	-0.021	0.1208	-0.0212	-0.0166	-0.0123	-0.0217	0.129	-0.0217	-0.0214	-0.0229	-0.022	-0.0165	-0.0136	-0.0216	-0.0195	-0.0203	-0.016	0.1074	-0.015	-0.0216	-0.0167	-0.0219	-0.0215	0.0802	-0.0208	-0.0232	-0.0219	-0.0211	-0.0202	-0.0206	-0.0222	0.091	-0.0202	-0.022	-0.0159	-0.0196	-0.024	-0.0226	-0.0215	-0.0165	-0.0217	0.0231	0.0509	-0.0224	-0.0212	-0.0204	-0.0221	0.0116	-0.0216	-0.0221	-0.0151	-0.0208	-0.0203	0.0238	-0.0209	-0.0212	-0.0192	-0.0178	0.1372	-0.0234	-0.0221	-0.0124	-0.0116	-0.0217	-0.0218	-0.0147	-0.0216	-0.0216	-0.0218	-0.0206	-0.0222	0.0763	0.1148	-0.0232	-0.0209	-0.0226	-0.0187	-0.0221	-0.0218	-0.0219	0.071	0.0794	-0.0202	-0.0215	-0.0212	0.1254	-0.0222	-0.0216	0.113	-0.0227	-0.0226	-0.0223	0.1279	-0.0216	-0.0202	-0.0209	-0.0214	-0.0212	-0.0211	-0.0209	-0.0224	-0.0219	-0.0225	-0.0209	-0.0203	-0.0205	-0.0216	-0.0208	0.1171	0.1196	-0.022	-0.0221	-0.0206	-0.0207	-0.013	-0.0209	-0.0216	-0.02	-0.0202	-0.0213	-0.0208	-0.0211	-0.0118	-0.022	0.1159	-0.0217	-0.022	-0.0216	0.1236	-0.0209	0.1321	-0.0206	0.1006	-0.0224	-0.022	-0.0128	0.1138	-0.0202	0.031	-0.0208	-0.0203	-0.0206	-0.0219	-0.0203	-0.0215	0.0119	-0.0114	-0.0206	-0.0215	0.1264	-0.0218	0.1102	-0.0213	-0.0199	-0.0223	-0.0221	-0.0212	-0.0197	-0.0146	-0.021	-0.0209	-0.022	-0.0209	0.0682	-0.0203	-0.0224	-0.0214	0.1027	-0.0213	-0.0215	-0.0182	-0.0213	0.089	-0.0221	-0.0206	-0.0209	0.1268	-0.0225	-0.0209	0.0534	0.1197	-0.0202	-0.0181	-0.013	0.1142	-0.0212	-0.0209	-0.0167	-0.0219	-0.021
C2	0.001	0.0168	0.0108	0.013	0.0164	0.0106	-0.0079	0.011	0.008	-0.0055	0.0054	0.0072	-0.006	-0.009	0.002	-0.0029	0.0052	0.0121	0.0119	0.005	0.0252	0.012	0.0065	0.0079	-0.0024	0.0185	0.0212	0.011	0.0101	0.0124	0.0123	0.0097	-0.0063	0.0032	0.003	0.0092	0.0209	0.0039	0.0074	0.0178	0.0016	-0.0068	0.0024	0.0214	0.0028	-0.1344	0.0031	0.0044	-0.0493	0.0019	0.0177	-0.0171	0.0128	0.0028	0.009	0.0081	0.0088	-0.0085	0.0087	-0.0159	0.0065	0.0061	3e-04	0.0058	0.0147	0.0022	0.001	0.0025	1e-04	-0.0059	0.0065	0.0024	0.0032	0.0131	0.008	1e-04	0.0061	0.0079	0.0106	0.0086	0.0042	-0.0014	-0.0949	0.0146	0.0084	0.0121	0.0138	0.0063	0.0041	0.0135	0.0039	0.0078	-3e-04	-0.011	0.0109	0.0063	0.0073	0.0097	0.0043	0.0099	0.0113	0.0085	0.005	0.01	-0.0054	0.0091	0.0045	0.0069	0.0081	0.0078	0.0044	0.0056	-0.0178	-5e-04	0.0191	0.0106	0.0048	0.0046	-4e-04	0.0051	-0.0036	0.0185	0.005	0.0071	-0.0575	-0.0029	-0.0083	-0.004	0.0037	0.0121	0.0059	0.0051	0.0119	0.0086	0.0101	-3e-04	0.0089	0.0024	0.0149	0.0198	0.0115	0.0175	-7e-04	0.0021	0.0011	0.003	0.0036	-0.0035	0.0081	-0.5859	0.0096	0.0102	-0.0019	-0.0024	0.0109	-0.0869	0.015	0.0107	0.0031	-0.0152	0.011	-0.603	0.0027	0.0019	0.0012	-0.0011	0.0288	0.0093	0.002	-0.0157	-0.0133	0.0056	0.015	0.0029	0.0051	0.0055	0.0103	0.0079	0.004	0.0139	-0.0087	0.0176	0.0127	0.0065	0.0027	0.0071	0.0068	0.0073	0.0102	-0.0187	0.0085	-0.0175	0.0105	0.0114	0.0155	0.0096	0.0036	0.014	0.0183	0.0042	0.0065	0.0042	0.0136	0.0092	0.0126	0.0068	0.0123	0.0021	-0.0015	0.0047	0.0139	0.0012	0.0067	0.0139	0.0058	0.0146	0.0111	0.0142	-0.0028	0.0083	0.0083	0.0111	0.0044	0.0056	0.0054	9e-04	0.0024	0.0011	0.0039	0.0017	0.0043	0.0059	0.0151	0.0092	0.0181	0.0079	-0.0057	0.0034	0.0152	0.0123	0.0155	-5e-04	0.0061	0.002	0.0106	-0.0016	0.0097	0.0135	0.0056	0.0068	-0.0082	0.0011	0.015	-0.0895	-4e-04	0.0056	0.0034	0.0119	0.0144	0.0108	-0.0018	0.0077	0.0118	0.0069	0.0061	0.0067	-0.0097	0.0155	0.0066	0.0049	0.0072	-0.0062	4e-04	0.0072	0.0117	-0.0095	0.006	-0.0059	0.0058	0.0173	0.0018	0.0124	-0.0013	0.0139	0.0115	0.0175	0.0035	0.0046	0.0199	0.001	0.0126	-0.0284	0.0148	0.0152	-0.0021	0.0049	-0.0019	0.0051
C3	0.006	0.01	0.0041	0.0081	0.0178	0.0322	0.0133	-0.0097	0.015	0.018	0.0305	0.0034	-0.0044	0.0214	-0.0158	-0.1688	-0.0053	-0.0064	0.0102	0.019	0.0143	0.002	0.0049	-0.0039	0.0364	-0.0149	-0.0014	0.0201	-0.0079	0.0462	0.0225	0.0187	0.0565	-0.0309	0.0128	0.0138	0.0039	0.0042	-0.0359	0.0097	-0.0938	0.0533	0.0025	-0.0052	0.0204	0.0568	0.0019	0.0231	-0.1495	0.0252	-0.0107	0.0196	0.0381	0.015	-0.0114	-0.0109	0.001	-0.158	0.0426	-0.0134	0.0519	0.0147	-0.011	-0.0108	0.0156	-0.0958	-0.0046	-0.008	0.0726	0.0124	0.038	-0.0016	-0.0158	0.0098	0.0565	0.0263	0.0394	0.0154	-0.0143	-0.0062	0.0436	0.0251	-0.0521	-0.0075	2e-04	0.0288	0.0268	0.0337	-0.0118	0.0282	-0.0153	0.0055	0.0219	0.0431	-0.0128	0.034	0.0084	-0.0115	0.0196	0.0033	0.0205	-0.0074	0.0127	0.0378	0.018	0.0196	0.0015	0.0167	-0.0177	-0.0039	-0.0169	-0.0607	-0.1342	0.015	0.0122	0.0396	0.0019	0.0273	0.0312	-0.0917	-0.1272	0.0254	-0.0127	0.0094	0.0134	0.036	-0.1511	0.0222	-0.09	0.0317	0.0017	0.0174	0.0108	0.009	0.0094	0.0219	0.0025	0.004	0.0294	0.0282	-0.0366	0.0368	-0.0943	-0.023	0.0569	0.0292	-0.0037	-0.0818	0.0201	0.0208	4e-04	0.0433	-0.0039	0.0104	0.0189	-0.0597	0.0244	0.024	-0.1838	0.0539	0.0182	0.0187	0.0184	0.0119	-0.0097	-0.0517	-0.0052	0.0373	-2e-04	-0.2223	-0.1946	0.0276	0.0337	-0.0549	0.0158	0.0244	0.0239	0.0322	-0.0093	-0.0055	0.0061	0.0251	0.0092	0.0124	0.0206	0.0181	0.0245	0.0169	-0.0231	-0.0333	-0.0041	0.0239	-0.0151	0.005	0.0113	0.0316	2e-04	0.0268	0.0225	0.0063	0.0181	7e-04	0.0228	0.0158	-5e-04	-0.0058	0.0087	0.0161	0.0154	0.0017	0.0349	0.0047	0.0187	-0.0285	0.0298	0.0102	0.0139	-0.0058	0.0364	0.0239	0.0444	0.002	-0.1819	0.0114	0.035	0.0418	0.0288	0.042	0.0544	-0.0109	-0.1876	0.0367	-0.0106	-0.0031	0.0426	0.0164	0.0045	0.008	0.005	5e-04	0.0268	-0.0065	0.0207	-0.2056	0.0126	-0.0067	0.0024	0.0171	0.0183	0.0138	0.0067	0.0144	-0.0026	-0.0576	-0.1762	0.0167	0.0247	-0.0127	-0.002	-0.0032	0.0578	-0.0038	0.0045	0.0148	0.0141	0.0076	-0.1664	0.0198	0.0303	0.0069	0.0201	0.0212	0.0087	-0.0148	0.0442	-0.0127	0.0186	0.0487	-0.0359	-0.0055	0.014	0.0239	0.0194	0.0115	0.0125	-0.0045	0.0227	-0.0542	0.0041	-0.0156	0.0268	-0.1911	0.0232	-0.005	-0.0231	-0.1054	0.0189	-0.0099
InferredCov1	-0.0173381809145212	0.0630454644560814	0.0392774790525436	-0.029599241912365	-0.04085648432374	-0.0385319516062737	0.0506855174899101	0.055684819817543	-0.0634550899267197	0.0013178656809032	0.0485062673687935	-0.0610068738460541	-0.026506720110774	0.035650972276926	-0.0198523197323084	0.0461089387536049	0.00875263195484877	-0.0325789637863636	-0.00578894466161728	0.0568058267235756	-0.0178800970315933	0.0364987328648567	-0.0442294888198376	0.0476068928837776	0.0529339089989662	-0.0311827566474676	0.0481125302612782	0.0344017706811428	0.0301434397697449	-0.0211679600179195	0.0333005450665951	-0.0360311381518841	0.038972195237875	0.04488904774189	0.0426989495754242	-0.0018681917572394	0.00788975041359663	0.0463912859559059	0.0122202020138502	-0.0293330121785402	0.000227636322961189	0.0243757180869579	0.0420887432992458	0.0497280433773994	0.0184644404798746	0.0281301662325859	0.0181384291499853	0.0405159890651703	0.0398002713918686	0.0504564307630062	-0.0272411182522774	-0.0182702708989382	0.028669198974967	0.0503914952278137	-0.0328246802091599	-0.0377633757889271	0.0382442325353622	0.0370244719088078	0.0121353771537542	0.0325381606817245	-0.0400226525962353	-0.0268632788211107	-0.0385915897786617	0.0281514693051577	0.0250244215130806	-0.0126152252778411	0.062431238591671	0.0474552884697914	-0.00383079564198852	0.0405112728476524	0.032517071813345	0.0304144993424416	0.0129871852695942	0.0287338104099035	0.0139342108741403	0.00485956482589245	0.0124611454084516	0.0223783161491156	-0.0419727899134159	-0.00439758505672216	-0.014310821890831	0.0395276099443436	-0.0331472717225552	0.0301590207964182	0.0173503123223782	0.0604060813784599	0.0412952825427055	0.0549002625048161	0.0424790903925896	0.0525200963020325	-0.0520934872329235	0.0444352962076664	-0.0065888212993741	0.0164504963904619	0.0167328175157309	0.036010455340147	0.0465560480952263	-0.0309821516275406	0.0478279367089272	-0.0199124626815319	0.00909659918397665	0.0559607185423374	-0.0084995599463582	0.0442967601120472	0.00528133008629084	0.043041355907917	-0.011589540168643	-0.053718563169241	-0.0459641627967358	-0.023285074159503	0.0151595491915941	-0.0126487957313657	-0.00449781864881516	-0.0365153253078461	0.0348130539059639	-0.0353470928966999	0.00459127221256495	-0.0162335354834795	0.0309208985418081	0.0262052956968546	-0.0188188329339027	-0.0131738344207406	-0.0373153537511826	-0.0139904599636793	0.0201617926359177	-0.00422759540379047	0.0154871428385377	0.00323444185778499	0.00614670477807522	-0.00486307172104716	-0.0566136874258518	0.00725060934200883	-0.00485368259251118	0.0116458870470524	-0.0739559158682823	-0.0633956864476204	-0.0375410951673985	0.00209918059408665	0.00356843485496938	-0.033285778015852	-0.0154348984360695	0.0116709833964705	-0.0214965809136629	-0.00359709304757416	-0.034475389868021	0.0398780591785908	-0.0373354516923428	-0.00787922088056803	-0.0247253868728876	-0.011315499432385	-0.0534538626670837	-0.0176929254084826	-0.0409304797649384	0.0102521488443017	-0.0215833187103271	-0.0138624515384436	0.030833650380373	-0.0602220892906189	-0.0426976643502712	-0.0136999897658825	0.00609603803604841	0.0219397656619549	0.0266682747751474	0.00315647595562041	-0.0389675721526146	0.015871474519372	-0.044287022203207	-0.0532494522631168	-0.0453386418521404	-0.0336789712309837	-0.0206933207809925	0.0104742031544447	0.0353773795068264	-0.0466706268489361	-0.0326017811894417	0.04423613473773	0.0394297279417515	0.0355938673019409	-0.038187138736248	-0.029148880392313	0.0194652806967497	-0.0518887341022491	-0.00261846580542624	0.0126109113916755	-0.0722559168934822	0.0290777795016766	-0.0580580234527588	-0.0229846034198999	-0.0607187785208225	-0.000143343553645536	-0.0107679553329945	0.032019816339016	0.000934868177864701	0.0211537331342697	-0.0465588010847569	-0.0313396714627743	0.010548728518188	0.0427786000072956	-0.0109682846814394	-0.0195949245244265	0.0521251633763313	-0.0677141472697258	-0.0474880561232567	-0.0170247610658407	0.0150020141154528	-0.0334211140871048	0.0250748619437218	0.0456695146858692	0.0315376296639442	-0.0533661209046841	-0.017808947712183	0.022072484716773	0.0223976112902164	-0.00396826164796948	-0.016913827508688	0.0167162790894508	0.050626989454031	0.00852139387279749	-0.00679464777931571	-0.0129239521920681	0.0389883182942867	-0.0239518582820892	-0.01714395172894	-0.0186621379107237	0.0274822395294905	0.045196171849966	0.0153675386682153	-0.0212657917290926	0.0355653278529644	0.0223075076937675	-0.0391810908913612	-0.0231399293988943	-0.000796015956439078	-0.0511776097118855	0.00729407696053386	-0.00700285425409675	0.00166632619220763	0.0614369511604309	-0.0403947383165359	0.00382068543694913	-0.015406939201057	0.0352672822773457	-0.0356377772986889	0.0369090400636196	0.0212445706129074	-0.0226960144937038	-0.0632115080952644	-0.0441693626344204	0.00811458379030228	-0.00901875272393227	0.0535303093492985	-0.020620308816433	0.0197799056768417	0.000673320959322155	0.0508443675935268	-0.00511595187708735	0.0296772196888924	0.00976332742720842	0.0115265492349863	-0.000917744298931211	-0.00831377413123846	0.0481662303209305	-0.0776718109846115	0.0181145835667849	-0.032524798065424	0.0461238585412502	0.0369390025734901	0.000297903956379741	-0.0277775339782238	0.0168811269104481	-0.0404442213475704	-0.0311736688017845	-0.0567750036716461	-0.0502530708909035	-0.0424794442951679	0.0182335320860147	-0.0738883465528488	-0.0387046858668327	-0.0358591638505459	-0.0252595152705908	-0.0281933713704348	0.0371434316039085	0.0366159602999687	-0.0018663601949811	-0.0186225455254316	-0.0452042296528816	0.00305022927932441	0.00385987083427608	0.0103362994268537	-0.00991246663033962	-0.0519002713263035	0.0491847135126591	0.0319347903132439	0.0267923902720213	-0.0462088696658611	-0.0369309335947037	-0.0528418645262718	-0.0327838771045208
InferredCov2	-0.0682983547449112	0.0134423989802599	-0.0929540693759918	0.0428027473390102	0.0325236171483994	0.0172580163925886	-0.0527092330157757	0.00826473720371723	-0.0531536266207695	-0.0178325995802879	0.00869366619735956	-0.0017756741726771	-0.0733946934342384	-0.0528906062245369	-0.0108235813677311	-0.000769687525462359	-0.0771439000964165	-0.0543647222220898	0.0234257727861404	-0.0215005930513144	0.0327383428812027	-0.00905055552721024	-0.0233261100947857	0.0421924069523811	0.0383974015712738	-0.0136081725358963	-0.0357820391654968	0.0367439202964306	0.0741441547870636	-0.00159794697538018	-0.0630598813295364	-0.0410719253122807	-0.0102946497499943	-0.0103367371484637	0.0091754961758852	0.0274518262594938	-0.0403059050440788	-0.0296013858169317	0.0301701929420233	0.0774790793657303	0.029359582811594	0.0702388510107994	0.00570710841566324	-0.0153355645015836	0.0251073446124792	-0.0465042032301426	-0.0412192195653915	0.000655319250654429	-0.00932222791016102	0.0206153262406588	-0.0231494139879942	-0.0320379361510277	-0.0107450569048524	-0.0328751690685749	-0.04281996935606	-0.00688748201355338	0.022466903552413	-0.0203109215945005	-0.0344895906746387	-0.0104089435189962	0.0169521346688271	-0.0216920673847198	-0.0270199812948704	-0.0434823334217072	-0.0374090149998665	-0.00754232611507177	-0.0330636687576771	-0.0980039462447166	-0.0115164658054709	0.0376262702047825	-0.0509426854550838	-0.0316726043820381	-0.00220665335655212	0.0361711643636227	-0.0905454084277153	-0.0163387842476368	-0.0759081542491913	0.00275013130158186	-0.015849968418479	-0.014726921916008	0.0144498469308019	-0.0521043948829174	0.025503097102046	0.0143880564719439	-0.0091546755284071	-0.00879364926367998	-0.044576920568943	-0.0410211458802223	0.0523444563150406	-0.0315860770642757	-0.0537996143102646	0.0368598774075508	-0.0119694396853447	0.0129801649600267	-0.033843632787466	-0.0198280941694975	0.00064767018193379	-0.0348658263683319	0.0520899258553982	-0.0141315115615726	0.0922903940081596	0.0289479065686464	0.0839414373040199	-0.0565458200871944	0.107968345284462	0.0600387305021286	-0.0825975686311722	0.0692107900977135	-0.0249418802559376	0.0666588172316551	0.0246891565620899	-0.0409084893763065	0.0076101878657937	0.131370812654495	0.0478163696825504	-0.0406029708683491	0.0387425981462002	-0.00462501123547554	-0.0454321093857288	0.0408983714878559	0.0377503857016563	0.144322499632835	-0.0096127362921834	-0.0268024075776339	0.0208912584930658	0.0374844372272491	0.00433399761095643	0.0182652100920677	-0.013129104860127	0.0231733340770006	0.064887523651123	-0.0899016633629799	0.101732984185219	-0.0303025711327791	0.0330913588404655	-0.00872428994625807	-0.016476433724165	-0.0239263661205769	0.000162965865456499	0.0262757446616888	0.0296325050294399	-0.0903220921754837	-0.0112529909238219	0.0496658757328987	0.00476479483768344	0.035367202013731	0.0189042147248983	0.09595887362957	0.0421927534043789	0.0561808943748474	0.00150324660353363	0.0219744704663754	0.0723439455032349	-0.018422482535243	0.0251083131879568	0.00655560195446014	0.0518009141087532	-0.0465259067714214	0.113247327506542	0.0547671504318714	0.10450442135334	0.0299550518393517	0.0795860663056374	0.0356073677539825	0.0596870146691799	0.0617791451513767	0.00579917803406715	0.0399109907448292	-0.025638971477747	-0.0207216423004866	0.0368691012263298	0.0226651169359684	0.0275944042950869	0.0832066163420677	0.00442892080172896	0.0295289158821106	0.0410890802741051	0.0189015232026577	0.113853894174099	-0.027707988396287	0.0248308293521404	-0.0528820976614952	0.0153521904721856	0.0264814253896475	0.0102306632325053	0.0170898139476776	0.0667212605476379	0.0917501896619797	0.0124797746539116	0.0220444314181805	-0.0808182209730148	0.13812617957592	0.0939099043607712	0.0359817035496235	-0.031429972499609	-0.0157602708786726	-0.035890955477953	0.0367469787597656	-0.038174033164978	-0.0625151693820953	-0.00436039501801133	0.0855196043848991	-0.0190551280975342	0.0258608944714069	-0.04054319486022	-6.80637676850893e-05	0.0103048793971539	-0.00656629120931029	-0.0185364875942469	-0.04512008279562	-0.0840191394090652	0.0525824502110481	-0.00738007808104157	-0.0100271804258227	0.00596580933779478	0.0228529330343008	-0.0473957322537899	-0.0864178612828255	0.00275927386246622	-0.0452158972620964	0.0111821983009577	0.0169482342898846	-0.00365070067346096	-0.0659156963229179	0.0188269782811403	-0.0752332806587219	0.00100799661595374	0.0276195462793112	0.0194733701646328	-0.0357507318258286	-0.067067064344883	-0.0234836600720882	-0.00427745841443539	-0.0686699077486992	-0.032299131155014	0.0139057608321309	-0.099312350153923	0.0443796142935753	0.00669357227161527	-0.0238581858575344	-0.00639304332435131	-0.0780342221260071	-0.104894645512104	-0.0104897543787956	-0.0708397030830383	0.0349037870764732	-0.09127426892519	0.0133356228470802	-0.0175425298511982	-0.00707952585071325	-0.0186132378876209	-0.0411317348480225	0.00220770924352109	-0.0375225022435188	-0.013296271674335	0.0245301779359579	0.00718060275539756	-0.032940961420536	-0.0334158279001713	0.0180947221815586	-0.0108690019696951	-0.0255663953721523	-0.0155117074027658	-0.00987636111676693	0.0294127408415079	0.0626695975661278	0.0411519221961498	0.0864543989300728	-0.0090217487886548	-0.0348865240812302	0.0229410920292139	-0.052449494600296	-0.086181066930294	-0.0768891870975494	-0.0252395942807198	-0.0361362025141716	-0.0424205623567104	-0.0135912159457803	-0.00838604848831892	0.0262646451592445	0.0357756279408932	0.00740776304155588	0.0328899435698986	0.0406511425971985	-0.0267742723226547	-0.00901774596422911	-0.0110337221994996	0.0294218696653843	-0.0889390483498573	-0.0549079291522503	0.00490158796310425	0.0264705568552017	0.0420958958566189	-0.00688454089686275	-0.039886899292469	-0.00285566551610827	0.020515713840723	0.0188080817461014
