ID	GTEX-111FC	GTEX-1128S	GTEX-117XS	GTEX-1192X	GTEX-11DXW	GTEX-11DXY	GTEX-11DYG	GTEX-11DZ1	GTEX-11EI6	GTEX-11EMC	GTEX-11GSO	GTEX-11GSP	GTEX-11NUK	GTEX-11NV4	GTEX-11ONC	GTEX-11PRG	GTEX-11TTK	GTEX-11ZTS	GTEX-11ZUS	GTEX-11ZVC	GTEX-12126	GTEX-12WSC	GTEX-12WSD	GTEX-12WSE	GTEX-12WSH	GTEX-12WSM	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13112	GTEX-1399T	GTEX-139TS	GTEX-139TT	GTEX-13CF2	GTEX-13FHO	GTEX-13FHP	GTEX-13FXS	GTEX-13G51	GTEX-13JUV	GTEX-13JVG	GTEX-13N2G	GTEX-13NYB	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13QIC	GTEX-13RTJ	GTEX-13S7M	GTEX-13VXU	GTEX-13X6I	GTEX-13X6K	GTEX-145MG	GTEX-145MH	GTEX-N7MS	GTEX-N7MT	GTEX-NPJ7	GTEX-NPJ8	GTEX-P44H	GTEX-PVOW	GTEX-PWO3	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-QVJO	GTEX-QVUS	GTEX-R55E	GTEX-R55F	GTEX-RNOR	GTEX-RU72	GTEX-S7SE	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4EP	GTEX-X4XX	GTEX-XLM4	GTEX-XMD1	GTEX-Y111	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZAJG	GTEX-ZUA1	GTEX-ZVT3	GTEX-ZYFD	GTEX-ZYY3	GTEX-ZZPT 
InferredCov8	-0.0263260658830404	-0.0363659895956516	-0.0471532233059406	0.031040757894516	0.0650888681411743	0.0190380904823542	0.00947540998458862	0.0147357722744346	-0.0444456376135349	-0.0755001753568649	-0.00166498881299049	-0.10846483707428	-0.0183445084840059	-0.0181770231574774	-0.0332847349345684	-0.0941759869456291	0.0735872313380241	-0.046563483774662	0.0220476239919662	-0.0734418332576752	-0.0730926245450974	-0.0320115387439728	0.00264221546240151	0.0262376982718706	-0.163658663630486	0.027964860200882	-0.0537576116621494	-0.0365823730826378	0.0146401654928923	0.0392875410616398	0.063450425863266	-0.0539407283067703	0.0169874764978886	-0.0440750271081924	-0.00141126220114529	0.00173446105327457	0.00430813152343035	0.0786126106977463	0.0318314209580421	-0.27513462305069	0.104822084307671	0.0165201239287853	-0.078947551548481	0.0424213744699955	0.0161611326038837	-0.269809156656265	0.0146977910771966	0.030007204040885	-0.0694344267249107	-0.0506754592061043	-0.0611641444265842	0.0125497989356518	0.0951420217752457	-0.000303847889881581	0.00557887321338058	0.0776387378573418	-0.0022534946911037	-0.0303700100630522	-0.0236321091651917	0.10148973762989	0.142183214426041	0.108653150498867	0.035839170217514	-0.0215033013373613	-0.0705434232950211	0.0818426534533501	0.0293809939175844	-0.0548549443483353	0.00752358930185437	0.174351826310158	0.0528441779315472	0.013765168376267	0.0580060966312885	0.0482752770185471	0.0799194127321243	0.0283989869058132	-0.051995862275362	0.0401185154914856	0.0267765820026398	-0.229193449020386	0.0745285525918007	0.0866255909204483	0.0501269772648811	0.0347524993121624	-0.0428810752928257	-0.0336258448660374	0.0353014655411243	-0.10070838034153	0.0184368640184402	0.113722883164883	0.0147492038086057	0.0293991286307573	-0.0134463282302022	-0.0605239607393742	0.042921356856823	0.10013073682785	0.124018661677837	-0.0945933237671852	0.043172299861908	-0.0135047128424048	-0.136653646826744	-0.00726963765919209	0.122389353811741
InferredCov9	-0.0184356868267059	-0.0508016310632229	-0.0400497727096081	0.0582954250276089	-0.110649265348911	-1.68709939316614e-05	-0.0028415524866432	0.00296401302330196	0.066645048558712	-0.10835799574852	-0.00910055171698332	0.0200636237859726	-0.0248667299747467	0.0268731415271759	-0.0676248893141747	-0.0420969389379025	0.00820684991776943	-0.0719599425792694	0.0200307182967663	-0.0828251987695694	-0.111746765673161	0.0637759044766426	-0.0351629815995693	-0.0499195531010628	-0.101073607802391	-0.0724650025367737	-0.108536675572395	-0.0422631800174713	0.0989767238497734	-0.062777929008007	-0.00750320451334119	-0.0505165606737137	0.0227414555847645	-0.0609188303351402	-0.0691962242126465	-0.00809494685381651	-0.0346380770206451	-0.0558069050312042	0.0654730871319771	0.0702548995614052	-0.0348397605121136	0.116341136395931	0.0166419111192226	-0.0269324313849211	-0.185523584485054	0.237078830599785	-0.0493239499628544	-0.0598202161490917	0.049647931009531	0.0683014765381813	0.0226986408233643	-0.0101488688960671	0.0136202853173018	-0.0563751980662346	-0.0239472351968288	-0.0272588524967432	-0.0646678656339645	0.0499673411250114	-0.0257285293191671	0.142745897173882	0.0633587688207626	0.0255795810371637	0.122953809797764	-0.010295320302248	-0.06731928139925	0.107761062681675	0.163003325462341	0.00435897009447217	-0.0595121271908283	0.0465153232216835	-0.0494246520102024	0.242338821291924	-0.0131278531625867	0.0103400181978941	0.0892714112997055	-0.0478370301425457	0.131778970360756	0.100171320140362	0.0916615724563599	0.0443400368094444	-0.0250070840120316	0.0391140431165695	0.0921789482235909	0.0903309509158134	0.0737978592514992	0.0477568656206131	0.00489397812634706	0.0887098014354706	-0.0598821304738522	0.0325615145266056	-0.094900831580162	0.103197149932384	-0.0422737337648869	0.0126649430021644	-0.148391902446747	-0.0266050398349762	-0.0144046787172556	-0.0839924737811089	-0.0207610540091991	-0.0119520146399736	-0.0725828930735588	-0.10123098641634	-0.0491104312241077
InferredCov10	-0.0582858584821224	-0.00206397799775004	-0.0454975292086601	-0.186591669917107	0.00785637274384499	-0.0396622158586979	-0.106959007680416	-0.134790807962418	-0.0952158719301224	-0.00889863539487123	-0.0623476207256317	0.00328177306801081	-0.0209895446896553	-0.084100104868412	0.0389552488923073	-0.0849243849515915	0.0070508336648345	0.0717733949422836	0.0283231232315302	0.0800812914967537	0.00789580587297678	-0.0378346629440784	-0.0734100416302681	0.0755021423101425	0.181314006447792	0.0354110188782215	0.00235944916494191	0.00294947857037187	0.0176793113350868	0.0695245563983917	-0.00693114986643195	0.0151499845087528	-0.0142658594995737	0.034496258944273	0.0578013695776463	-0.0356735736131668	-0.0267166774719954	-0.0173112824559212	-0.141681313514709	-0.0480761006474495	-0.0246794577687979	-0.0796004980802536	0.0197867043316364	-0.0246916655451059	0.0558998249471188	-0.1237648203969	-0.0488750860095024	0.0502972975373268	-0.136743903160095	0.00864206813275814	0.0689680725336075	-0.016614556312561	0.0181343518197536	-0.0028908068779856	0.0956994593143463	-0.123204134404659	0.11312111467123	-0.0854629203677177	0.00265500275418162	0.098762258887291	0.0581661872565746	0.0815334618091583	0.133361876010895	0.00733297970145941	-0.0581046752631664	0.0708803236484528	0.00287546054460108	0.00389717752113938	-0.000854639220051467	0.00912697520107031	0.00287111476063728	0.127724707126617	0.10517556220293	0.0634048357605934	0.00922295358031988	0.05828757584095	-0.0183898415416479	0.0762000903487206	0.0443739332258701	0.108898647129536	-0.0325206927955151	0.131663978099823	-0.0289052631705999	-0.0344223342835903	0.119494058191776	-0.0296081975102425	-0.000845170172397047	0.130824357271194	-0.130892604589462	0.0321951545774937	-0.0367666482925415	0.0256155990064144	-0.0564801022410393	-0.0852377489209175	0.026255439966917	0.0739780887961388	-0.0127649158239365	0.114034362137318	-0.0157957207411528	-0.126745477318764	0.0605212450027466	-0.0296673234552145	-0.248393446207047
InferredCov11	-0.0099439388141036	-0.05618517100811	0.00208092969842255	0.0391054786741734	0.00449759652838111	-0.0648410692811012	-0.08756373077631	0.0568693391978741	0.0697727352380753	0.102844104170799	0.0739877745509148	-0.0706666633486748	-0.050692044198513	0.0260162893682718	-0.0705346018075943	-0.0685181170701981	0.102918602526188	-0.0757100060582161	0.0598155371844769	0.124832302331924	-0.0624328330159187	0.0479985624551773	-0.0764889940619469	-0.000812183658126742	-0.0554213188588619	-0.043312843888998	0.0495136417448521	0.0252296254038811	-0.0424031764268875	-0.0552769750356674	0.0279505960643291	0.00357851455919445	-0.00338231888599694	-0.027650123462081	0.082515150308609	-0.0120968986302614	-0.0455027222633362	-0.0337904095649719	0.158664852380753	-0.00935742352157831	0.000900611281394958	0.0877139568328857	-0.23775352537632	-0.0129530588164926	-0.00104623776860535	0.0334493070840836	-0.0319567173719406	0.178199708461761	-0.0186839364469051	-0.0867859274148941	0.0267351232469082	0.0461628809571266	0.00554643757641315	0.0119981542229652	-0.0110860429704189	0.100182257592678	0.142802163958549	-0.0641066953539848	0.112054727971554	-0.0637983679771423	0.0392087325453758	0.0241516828536987	-0.135863691568375	-0.114894919097424	0.0530039854347706	0.0372213423252106	-0.0221879798918962	0.0075612822547555	-0.0896797254681587	-0.0686602741479874	0.061313085258007	-0.00595588563010097	-0.0266513731330633	0.0414036251604557	0.0698937550187111	-0.0574119128286839	0.0751239433884621	0.132666692137718	-0.0583185702562332	-0.0673016533255577	0.00983202643692493	-0.129703029990196	0.0979274287819862	-0.0271797329187393	-0.0291949771344662	0.0403411500155926	0.00115601357538253	-0.00280712405219674	-0.160040602087975	-0.0482601076364517	-0.0233875140547752	-0.00432994496077299	-0.0712664052844048	0.00413890555500984	-0.0177274346351624	0.04402244836092	0.0727335810661316	-0.0104474192485213	0.0115115512162447	0.0124554513022304	0.201726004481316	0.0989313498139381	-0.22103825211525
InferredCov12	0.128352910280228	-0.0741362646222115	0.0147510217502713	0.0171057377010584	0.0139822484925389	0.0407381430268288	-0.0360005050897598	0.0791304185986519	0.0758156105875969	0.0078620295971632	-0.114086344838142	-0.0687715336680412	-0.0268880669027567	0.061038751155138	-0.00938471313565969	0.137391373515129	0.112629480659962	-0.0302369184792042	0.00171306496486068	0.0794380307197571	0.00494494708254933	0.0214636325836182	-0.0352113135159016	-0.0634161680936813	0.106819018721581	-0.0622272975742817	0.0610687769949436	0.0180773381143808	0.0463455095887184	-0.0180200766772032	0.0705360844731331	0.0578914545476437	0.0771595910191536	0.0755929797887802	0.0587474629282951	0.0940501168370247	-0.00962069071829319	0.0870755687355995	-0.0877095907926559	-0.042777132242918	-0.131171002984047	0.0796011984348297	-0.0523803532123566	-0.0175454281270504	-0.0276031233370304	-0.0828961730003357	-0.0640008896589279	-0.144171714782715	-0.118228442966938	-0.028706181794405	-0.0403138846158981	0.0421996042132378	-0.127122119069099	-0.0442082621157169	0.0283258929848671	-0.0616792179644108	0.00321553251706064	-0.0419827736914158	0.00677359662950039	-0.00956801511347294	-0.02468241751194	0.0270503889769316	-0.00635963119566441	0.0366158522665501	-0.0153051130473614	0.0383361056447029	-0.142595320940018	0.00701143126934767	-0.0314223282039165	0.0604902729392052	-0.00903115514665842	0.204647421836853	0.0372373685240746	-0.0259078033268452	0.0585647113621235	-0.0650086551904678	0.0321141295135021	-0.0480470284819603	-0.0866608917713165	-0.122586153447628	-0.0466900132596493	-0.115813314914703	0.0205456893891096	-0.0899287536740303	-0.119426496326923	-0.0012427867623046	-0.0349674597382545	0.19548836350441	0.00778954708948731	0.0496215112507343	0.0564199574291706	-0.0403184629976749	0.0567732006311417	0.169667452573776	0.0626732632517815	-0.0182697754353285	-0.0631709396839142	0.106716014444828	0.0670138746500015	-0.0159447826445103	-0.186410993337631	-0.030863281339407	0.00977329351007938
InferredCov13	0.0682784020900726	-0.0292126759886742	-0.00816086586564779	0.0214974917471409	0.0126652838662267	0.012889513745904	0.0829429402947426	0.0252632815390825	0.0837903916835785	0.0849528908729553	0.0179488435387611	-0.0256297532469034	0.00988947041332722	0.0225298367440701	-0.0735204741358757	0.049177460372448	-0.0132243474945426	0.0722782462835312	0.0186540875583887	-0.00460118521004915	0.113846689462662	0.0252392515540123	-0.00653169769793749	0.00396391423419118	-0.0997054874897003	0.0216631833463907	-0.07815270870924	-0.111821532249451	0.0570552349090576	-0.00147724349517375	0.0249325167387724	0.0530315563082695	0.0376918241381645	-0.0472678169608116	-0.0229118000715971	0.0157119557261467	0.0197486244142056	0.0169798471033573	-0.046953123062849	0.0748795941472054	-0.0335350371897221	-0.0789991915225983	0.0785265862941742	0.0422054156661034	-0.00913505628705025	-0.0764176473021507	0.0162802338600159	0.129974082112312	0.00309864385053515	-0.0115306824445724	0.0400741137564182	-0.0336079522967339	0.0248248148709536	-0.0222005546092987	0.0344398654997349	0.0677712112665176	-0.114070102572441	-0.00740485452115536	0.0178938210010529	0.0774557068943977	0.182253986597061	0.0476968847215176	0.003809645306319	-0.0938383042812347	0.05640634521842	0.0306104104965925	0.0530586540699005	-0.132734924554825	-0.0491290241479874	0.00139400328043848	-0.0594666488468647	-0.0432489588856697	0.291378885507584	0.0519075207412243	0.0342754349112511	-0.0316374078392982	0.0297804847359657	-0.0379121080040932	-0.0568106807768345	0.0732624158263206	9.69124375842512e-05	0.0289961248636246	-0.0820917412638664	-0.00935591477900743	-0.184427306056023	-0.0961008369922638	-0.0348132811486721	0.0614606477320194	0.010926129296422	-0.191060349345207	-0.0634642243385315	-0.161359831690788	0.0223067607730627	0.0659143850207329	0.00819010660052299	-0.058602437376976	-0.0930401310324669	-0.130508467555046	0.0178408939391375	0.00392287550494075	0.0408514067530632	-0.0243426207453012	-0.103580072522163
InferredCov14	-0.13491328060627	-0.0770929828286171	0.0501241870224476	0.0428306274116039	0.162129446864128	-0.0451297201216221	0.0538782328367233	0.0763524249196053	0.0386101379990578	-0.133274912834167	0.0167347528040409	0.0567237287759781	0.0789118781685829	0.0360695905983448	0.0202852189540863	0.12859334051609	-0.0646774768829346	-0.0208702031522989	-0.0369509756565094	-0.0954343900084496	0.168331995606422	0.0678401663899422	0.122990667819977	-0.0148601699620485	0.00773986103013158	-0.0696644857525826	0.0513032115995884	0.0432330146431923	-0.0926806926727295	-0.0319241620600224	0.0082117635756731	0.0717403218150139	-0.0489079318940639	-0.010360749438405	-0.00783663243055344	0.00595885887742043	0.0852609053254128	-0.051051240414381	0.138185873627663	-0.0601888634264469	0.0499084144830704	0.00245940522290766	-0.0128970332443714	-0.0127461859956384	-0.0569684430956841	-0.0790149047970772	0.0345436856150627	0.0363485477864742	0.116445824503899	0.0912575200200081	0.0788247287273407	-0.0360146090388298	-0.0731276422739029	0.00342263747006655	-0.019597589969635	-0.0200617536902428	0.0790187790989876	0.0346936397254467	-0.0284945629537106	-0.0183310359716415	-0.0155932512134314	-0.0102635361254215	0.0347797647118568	0.013229425996542	-0.0694780126214027	0.0326775051653385	0.158863320946693	0.0785475820302963	-0.0315230153501034	0.0324510000646114	-0.0618781931698322	0.111097097396851	-0.0307945255190134	-0.0764667317271233	-0.0243664402514696	-0.0765893682837486	-0.037291556596756	-0.0489105433225632	-0.0913482084870338	-0.150460124015808	-0.0229207724332809	0.0692390128970146	-0.11387462168932	-0.0132086025550961	-0.0209839642047882	0.0122525943443179	-0.00796121638268232	0.0270181074738503	-0.00611448893323541	-0.00916516780853271	-0.0856559574604034	-0.146176770329475	-0.0699883177876472	-0.0663411095738411	-0.00225955690257251	0.0328640267252922	0.0704822167754173	0.0965061411261559	0.00254047778435051	-0.0952250435948372	0.0767912045121193	-0.0447620749473572	-0.126344695687294
InferredCov15	-0.0334849320352077	0.0723781734704971	0.00349518214352429	-0.124304704368114	-0.133624419569969	-0.0371891185641289	-0.0156440492719412	-0.0786699652671814	0.0301645696163177	0.0286537948995829	0.190038785338402	-0.069485530257225	0.0186187848448753	0.0446847006678581	-0.0887257680296898	0.000348471920005977	0.0708230957388878	-0.0505665950477123	-0.0431099273264408	0.0717257931828499	-0.0256317220628262	-0.0350699611008167	0.110092222690582	0.0216941200196743	0.0722769051790237	-0.08002570271492	0.0176405925303698	-0.0256174504756927	0.0913164690136909	0.0216550324112177	-0.0137300919741392	0.0386668257415295	-0.0175584778189659	-0.0769504383206367	0.0715438947081566	0.0437736846506596	0.113628283143044	-0.0752247124910355	0.053502656519413	-0.0804617628455162	-0.0361218526959419	-0.00685729319229722	0.11631253361702	-0.102658621966839	-0.105074964463711	-0.0121933920308948	-0.0101855918765068	-0.0699454247951508	0.0492339916527271	0.00305323954671621	0.0255875121802092	-0.0247913431376219	0.0496563203632832	-0.00359985092654824	0.00556053593754768	-0.0813262760639191	0.0685116127133369	0.130719378590584	0.0135742882266641	0.136057272553444	0.0844309404492378	-0.00303274719044566	0.0771468207240105	-0.0181978642940521	-0.0487893484532833	-0.0559644103050232	0.0162106156349182	0.0314496420323849	-0.00673112738877535	-0.0596189647912979	-0.0910257548093796	-0.188362494111061	0.0465197302401066	0.0330626219511032	-0.0111752627417445	-0.00283926678821445	-0.0285624507814646	-0.0369765795767307	-0.0395366363227367	-0.13500851392746	-0.100233279168606	-0.117156215012074	0.0420807898044586	0.0682467520236969	-0.0188403222709894	0.0272106789052486	-0.141360938549042	0.112950578331947	-0.0161445122212172	-0.0332403555512428	0.0283696670085192	0.0265513062477112	-0.0169080123305321	-0.0811699703335762	0.008941107429564	0.0600353963673115	0.102013938128948	0.0779263973236084	-0.0596333518624306	0.185116052627563	-0.0222724638879299	0.0397717170417309	0.0405736044049263
gender	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	2	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	1	2	1	2	2	1	2	2	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
