ID	GTEX-11GSP	GTEX-11NV4	GTEX-11UD1	GTEX-11WQC	GTEX-12WSA	GTEX-12WSC	GTEX-12WSD	GTEX-12WSF	GTEX-12WSH	GTEX-12WSM	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-13112	GTEX-1399T	GTEX-139T8	GTEX-139TS	GTEX-139TT	GTEX-13CF2	GTEX-13CIG	GTEX-13CZV	GTEX-13FHO	GTEX-13FHP	GTEX-13FLV	GTEX-13FLW	GTEX-13FXS	GTEX-13G51	GTEX-13JUV	GTEX-13JVG	GTEX-13N1W	GTEX-13NYB	GTEX-13NYS	GTEX-13NZA	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW5	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PLJ	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13VXU	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-145MG	GTEX-145MH	GTEX-N7MS	GTEX-N7MT	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-OHPN	GTEX-OXRN	GTEX-P44H	GTEX-PVOW	GTEX-PWO3	GTEX-Q2AG	GTEX-QMR6	GTEX-QVJO	GTEX-R55E	GTEX-RU72	GTEX-RVPU	GTEX-RVPV	GTEX-S7PM	GTEX-S7SE	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4XX	GTEX-X585	GTEX-XMD1	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZE7O	GTEX-ZF28	GTEX-ZUA1	GTEX-ZV68	GTEX-ZVT3	GTEX-ZVZQ	GTEX-ZXG5 
InferredCov8	-0.0236502923071384	0.0223232135176659	0.0576562210917473	-0.0722178444266319	0.14786995947361	-0.0720532312989235	-0.0452686659991741	0.0158971957862377	-0.0668428689241409	0.00529445661231875	-0.126235783100128	0.0185392741113901	0.0304086618125439	0.0386718809604645	0.0469727069139481	-0.0404835715889931	-0.0311483796685934	-0.0606265924870968	0.129293069243431	0.0787976905703545	-0.0737734362483025	-0.000803249015007168	0.0769426822662354	0.0148139074444771	0.029404278844595	-0.0189965665340424	-0.0686125755310059	-0.0480170957744122	0.0574228875339031	0.123996637761593	0.204582691192627	0.00595045741647482	-0.0186571218073368	0.0934492722153664	0.0841758623719215	-0.0280332937836647	-0.0557463616132736	0.252684116363525	0.0248755980283022	0.0431847050786018	-0.0399160645902157	0.00680129183456302	-0.0350748784840107	-0.0441464595496655	-0.055424265563488	-0.102129817008972	0.0348009057343006	-0.0267447326332331	-0.0278380028903484	0.060562364757061	0.0330537259578705	-0.0201605092734098	-0.00352594465948641	0.000261284178122878	0.0341972298920155	0.0283979196101427	-0.0814783126115799	-0.00137520057614893	0.00839470792561769	-0.0731456503272057	0.119214661419392	-0.0515947677195072	0.0645606741309166	-0.0833246856927872	0.00809442065656185	0.00705007603392005	0.0244720578193665	0.0252654515206814	0.0923600345849991	-0.0415196381509304	-0.0470440424978733	0.0214431695640087	-0.0532160028815269	0.0613141693174839	-0.027653681114316	0.198857977986336	-0.0368412770330906	-0.0462280549108982	-0.149302691221237	0.236856892704964	0.0438198260962963	-0.02298036031425	-0.0605563819408417	0.0200362950563431	0.00632281042635441	-0.074788823723793	-0.0237594861537218	-0.106726050376892	-0.0958463177084923	-0.0540592223405838	-0.00357714830897748	-0.0418507158756256	0.0379797928035259	-0.100709736347198	-0.171922668814659	0.0216457955539227	-0.0883812680840492	0.056858953088522	-0.0161763783544302	-0.0956220403313637
InferredCov9	0.0523141250014305	-0.039561465382576	-0.0556511208415031	0.0289811007678509	-0.00937102735042572	-0.0311392154544592	-0.0111349318176508	0.0438186898827553	0.0320585183799267	0.0222622621804476	-0.0498749315738678	-0.000611578056123108	-0.0354803241789341	-0.0118606342002749	0.0144758401438594	-0.0367799066007137	0.0563496761023998	0.11540300399065	0.0177352074533701	-0.037626177072525	0.0622597932815552	-0.00431620888411999	0.0654518380761147	-0.0410695262253284	0.113418079912663	-0.0222872886806726	0.0466059073805809	-0.037714172154665	-0.0961261540651321	0.106677114963531	0.134233623743057	0.042110376060009	0.109290301799774	-0.0905318781733513	0.128689035773277	-0.0254117175936699	0.0251785311847925	0.137775972485542	0.0132259549573064	0.0181595850735903	0.0722588449716568	0.0705565586686134	0.0922244787216187	-0.0372695960104465	-0.0476357899606228	-0.0326317138969898	-0.0167072489857674	0.0963894948363304	0.00126304198056459	-0.0218799337744713	0.0019092857837677	-0.0297758057713509	-0.0254125259816647	-0.0408607050776482	-0.0589165538549423	-0.135603293776512	0.0102833239361644	-0.103538818657398	-0.031754557043314	-0.0183432195335627	-0.29180896282196	-0.0572751984000206	-0.0187362879514694	0.143884271383286	-0.0641316398978233	-0.10341515392065	0.0147554744035006	-0.180888578295708	-0.100496120750904	-0.104718804359436	-0.088276244699955	-0.133616834878922	-0.00704650161787868	-0.0204333886504173	0.108212597668171	-0.052810862660408	-0.0301386956125498	0.0907474830746651	-0.0781655758619308	0.159655123949051	0.00105541932862252	0.0467841774225235	0.205116450786591	0.0869610011577606	0.051173634827137	-0.014027307741344	-0.0900831818580627	0.0120970457792282	0.0515816248953342	0.0379054136574268	-0.0786782056093216	-0.0307831857353449	-0.0406127870082855	0.0157648045569658	0.0683865770697594	0.00113234587479383	0.0748341605067253	-0.0120252026244998	-0.0394631959497929	-0.0283994600176811
InferredCov10	-0.0380592532455921	0.0103645557537675	0.0613595359027386	0.0553250759840012	-0.273644208908081	0.0391513407230377	0.0321292988955975	0.105321571230888	0.0516088046133518	-0.0397529900074005	-0.0964129269123077	0.117351561784744	-0.101752623915672	-0.0951899960637093	0.012001134455204	0.0834066644310951	-0.03156403824687	-0.0126673765480518	-0.0678925290703773	-0.013759883120656	0.101158365607262	-0.0714640244841576	-0.0790204778313637	0.0697854608297348	0.0148758636787534	0.0228761117905378	0.0427646562457085	-0.0512250289320946	0.0253748577088118	-0.102921731770039	0.142439588904381	0.0466902889311314	-0.0270830504596233	0.160157114267349	0.00587276741862297	-0.0478617623448372	-0.0628916621208191	-0.031904548406601	0.00385397835634649	0.0246068984270096	-0.0254382099956274	0.023359389975667	-0.00584211712703109	0.019844638183713	-0.0716485157608986	-0.0450756065547466	-0.0524427145719528	0.0862608402967453	0.00686925183981657	-0.125738948583603	0.056439533829689	-0.0315776281058788	0.161343559622765	0.0217298176139593	-0.062875434756279	-0.0257294606417418	0.0649329200387001	0.0449898615479469	-0.0552117750048637	-0.0275498796254396	0.118800275027752	-0.0529983378946781	0.0415620543062687	0.0107868760824203	0.0727760344743729	-0.0708124041557312	-0.0552831441164017	-0.00509871961548924	-0.0632403194904327	-0.0154657568782568	0.0751442313194275	-0.00422050524502993	0.101129122078419	-0.0286535415798426	0.162890255451202	-0.00286382273770869	-0.0539892464876175	0.0947644338011742	0.0721056312322617	0.0998344495892525	-0.0761993154883385	-0.000862663495354354	0.00256598042324185	-0.0241308901458979	0.06251360476017	-0.0812819376587868	0.15194545686245	-0.128132447600365	-0.0244613159447908	-0.00137881387490779	0.0931976214051247	0.0365920513868332	-0.225352615118027	-0.0156590305268764	-0.10401938855648	-0.0340235084295273	-0.00403711944818497	0.00952953100204468	-9.05736087588593e-05	-0.0733060613274574
InferredCov11	-0.0943605825304985	-0.0265913065522909	0.16546942293644	-0.0959889739751816	-0.128794148564339	0.0258708130568266	-0.0251288153231144	-0.015639191493392	-0.0285649634897709	-0.143160089850426	-0.0436532869935036	0.0433789119124413	0.0443743988871574	-0.104770578444004	-0.0395689718425274	0.0386568792164326	0.255714446306229	0.0452506206929684	0.00384160317480564	-0.015667513012886	-0.0480278544127941	-0.0549318231642246	0.0981532782316208	0.0599792003631592	-0.0821004584431648	0.0417818613350391	-0.00572641007602215	0.0710301250219345	-0.0261215642094612	-0.0202911272644997	-0.179866015911102	0.0599858313798904	0.0840775296092033	0.116276353597641	-0.065461777150631	0.0355995185673237	-0.100648336112499	0.081460066139698	-0.0786060839891434	-0.0793148800730705	-0.0206759460270405	-0.0630341246724129	-0.011456754989922	-0.0148808741942048	0.0226915553212166	-0.00971625652164221	-0.0239191614091396	-0.00577276246622205	-0.0169187039136887	-0.0385620184242725	-0.0101263197138906	-0.00570414727553725	0.0884014144539833	0.0914333090186119	-0.067608579993248	-0.00862114690244198	-0.00952138658612967	-0.146803632378578	0.0964406877756119	0.0828539207577705	-0.151523843407631	-0.114491775631905	0.0186347085982561	-0.0183466225862503	-0.061162207275629	0.064509741961956	0.014394162222743	0.0250946711748838	0.0393628925085068	0.0274651646614075	-0.0956786647439003	-0.128283709287643	0.0606657154858112	0.0513449683785439	0.0467819906771183	0.167100876569748	0.0821849256753922	-0.0789014399051666	0.151470080018044	0.0541361719369888	0.118278689682484	-0.00216252915561199	-0.0580680705606937	0.0307280700653791	0.061774056404829	0.0327271148562431	0.0563778765499592	0.100518383085728	-0.00543030025437474	-0.0241395086050034	-0.0330855995416641	0.0252787582576275	0.0723175927996635	-0.0251284968107939	0.000768713827710599	0.00564759597182274	-0.0471569076180458	-0.0544116087257862	-0.0234615467488766	-0.0820937380194664
InferredCov12	0.00787327531725168	-0.040516696870327	0.0391600392758846	0.0700237527489662	-0.0551495738327503	-0.0556307099759579	0.0513056889176369	-0.0143126929178834	0.160951629281044	0.0792318135499954	0.0812079608440399	-0.110329955816269	0.0036996032577008	0.0253880601376295	-0.00367746269330382	-0.0919531732797623	0.0194434095174074	-0.0323458202183247	-0.0116091221570969	0.0308363325893879	0.0469338782131672	0.0662674978375435	0.12978957593441	0.148912936449051	-0.129515945911407	-0.019247954711318	0.0262790061533451	-0.00198323442600667	0.0192531310021877	-0.056379284709692	0.0761385411024094	-0.0902117639780045	-0.0176719836890697	-0.0257321167737246	0.103486075997353	-0.0396658293902874	0.0139947552233934	-0.123999290168285	-0.0248003490269184	0.0822387188673019	-0.061696968972683	-0.0628948882222176	-0.0295039135962725	-0.0397570990025997	-0.12177399545908	0.0541459955275059	-0.0182008668780327	-0.0367286801338196	-0.0624245889484882	0.0385993383824825	-0.053366731852293	-0.113368205726147	0.0420240685343742	-0.0290885753929615	-0.0420498326420784	-0.0561538487672806	-0.126547783613205	0.00589840486645699	-0.0604974180459976	-0.12737463414669	0.00754604674875736	0.0637808293104172	0.0500307902693748	-0.0081538800150156	-0.165480554103851	0.0162642542272806	-0.00480065122246742	-0.100357919931412	-0.064115397632122	0.0599490255117416	0.162815526127815	0.00498127192258835	0.0805720016360283	-0.0309704355895519	-0.0951296836137772	0.140089780092239	0.0446466282010078	-0.104486040771008	0.097436785697937	0.224667891860008	0.0193073321133852	-0.0398796647787094	0.0447753295302391	-0.078776016831398	-0.0843861550092697	0.0770375952124596	-0.105643436312675	0.02730025164783	-0.0382426083087921	-0.00400654831901193	0.14777310192585	0.119646295905113	0.0310371890664101	0.0602530092000961	0.107655860483646	-0.0558052882552147	-0.00343069434165955	-0.0434775687754154	-0.0301489606499672	0.0334759689867496
InferredCov13	0.0583501160144806	0.00341976247727871	-0.0175447706133127	-0.091548390686512	0.014531197026372	0.0145922498777509	-0.0103228269144893	-0.176507011055946	0.151472762227058	-0.0916322991251945	-0.040553193539381	-0.0890352502465248	-0.00331507483497262	-0.0168779194355011	-0.00745241157710552	-0.120876751840115	0.0501265041530132	-0.0253508519381285	-0.0234963279217482	0.0532509908080101	-0.0856298357248306	-0.0989302843809128	-0.101724497973919	0.0182843711227179	0.0930814743041992	-0.0630752593278885	-0.0138094583526254	0.0414586663246155	-0.0384236238896847	0.0680655688047409	0.0534310303628445	0.062948115170002	-0.0861867219209671	0.0278596766293049	0.0387495309114456	-0.0665305927395821	0.0447751060128212	0.0884816199541092	-0.0238894820213318	-0.0791580453515053	0.0219968035817146	0.0399553813040257	0.0111622819676995	0.0193543322384357	0.0435509942471981	-0.0159828029572964	-0.0501570552587509	0.0740777999162674	-0.00582942645996809	-0.106992200016975	-0.0511373579502106	0.015614403411746	-0.0131146116182208	-0.0598730593919754	0.0784115716814995	-0.0644673779606819	0.0674106404185295	0.0160171091556549	-0.035113550722599	0.012045793235302	-0.00528073124587536	0.0974183976650238	0.0624982006847858	-0.00724787451326847	-0.00409699603915215	0.106489308178425	0.0765392556786537	-0.0634114593267441	0.0569859445095062	0.114146925508976	0.00463051628321409	0.126095101237297	-0.0512719340622425	0.0219682827591896	-0.0456105656921864	-0.0708110183477402	0.129066452383995	0.202445581555367	0.27097424864769	0.0621570609509945	-0.00630917074158788	-0.0363448113203049	-0.0639126673340797	-0.0240653082728386	-0.0220236908644438	0.107533223927021	-0.0950003564357758	-0.0710759609937668	-0.0111133893951774	0.00838568061590195	-0.0844432041049004	-0.0503605753183365	-0.0683397352695465	-0.032023049890995	-0.0687091574072838	0.0450438372790813	-0.010548135265708	-0.0638118833303452	-0.0304160602390766	-0.0128406872972846
InferredCov14	-0.0655016899108887	0.0259461775422096	-0.0151173146441579	-0.0312008652836084	-0.0732741355895996	-0.0513659790158272	0.0435398332774639	-0.131732851266861	0.171369612216949	0.04549315944314	-0.00731407944113016	0.114879876375198	-0.0123336873948574	-0.014929311349988	-0.0452340953052044	-0.0830131024122238	0.116494283080101	-0.00991021748632193	0.166465386748314	-0.046710055321455	-0.0930297151207924	0.0511680282652378	0.0733757540583611	0.000186205768841319	-0.028097240254283	0.0550697632133961	0.0359488651156425	-0.0794757008552551	-0.0456828884780407	-0.0563449040055275	-0.0832176953554153	0.0271136127412319	0.0363463722169399	-0.024779561907053	0.0501082614064217	-0.0214572846889496	0.0498190224170685	-0.0278165750205517	0.0524698048830032	0.0135065577924252	0.102936901152134	0.0229107085615396	-0.0259257722645998	0.0367049612104893	0.00686265714466572	0.126347169280052	0.0294890515506268	0.0542180612683296	0.0071163596585393	-0.0255606099963188	0.0573846958577633	-0.0287364926189184	-0.0541661307215691	0.0646025165915489	0.000876598758623004	-0.0206097867339849	0.082095667719841	0.00631521875038743	0.0988791510462761	0.146268635988235	0.06471286714077	0.0862480849027634	0.0715969577431679	0.00191410607658327	0.037604097276926	-0.0302465930581093	0.0940935090184212	0.00374433980323374	0.029004879295826	-0.0843444541096687	0.114243753254414	-0.0765139311552048	-0.0588956028223038	-0.0273705031722784	-0.038726769387722	0.0528844967484474	-0.126391425728798	0.0798449963331223	-0.132660999894142	-0.0357792936265469	-0.0406896471977234	-0.0205338709056377	-0.0309097412973642	0.0313592366874218	-0.0680641010403633	-0.108207538723946	-0.123474434018135	0.0306006222963333	-0.00345358159393072	0.0626774281263351	0.0335946455597878	0.0818143635988235	-0.0716595575213432	-0.0615480318665504	-0.0669153928756714	-0.13074703514576	-0.0994397550821304	-0.112835630774498	-0.0500389114022255	-0.0464503802359104
InferredCov15	0.0148036945611238	-0.016921129077673	0.0818225592374802	-0.0254799332469702	0.0658577159047127	-0.0091071305796504	-0.0492816045880318	-0.0671518966555595	-0.00209570559673011	0.0818964317440987	0.0440549962222576	0.030480470508337	-0.00211222795769572	0.0243677385151386	0.0310513004660606	-0.0120289092883468	-0.107200957834721	0.001357008703053	0.101382188498974	-0.0579747296869755	0.145255625247955	0.0813002064824104	0.00919845979660749	-0.0799479410052299	0.0122385919094086	-0.0727204605937004	-0.0161833520978689	-0.00152871385216713	-0.139577433466911	-0.00190776481758803	-0.00342676183208823	-0.0427984446287155	-0.0105897337198257	0.025168826803565	0.100264631211758	0.0350188091397285	0.0170889720320702	0.000889144430402666	0.0407013557851315	0.0399196371436119	0.0364284552633762	-0.0379114262759686	-0.0115512199699879	0.0250421240925789	0.0281456597149372	0.185530319809914	0.181289687752724	0.0107459155842662	0.0152023937553167	0.0915799289941788	0.00302168074995279	-0.0364361107349396	0.02938611805439	0.0223684702068567	-0.0644418150186539	0.0248051062226295	0.0852223187685013	-0.141344502568245	-0.0768946930766106	-0.0517847761511803	-0.114615425467491	-0.101020343601704	0.0716796815395355	-0.0856844708323479	0.0153535176068544	-0.0310596488416195	0.0415861159563065	0.0124993314966559	-0.0839741602540016	-0.0294121280312538	0.0540612451732159	0.0267572663724422	0.0063184080645442	-0.0197558086365461	-0.015789033845067	-0.0255420226603746	-0.0638055726885796	-0.00064361933618784	0.165804848074913	-0.0254485215991735	-0.0562834516167641	-0.00239329924806952	-0.121093817055225	-0.0314623340964317	0.0638692155480385	0.091974064707756	0.140399813652039	0.0314589738845825	-0.0370952859520912	-0.0590535365045071	-0.0426534935832024	-0.0394219905138016	-0.0368206836283207	-0.0951923877000809	-0.0746880322694778	-0.0304062627255917	-0.0862214863300323	0.0653159916400909	-0.0623087622225285	-0.000492584775201976
gender	1	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	2	2	1	1	1	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
