ID	GTEX-11GSP	GTEX-11WQC	GTEX-11WQK	GTEX-11ZUS	GTEX-12126	GTEX-12WSA	GTEX-12WSC	GTEX-12WSD	GTEX-12WSE	GTEX-12WSF	GTEX-12WSH	GTEX-12WSM	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-139TS	GTEX-13CZV	GTEX-13FHO	GTEX-13FLV	GTEX-13FLW	GTEX-13FTZ	GTEX-13FXS	GTEX-13G51	GTEX-13IVO	GTEX-13JUV	GTEX-13JVG	GTEX-13N1W	GTEX-13N2G	GTEX-13NYB	GTEX-13NYS	GTEX-13NZA	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVJ	GTEX-13OVL	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13QIC	GTEX-13QJC	GTEX-13RTJ	GTEX-13S7M	GTEX-13SLW	GTEX-13SLX	GTEX-13X6I	GTEX-13X6J	GTEX-13X6K	GTEX-145MG	GTEX-145MH	GTEX-N7MS	GTEX-N7MT	GTEX-NL3H	GTEX-NL4W	GTEX-NPJ7	GTEX-NPJ8	GTEX-OXRN	GTEX-OXRO	GTEX-P44H	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-QVJO	GTEX-QVUS	GTEX-RVPU	GTEX-S7SE	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X261	GTEX-X4EP	GTEX-X4XX	GTEX-X585	GTEX-XLM4	GTEX-XMD1	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAB4	GTEX-ZDXO	GTEX-ZE7O	GTEX-ZF28	GTEX-ZUA1	GTEX-ZV68	GTEX-ZVT3	GTEX-ZVZQ	GTEX-ZXG5 
InferredCov8	-0.0427404753863811	-0.0106918094679713	-0.154433906078339	0.0721561461687088	-0.101317003369331	0.093335285782814	0.0387899242341518	-0.046743456274271	-0.121500566601753	0.090690866112709	-0.0584655664861202	-0.0150804491713643	0.0856168046593666	-0.0348936468362808	0.0990321040153503	0.0030550027731806	0.0463747829198837	-0.0107190115377307	0.0620570741593838	-0.0839083939790726	-0.0520601905882359	-0.0671664401888847	-0.00955892726778984	0.0103473141789436	-0.0947279706597328	0.0840178951621056	-0.0441615432500839	-0.173458606004715	-0.221046805381775	0.0577101707458496	0.17321665585041	-0.0116494512185454	-0.0466427318751812	0.0628668814897537	-0.0666964054107666	-0.0810132250189781	0.00448019336909056	-0.0204731728881598	0.0242260321974754	0.00157082476653159	-0.223093047738075	0.0612796396017075	-0.0260562356561422	0.0440964065492153	0.00247722351923585	0.0958403944969177	0.00478747859597206	0.0529263354837894	-0.025649992749095	-0.0435252860188484	0.0365832298994064	0.11509632319212	0.0274963900446892	0.0998546257615089	0.147655308246613	0.118019640445709	0.016717279329896	-0.0670079216361046	-0.0028868680819869	-0.0318627692759037	-0.0860164389014244	0.0543584935367107	0.106916591525078	0.000226853473577648	0.0106032071635127	-0.0926910862326622	0.0628734529018402	-0.0438762679696083	-0.0487619377672672	-0.0332972668111324	-0.0940420776605606	-0.0588253252208233	-0.0292422864586115	-0.144680708646774	0.0494226180016994	0.0443882793188095	0.147168874740601	0.119422599673271	0.0952582508325577	0.0303867571055889	-0.0994141399860382	-0.015152458101511	0.0331087149679661	0.0902237370610237	-0.0415438041090965	-0.0675752237439156	0.123694442212582	0.0148699413985014	-0.0097332838922739	0.0485852062702179	-0.0358779244124889	0.026148334145546
InferredCov9	-0.0159608125686646	0.00204671523533762	-0.0458327122032642	0.243156626820564	0.0617269985377789	-0.0178468357771635	0.06535654515028	-0.193747743964195	-0.0499262772500515	-0.0181188303977251	0.037269227206707	-0.121772542595863	-0.0492433160543442	-0.0284970924258232	-0.121065638959408	-0.0105262473225594	-0.10417128354311	-0.110233590006828	-0.153508901596069	0.0355022475123405	0.0145313488319516	0.0693284496665001	0.0279952771961689	0.107039645314217	0.127049714326859	-0.0229314491152763	0.0497081466019154	-0.0827823206782341	-0.0951738432049751	0.130866155028343	-0.104847878217697	0.115208633244038	0.0137693053111434	0.0232451353222132	-0.100014738738537	-0.0291559491306543	0.0627902895212173	0.0351619124412537	-0.0708267390727997	0.0613404847681522	-0.0356104858219624	-0.0517168007791042	-0.14614163339138	-0.0828557685017586	0.0953085273504257	-0.050876323133707	-0.0195544511079788	-0.211614832282066	-0.175092801451683	0.0220860950648785	0.138605639338493	0.0360545627772808	-0.000990618951618671	0.0680924654006958	-0.0343743413686752	-0.030040692538023	-0.0116822151467204	0.0325772874057293	0.088108703494072	-0.0319839641451836	-0.0604821480810642	0.0684688687324524	0.0774309113621712	0.100109033286572	0.0129111055284739	9.91098640952259e-05	0.000460437498986721	0.0724607482552528	0.0149927055463195	0.108243480324745	-0.00255820038728416	-0.0147932199761271	-0.0232979319989681	0.0875846520066261	-0.019182063639164	0.01061618514359	0.0388605259358883	-0.0502944402396679	0.0237305052578449	0.025636488571763	-0.033444631844759	0.0175393559038639	0.0969363152980804	-0.0299406927078962	0.0428519323468208	0.119018219411373	-0.0960837379097939	0.0772517994046211	-0.0231796111911535	0.0634114667773247	-0.0597767345607281	0.0195528939366341
InferredCov10	-0.0352149270474911	-0.00131268962286413	-0.108777530491352	0.0256619453430176	-0.0745427086949348	0.129176005721092	0.0302118323743343	-0.0469078496098518	0.0380182825028896	-0.106488980352879	-0.141843035817146	0.0223672520369291	0.0263540577143431	-0.0244064591825008	-0.00845332816243172	0.0615774318575859	-0.0939730033278465	-0.0468953587114811	-0.0198009014129639	-0.0875343754887581	-0.0131112299859524	0.00246270652860403	-0.0189054645597935	-0.0271658971905708	-0.12382685393095	-0.0710936039686203	-0.0644000619649887	-0.0458738207817078	0.112656995654106	-0.0446726493537426	-0.0671941488981247	0.0764916688203812	0.0408053919672966	-0.0225654114037752	-0.0255752541124821	0.0263961888849735	-0.0127057963982224	0.0117401964962482	-0.0873636305332184	0.0478363148868084	0.174543008208275	0.0576945543289185	0.108807533979416	0.0369199961423874	0.0486116223037243	0.107958935201168	0.0522967763245106	0.0873661413788795	0.106109522283077	0.0462853312492371	0.113967299461365	0.129684507846832	0.0109277190640569	0.137720048427582	0.153580293059349	0.0517878346145153	0.0228146500885487	0.0102906804531813	0.0765300616621971	0.0937977358698845	-0.0274040978401899	0.00818795431405306	0.105011127889156	0.0407666862010956	0.160767704248428	-0.0010305541800335	-0.109189860522747	-0.0580553375184536	-0.0829033628106117	0.00561485020443797	0.00592992827296257	-0.165614366531372	0.0302942413836718	0.107702828943729	-0.168751418590546	-0.042525127530098	-0.176755622029305	-0.0474245212972164	-0.0563314519822598	-0.0442681983113289	-0.0885151550173759	-0.0474306382238865	-0.0208513159304857	-0.0738999843597412	-0.0482671149075031	-0.0176174659281969	-0.0718261003494263	-0.0234885197132826	-0.0139239132404327	0.0188368074595928	0.0378509499132633	0.00675858650356531
InferredCov11	0.0481492541730404	0.00580366654321551	-0.202919721603394	-0.0715320184826851	-0.00159025494940579	-0.0719497725367546	-0.0575769506394863	0.0652749463915825	0.00188936095219105	0.0848520994186401	0.0326415039598942	0.0182682443410158	-0.05388168618083	0.151654526591301	0.160397797822952	-0.128676384687424	-0.0104770064353943	-0.0565907470881939	-0.0150884464383125	-0.066390722990036	0.0838117077946663	-0.013115200214088	-0.0596513450145721	-0.127035558223724	-0.137664064764977	-0.0651738569140434	0.0390024930238724	-0.115843594074249	0.183962047100067	0.14670430123806	0.082700289785862	0.0724476203322411	-0.0797735974192619	0.110914275050163	0.14089047908783	-0.0439670495688915	0.0663329362869263	0.0120674977079034	-0.0564678050577641	0.0213093589991331	-0.0581255406141281	-0.0262827947735786	-0.0952866226434708	-0.104264959692955	0.0595378614962101	-0.166368708014488	-0.0349062010645866	0.0180308036506176	-0.021015714854002	-0.00498625030741096	0.00104388769250363	-0.0383285023272038	-0.0157391857355833	0.0119157806038857	0.0977349057793617	0.0643956586718559	0.0463910438120365	0.145799607038498	-0.0382099375128746	0.00485586654394865	0.0199054665863514	0.0183907002210617	-0.0961786881089211	0.000684788799844682	0.00475079193711281	0.0262131448835135	0.0440845713019371	0.0351354032754898	-0.127459734678268	0.0307271797209978	0.0329815410077572	-0.00277124647982419	0.079304002225399	-0.0443704165518284	0.0274458806961775	-0.128649562597275	-0.102935269474983	-0.0207329224795103	0.039914608001709	-0.00873127300292253	0.00204473198391497	-0.00913037918508053	0.106465175747871	-0.0659016072750092	0.0258160475641489	0.122606672346592	-0.0126391146332026	0.0797370299696922	0.0997124761343002	0.0121517460793257	-0.0282529145479202	-0.0999338179826736
InferredCov12	0.0832568183541298	-0.0106615824624896	-0.0448328442871571	0.00187004741746932	-0.0499791987240314	-0.00465689785778522	0.0590558461844921	0.0616590864956379	-0.0238235760480165	-0.0465413331985474	-0.0299874674528837	-0.0432163663208485	0.0399311445653439	-0.110203787684441	-0.0322587080299854	-0.00277964188717306	-0.0808982625603676	-0.0521824769675732	-0.0283162984997034	0.0253823399543762	-0.021687937900424	0.00576250115409493	0.0996925979852676	0.0762241333723068	0.0400755442678928	0.0871324017643929	0.0416182167828083	-0.0438772924244404	-0.00951163005083799	0.146283686161041	-0.0269070453941822	-0.0983557626605034	-0.0330289117991924	0.04053770378232	0.143095925450325	0.0411386117339134	-0.0623625926673412	0.022838057950139	0.104311376810074	-0.0197331476956606	-0.0886079296469688	0.114498607814312	-0.0373711325228214	-0.0260630045086145	0.063582144677639	-0.00545444618910551	0.0452573597431183	-0.0416238829493523	0.0383982434868813	0.103828586637974	0.033446554094553	0.0752381458878517	0.0581643953919411	0.0143892671912909	-0.0205668248236179	-0.0786306336522102	-0.0278963595628738	0.205509141087532	-0.0946691855788231	0.0511538907885551	-0.0215013399720192	-0.0401610992848873	0.0341677144169807	0.0521765761077404	-0.0547848455607891	0.0890086591243744	-0.134497925639153	0.088215172290802	0.0285251140594482	0.0303758662194014	0.0413226783275604	0.0704881697893143	-0.0107959071174264	-0.130814135074615	-0.117246404290199	-0.00822634156793356	0.000143887911690399	0.0409195274114609	-0.0779188647866249	0.0427557528018951	-0.00357361393980682	-0.100062169134617	-0.289019554853439	0.0139687918126583	-0.0724164769053459	-0.113269507884979	-0.00199665385298431	0.115600578486919	0.13051450252533	-0.130331814289093	-0.0173280276358128	-0.0804553255438805
InferredCov13	0.0182759966701269	0.0584633983671665	-0.127619192004204	0.0969758406281471	-0.00544753950089216	0.0232441090047359	0.0398506708443165	0.107829786837101	-0.0794430524110794	0.0304520092904568	0.0691073089838028	0.0485246628522873	-0.0407028198242188	0.0178626030683517	0.082091711461544	0.0575141161680222	0.0171641260385513	-0.0107221864163876	-0.0861269980669022	-0.00952841527760029	0.0257581360638142	0.171538397669792	-0.0414880663156509	-0.0106434728950262	0.0315108224749565	-0.136992901563644	-0.0947139114141464	-0.100414253771305	-0.0137419253587723	0.0119537720456719	-0.0860686600208282	0.0727414414286613	-0.00819918978959322	0.0839317142963409	-0.0458644330501556	-0.0146993910893798	0.0285783465951681	0.00702623836696148	-0.036276713013649	0.0225050766021013	0.0965117663145065	-0.0415378324687481	0.075588084757328	0.0606064572930336	-0.116473399102688	0.0048338333144784	-0.0391213931143284	-0.00427991710603237	0.0449832268059254	-0.05983030423522	-0.0770115852355957	-0.0177240632474422	-0.111709803342819	-0.0494381226599216	-0.0177049189805984	-0.00889360532164574	-0.0937359184026718	-0.139026820659637	-0.146424397826195	0.0163315199315548	0.00138184532988816	-0.0325954556465149	0.00208067265339196	0.114337258040905	-0.065603218972683	0.0335607528686523	0.036430899053812	0.0375221408903599	-0.130291908979416	0.0551610589027405	-0.0109108192846179	-0.0134017048403621	-0.0472978502511978	0.136412501335144	0.0703275054693222	0.149538427591324	-0.00446852715685964	0.0934957787394524	0.00249663973227143	0.147493988275528	-0.0018806247971952	-0.0302741341292858	-0.205762773752213	0.0157455261796713	0.0668183192610741	-0.0615129359066486	0.0338155142962933	0.0439014621078968	0.0750938728451729	0.0249870754778385	0.00353008485399187	-0.0907030031085014
InferredCov14	0.0324879959225655	0.0667672380805016	-0.116920627653599	-0.160648971796036	0.01056376285851	0.0977141112089157	0.038493487983942	0.00353381084278226	-0.0420310869812965	0.00565073126927018	-0.0409612394869328	-0.00804316624999046	-0.0104817869141698	-0.0277767330408096	0.0741495117545128	-0.0363790653645992	0.0326013676822186	-0.0716193616390228	-0.108349680900574	0.0342897921800613	0.0137495771050453	-0.118312433362007	0.117525324225426	-0.01095886901021	-0.0971913412213326	0.168966576457024	-0.0227297656238079	-0.031448733061552	0.103757180273533	-0.0358470156788826	0.0306783486157656	-0.120268195867538	0.0157073810696602	0.0151036521419883	-0.0483691841363907	-0.0150129282847047	0.0216838158667088	0.0246713887900114	0.0101750558242202	-0.0334339402616024	0.150247514247894	0.0201749578118324	-0.0431344173848629	0.0278124660253525	0.000613164738751948	-0.104257822036743	-0.0319271050393581	-0.0592938773334026	-0.0108004556968808	-0.0232018418610096	0.00440945196896791	-0.0826601758599281	-0.00116373610217124	0.113845273852348	-0.0150483464822173	-0.0262306369841099	-0.0767588019371033	-0.112953372299671	0.000918409263249487	0.0341897234320641	-0.00952869467437267	0.0283539053052664	0.00841271691024303	0.152050703763962	-0.0209986716508865	0.0331756286323071	0.013516035862267	0.0200029127299786	0.153758391737938	0.0191141776740551	-0.013635060749948	0.0179827772080898	2.4734354155953e-06	0.016372337937355	-0.0863557755947113	0.0926341265439987	0.073324054479599	-0.00469115469604731	0.0345508009195328	0.00211603124625981	0.0179006233811378	0.0745592638850212	0.0275426879525185	-0.0250696111470461	0.0346247553825378	0.0173209793865681	-0.0186625439673662	-0.0533144846558571	-0.00625139800831676	-0.0289225205779076	-0.112889185547829	0.0166460685431957
InferredCov15	0.00366280926391482	0.0136666595935822	0.0398340821266174	-0.00909472350031137	-0.0582689419388771	0.152466461062431	-0.0202525891363621	-0.00977138243615627	0.0385977290570736	-0.00731023494154215	0.00225114868953824	0.0148790646344423	0.042735330760479	0.0329315438866615	-0.00936656259000301	0.0433673374354839	-0.0221424922347069	0.0158173069357872	0.00248487247154117	-0.0478678084909916	0.0100421551615	-0.0179822519421577	-0.00457550771534443	-0.0134194158017635	0.0884324088692665	-0.0568256750702858	0.0121228620409966	0.032327625900507	0.211328968405724	0.00932551920413971	0.00292818248271942	0.0012394948862493	-0.00957888085395098	0.0251350570470095	0.0147411217913032	-0.0710714533925056	0.0460692755877972	0.0266897827386856	-0.0412547960877419	-0.00380091974511743	-0.219527959823608	-0.0298074893653393	0.0211557820439339	0.108153790235519	0.0122315352782607	-0.0146221537142992	0.0430597141385078	-0.0817897170782089	0.0289159994572401	0.00152989220805466	0.024335402995348	-0.0731896981596947	0.104744650423527	-0.0923933461308479	-0.0288243684917688	0.00416872790083289	-0.107115760445595	-0.0554803796112537	0.055144414305687	0.0243557635694742	0.0342279002070427	0.0671717002987862	-0.0145828165113926	-0.103037349879742	-0.0086196968331933	0.00561543647199869	-0.124036557972431	0.0790903642773628	-0.011863948777318	0.0684888288378716	-0.00769038544967771	-0.136066764593124	-0.0267231855541468	-0.0877760425209999	0.0134203834459186	0.120145849883556	-0.0281903967261314	-0.0315185114741325	0.0205931775271893	0.0695083364844322	-0.0781662315130234	0.0419180281460285	-0.0561059005558491	0.0269363317638636	0.0166028346866369	0.0674298331141472	0.0259143318980932	-0.0333884358406067	-0.0309325456619263	0.0248842872679234	-0.105175912380219	-0.00360945193096995
gender	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	2	1	2	1	2	2	1	2	2	2	1	2	2	1	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	1	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
