ID	GTEX-11DXY	GTEX-11DXZ	GTEX-11EQ9	GTEX-11GSP	GTEX-11NUK	GTEX-11NV4	GTEX-11WQC	GTEX-11ZTS	GTEX-11ZUS	GTEX-11ZVC	GTEX-1212Z	GTEX-12696	GTEX-12KS4	GTEX-12WSD	GTEX-12WSG	GTEX-12WSI	GTEX-12WSL	GTEX-12WSM	GTEX-12ZZZ	GTEX-13112	GTEX-13113	GTEX-1399R	GTEX-1399T	GTEX-139TS	GTEX-139TU	GTEX-139YR	GTEX-13FLV	GTEX-13FTW	GTEX-13FTZ	GTEX-13N11	GTEX-13N2G	GTEX-13NYB	GTEX-13NZB	GTEX-13O3O	GTEX-13OW6	GTEX-13QJC	GTEX-13SLX	GTEX-13VXU	GTEX-145MF	GTEX-145MO	GTEX-OOBJ	GTEX-P78B	GTEX-PX3G	GTEX-Q2AG	GTEX-Q734	GTEX-QDVN	GTEX-QEG4	GTEX-QEL4	GTEX-QESD	GTEX-QV44	GTEX-R53T	GTEX-REY6	GTEX-RM2N	GTEX-RN64	GTEX-RNOR	GTEX-RTLS	GTEX-RU72	GTEX-RWSA	GTEX-S32W	GTEX-S33H	GTEX-S4Z8	GTEX-SJXC	GTEX-T6MN	GTEX-TKQ2	GTEX-U3ZN	GTEX-UPK5	GTEX-UTHO	GTEX-VUSG	GTEX-WFON	GTEX-WQUQ	GTEX-WYVS	GTEX-WZTO	GTEX-X261	GTEX-X3Y1	GTEX-X4EO	GTEX-X4EP	GTEX-X4XY	GTEX-XBEC	GTEX-Y5LM	GTEX-Y5V5	GTEX-YB5E	GTEX-YEC4	GTEX-YECK	GTEX-YFC4	GTEX-Z9EW	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZF29	GTEX-ZF2S	GTEX-ZPU1	GTEX-ZTPG	GTEX-ZVP2	GTEX-ZVT3	GTEX-ZVT4	GTEX-ZYT6	GTEX-ZYY3	GTEX-ZZPU 
InferredCov8	-0.0113379620015621	0.00959860160946846	-0.0404055006802082	-0.0709840953350067	-0.0332766175270081	0.0516830757260323	0.00650472287088633	-0.149193555116653	0.102591440081596	-0.0862422809004784	0.0165999475866556	-0.0703952983021736	0.0515459142625332	-0.0149122709408402	-0.094937689602375	-0.045093584805727	-0.0294938888400793	-0.00177574984263629	0.0811476409435272	0.0187164358794689	-0.0874138250946999	0.0533490590751171	-0.102898702025414	0.0780512169003487	-0.0618462562561035	0.138717994093895	0.0736397057771683	0.0318277925252914	-0.0747567042708397	-0.181438013911247	0.00626355642452836	-0.0517412647604942	0.0562370494008064	0.193016067147255	-0.0904336199164391	-0.00279035395942628	0.00933775398880243	-0.0389415062963963	-0.064448855817318	-0.00712975999340415	-0.00082317425403744	0.00107371690683067	0.110517092049122	0.0903151705861092	0.0210717897862196	-0.0170324519276619	-0.00883521977812052	-0.0276097748428583	0.173272654414177	0.0183007773011923	-0.00297809299081564	-0.0677712485194206	0.101782038807869	0.0222714599221945	-0.037920668721199	-0.157142922282219	0.0669601187109947	0.241621747612953	-0.0379723459482193	0.00735453795641661	-0.00369828892871737	0.0145060503855348	0.0395365953445435	0.0960643216967583	-0.21289373934269	0.0774444714188576	0.024038789793849	0.153792083263397	-0.0214554816484451	0.0698359534144402	0.0963174179196358	0.0206397511065006	0.01530128903687	0.0651484355330467	0.0661159679293633	-0.0831110700964928	-0.0914528518915176	0.0790207907557487	-0.0947959870100021	-0.0905895233154297	0.0744439885020256	0.0391172133386135	0.0116666220128536	-0.00541666755452752	0.0223991367965937	-0.129027396440506	-0.0162639226764441	-0.00407084263861179	0.000799740198999643	-0.0145793277770281	-0.075331337749958	0.0414239726960659	-0.083630695939064	0.0882276147603989	0.0303647313266993	-0.198473244905472	-0.0646725669503212
InferredCov9	0.00379496463574469	-0.018575094640255	0.0763768777251244	-0.219196751713753	-0.0874099880456924	-0.116396680474281	-0.0196789130568504	0.0587409101426601	0.100126951932907	-0.0239728428423405	-0.134066373109818	-0.215296283364296	-0.0747664496302605	-0.120880588889122	-0.0732940956950188	0.148503318428993	-0.028167562559247	0.0508872009813786	0.0246468000113964	-0.0204434394836426	0.0584940277040005	0.0522780790925026	-0.0767753347754478	0.0308218281716108	-0.0113132679834962	-0.0421969182789326	-0.128169998526573	0.0315146371722221	0.0800877511501312	-0.104101717472076	0.042483638972044	0.0403433591127396	-0.0277654770761728	-0.0169273279607296	-0.121737740933895	0.148971572518349	-0.0117598446086049	0.0485084094107151	0.0564395859837532	0.0223090052604675	-0.00101006403565407	-0.052906721830368	-0.0683102831244469	0.0591830797493458	0.147731021046638	0.00300163659267128	0.168471783399582	-0.0540881231427193	0.0151806147769094	0.103349916636944	0.102614678442478	0.0919246822595596	0.0327858179807663	-0.0168919339776039	0.0152723006904125	0.188424915075302	-0.0603725463151932	0.0423669628798962	-0.101311035454273	-0.0344701111316681	0.0605794601142406	0.0380775704979897	-0.100882552564144	-0.0897211879491806	-0.111925013363361	-0.0258818194270134	0.0470721274614334	0.0386928543448448	0.0778360590338707	-0.0398257672786713	-0.0544546507298946	0.0372125096619129	0.0959378406405449	-0.0122338971123099	0.0630318149924278	0.204734906554222	-0.0676069855690002	-0.0482368841767311	0.011072994209826	-0.0223870724439621	0.0467918515205383	-0.0823638066649437	-0.096307747066021	-0.122335366904736	0.0559859201312065	0.0931492894887924	0.073268748819828	-0.00190471718087792	0.0271233059465885	-0.123842164874077	6.67956046527252e-05	0.0359150394797325	-0.0414564050734043	0.0411570444703102	-0.0228520724922419	0.0568084418773651	-0.00345902144908905
InferredCov10	-0.0357164442539215	0.0250609517097473	0.0599620044231415	-0.0387857034802437	0.0031954396981746	0.0569618083536625	0.0119505980983377	0.0436667576432228	0.0707352682948112	-0.0695146396756172	-0.0134290922433138	-0.0874479338526726	-0.144414529204369	0.0201145596802235	0.0255842283368111	0.161432936787605	-0.0196257438510656	-0.10940957069397	-0.00378000410273671	-0.0275603663176298	-0.078011728823185	0.0578787997364998	0.126918494701385	0.0117204990237951	0.08615343272686	0.0356391556560993	-0.101539842784405	-0.0620517395436764	0.096000649034977	0.0895406901836395	-0.0567860566079617	0.0906551703810692	-0.106038883328438	0.14921623468399	-0.0941304638981819	-0.230670377612114	0.128988847136497	-0.0474987998604774	8.73728422448039e-05	-0.177887931466103	-0.0616181157529354	-0.0103194583207369	0.142056599259377	0.0240416545420885	0.133503183722496	0.108978994190693	0.0405214838683605	0.072738990187645	-0.0442249141633511	0.0104403598234057	-0.00104819878470153	0.00517770927399397	-0.0326026529073715	0.0385114550590515	-0.05704665184021	-0.100468851625919	-0.0765714943408966	-0.00236178236082196	-0.0126125710085034	0.102419175207615	-0.0389630272984505	0.0232640448957682	-0.00481371022760868	0.118706673383713	0.0101022748276591	-0.0395268723368645	-0.105219945311546	0.0522869825363159	-0.0235763099044561	-0.081038624048233	0.0444414243102074	0.106029182672501	-0.139409095048904	-0.0789546594023705	0.0889763385057449	0.153065651655197	0.137603297829628	0.0309330057352781	-0.0732850730419159	0.0154382204636931	-0.0458539724349976	-0.0420080758631229	-0.0752024799585342	0.027960117906332	-0.13586513698101	-0.0270824059844017	-0.0116534912958741	-0.0519293807446957	0.0565978176891804	0.0937677994370461	0.0369991064071655	0.0197582542896271	0.119967319071293	-0.0727095752954483	-0.0995091050863266	-0.0964741408824921	-0.0193608310073614
InferredCov11	0.0985164791345596	0.0696094706654549	-0.0749422907829285	-0.0607000142335892	0.0764160305261612	-0.0692395716905594	0.00761446915566921	-0.0643159672617912	0.0944666117429733	-0.0215159058570862	-0.0736103728413582	0.0974143296480179	0.0139874806627631	-0.0880271047353745	0.0292008258402348	-0.0132311247289181	-0.052080936729908	-0.0456795431673527	-0.00102022697683424	0.0883292108774185	-0.0311963837593794	-0.0209677051752806	0.00582207692787051	-0.0701287537813187	-0.213938772678375	0.0145379602909088	-0.0428113006055355	-0.0976171270012856	-0.0743628144264221	-0.0640527904033661	-0.0259069502353668	-0.0252538900822401	-0.039764478802681	-0.0189268998801708	0.0244855992496014	-0.15586756169796	-0.24252150952816	0.103124231100082	0.0272850189357996	-0.140928208827972	-0.0591244027018547	0.0059084827080369	-0.0163307618349791	-0.063650943338871	0.0392024740576744	0.0573698058724403	0.144426181912422	-0.0274878405034542	0.217799872159958	-0.00114444748032838	0.0725578516721725	-0.021976426243782	-0.094133734703064	0.0695205330848694	0.105614490807056	0.00194719491992146	0.00233301869593561	0.0451480969786644	0.0651457607746124	0.05984852835536	-0.062964454293251	0.00207426468841732	-0.024161646142602	0.0792610123753548	0.119077980518341	-0.0318442769348621	0.131354957818985	0.045517735183239	-0.0787103176116943	-0.0614706464111805	0.0367380417883396	0.0730707123875618	-0.0421467162668705	-0.02216343767941	-0.00222165393643081	-0.0176030192524195	0.0489628240466118	-0.138306856155396	0.0266618225723505	-0.0905537456274033	0.00295878760516644	-0.040849607437849	-0.0246561877429485	0.0942055210471153	0.0264314953237772	0.0585131756961346	0.0486930757761002	-0.0489111989736557	0.0493249297142029	0.0698338001966476	0.192685127258301	-0.147288709878922	-0.0665288716554642	0.0113787120208144	0.180186629295349	0.1027657315135	-0.0242073889821768
InferredCov12	-0.0555542409420013	0.123435154557228	-0.108347915112972	-0.164900094270706	0.0250497683882713	-0.0238159168511629	-0.0740363299846649	-0.0687893033027649	-0.0542864836752415	-0.0149829369038343	-0.0687102153897285	0.0960442647337914	0.119307458400726	-0.00905074551701546	0.0238048024475574	-0.0260229632258415	-0.0561580844223499	-0.0589533858001232	0.018696628510952	-0.0754459947347641	-0.047130823135376	-0.0259482990950346	0.0481725819408894	0.0873759686946869	-0.0723244696855545	-0.018958168104291	-0.0534420944750309	-0.003484993474558	-0.00434018718078732	-0.045949675142765	0.0116046890616417	0.048864733427763	0.0135060902684927	0.0451033115386963	-0.0619401447474957	-0.0783464834094048	-0.0790086835622787	-0.0349925979971886	0.0385372489690781	0.030720068141818	0.120370022952557	-0.0913211032748222	0.201216787099838	0.105012439191341	-0.162880122661591	-0.0592552684247494	-0.0915536358952522	-0.132508605718613	-0.0591852851212025	0.0363187380135059	-0.142027169466019	0.225616127252579	0.0306409206241369	0.0574427805840969	0.00992629397660494	0.159106969833374	0.0912900269031525	-0.0310883298516273	-0.044521152973175	0.0502638481557369	-0.0569975860416889	0.099809929728508	-0.0488172695040703	0.135842487215996	-0.0273546241223812	0.0530007518827915	0.0149778975173831	-0.122557573020458	0.0925270766019821	-0.0298792403191328	0.0353127084672451	-0.104537211358547	0.0458490438759327	0.0306669790297747	0.0108413752168417	0.102894887328148	-0.0238087624311447	0.0141842477023602	-0.00820984970778227	-0.02034299261868	0.0263606756925583	-0.0213979426771402	0.123339116573334	-0.0192825607955456	-0.0722176879644394	0.170649498701096	-0.0960645899176598	0.0357144251465797	0.045126385986805	0.126204594969749	-0.0515072159469128	0.0649358108639717	0.0185050927102566	-0.169322893023491	0.0064627518877387	0.00722166197374463	-0.00636736257001758
InferredCov13	0.0209554228931665	-0.0065146810375154	0.0884295925498009	-0.00535930087789893	0.099324606359005	-0.00730968918651342	-0.061677347868681	0.0504268929362297	-0.0685319453477859	-0.0481148771941662	0.0540170297026634	0.107746474444866	0.072454996407032	-0.0368847474455833	-0.154529929161072	0.126532971858978	0.0506551377475262	-0.110154546797276	-0.0830048248171806	0.0178387984633446	0.0117070367559791	-0.161108866333961	0.0584027506411076	-0.00726685440167785	-0.0120605444535613	-0.00789199955761433	-0.0557167865335941	0.130075260996819	0.0411663800477982	-0.0911381989717484	0.0450005419552326	0.0951735973358154	0.157496839761734	-0.0843832492828369	0.119512118399143	-0.0944439023733139	0.0316263139247894	0.0475816391408443	0.00241645029745996	-0.0276225320994854	-0.13667394220829	0.0370941385626793	-0.0472907871007919	-0.0626726076006889	-0.0627474784851074	-0.0784976780414581	-0.00841576885432005	0.0456303805112839	0.138271138072014	-0.135691091418266	-0.063352532684803	-0.0066889263689518	-0.0539926514029503	-0.117875702679157	-0.0532838739454746	-0.030156921595335	-0.0596829354763031	-0.0737226456403732	-0.108223363757133	0.132097378373146	0.0891992673277855	0.0290436167269945	-0.0364523530006409	0.0742506310343742	-0.0438622571527958	0.00832273159176111	0.0868554413318634	0.243162631988525	0.0661161616444588	0.0302940588444471	-0.0834800377488136	0.0109367892146111	0.0371791608631611	-0.0690722763538361	-0.00555044459179044	0.119805932044983	-0.0941221192479134	0.00214481144212186	0.0688670724630356	-0.0597315654158592	0.109937883913517	0.00771754421293736	0.0200607981532812	-0.0743151903152466	0.0183190703392029	-0.0282824654132128	-0.0487297736108303	-0.0116618862375617	-0.115572221577168	0.0523882731795311	-0.0586538277566433	0.0507701523602009	0.059389878064394	-0.0730633139610291	0.00607794243842363	-0.0349510125815868	0.0877620801329613
InferredCov14	-0.0105262100696564	0.104333370923996	0.0045532463118434	0.118979342281818	0.0389661602675915	0.0365731455385685	0.0556757189333439	0.0778160095214844	0.0151985557749867	-0.117509081959724	-0.0207289289683104	-0.00109231867827475	-0.0250461902469397	0.0111553771421313	0.180357351899147	-0.0243243668228388	-0.0273940321058035	0.0191189218312502	0.132351383566856	0.0394880659878254	0.0481696277856827	0.0287566371262074	-0.111415773630142	-0.176096200942993	-0.0185779929161072	-0.0928088799118996	-0.0784320831298828	0.000972099776845425	0.0259794872254133	0.0668770372867584	-0.0745078101754189	-0.0111541785299778	0.0499608591198921	-0.0539275333285332	-0.0695682168006897	0.236940458416939	-0.0130054224282503	0.0291699338704348	-0.198450684547424	-0.115364819765091	-0.000934198789764196	0.0607759095728397	0.091693140566349	0.127449348568916	-0.0720433369278908	-0.0662328079342842	-0.0677525773644447	-0.0547614097595215	0.112140789628029	-0.0489410571753979	-0.000149605300975963	0.0473173856735229	-0.106881432235241	-0.0550714619457722	-0.0535526052117348	-0.0621908381581306	-0.082734227180481	-0.0051893712952733	-0.00261021452024579	0.0461899228394032	-0.0117134423926473	-0.056602206081152	0.0389809235930443	0.055791225284338	-0.0934685915708542	0.0435116030275822	-0.147524952888489	0.0250176787376404	-0.0767523124814034	-0.0277770031243563	0.022782614454627	0.0225075166672468	0.113626137375832	-0.0220692604780197	-0.134117007255554	0.108972020447254	0.0749304369091988	0.038460910320282	0.0634067803621292	-0.0172911528497934	0.15324530005455	-0.0182285755872726	-0.0201574563980103	-0.114245712757111	0.00836309045553207	0.0398724228143692	-0.0362676195800304	0.0434317328035831	0.113247707486153	0.0496856234967709	0.0319634340703487	-0.0972528085112572	-0.00751980626955628	-0.0264282394200563	-0.0116984071210027	-0.00532655697315931	-0.0112267909571528
InferredCov15	-0.0326328463852406	0.0417456068098545	0.0129273571074009	-0.0258185658603907	-0.0858880430459976	0.00483892159536481	0.000558489584363997	-0.0503441654145718	-0.0494141466915607	0.0676916018128395	-0.131659999489784	-0.0488970763981342	0.0545514263212681	-0.0502024181187153	-0.0590115264058113	-0.0476900897920132	0.00536646042019129	-0.0285794753581285	0.102351106703281	-0.0127916838973761	0.108642622828484	-0.00671979552134871	-0.00208167312666774	0.00323051703162491	-0.0923076719045639	0.125793814659119	-0.093203492462635	0.00694395275786519	0.048189964145422	0.224774017930031	-0.0835798159241676	0.096242867410183	0.0982950329780579	0.19256517291069	0.131773144006729	0.0130811240524054	-0.0605750866234303	0.0028457676526159	-0.0375539697706699	0.0415709875524044	0.107138730585575	0.122370429337025	-0.00486767571419477	-0.0073083434253931	-0.0449968427419662	-0.127702161669731	-0.0330782756209373	-0.0421506017446518	-0.0803365483880043	0.0354048572480679	0.093093566596508	-0.231627225875854	0.00524286506697536	0.00903827324509621	0.0327600352466106	-0.0484454035758972	-0.0525939576327801	0.0103474278002977	-0.0409484282135963	-0.012682213447988	-0.0595017932355404	-0.0389883145689964	-0.011074535548687	-0.0624554418027401	0.0549711883068085	0.115825168788433	0.0139457685872912	-0.0508871376514435	-0.000270833726972342	0.0552355460822582	-0.0518874004483223	0.0130960224196315	-0.0667146369814873	-0.124381937086582	0.110950008034706	0.101467192173004	-0.111194774508476	0.0310735125094652	0.0684798806905746	-0.0930859446525574	0.0274383462965488	-0.109707184135914	0.019912401214242	0.0608923248946667	-0.070101261138916	0.0203492976725101	0.0277078077197075	-0.0527931824326515	0.00495077576488256	0.0741529762744904	-0.0316619016230106	-0.00133082503452897	-0.0288041066378355	0.0508630834519863	-0.0300800204277039	0.0330818556249142	0.0370091870427132
gender	2	2	2	1	2	2	2	1	2	1	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2	1	1
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
