ID	GTEX-1117F	GTEX-111FC	GTEX-1128S	GTEX-117XS	GTEX-1192X	GTEX-11DXW	GTEX-11DXY	GTEX-11EI6	GTEX-11EMC	GTEX-11GS4	GTEX-11GSO	GTEX-11GSP	GTEX-11NUK	GTEX-11NV4	GTEX-11ONC	GTEX-11PRG	GTEX-11TTK	GTEX-11WQK	GTEX-11ZUS	GTEX-12126	GTEX-12WSA	GTEX-12WSC	GTEX-12WSD	GTEX-12WSH	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-12ZZZ	GTEX-1399T	GTEX-139T8	GTEX-13FHO	GTEX-13FHP	GTEX-13FLW	GTEX-13FXS	GTEX-13G51	GTEX-13IVO	GTEX-13JUV	GTEX-13JVG	GTEX-13NYB	GTEX-13NYC	GTEX-13NYS	GTEX-13O3O	GTEX-13O3Q	GTEX-13OVH	GTEX-13OVJ	GTEX-13OW6	GTEX-13OW7	GTEX-13OW8	GTEX-13PL6	GTEX-13QIC	GTEX-13S7M	GTEX-13SLX	GTEX-13VXU	GTEX-13X6J	GTEX-13X6K	GTEX-145MF	GTEX-145MG	GTEX-145MH	GTEX-N7MT	GTEX-NPJ7	GTEX-NPJ8	GTEX-OXRN	GTEX-PVOW	GTEX-PWO3	GTEX-Q2AG	GTEX-QDT8	GTEX-QMR6	GTEX-QVJO	GTEX-QVUS	GTEX-R55F	GTEX-RNOR	GTEX-RU72	GTEX-T2IS	GTEX-T5JC	GTEX-T6MN	GTEX-TSE9	GTEX-UTHO	GTEX-WHSE	GTEX-WL46	GTEX-WVLH	GTEX-WWYW	GTEX-WZTO	GTEX-X4XX	GTEX-X585	GTEX-XLM4	GTEX-Y111	GTEX-Y8DK	GTEX-YFC4	GTEX-YJ89	GTEX-Z93S	GTEX-ZAJG	GTEX-ZE7O	GTEX-ZUA1	GTEX-ZVT3	GTEX-ZYFD	GTEX-ZZPT 
InferredCov8	0.049859743565321	-0.0530017428100109	0.0169411078095436	0.0216511618345976	0.0292854905128479	0.0487670637667179	0.0259188767522573	-0.0208118874579668	-0.0106086190789938	-0.000531196012161672	0.0917236655950546	-0.0269419904798269	0.0706850811839104	-0.0664143711328506	0.0172485206276178	0.0327881351113319	-0.0247912798076868	-0.178423658013344	0.000353661453118548	0.00457327393814921	0.132220238447189	0.0789596885442734	-0.0194863360375166	-0.17186912894249	0.0732658132910728	0.0374541617929935	0.0301119368523359	-0.100549161434174	0.0257864315062761	0.103295288980007	0.0251519307494164	-0.0386623702943325	-0.0491086579859257	0.12895867228508	-0.0534665882587433	-0.187051475048065	0.0486752688884735	-0.0250279530882835	-0.107857249677181	0.0452306605875492	0.0607455223798752	-0.0578144006431103	0.00878384336829185	-0.0285462737083435	-0.04142851755023	0.0117470389232039	-0.125374868512154	0.0338231325149536	-0.148261308670044	-0.0057672755792737	0.0119677288457751	-0.109302639961243	-0.00606964156031609	-0.0834378153085709	0.0424088463187218	0.0584239102900028	-0.137044221162796	0.0205237213522196	-0.0437070466578007	0.155252680182457	0.134344384074211	0.0351296849548817	-0.0365344062447548	0.0466667301952839	0.0890868678689003	0.0522847659885883	0.0968991294503212	0.214545994997025	0.0537006109952927	0.0568074472248554	0.0334629006683826	-0.0297062676399946	-0.0244639329612255	-0.00170425418764353	0.0143250906839967	0.0126886758953333	-0.0835875421762466	-0.0449366234242916	-0.0423644073307514	-0.0312323234975338	-0.0509576387703419	0.0250822361558676	0.0181648768484592	-0.0330721326172352	0.0261739231646061	-0.00645294738933444	-0.12590965628624	-0.0325930863618851	0.0471667014062405	0.0309542939066887	-0.212828725576401	-0.124010123312473	0.0718182772397995	-0.00257005472667515	0.026046022772789	0.175899758934975
InferredCov9	0.0334059000015259	-0.022084154188633	-0.00401878915727139	-0.103539772331715	-0.0354571826756001	0.0878554359078407	-0.0116511574015021	0.00710124475881457	0.0145642496645451	0.0761218369007111	0.00970008224248886	0.0553554594516754	0.0246883668005466	-0.0861962512135506	0.0250329151749611	-0.0568149276077747	-0.00892415083944798	-0.0697679072618484	-0.0493561699986458	0.0116129545494914	-0.204032927751541	-0.0417549572885036	-0.0346801467239857	0.0857228636741638	0.0716325864195824	0.073857419192791	0.0343950800597668	-0.0955540239810944	-0.0735688060522079	0.0957795158028603	0.0821769908070564	0.0716838538646698	0.0583088919520378	-0.0870290994644165	0.0567743740975857	-0.0100695658475161	-0.0129685141146183	-0.0288694929331541	-0.00845295283943415	0.0541371777653694	0.0121798403561115	-0.0768789499998093	0.00600430788472295	-0.0105568375438452	0.0845474228262901	0.00765999546274543	0.0275634601712227	0.116824224591255	-0.0118192350491881	-0.0766158998012543	-0.124553494155407	0.0169074200093746	-0.0347756966948509	-0.0252121407538652	0.0262830089777708	0.000819968001451343	-0.0143994260579348	-0.0220339670777321	-0.14738492667675	0.120347149670124	0.0407757759094238	0.276363372802734	-0.0244390461593866	0.0522346682846546	0.0320629999041557	0.0589031092822552	-0.0504675470292568	-0.0288241039961576	-0.0513329952955246	0.0891662687063217	-0.00603606319054961	0.0720663368701935	-0.0444749370217323	0.00236502080224454	-0.033378042280674	0.00396458571776748	-0.0731585323810577	0.150399520993233	-0.0512081123888493	0.0520291030406952	0.074217677116394	-0.00827462412416935	-0.138352200388908	-0.233293682336807	-0.0506818927824497	-0.0645175501704216	-0.0594211481511593	0.088160403072834	0.0400823764503002	-0.0299684517085552	-0.00410740217193961	0.118428014218807	0.00138016429264098	-0.0176282711327076	0.122927106916904	-0.166139647364616
InferredCov10	-0.0899766832590103	0.00796943623572588	-0.00213663303293288	0.101385504007339	0.118600033223629	0.0170123782008886	0.0946468040347099	0.0736159831285477	-0.0260526854544878	0.0043433615937829	0.0513043515384197	-0.0192938782274723	0.129370674490929	0.055616918951273	-0.00348969385959208	0.0452686846256256	0.00871861446648836	-0.202225744724274	-6.70200533932075e-05	-0.10576780885458	-0.0770489424467087	0.0382503047585487	-0.0313625708222389	0.0254937205463648	0.0284230783581734	-0.0372017621994019	0.071720264852047	-0.0317786447703838	0.0752734765410423	0.0486792884767056	0.100589938461781	0.0520214512944221	-0.0109982350841165	0.0456424839794636	0.131330758333206	-0.074195384979248	-0.0385387688875198	-0.100926905870438	0.0227858144789934	0.238819807767868	0.140546336770058	-0.00503699481487274	0.0105476221069694	0.0493182279169559	-0.0221649650484324	0.002063526539132	-0.111556209623814	0.00207205978222191	0.0126132797449827	-0.00485616968944669	-0.0568032823503017	-0.0430055260658264	-0.127166166901588	-0.00462577305734158	0.0984445214271545	-0.113328494131565	0.0530364513397217	0.0300276279449463	0.0297164786607027	-0.122429385781288	-0.0645175576210022	-0.0945433899760246	-0.0596527382731438	-0.0700056478381157	-0.139575734734535	-0.0873855724930763	-0.0312565565109253	0.0289961136877537	0.00184963957872242	0.00263153365813196	-0.105025865137577	0.0839535444974899	-0.0681590512394905	0.00787266902625561	-0.0793455764651299	-0.0976393446326256	0.0490679442882538	-0.0737849548459053	-0.0750468969345093	-0.0340178273618221	0.00117208564188331	-0.0510671101510525	0.0435690954327583	0.126233711838722	0.118314251303673	-0.0457648225128651	0.0983407497406006	0.00492775579914451	0.0115835722535849	-0.0459420867264271	-0.013865202665329	0.138888254761696	-0.0463617667555809	0.0339532569050789	0.0372731648385525	-0.0623380020260811
InferredCov11	-0.146991819143295	-0.0572858564555645	-0.0305211748927832	0.101497925817966	0.0574297159910202	-0.0323871709406376	0.161497190594673	-0.0178384091705084	-0.116491667926311	0.0795745924115181	-0.00322396750561893	0.0746381878852844	-0.00581949250772595	-0.164265915751457	0.101970158517361	-0.0039721610955894	-0.0381266064941883	-0.0524786449968815	-0.0412439778447151	-0.000473307620268315	0.0887652486562729	0.0528406836092472	-0.0685516148805618	0.00432450091466308	0.0676912516355515	0.00553952716290951	0.0368676669895649	0.0166740529239178	0.0601619966328144	0.053594782948494	-0.0584353022277355	-0.00859375391155481	0.104446537792683	-0.140766799449921	0.0789196044206619	0.0345936305820942	-0.204402670264244	0.0349830500781536	0.0237563457340002	-0.0725694820284843	-0.0796274244785309	0.0268672667443752	-0.0527915060520172	-0.0269533153623343	-0.0014876127243042	-0.031362883746624	-0.00196068407967687	0.0604245997965336	0.0364712178707123	0.0217405166476965	-0.0595495626330376	0.0979570150375366	0.0176129974424839	-0.0531684793531895	-0.197091221809387	-0.0502811893820763	0.103702053427696	0.0150581542402506	-0.0547064505517483	0.0934289768338203	0.0184203423559666	0.00656780274584889	0.00666133454069495	0.0858520045876503	-0.0892176926136017	-0.0847569555044174	-0.0668221041560173	0.0925761833786964	0.019245620816946	-0.0997065231204033	-0.0703798830509186	0.0779395699501038	-0.0350427404046059	-0.0607719905674458	-0.00732154631987214	0.0104997055605054	0.0378930270671844	0.0408976934850216	0.0687336847186089	0.143469959497452	-0.0384544134140015	0.0905438140034676	0.00914555788040161	-0.0223920196294785	0.00089191785082221	-0.121899269521236	0.093606986105442	-0.0365755632519722	-0.00387652823701501	0.0108623579144478	-0.0777882784605026	0.0242466721683741	-0.0394707545638084	0.0325439460575581	-0.057156678289175	0.202857226133347
InferredCov12	-0.0215148068964481	-0.0112182879820466	-0.0676455125212669	0.0880978852510452	-0.0110206548124552	-0.0447065904736519	0.00896018370985985	0.0273356661200523	0.0213436651974916	-0.0124872149899602	0.00287158344872296	0.0248847603797913	0.0164768863469362	-0.0734905228018761	0.0663411915302277	-0.0276023894548416	-0.052143756300211	-0.110784254968166	0.00836184620857239	0.0557862780988216	-0.17042250931263	0.067218117415905	0.00492977956309915	0.0149458516389132	-0.0972975790500641	-0.027425704523921	0.00504472386091948	0.040020402520895	0.0763810351490974	-0.106475085020065	-0.0419284626841545	-0.0289685875177383	-0.0236492585390806	-0.0500869266688824	-0.0187285859137774	-0.115435212850571	0.00201734877191484	0.219080924987793	0.0241159200668335	0.0778961777687073	-0.0381616018712521	-0.0972692221403122	0.00260444125160575	-0.0739975795149803	0.147678658366203	-0.0665895789861679	-0.106883198022842	-0.0234172027558088	0.0461707934737206	0.101517371833324	-0.0245364811271429	0.0313857458531857	0.00583258643746376	-0.03595956787467	0.100060492753983	-0.0889262333512306	0.0128101063892245	0.0173840299248695	0.0823908001184464	0.168425723910332	0.12969508767128	-0.021582119166851	0.0699355751276016	0.0434004850685596	0.0925149545073509	0.0361183434724808	-0.0736462622880936	0.0389385744929314	0.0231022406369448	-0.0320713818073273	0.105294540524483	-0.040837612003088	0.08806112408638	-0.0688645988702774	0.023547837510705	-0.0368980243802071	-0.00669910619035363	-0.144565150141716	-0.0135057382285595	-0.0106158647686243	-0.0706469044089317	0.135986462235451	-0.0719709172844887	0.104567468166351	-0.0536378361284733	-0.00174569257069379	-0.00462350621819496	-0.083258181810379	0.00582017237320542	-0.0138710681349039	0.0993414372205734	0.0641189217567444	-0.0173348691314459	0.0276540163904428	-0.0625774636864662	-0.15634848177433
InferredCov13	0.0569313056766987	-0.0220706425607204	-0.0119518237188458	0.00263279466889799	0.0231604427099228	0.0266240052878857	-0.0789425671100616	-0.0332908742129803	0.0140238935127854	0.0201359279453754	-0.0888525322079659	-0.0110548343509436	0.0190155580639839	-0.0234680995345116	-0.0218500886112452	-0.010080236941576	-0.0983066856861115	-0.0569384358823299	-0.0140490857884288	0.00793500244617462	0.0537870489060879	-0.0709947943687439	0.0222501754760742	-0.00940979830920696	0.0186618603765965	0.0846825018525124	0.00792133528739214	0.00793394912034273	-0.0607579723000526	0.0524540208280087	0.034021221101284	0.022058067843318	0.00679931975901127	0.0994421616196632	0.116250567138195	0.0445890910923481	0.0122038451954722	0.0840508416295052	-0.0138261588290334	0.0599661804735661	-0.0991457924246788	-0.0929568484425545	-0.0845690220594406	-0.0485201887786388	-0.00737670809030533	-0.04427270591259	0.0426223389804363	-0.0352857001125813	0.121004067361355	0.10902101546526	0.0541378445923328	-0.0182368084788322	-0.123966425657272	-0.0998653024435043	0.0311883967369795	-0.128500044345856	0.0207963269203901	-0.0440374426543713	0.00801876559853554	0.00663776509463787	0.0610250867903233	-0.0777813494205475	-0.0277978032827377	-0.21962982416153	-0.114007003605366	0.0504916198551655	0.0707987025380135	-0.105924360454082	-0.0347489230334759	0.0288678109645844	-0.0107022151350975	0.0381324216723442	0.0485804341733456	0.0970020294189453	-0.0252236537635326	0.0889046862721443	-0.128940433263779	0.0778519436717033	0.0184985939413309	-0.0132269160822034	0.00722108827903867	0.146511226892471	-0.0313729010522366	-0.038754366338253	-0.00660143699496984	0.0341882221400738	-0.00690491963177919	-0.0504349544644356	0.000945845386013389	0.160396367311478	0.00339563377201557	0.0275467857718468	-0.00835543777793646	-0.00442299945279956	0.00565143628045917	0.0999098867177963
InferredCov14	-0.035737082362175	-0.0108926212415099	0.00991269759833813	0.0174413658678532	-0.0141067178919911	0.0135534517467022	-0.0825031846761703	0.0181217025965452	-0.045632217079401	0.075819730758667	0.0454027205705643	-0.0170438438653946	0.0444700121879578	-0.0155164003372192	-0.030316973105073	-0.0794983878731728	0.0711185932159424	0.1185322701931	-0.0690448433160782	-0.0677711442112923	-0.0146042257547379	0.0201800167560577	-0.0130446031689644	-0.0422853417694569	0.0308287739753723	-0.0233508907258511	0.0406291671097279	-0.0230089202523232	-0.00634431513026357	-0.253084480762482	-0.126808449625969	-0.00567583460360765	-0.100726567208767	-0.0804099589586258	0.190633445978165	-0.0538767576217651	-0.0467611327767372	-0.046598244458437	0.00993845798075199	0.0729411244392395	-0.0634476840496063	0.0199698507785797	-0.00221660058014095	-0.041716992855072	-0.000609880546107888	-0.00542289484292269	0.0199798047542572	0.029077336192131	-0.00556695414707065	0.0781365409493446	0.0609831959009171	-0.106875658035278	-0.087795726954937	-0.0346188805997372	-0.0445900000631809	0.00637418776750565	0.0398337692022324	-0.0524818561971188	0.064029335975647	-0.0193525366485119	-0.0158930048346519	0.0552741028368473	-0.0319092608988285	0.0209759529680014	0.0873337909579277	-0.043951828032732	-0.0330059975385666	0.0618498362600803	0.000496550579555333	0.147098138928413	0.0782093182206154	0.0613333098590374	0.0790743380784988	0.112418301403522	0.0164664853364229	0.0156914014369249	-0.01599489338696	0.0251361038535833	-0.0705348253250122	0.071977511048317	0.0984284430742264	-0.0538258999586105	0.0418648049235344	0.0139869870617986	-0.0133749218657613	0.0405189730226994	-0.00804058648645878	-0.0875504910945892	0.0211062971502542	0.0287246778607368	-0.0932000279426575	0.0386126525700092	0.00952263828366995	-0.0125142224133015	-0.000965092447586358	0.0276156384497881
InferredCov15	-0.0600629113614559	0.0570620372891426	0.0111498320475221	-0.095868393778801	0.00363446539267898	0.0812571123242378	-0.00223920401185751	0.0843610018491745	-0.0101351253688335	0.0157589707523584	-0.0327688977122307	0.058791846036911	-0.0148441269993782	-0.0492085218429565	0.0586171895265579	-0.0431329868733883	-0.0010857277084142	-0.238017141819	-0.0252967458218336	0.0112267434597015	0.0249896012246609	-0.0746893435716629	0.0780250951647758	-0.0594667494297028	-0.08310167491436	-0.0104271294549108	-0.0334783680737019	0.0538907796144485	0.0312306508421898	-0.0570901967585087	-0.0600286647677422	0.000214391387999058	0.0404186546802521	-0.159460604190826	-0.109048426151276	-0.026296142488718	0.0997625589370728	0.0452222749590874	0.0216179471462965	0.0715872645378113	-0.0663068220019341	-0.043977364897728	0.000963923637755215	-0.00424135290086269	-0.0941176190972328	0.043730840086937	0.114246420562267	0.0475906580686569	0.0624943375587463	0.0489465035498142	0.0242631323635578	-0.0380382277071476	0.0259971711784601	0.0213971138000488	-0.0608301348984241	0.0310227386653423	-0.0526055693626404	-0.0582271739840508	0.0142958546057343	0.00244008330628276	-0.05172049254179	0.0139730647206306	-0.0196473374962807	0.0264461971819401	0.0131893362849951	-0.0723466873168945	0.0145509727299213	-0.0261042416095734	0.0606680922210217	0.0557204261422157	-0.0112786535173655	0.00962403789162636	-0.0388868972659111	0.144480332732201	0.0387635976076126	-0.0289908852428198	0.0429549664258957	0.112085700035095	0.0294343680143356	-0.0635209828615189	0.084030881524086	0.0277807377278805	0.0252628326416016	0.133258923888206	0.076414592564106	-0.0363169498741627	-0.0264820586889982	0.0534881576895714	-0.0274700131267309	-0.0424612909555435	-0.0525420419871807	-0.0632690936326981	-0.0202070735394955	-0.0303075574338436	0.0346729196608067	-0.01001928281039
gender	1	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	1	2	1	2	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1
